,merck_male,merck_female,tuple,&_male,&_female,co_male,co_female,inc_male,inc_female,new_male,new_female,average_male,average_female,female-male
8,-1.3787704,-1.7387199,"('open', 'distant')",-1.4330556,-1.7748258,1.0688896,1.1832762,0.60052794,0.34504873,1.1676544,0.7915691,0.005049204826354981,-0.2387303590774536,-0.2437795639038086
109,1.3779038,1.5547271,"('conservative', 'liberal')",1.8477361,2.2259586,0.1746393,-0.0049630105,0.24487284,0.32331946,-1.097023,-1.0688727,0.509625768661499,0.6060339450836182,0.09640817642211919
108,1.3779038,1.5547271,"('conservative', 'liberal')",1.8477361,2.2259586,0.1746393,-0.0049630105,0.24487284,0.32331946,-1.097023,-1.0688727,0.509625768661499,0.6060339450836182,0.09640817642211919
83,1.367386,1.733017,"('energetic', 'lethargic')",-0.78670347,-0.7935468,-0.4454074,-0.5140027,-0.19563791,-0.2720304,-0.80170095,-0.6726756,-0.17241275310516357,-0.1038477063179016,0.06856504678726197
12,1.2224666,1.4059412,"('sympathetic', 'unsympathetic')",-0.79287094,-0.35618746,-1.1624486,-1.1930859,-0.5738509,-0.48446804,-1.2802973,-1.1208498,-0.5174002647399902,-0.3497300148010254,0.16767024993896484
40,-1.2166332,-1.1976324,"('honorable', 'mean')",-3.1803021,-3.355461,-4.2676973,-4.659159,-6.058753,-6.130642,-2.9068136,-3.3330858,-3.526039886474609,-3.7351959228515623,-0.20915603637695312
71,1.193576,1.2809517,"('efficient', 'inefficient')",-0.68018186,-0.549804,0.12029785,-0.35978144,-0.70843303,-0.62070835,-1.2771156,-1.4559102,-0.2703713417053223,-0.3410504341125488,-0.07067909240722653
82,-1.1822191,-1.5789931,"('industrious', 'meek')",0.93378353,0.7895844,0.98916817,1.0633836,0.5020849,0.4451415,1.3513242,1.312031,0.518828296661377,0.40622949600219727,-0.11259880065917971
31,-1.1516538,-1.4968979,"('altruistic', 'egoistic')",-0.6022098,-0.7353118,-0.55203587,-0.31674206,-0.93047774,-0.76679194,0.63122517,0.40067068,-0.5210304260253906,-0.5830145359039307,-0.061984109878540083
27,-1.1262612,-0.54745036,"('sincere', 'insincere')",-4.1355467,-3.9827933,-4.9638863,-5.0146914,-5.9644923,-5.753437,-4.0693674,-4.2187166,-4.051911163330078,-3.90341796875,0.14849319458007804
60,1.1212026,1.433777,"('educated', 'uneducated')",-1.7056144,-1.5260056,-0.68707097,-0.62676424,-0.63778424,-0.54161096,-0.794942,-0.4889455,-0.540841817855835,-0.3499098777770996,0.19093194007873537
11,-1.113963,-1.0563331,"('caring', 'unaffectionate')",-0.93532413,-0.9677944,-1.0189427,-0.8313039,-1.2535963,-1.2632395,-0.39734697,-0.45263273,-0.9438345909118653,-0.9142607688903809,0.029573822021484397
68,-1.1081722,-1.0327361,"('clever', 'inept')",-1.4675927,-1.5158814,-0.52185833,-0.86735165,-0.6262408,-0.85941315,-0.6454199,-0.8717228,-0.8738568305969239,-1.0294209480285645,-0.15556411743164067
7,-1.0882874,-1.4102172,"('outgoing', 'distant')",-0.88669884,-1.2293333,1.0695746,1.1057796,0.7761355,0.5116445,0.8801502,0.5827791,0.15017482042312622,-0.08786944150924683,-0.23804426193237305
23,-1.0613639,-1.222817,"('hospitable', 'inhospitable')",-0.26044792,-0.5826237,0.7481068,0.77081865,0.045602858,-0.072576344,1.1858441,1.118948,0.1315483570098877,0.0023499488830566405,-0.12919840812683106
95,-1.0594895,-0.914343,"('rich', 'poor')",-4.6163955,-4.796937,-5.0380754,-4.956311,-5.305249,-5.3836365,-2.7676091,-3.1545284,-3.7573638916015626,-3.8411510467529295,-0.08378715515136692
62,-1.0145609,-1.0392632,"('creative', 'uncreative')",-2.2511616,-2.446728,-0.6206367,-0.38376272,-1.0346447,-0.8341708,-0.56264377,-0.6173538,-1.0967294692993164,-1.064255714416504,0.032473754882812456
78,0.9954785,0.49641448,"('active', 'inactive')",1.0016036,0.7120829,1.92816,1.6545889,1.9014573,1.6172376,1.6742909,1.1332293,1.500197982788086,1.122710609436035,-0.37748737335205096
10,-0.9834139,-0.94915634,"('affectionate', 'unaffectionate')",0.22535588,0.18459022,-0.36879137,0.20111421,-0.21670184,-0.17171527,0.7698784,0.8342984,-0.1147345781326294,0.019826245307922364,0.13456082344055176
16,0.9558203,1.1803524,"('social', 'antisocial')",0.2795266,0.46477503,-0.06470011,-0.22989884,0.5543021,0.54720175,-0.8021402,-0.50254613,0.1845617413520813,0.2919768810272217,0.10741513967514038
84,-0.9538244,-1.0733974,"('self-confident', 'diffident')",0.07232165,-0.23763105,-0.25962567,-0.13059324,0.060128868,0.018382862,-0.24383731,-0.37390593,-0.2649673938751221,-0.3594289541244507,-0.09446156024932861
66,0.9102592,1.0275061,"('imaginative', 'unimaginative')",1.7984312,1.9160259,1.86568,2.2137253,2.4963121,2.4620016,0.34587073,0.7209271,1.4833106994628906,1.668037223815918,0.1847265243530274
100,0.9044576,1.1183265,"('influential', 'uninfluential')",-0.7749443,-0.5667411,-0.38695657,-0.019902438,-0.6577871,-0.44265532,-0.52025104,-0.49207926,-0.2870962619781494,-0.08061032295227051,0.20648593902587892
6,0.8435736,0.56152785,"('liked', 'disliked')",4.5879793,4.393346,5.5236793,5.627969,5.677591,5.5762877,3.2574773,3.5818095,3.9780601501464843,3.9481880187988283,-0.029872131347655984
9,0.81823397,0.93913436,"('sensitive', 'insensitive')",-0.51400375,-0.43757707,-0.44423193,-0.55889773,-0.48028773,-0.4960956,-0.98445404,-0.92043555,-0.3209486961364746,-0.29477431774139407,0.026174378395080522
70,0.7900695,0.818012,"('wise', 'unwise')",-0.22921562,-0.1455794,1.1160989,1.0802515,-0.017931432,0.079595596,1.675778,1.6813757,0.6669598579406738,0.7027310848236084,0.03577122688293455
51,0.7882705,1.038912,"('competent', 'incompetent')",-0.48839974,-0.38361037,-0.045196563,-0.21386656,0.58854914,0.5889384,0.07464939,0.2558064,0.18357454538345336,0.2572360038757324,0.07366145849227906
14,0.76548123,0.835979,"('supportive', 'unsupportive')",0.8450122,0.7476977,0.99658,0.9259297,1.4657954,1.3132231,-0.059206426,-0.05194989,0.8027324676513672,0.7541759014129639,-0.04855656623840332
89,0.76102936,0.920331,"('daring', 'anxious')",-0.92452294,-0.85655177,-0.43040133,-0.7469002,-0.24680209,-0.25916708,-1.1694336,-1.3868266,-0.4020261287689209,-0.4658229351043701,-0.06379680633544921
93,0.76033247,0.99111587,"('dominating', 'dominated')",1.3259864,1.607507,-0.8059411,-0.7601545,1.0385966,1.0270972,-1.2408098,-0.70492834,0.21563293933868408,0.4321274280548096,0.2164944887161255
0,0.74902284,0.7657087,"('sociable', 'unsociable')",-0.19430423,0.21850747,-0.4414106,-0.120895445,0.068446994,0.23471743,-0.76800233,-0.5637635,-0.1172494649887085,0.10685493946075439,0.2241044044494629
64,0.7377001,0.9575431,"('clever', 'incompetent')",-0.2842232,-0.120973915,-1.2066243,-1.5595088,-0.21611145,-0.17537993,-1.4687406,-1.580534,-0.48759984970092773,-0.4957706928253174,-0.008170843124389648
67,-0.73455846,-0.566373,"('discriminating', 'undiscriminating')",-0.9230713,-0.78169817,-0.90322465,-0.8635342,-0.6435183,-0.44698924,0.70384866,0.7983501,-0.5001048564910888,-0.37204890251159667,0.12805595397949215
21,0.72098327,0.5949112,"('nice', 'nasty')",0.865172,1.0441111,0.3629598,0.3316753,0.17558306,0.08738363,0.35453856,0.31382322,0.4958473205566406,0.4743808746337891,-0.021466445922851518
103,0.71302545,0.8551313,"('traditional', 'modern')",0.43213966,0.44099018,0.74931294,0.58216906,0.54286605,0.60623926,0.68126935,0.61791956,0.6237226963043213,0.6204898834228516,-0.0032328128814697044
80,0.7081951,0.75901115,"('independent', 'dependent')",0.06652625,0.013384938,0.57544684,0.9289458,0.4544888,0.5477525,0.56695527,0.6444183,0.4743224620819092,0.5787025451660156,0.1043800830841064
74,0.69657874,1.0769736,"('insightful', 'unperceptive')",-2.2165906,-2.3376427,-0.63917124,-0.72898257,-0.87907934,-1.0284927,-0.31318325,-0.21756577,-0.670289134979248,-0.6471420288085937,0.023147106170654297
87,-0.6667633,-0.36989182,"('dedicated', 'undedicated')",-1.3853477,-1.4120058,-0.9548582,-0.9089001,-0.735895,-0.55872035,-0.63571346,-0.37742674,-0.8757155418395997,-0.7253889083862305,0.15032663345336916
48,0.66595936,0.72436714,"('reliable', 'unreliable')",1.5736834,1.3709737,2.188315,1.8972862,2.8818831,2.660874,1.1541629,1.1235613,1.6928007125854492,1.5554123878479005,-0.1373883247375487
76,0.6080182,0.86956954,"('secure', 'insecure')",-0.3842275,0.030869126,-0.49637794,-0.6593478,0.83827037,0.84754825,-0.46814716,-0.3669712,0.019507193565368654,0.14433358907699584,0.12482639551162719
101,-0.58682555,-0.6102569,"('successful', 'unsuccessful')",-0.89957243,-0.94783556,-0.79118717,-0.75123775,-0.73952127,-0.8850286,-0.6508886,-0.41667444,-0.7335989952087403,-0.7222066402435303,0.011392354965209961
50,0.57623494,0.40241635,"('unprejudiced', 'prejudiced')",2.6318374,2.5001001,1.7768979,1.6130642,2.1868188,2.2143292,1.2686491,1.0383911,1.6880876541137695,1.5536602020263672,-0.13442745208740225
17,0.5649097,0.6456615,"('social', 'antisocial')",0.33156028,0.40966216,-0.33151317,0.030160606,0.18423264,0.27764946,-0.42820126,-0.10149157,0.06419763565063477,0.2523284196853638,0.18813078403472902
97,-0.5479335,-0.5209539,"('superior', 'inferior')",-0.8253244,-0.8584398,-0.3057394,-0.33206764,-0.8685728,-0.82522434,-0.99121296,-0.8188501,-0.7077566146850586,-0.6711071491241455,0.036649465560913086
25,0.5426003,0.73102564,"('moral', 'immoral')",-0.5495923,-0.42972127,-0.05352913,-0.45489043,-0.35382932,-0.41679206,-1.4564099,-1.4396524,-0.3741520881652832,-0.4020061016082764,-0.027854013442993153
92,-0.49629915,-0.45466852,"('unwavering', 'wavering')",-1.371525,-1.4627593,0.61011773,0.7725166,-0.35777384,-0.49932325,1.0242958,0.81975317,-0.11823687553405762,-0.16489624977111816,-0.04665937423706054
45,-0.4959021,-0.51439667,"('cooperative', 'exploitative')",0.0488908,-0.1737825,-1.3181367,-1.840991,-1.0656619,-1.0753219,-1.0277846,-0.9165996,-0.7717188835144043,-0.9042182922363281,-0.13249940872192378
34,-0.4720475,-0.26641443,"('loyal', 'disloyal')",-1.7068768,-1.3924224,-1.7890835,-1.3445456,-1.2905542,-1.1016616,-1.179813,-0.9404594,-1.2876749992370606,-1.0091006278991699,0.27857437133789076
36,-0.44038644,-0.19106507,"('tolerant', 'intolerant')",-0.61836326,-0.68739563,-0.6022978,-0.9921168,-1.2572566,-1.1976933,-0.8488381,-0.593192,-0.7534284114837646,-0.7322925567626953,0.02113585472106927
37,-0.43337077,-0.7554221,"('good', 'evil')",0.43938786,0.26428354,1.5653753,1.7694907,1.6858269,1.5811448,2.5303283,2.428041,1.1575095176696777,1.057507610321045,-0.10000190734863268
49,0.42148316,0.6139976,"('responsible', 'irresponsible')",-0.61115694,-0.70318985,-1.1386932,-1.2706761,-0.63123447,-0.66606617,-1.0568249,-1.0981494,-0.603285264968872,-0.6248167991638184,-0.021531534194946356
38,-0.37125713,-0.068179116,"('kind', 'unkind')",-1.8781213,-1.696897,-1.5215485,-1.3499552,-2.0396976,-1.7484714,-1.1115729,-0.71509457,-1.384439468383789,-1.1157194137573243,0.26872005462646475
26,0.3650151,0.60482264,"('trustworthy', 'untrustworthy')",-0.35686257,-0.40186012,-0.23198354,-0.14289653,1.0786788,1.1523049,-0.7467338,-0.48269907,0.02162280082702637,0.1459343671798706,0.12431156635284424
110,0.3537149,0.30552205,"('narrow-minded', 'open-minded')",0.9423672,0.7834036,-0.40750647,-0.5089512,0.5399492,0.36804873,-0.38863587,-0.16592145,0.2079777956008911,0.1564203381538391,-0.05155745744705201
20,-0.35291722,-0.5112705,"('popular', 'unpopular')",-0.035845406,-0.20082489,-0.1643596,0.18509051,-0.43265462,-0.544796,1.8974743,1.6604376,0.18233948945999146,0.11772735118865967,-0.06461213827133179
106,-0.34836924,-0.33837456,"('conventional', 'unconventional')",1.2993984,1.4505728,0.16932642,0.10422775,-0.12009463,0.048060127,1.2797227,0.963664,0.4559967041015625,0.4456300735473633,-0.01036663055419923
55,0.34417567,0.33626443,"('intelligent', 'unintelligent')",-0.23286712,0.08165854,-0.76820016,-0.69802165,-1.2016937,-1.0485995,-0.3138889,-0.4464134,-0.4344948291778564,-0.3550223112106323,0.0794725179672241
58,0.33930963,0.5112678,"('able', 'clumsy')",-1.5622277,-1.5301608,-1.4955906,-1.614792,-1.8991308,-1.7031244,-1.5659094,-1.5201012,-1.2367097854614257,-1.1713821411132812,0.06532764434814453
90,0.33827078,0.14689976,"('motivated', 'unmotivated')",0.6029837,0.55173934,0.9453726,0.42759532,0.5110009,0.47775382,-0.115985096,-0.5120882,0.4563285350799561,0.21837999820709228,-0.2379485368728638
24,-0.33250713,-0.29184285,"('thoughtful', 'rough')",-0.23848522,-0.14970952,-0.5270337,-0.7657339,-1.4925218,-1.1946259,-0.80838597,-1.0449764,-0.6797867774963379,-0.6893776893615723,-0.00959091186523442
46,0.33059165,0.42049688,"('generous', 'stingy')",1.1583265,1.4427539,1.6362991,1.6982778,2.2414412,2.3022788,0.83456933,0.996935,1.2402456283569336,1.3721485137939453,0.13190288543701167
33,-0.31683227,-0.19573033,"('softhearted', 'hardhearted')",-0.60674417,-0.23359776,-1.0461531,-0.8763834,-1.2179447,-1.1615895,-0.62816787,-0.6920396,-0.7631684303283691,-0.6318680763244628,0.13130035400390627
102,-0.2965553,-0.28291684,"('eminent', 'low')",-0.29299122,-0.49591234,0.38342538,0.2864778,-0.9088626,-0.8886302,-0.2643765,-0.27766025,-0.2758720636367798,-0.3317283868789673,-0.05585632324218748
96,0.27698714,0.48012465,"('powerful', 'powerless')",1.6995502,1.6951721,0.3801192,0.30733603,-0.10113749,0.006606996,-0.45298013,-0.42514718,0.36050779819488527,0.41281852722167967,0.0523107290267944
3,0.27692825,0.24169146,"('likable', 'unlikable')",0.5202945,0.25173515,1.063711,1.0466228,2.201161,2.1894653,1.4871099,1.6269121,1.1098409652709962,1.071285343170166,-0.03855562210083008
13,0.2665816,0.7507273,"('helpful', 'unhelpful')",-1.4792297,-1.5617889,-2.5509446,-2.6753383,-2.6456947,-2.6768034,-2.575208,-2.4277782,-1.7968990325927734,-1.7181962966918944,0.07870273590087895
57,-0.2657484,-0.37710115,"('able', 'unable')",0.14282426,-0.0006297827,0.0895995,-0.20844537,-0.48905984,-0.4069753,-0.46497375,-0.62447196,-0.19747164249420165,-0.32352471351623535,-0.1260530710220337
30,0.25380433,0.40536425,"('honest', 'dishonest')",-1.5715175,-1.6089077,-1.0909512,-0.8725929,-0.40042067,-0.40150172,-0.46290857,-0.09674831,-0.6543986797332764,-0.5148772716522216,0.13952140808105473
77,-0.24825922,-0.515832,"('active', 'inactive')",-0.078360364,-0.27548856,0.78926647,1.0456166,0.7603774,0.78135514,0.7132806,0.8810775,0.38726100921630857,0.3833457469940186,-0.003915262222289995
18,0.24234551,0.42362562,"('social', 'asocial')",-0.2036233,-0.10633722,-0.5281014,-0.4231847,0.6331429,0.62525755,-1.5692225,-1.306341,-0.2850917339324951,-0.15739595890045166,0.12769577503204343
73,0.23865783,0.42005682,"('brilliant', 'incompetent')",0.13757253,-0.0800339,-0.7108176,-1.4465978,-1.2511837,-1.3133317,-1.3390191,-1.6772346,-0.5849579811096192,-0.8194282531738282,-0.234470272064209
29,0.22831005,0.34421146,"('honest', 'immoral')",-2.492492,-2.3022342,-1.4009057,-1.4804326,-1.5445176,-1.4441774,-1.9729593,-2.176074,-1.4365129470825195,-1.411741352081299,0.024771595001220614
88,-0.21669686,-0.23399031,"('impulsive', 'meek')",1.1357977,0.689323,0.99066985,1.161855,0.5932521,0.52301854,1.563556,1.8192687,0.8133157730102539,0.7918950080871582,-0.021420764923095748
79,0.21324974,0.32857794,"('determined', 'doubtful')",0.8897472,0.8180775,0.79144835,0.7402317,0.29388967,0.37061524,0.31559122,0.37995023,0.5007852554321289,0.5274905204772949,0.026705265045166016
43,-0.20269708,-0.31044865,"('genuine', 'fake')",0.49274534,0.51856124,0.012747519,-0.048599333,-0.025788724,0.03263986,0.3768835,0.38788807,0.13077811002731324,0.11600823402404785,-0.01476987600326539
22,-0.18488395,-0.2486897,"('welcoming', 'disagreeable')",-0.26900083,-0.2040399,1.1170642,1.2603632,1.4761021,1.4044716,0.5636344,0.47769773,0.5405831813812256,0.5379606246948242,-0.002622556686401434
54,-0.1824788,-0.67380106,"('smart', 'stupid')",1.0975463,1.0455928,0.94800377,0.5096916,0.24333084,0.120717674,0.84912705,0.60384494,0.591105842590332,0.321209192276001,-0.2698966503143311
91,0.17803194,0.24415421,"('resilient', 'nonresilient')",0.63446367,0.73370516,-0.16709226,-0.16934294,0.16637044,0.10501,0.2389951,-0.08850193,0.21015377044677735,0.16500489711761473,-0.04514887332916262
56,-0.12651196,-0.011083126,"('intelligent', 'dumb')",0.74053323,0.7549103,1.0844609,1.2325292,1.8939482,1.6449747,0.690233,1.0119772,0.8565326690673828,0.9266616821289062,0.07012901306152342
59,-0.11493212,0.03209625,"('skillful', 'clumsy')",0.059923977,-0.009785771,0.26107228,0.40657207,0.36367232,0.41915435,1.3879981,1.4707971,0.39154691696166993,0.46376676559448243,0.0722198486328125
72,-0.10968071,-0.120577484,"('logical', 'illogical')",-2.088004,-1.9749874,-0.918913,-0.7102578,-1.1190314,-0.995624,-0.42463043,-0.11634571,-0.9320519447326661,-0.783558464050293,0.1484934806823731
35,0.10272002,0.16603297,"('fair', 'unfair')",0.016712442,-0.0033596903,0.3427094,0.67753434,0.856666,0.95102876,0.53877056,0.72886944,0.371515679359436,0.504021167755127,0.13250548839569093
86,0.08592901,-0.037275255,"('self-reliant', 'helpless')",3.6254056,3.315715,2.2704453,2.383823,2.7533045,2.6512728,1.5905108,1.749958,2.065119171142578,2.012698745727539,-0.052420425415038885
65,0.08135116,0.46958238,"('practical', 'impractical')",-0.5269672,-0.39912766,-0.48186165,-0.86378574,-0.7121357,-0.70735514,-1.6388373,-1.5554767,-0.6556901454925537,-0.6112325668334961,0.04445757865905753
28,0.061037704,0.1884804,"('honest', 'dishonest')",-2.4815605,-2.3089046,-1.8666239,-1.6954603,-1.551497,-1.4535646,-1.27389,-0.99179226,-1.4225067138671874,-1.2522482872009277,0.17025842666625968
44,-0.049216405,0.107140705,"('truthful', 'untruthful')",-0.52573866,-0.6208297,-0.350093,-0.26045018,-0.3925819,-0.30680344,-0.44683415,-0.3493275,-0.3528928279876709,-0.28605403900146487,0.06683878898620604
105,0.032363728,0.17478597,"('conventional', 'modern')",-1.011471,-1.0496438,-0.30540514,-0.20397164,-0.64386576,-0.51640195,0.8306431,0.5736888,-0.21954703330993652,-0.20430850982666016,0.015238523483276367
47,0.00025815517,0.15919201,"('forgiving', 'unforgiving')",-0.74930066,-0.5109968,-0.8793283,-0.7867917,-0.41558483,-0.35652748,-0.45840046,-0.068962395,-0.5004712104797363,-0.31281728744506837,0.18765392303466794
