,aetna_male,aetna_female,tuple,inc_male,inc_female,new_male,new_female,average_male,average_female,female-male
9,1.0030273,0.9533337,"('sensitive', 'insensitive')",-0.48028773,-0.4960956,-0.98445404,-0.92043555,-0.15390481551488241,-0.15439915657043457,-0.0004943410555521555
100,0.98899984,1.183089,"('influential', 'uninfluential')",-0.6577871,-0.44265532,-0.52025104,-0.49207926,-0.06301275889078777,0.08278481165568034,0.1457975705464681
42,-0.98289657,-0.3004602,"('amicable', 'hostile')",0.31362426,0.4431113,1.8091202,1.8213055,0.37994929154713947,0.6546521981557211,0.2747029066085816
74,0.953345,0.86271936,"('insightful', 'unperceptive')",-0.87907934,-1.0284927,-0.31318325,-0.21756577,-0.07963919639587402,-0.12777970234553018,-0.04814050594965616
54,0.90902376,0.7909314,"('smart', 'stupid')",0.24333084,0.120717674,0.84912705,0.60384494,0.6671605110168457,0.5051647027333578,-0.16199580828348792
88,-0.9056575,-0.5248717,"('impulsive', 'meek')",0.5932521,0.52301854,1.563556,1.8192687,0.41705020268758136,0.6058051586151123,0.18875495592753094
59,-0.87854373,-0.6566513,"('skillful', 'clumsy')",0.36367232,0.41915435,1.3879981,1.4707971,0.29104222853978473,0.41110002994537354,0.1200578014055888
26,0.87277937,0.86620915,"('trustworthy', 'untrustworthy')",1.0786788,1.1523049,-0.7467338,-0.48269907,0.4015748103459676,0.5119383732477824,0.11036356290181476
31,-0.869615,-0.7504214,"('altruistic', 'egoistic')",-0.93047774,-0.76679194,0.63122517,0.40067068,-0.3896225293477376,-0.37218089898427326,0.017441630363464355
30,0.8633157,0.827981,"('honest', 'dishonest')",-0.40042067,-0.40150172,-0.46290857,-0.09674831,-4.5100847880045576e-06,0.1099103291829427,0.10991483926773071
1,-0.84930843,-0.22825295,"('friendly', 'unfriendly')",-1.2462616,-1.0772927,0.03334117,0.025989413,-0.6874096393585205,-0.426518718401591,0.2608909209569295
78,0.84355533,0.93722695,"('active', 'inactive')",1.9014573,1.6172376,1.6742909,1.1332293,1.473101298014323,1.2292312781016033,-0.24387001991271973
83,0.84276557,0.7148213,"('energetic', 'lethargic')",-0.19563791,-0.2720304,-0.80170095,-0.6726756,-0.05152444044748942,-0.07662824789683025,-0.025103807449340827
48,0.8402507,0.7065797,"('reliable', 'unreliable')",2.8818831,2.660874,1.1541629,1.1235613,1.6254323323567708,1.4970049858093262,-0.1284273465474446
34,-0.83914423,-0.49252144,"('loyal', 'disloyal')",-1.2905542,-1.1016616,-1.179813,-0.9404594,-1.103170394897461,-0.844880739847819,0.25828965504964196
3,0.78348917,0.71541905,"('likable', 'unlikable')",2.201161,2.1894653,1.4871099,1.6269121,1.4905865987141926,1.5105988184611003,0.0200122197469077
8,-0.7725408,-0.50297743,"('open', 'distant')",0.60052794,0.34504873,1.1676544,0.7915691,0.33188050985336304,0.21121346950531006,-0.12066704034805298
86,0.76761305,0.86584264,"('self-reliant', 'helpless')",2.7533045,2.6512728,1.5905108,1.749958,1.703809420267741,1.7556912104288738,0.05188179016113281
94,0.7545366,0.4098304,"('aggressive', 'submissive')",0.718829,0.68567276,-0.6174553,-0.32319823,0.28530341386795044,0.2574349641799927,-0.027868449687957764
80,0.7281229,0.6133839,"('independent', 'dependent')",0.4544888,0.5477525,0.56695527,0.6444183,0.5831890106201172,0.6018515427907308,0.018662532170613644
50,0.7174571,0.59131324,"('unprejudiced', 'prejudiced')",2.1868188,2.2143292,1.2686491,1.0383911,1.390974998474121,1.2813445727030437,-0.1096304257710774
77,0.71692866,0.76353306,"('active', 'inactive')",0.7603774,0.78135514,0.7132806,0.8810775,0.7301956017812093,0.8086552619934082,0.07845966021219886
101,0.7134739,0.5193833,"('successful', 'unsuccessful')",-0.73952127,-0.8850286,-0.6508886,-0.41667444,-0.22564532359441122,-0.260773241519928,-0.035127917925516755
28,0.71010995,0.588094,"('honest', 'dishonest')",-1.551497,-1.4535646,-1.27389,-0.99179226,-0.7050923506418864,-0.6190876166025797,0.08600473403930664
40,-0.69487494,-0.99238247,"('honorable', 'mean')",-6.058753,-6.130642,-2.9068136,-3.3330858,-3.220147132873535,-3.4853700002034507,-0.2652228673299155
103,0.69107234,0.559088,"('traditional', 'modern')",0.54286605,0.60623926,0.68126935,0.61791956,0.6384026209513346,0.5944156249364217,-0.04398699601491285
65,0.6895046,0.4100195,"('practical', 'impractical')",-0.7121357,-0.70735514,-1.6388373,-1.5554767,-0.5538227955500284,-0.6176040967305502,-0.06378130118052172
55,0.6871784,0.6346264,"('intelligent', 'unintelligent')",-1.2016937,-1.0485995,-0.3138889,-0.4464134,-0.276134729385376,-0.2867954969406128,-0.010660767555236816
82,-0.67957103,-0.59548455,"('industrious', 'meek')",0.5020849,0.4451415,1.3513242,1.312031,0.3912793795267741,0.387229323387146,-0.004050056139628111
58,-0.6529612,-0.6998346,"('able', 'clumsy')",-1.8991308,-1.7031244,-1.5659094,-1.5201012,-1.3726671536763508,-1.3076866467793782,0.06498050689697266
46,0.63615185,0.80473614,"('generous', 'stingy')",2.2414412,2.3022788,0.83456933,0.996935,1.2373874982198079,1.367983341217041,0.13059584299723315
18,0.6230159,0.6415808,"('social', 'asocial')",0.6331429,0.62525755,-1.5692225,-1.306341,-0.1043545405069987,-0.013167579968770346,0.09118696053822836
14,0.6035732,0.8085597,"('supportive', 'unsupportive')",1.4657954,1.3132231,-0.059206426,-0.05194989,0.670054038365682,0.6899442672729492,0.019890228907267216
21,0.6017841,0.6908597,"('nice', 'nasty')",0.17558306,0.08738363,0.35453856,0.31382322,0.3773019313812256,0.364022175470988,-0.013279755910237612
35,0.5806885,0.9282774,"('fair', 'unfair')",0.856666,0.95102876,0.53877056,0.72886944,0.658708373705546,0.8693918387095133,0.21068346500396729
104,-0.5760995,-0.3094046,"('conventional', 'unconventional')",-0.620734,-0.5084797,0.09214801,-0.08103579,-0.3682284752527873,-0.29964003960291546,0.06858843564987183
27,-0.55546093,-0.6297918,"('sincere', 'insincere')",-5.9644923,-5.753437,-4.0693674,-4.2187166,-3.529773712158203,-3.533981959025065,-0.004208246866861831
70,0.5418961,0.9859127,"('wise', 'unwise')",-0.017931432,0.079595596,1.675778,1.6813757,0.7332475980122884,0.9156279563903809,0.1823803583780924
39,-0.51625127,-0.3110838,"('right', 'wrong')",0.47954395,0.5493243,0.26922962,0.41019645,0.07750743627548218,0.21614563465118408,0.1386381983757019
53,-0.502405,-0.7593954,"('smart', 'stupid')",-4.380875,-4.512508,-3.3546703,-3.2368484,-2.745983441670736,-2.83625062306722,-0.09026718139648438
10,-0.49780685,0.088361114,"('affectionate', 'unaffectionate')",-0.21670184,-0.17171527,0.7698784,0.8342984,0.018456578254699707,0.25031473239262897,0.23185815413792926
6,0.4789818,0.91289645,"('liked', 'disliked')",5.677591,5.5762877,3.2574773,3.5818095,3.138016700744629,3.356997807820638,0.21898110707600926
47,0.4127242,0.5557876,"('forgiving', 'unforgiving')",-0.41558483,-0.35652748,-0.45840046,-0.068962395,-0.15375369787216187,0.04343258341153463,0.1971862812836965
19,-0.40554076,-0.07143998,"('funny', 'boring')",0.2134397,0.17407435,-0.057115197,0.104435325,-0.08307208617528279,0.06902323166529338,0.15209531784057617
7,-0.39897102,-0.19021045,"('outgoing', 'distant')",0.7761355,0.5116445,0.8801502,0.5827791,0.4191048940022786,0.30140437682469684,-0.11770051717758179
23,0.38930863,0.6704854,"('hospitable', 'inhospitable')",0.045602858,-0.072576344,1.1858441,1.118948,0.5402518510818481,0.5722856521606445,0.03203380107879639
33,-0.37065715,-0.06708564,"('softhearted', 'hardhearted')",-1.2179447,-1.1615895,-0.62816787,-0.6920396,-0.7389232317606608,-0.6402382453282675,0.09868498643239332
24,0.35293123,0.1874317,"('thoughtful', 'rough')",-1.4925218,-1.1946259,-0.80838597,-1.0449764,-0.6493254899978638,-0.684056838353475,-0.0347313483556112
69,-0.35236898,-0.21290332,"('wise', 'foolish')",0.12908188,-0.020111531,0.5438058,0.65526724,0.10683955748875935,0.14075079560279846,0.03391123811403911
106,-0.34438676,-0.0947672,"('conventional', 'unconventional')",-0.12009463,0.048060127,1.2797227,0.963664,0.2717471122741699,0.30565230051676434,0.03390518824259442
22,0.33538014,0.3882373,"('welcoming', 'disagreeable')",1.4761021,1.4044716,0.5636344,0.47769773,0.7917055288950602,0.7568022410074869,-0.03490328788757324
44,0.3167084,0.4634806,"('truthful', 'untruthful')",-0.3925819,-0.30680344,-0.44683415,-0.3493275,-0.17423590024312338,-0.06421678264935811,0.11001911759376527
38,-0.30723375,-0.4881312,"('kind', 'unkind')",-2.0396976,-1.7484714,-1.1115729,-0.71509457,-1.1528347333272297,-0.9838990370432535,0.1689356962839762
72,0.3062905,0.232104,"('logical', 'illogical')",-1.1190314,-0.995624,-0.42463043,-0.11634571,-0.41245710849761963,-0.29328856865564984,0.11916853984196979
13,0.297885,0.38204622,"('helpful', 'unhelpful')",-2.6456947,-2.6768034,-2.575208,-2.4277782,-1.6410058339436848,-1.5741783777872722,0.06682745615641261
97,-0.27809513,-0.16112456,"('superior', 'inferior')",-0.8685728,-0.82522434,-0.99121296,-0.8188501,-0.7126269340515137,-0.6017329692840576,0.11089396476745605
84,0.2671434,0.42634726,"('self-confident', 'diffident')",0.060128868,0.018382862,-0.24383731,-0.37390593,0.027811651428540547,0.02360805869102478,-0.004203592737515766
29,-0.23877656,-0.1966148,"('honest', 'immoral')",-1.5445176,-1.4441774,-1.9729593,-2.176074,-1.252084493637085,-1.272288719813029,-0.020204226175944084
79,-0.21390766,-0.16144821,"('determined', 'doubtful')",0.29388967,0.37061524,0.31559122,0.37995023,0.13185774286588034,0.19637242952982584,0.0645146866639455
61,-0.19384098,0.04820116,"('rational', 'irrational')",1.1500916,1.084322,1.4804657,1.715029,0.8122387727101644,0.9491840998331705,0.1369453271230061
57,0.18567817,0.010809287,"('able', 'unable')",-0.48905984,-0.4069753,-0.46497375,-0.62447196,-0.2561184763908386,-0.3402126630147298,-0.08409418662389118
85,0.18491396,0.08024527,"('ambitious', 'unambitious')",0.30843267,0.3568042,0.013987601,0.106343,0.16911141077677408,0.18113080660502115,0.01201939582824707
89,0.184582,0.13748214,"('daring', 'anxious')",-0.24680209,-0.25916708,-1.1694336,-1.3868266,-0.4105512301127116,-0.5028371810913086,-0.09228595097859699
11,-0.18194373,0.28648722,"('caring', 'unaffectionate')",-1.2535963,-1.2632395,-0.39734697,-0.45263273,-0.6109623511632284,-0.47646164894104004,0.13450070222218835
68,-0.16379742,-0.26406235,"('clever', 'inept')",-0.6262408,-0.85941315,-0.6454199,-0.8717228,-0.4784860610961914,-0.665066123008728,-0.18658006191253662
87,-0.14772804,-0.17598817,"('dedicated', 'undedicated')",-0.735895,-0.55872035,-0.63571346,-0.37742674,-0.5064454873402914,-0.37071176369984943,0.13573372364044195
102,-0.1438613,-0.2715615,"('eminent', 'low')",-0.9088626,-0.8886302,-0.2643765,-0.27766025,-0.4390334685643514,-0.47928400834401447,-0.040250539779663086
37,0.1392833,0.39470053,"('good', 'evil')",1.6858269,1.5811448,2.5303283,2.428041,1.451812744140625,1.467962106068929,0.016149361928303962
43,0.12475608,0.099314466,"('genuine', 'fake')",-0.025788724,0.03263986,0.3768835,0.38788807,0.15861696004867554,0.17328079541524252,0.014663835366566985
56,-0.11192669,-0.14047945,"('intelligent', 'dumb')",1.8939482,1.6449747,0.690233,1.0119772,0.8240848382314047,0.8388241132100424,0.014739274978637695
20,-0.08819544,0.13670594,"('popular', 'unpopular')",-0.43265462,-0.544796,1.8974743,1.6604376,0.45887474219004315,0.417449156443278,-0.04142558574676514
110,0.083755344,-0.10434118,"('narrow-minded', 'open-minded')",0.5399492,0.36804873,-0.38863587,-0.16592145,0.07835622628529866,0.03259536623954773,-0.04576086004575093
91,0.077230394,0.506346,"('resilient', 'nonresilient')",0.16637044,0.10501,0.2389951,-0.08850193,0.16086530685424805,0.1742846965789795,0.013419389724731445
62,-0.024841696,0.25426978,"('creative', 'uncreative')",-1.0346447,-0.8341708,-0.56264377,-0.6173538,-0.5407100518544515,-0.39908496538798016,0.14162508646647137
67,-0.015709199,0.4015289,"('discriminating', 'undiscriminating')",-0.6435183,-0.44698924,0.70384866,0.7983501,0.014873703320821127,0.2509632507960002,0.23608954747517905
