,cirrhosis_male,cirrhosis_female,tuple,average_male,average_female,female-male
0,-0.6596209,-0.85927176,"('unsociable', 'sociable')",-0.6596209,-0.8592718,-0.1996509
1,-0.16155249,-0.4799814,"('unfriendly', 'friendly')",-0.1615525,-0.4799814,-0.3184289
2,0.47479552,0.44672728,"('unlikable', 'likable')",0.4747955,0.4467273,-0.0280682
3,-0.77616197,-0.6269853,"('repellent', 'pleasant')",-0.776162,-0.6269853,0.1491767
4,-2.4531128,-2.4973392,"('disliked', 'liked')",-2.4531128,-2.4973392,-0.0442264
5,-0.39455217,-0.48154783,"('distant', 'outgoing')",-0.3945522,-0.4815478,-0.0869956
6,-0.561524,-0.67209345,"('distant', 'open')",-0.561524,-0.6720935,-0.1105695
7,-0.77360535,-0.66102636,"('insensitive', 'sensitive')",-0.7736053,-0.6610264,0.1125789
8,-0.15441653,-0.38243628,"('unaffectionate', 'affectionate')",-0.1544165,-0.3824363,-0.2280198
9,-0.24162203,-0.35062453,"('unaffectionate', 'caring')",-0.241622,-0.3506245,-0.1090025
10,-1.4354861,-1.4571332,"('unsympathetic', 'sympathetic')",-1.4354861,-1.4571332,-0.0216471
11,-0.2816949,-0.18355745,"('unhelpful', 'helpful')",-0.2816949,-0.1835575,0.0981374
12,-1.4163251,-1.3756835,"('unsupportive', 'supportive')",-1.4163251,-1.3756835,0.0406416
13,-0.9821009,-1.0449435,"('impolite', 'polite')",-0.9821009,-1.0449435,-0.0628426
14,-0.027878135,-0.052864563,"('antisocial', 'social')",-0.0278781,-0.0528646,-0.0249865
15,0.5190097,0.331178,"('boring', 'funny')",0.5190097,0.331178,-0.1878317
16,-0.18837932,-0.2338724,"('unpopular', 'popular')",-0.1883793,-0.2338724,-0.0454931
17,-0.52028906,-0.45558214,"('nasty', 'nice')",-0.5202891,-0.4555821,0.064707
18,-0.09856291,-0.1363986,"('disagreeable', 'welcoming')",-0.0985629,-0.1363986,-0.0378357
19,-1.1071312,-1.1930286,"('inhospitable', 'hospitable')",-1.1071312,-1.1930286,-0.0858974
20,0.11567461,0.12569843,"('rough', 'thoughtful')",0.1156746,0.1256984,0.0100238
21,-0.5886153,-0.58278364,"('immoral', 'moral')",-0.5886153,-0.5827836,0.0058317
22,-0.20384118,-0.16364078,"('untrustworthy', 'trustworthy')",-0.2038412,-0.1636408,0.0402004
23,1.5228678,1.5353744,"('insincere', 'sincere')",1.5228678,1.5353744,0.0125066
24,-0.039335378,-0.11785618,"('dishonest', 'honest')",-0.0393354,-0.1178562,-0.0785208
25,0.79215646,0.66938275,"('egoistic', 'altruistic')",0.7921565,0.6693828,-0.1227737
26,1.0248795,0.6594403,"('hardhearted', 'benevolent')",1.0248795,0.6594403,-0.3654392
27,0.7968982,0.8177658,"('hardhearted', 'softhearted')",0.7968982,0.8177658,0.0208676
28,-0.25312802,-0.4112041,"('disloyal', 'loyal')",-0.253128,-0.4112041,-0.1580761
29,-0.26898223,-0.32767794,"('unfair', 'fair')",-0.2689822,-0.3276779,-0.0586957
30,0.29621482,0.22018547,"('intolerant', 'tolerant')",0.2962148,0.2201855,-0.0760293
31,-0.6683173,-0.7505491,"('evil', 'good')",-0.6683173,-0.7505491,-0.0822318
32,0.3643183,0.14074981,"('unkind', 'kind')",0.3643183,0.1407498,-0.2235685
33,0.25530827,0.15845694,"('wrong', 'right')",0.2553083,0.1584569,-0.0968514
34,1.6887994,1.8139778,"('mean', 'honorable')",1.6887994,1.8139778,0.1251784
35,0.5954272,0.5306778,"('corrupt', 'incorrupt')",0.5954272,0.5306778,-0.0647494
36,-0.450592,-0.62832403,"('hostile', 'amicable')",-0.450592,-0.628324,-0.177732
37,-0.10339217,-0.095029294,"('fake', 'genuine')",-0.1033922,-0.0950293,0.0083629
38,-0.5351108,-0.55525446,"('untruthful', 'truthful')",-0.5351108,-0.5552545,-0.0201437
39,0.42052528,0.45933086,"('exploitative', 'cooperative')",0.4205253,0.4593309,0.0388056
40,-0.2384916,-0.32258174,"('stingy', 'generous')",-0.2384916,-0.3225817,-0.0840901
41,0.56057405,0.37324005,"('unforgiving', 'forgiving')",0.5605741,0.3732401,-0.187334
42,-1.3472682,-1.2537017,"('unreliable', 'reliable')",-1.3472682,-1.2537017,0.0935665
43,-0.56211025,-0.6237571,"('irresponsible', 'responsible')",-0.5621102,-0.6237571,-0.0616469
44,-0.19551808,-0.1859211,"('prejudiced', 'unprejudiced')",-0.1955181,-0.1859211,0.009597
45,-0.8633401,-0.88839394,"('incompetent', 'competent')",-0.8633401,-0.8883939,-0.0250538
46,-1.3424948,-1.2415252,"('uncompetitive', 'competitive')",-1.3424948,-1.2415252,0.1009696
47,1.8141153,1.90426,"('stupid', 'smart')",1.8141153,1.90426,0.0901447
48,0.028768297,0.040396117,"('unintelligent', 'intelligent')",0.0287683,0.0403961,0.0116278
49,-0.08749059,0.102714196,"('unable', 'able')",-0.0874906,0.1027142,0.1902048
50,-0.19687097,-0.09134336,"('clumsy', 'skillful')",-0.196871,-0.0913434,0.1055276
51,-0.62054825,-0.70763004,"('uneducated', 'educated')",-0.6205482,-0.70763,-0.0870818
52,0.12434779,-0.09587182,"('irrational', 'rational')",0.1243478,-0.0958718,-0.2202196
53,-1.2184352,-1.3109452,"('uncreative', 'creative')",-1.2184352,-1.3109452,-0.09251
54,-0.57063913,-0.6328884,"('incapable', 'capable')",-0.5706391,-0.6328884,-0.0622493
55,-0.28914273,-0.23887683,"('incompetent', 'clever')",-0.2891427,-0.2388768,0.0502659
56,-0.70842206,-0.6961053,"('impractical', 'practical')",-0.7084221,-0.6961053,0.0123168
57,-1.944424,-2.0668664,"('unimaginative', 'imaginative')",-1.944424,-2.0668664,-0.1224424
58,0.17060839,0.075980626,"('undiscriminating', 'discriminating')",0.1706084,0.0759806,-0.0946278
59,0.5025532,0.5235425,"('foolish', 'wise')",0.5025532,0.5235425,0.0209893
60,0.0109950565,0.16216923,"('inefficient', 'efficient')",0.0109951,0.1621692,0.1511741
61,-0.36658856,-0.54697067,"('illogical', 'logical')",-0.3665886,-0.5469707,-0.1803821
62,-0.19504677,0.0100429,"('incompetent', 'brilliant')",-0.1950468,0.0100429,0.2050897
