,union_male,union_female,tuple,pacific_male,pacific_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.1788743,-1.1767792,"('unsociable', 'sociable')",-1.3903885,-1.3311303,-0.41421238,-0.4555119,-0.9944917,-0.987807,0.0066847
1,0.12076872,0.13885742,"('unfriendly', 'friendly')",0.53715247,0.44888112,1.3989792,1.2272761,0.6856335,0.6050049,-0.0806286
2,0.21787255,0.22426249,"('unlikable', 'likable')",0.48404506,0.56837964,0.8863302,0.969125,0.5294159,0.5872557,0.0578398
3,-0.5946305,-0.3543499,"('repellent', 'pleasant')",-0.1833475,0.064881206,0.98894125,1.0779372,0.0703211,0.2628228,0.1925017
4,0.0168913,-0.078181,"('disliked', 'liked')",0.4404294,0.35896522,-7.3851423,-7.3794436,-2.3092739,-2.3662198,-0.0569459
5,0.43220228,0.4024651,"('distant', 'outgoing')",-0.37067497,-0.54825443,-0.72504216,-0.76353496,-0.2211716,-0.3031081,-0.0819365
6,1.0826907,1.1192942,"('distant', 'open')",0.06684913,-0.044042666,-0.4479928,-0.49303383,0.233849,0.1940725,-0.0397765
7,-0.61019063,-0.45449108,"('insensitive', 'sensitive')",-0.7114045,-0.49023318,0.3897351,0.41776213,-0.31062,-0.1756541,0.1349659
8,-0.4431633,-0.4957828,"('unaffectionate', 'affectionate')",-0.41440064,-0.62132907,0.4879884,0.4021466,-0.1231919,-0.2383218,-0.1151299
9,0.3481641,0.38544083,"('unaffectionate', 'caring')",-0.4990095,-0.6624851,1.194726,1.1417987,0.3479602,0.2882515,-0.0597087
10,-1.354429,-1.1473868,"('unsympathetic', 'sympathetic')",-1.8713734,-1.6457038,-0.04624234,-0.065888114,-1.0906816,-0.9529929,0.1376887
11,-1.1505425,-1.1505709,"('unhelpful', 'helpful')",-1.4577426,-1.3113376,2.0066028,2.0630195,-0.2005607,-0.1329629,0.0675978
12,-0.4560607,-0.31366992,"('unsupportive', 'supportive')",-0.57278895,-0.47568202,-2.0127208,-2.0070004,-1.0138568,-0.9321175,0.0817393
13,-1.9228777,-1.9702394,"('impolite', 'polite')",-1.5965723,-1.5339696,-0.7242482,-0.7479793,-1.414566,-1.4173961,-0.0028301
14,-0.78400016,-0.6473616,"('antisocial', 'social')",-0.45108497,-0.25157106,0.027933553,0.067932084,-0.4023838,-0.2770002,0.1253836
