,cme_male,cme_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.47292143,-0.5845272,"('unsociable', 'sociable')",0.14332038,-0.028385654,-0.67423284,-0.7852933,-0.3346113,-0.4660687,-0.1314574
1,-1.0081679,-1.1925701,"('unfriendly', 'friendly')",0.060917657,-0.04335306,1.6226392,1.5960493,0.2251297,0.120042,-0.1050877
2,1.1689874,1.1998366,"('unlikable', 'likable')",1.7870172,1.8764616,0.48324946,0.6083242,1.146418,1.2282075,0.0817895
3,0.24593621,0.30914527,"('repellent', 'pleasant')",0.7830472,0.8256798,0.61649823,0.63014114,0.5484939,0.588322,0.0398281
4,-0.17351174,-0.3193972,"('disliked', 'liked')",-0.09910332,-0.25062788,-6.7592998,-6.865016,-2.3439716,-2.478347,-0.1343754
5,-0.8376101,-0.80827177,"('distant', 'outgoing')",-1.7732424,-1.6966715,-0.29817092,-0.2786138,-0.9696744,-0.9278524,0.041822
6,-1.1542277,-1.1584785,"('distant', 'open')",-2.0128384,-1.9353505,0.12926067,0.14276236,-1.0126018,-0.9836889,0.0289129
7,0.26089793,0.23992358,"('insensitive', 'sensitive')",0.27034503,0.34474295,1.0815266,1.0641531,0.5375899,0.5496066,0.0120167
8,-0.83305293,-0.9558956,"('unaffectionate', 'affectionate')",0.21186939,0.21118717,1.0165386,0.9816391,0.131785,0.0789769,-0.0528081
9,-0.879881,-1.0109143,"('unaffectionate', 'caring')",0.24028319,0.16687556,1.2694447,1.2669455,0.209949,0.1409689,-0.0689801
10,-0.54043454,-0.6008096,"('unsympathetic', 'sympathetic')",0.0010390058,0.03308318,-0.28750154,-0.28259906,-0.2756323,-0.2834418,-0.0078095
11,0.24559684,0.25636297,"('unhelpful', 'helpful')",0.22848468,0.2370895,1.6685114,1.7682623,0.7141976,0.7539049,0.0397073
12,0.48647133,0.51559705,"('unsupportive', 'supportive')",0.89416105,0.997868,-1.7246842,-1.7004778,-0.1146839,-0.0623376,0.0523463
13,0.053419314,0.18272048,"('impolite', 'polite')",-0.19695216,-0.16867587,-0.4749465,-0.3453936,-0.2061598,-0.1104497,0.0957101
14,0.70808685,0.68330836,"('antisocial', 'social')",1.4689182,1.4342587,-0.10830955,-0.20433542,0.6895652,0.6377439,-0.0518213
15,0.29629466,0.22036678,"('boring', 'funny')",-0.71295923,-0.7889952,0.62110543,0.5691192,0.068147,0.0001636,-0.0679834
16,-0.482956,-0.481554,"('unpopular', 'popular')",-0.2754047,-0.22334982,0.1646,0.2515012,-0.1979202,-0.1511342,0.046786
17,-0.26611102,-0.15228488,"('nasty', 'nice')",-0.65656686,-0.57241666,-0.34595242,-0.32646808,-0.4228768,-0.3503899,0.0724869
18,-0.5241289,-0.56796426,"('disagreeable', 'welcoming')",-0.58981144,-0.45999756,-0.5290483,-0.50504684,-0.5476629,-0.5110029,0.03666
19,-0.4596249,-0.43468136,"('inhospitable', 'hospitable')",-1.3475094,-1.360359,-0.08032508,0.041080624,-0.6291531,-0.5846533,0.0444998
20,0.39834458,0.41224542,"('rough', 'thoughtful')",1.2125288,1.2659655,1.1970344,1.0949932,0.9359693,0.9244014,-0.0115679
