,allergan_male,allergan_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.76296824,-0.9105037,"('unsociable', 'sociable')",-0.030467719,-0.22068247,-0.396718,-0.5655931,-0.1688751
1,-2.2998655,-2.4029036,"('unfriendly', 'friendly')",1.4273738,1.191718,-0.4362459,-0.6055928,-0.1693469
2,0.64232785,0.60793746,"('unlikable', 'likable')",0.663924,0.75415415,0.6531259,0.6810458,0.0279199
3,-0.38408387,-0.2266877,"('repellent', 'pleasant')",0.2585264,0.32666,-0.0627787,0.0499862,0.1127649
4,-0.22396278,-0.19519918,"('disliked', 'liked')",-5.9103684,-5.8182635,-3.0671656,-3.0067313,0.0604343
5,-0.8563202,-0.89926994,"('distant', 'outgoing')",-0.49458966,-0.54609424,-0.6754549,-0.7226821,-0.0472272
6,-0.9696406,-0.9997184,"('distant', 'open')",-0.17580712,-0.32402053,-0.5727239,-0.6618695,-0.0891456
7,-0.62142426,-0.5036493,"('insensitive', 'sensitive')",0.6944525,0.74523675,0.0365141,0.1207937,0.0842796
8,-1.0040501,-1.0585524,"('unaffectionate', 'affectionate')",0.5364125,0.38835812,-0.2338188,-0.3350971,-0.1012783
9,-1.17068,-1.1434957,"('unaffectionate', 'caring')",0.8459668,0.76318187,-0.1623566,-0.1901569,-0.0278003
10,-1.3315475,-1.3137617,"('unsympathetic', 'sympathetic')",0.10128604,0.03552354,-0.6151307,-0.6391191,-0.0239884
11,-0.32592726,-0.2506519,"('unhelpful', 'helpful')",1.8815742,1.9249218,0.7778234,0.837135,0.0593116
12,-0.543605,-0.37045455,"('unsupportive', 'supportive')",-1.5229837,-1.4260832,-1.0332943,-0.8982689,0.1350254
13,-0.2577785,-0.28703675,"('impolite', 'polite')",-0.24059117,-0.15324134,-0.2491848,-0.220139,0.0290458
14,0.57043505,0.58715427,"('antisocial', 'social')",0.2962637,0.3207025,0.4333494,0.4539284,0.020579
15,-0.052221008,-0.14342332,"('boring', 'funny')",0.6377562,0.59373206,0.2927676,0.2251544,-0.0676132
16,-0.71759766,-0.5889744,"('unpopular', 'popular')",0.19138473,0.30199257,-0.2631065,-0.1434909,0.1196156
17,-0.22657657,-0.1289358,"('nasty', 'nice')",-0.49310967,-0.45510054,-0.3598431,-0.2920182,0.0678249
18,-0.1696791,-0.090959534,"('disagreeable', 'welcoming')",-0.5370401,-0.5552352,-0.3533596,-0.3230974,0.0302622
19,-1.5279258,-1.5584472,"('inhospitable', 'hospitable')",-0.60672903,-0.6583761,-1.0673275,-1.1084117,-0.0410842
20,-0.37625656,-0.27283332,"('rough', 'thoughtful')",1.4439154,1.3873563,0.5338294,0.5572615,0.0234321
21,-0.1652966,-0.15792905,"('immoral', 'moral')",-0.24053141,-0.13173519,-0.202914,-0.1448321,0.0580819
22,-0.18507953,-0.17936018,"('untrustworthy', 'trustworthy')",-0.77348036,-0.77673954,-0.4792799,-0.4780499,0.00123
23,-0.99798334,-0.97662437,"('insincere', 'sincere')",5.3546276,5.268856,2.1783221,2.1461158,-0.0322063
24,-0.88666284,-0.9522284,"('dishonest', 'honest')",0.70448035,0.67011344,-0.0910912,-0.1410575,-0.0499663
25,0.004026234,0.02988806,"('egoistic', 'altruistic')",1.1351842,1.0283536,0.5696052,0.5291208,-0.0404844
26,-0.377645,-0.45002535,"('hardhearted', 'benevolent')",1.7868526,1.5793166,0.7046038,0.5646456,-0.1399582
27,-0.94641745,-0.79589486,"('hardhearted', 'softhearted')",1.1104228,1.0395916,0.0820027,0.1218483,0.0398456
28,-0.44796664,-0.47025362,"('disloyal', 'loyal')",0.80405796,0.6676646,0.1780457,0.0987055,-0.0793402
29,-0.75298136,-0.72269124,"('unfair', 'fair')",-0.59943515,-0.7904797,-0.6762083,-0.7565855,-0.0803772
30,0.91088104,0.8932436,"('intolerant', 'tolerant')",1.885131,1.8756198,1.398006,1.3844317,-0.0135743
31,-1.1906794,-1.1963701,"('evil', 'good')",-1.2458252,-1.3735412,-1.2182523,-1.2849557,-0.0667034
32,-0.23648782,-0.2511034,"('unkind', 'kind')",0.89091504,0.7560624,0.3272136,0.2524795,-0.0747341
33,-0.04781692,-0.17530991,"('wrong', 'right')",-0.61348444,-0.65354127,-0.3306507,-0.4144256,-0.0837749
34,-0.2534607,-0.15745932,"('mean', 'honorable')",5.52389,5.595028,2.6352146,2.7187843,0.0835697
35,0.087440595,0.011004515,"('corrupt', 'incorrupt')",-0.47922152,-0.6499812,-0.1958905,-0.3194883,-0.1235978
36,-1.3194076,-1.4188328,"('hostile', 'amicable')",-0.31179035,-0.5723283,-0.815599,-0.9955806,-0.1799816
37,0.6947977,0.7016272,"('fake', 'genuine')",0.45818377,0.44575894,0.5764908,0.573693,-0.0027978
38,-0.7398568,-0.7687469,"('untruthful', 'truthful')",-0.09648977,-0.006359473,-0.4181733,-0.3875532,0.0306201
39,0.63449717,0.68731594,"('exploitative', 'cooperative')",0.28475103,0.293236,0.4596241,0.490276,0.0306519
40,0.19979875,0.25746143,"('stingy', 'generous')",-1.2918267,-1.291606,-0.546014,-0.5170723,0.0289417
41,-0.10901617,-0.12161689,"('unforgiving', 'forgiving')",0.16701952,0.09294767,0.0290017,-0.0143346,-0.0433363
42,0.31229025,0.40890184,"('unreliable', 'reliable')",-2.7027311,-2.5402262,-1.1952205,-1.0656621,0.1295584
43,-0.32299817,-0.30375206,"('irresponsible', 'responsible')",0.8810999,0.81137645,0.2790509,0.2538122,-0.0252387
44,1.2263995,1.1851629,"('prejudiced', 'unprejudiced')",-1.4987241,-1.4742202,-0.1361623,-0.1445286,-0.0083663
45,-0.5309151,-0.5199515,"('incompetent', 'competent')",0.105085425,0.05221676,-0.2129148,-0.2338674,-0.0209526
46,-0.47182408,-0.39613917,"('uncompetitive', 'competitive')",-0.39919972,-0.36001122,-0.4355119,-0.3780752,0.0574367
47,0.193443,0.26236504,"('stupid', 'smart')",5.041996,5.0342484,2.6177194,2.6483066,0.0305872
48,-0.3508457,-0.27973953,"('unintelligent', 'intelligent')",1.1182947,1.1434011,0.3837245,0.4318308,0.0481063
49,-0.23351882,0.04250895,"('unable', 'able')",-0.17020011,0.0068228208,-0.2018595,0.0246659,0.2265254
50,0.22741634,0.3404988,"('clumsy', 'skillful')",-0.04998564,-0.013492342,0.0887153,0.1635032,0.0747879
51,-0.533739,-0.6204757,"('uneducated', 'educated')",0.46666136,0.4409817,-0.0335388,-0.089747,-0.0562082
52,-0.24900502,-0.41832897,"('irrational', 'rational')",-0.21117866,-0.40829107,-0.2300918,-0.41331,-0.1832182
53,-2.130127,-2.0475168,"('uncreative', 'creative')",0.56648374,0.50734675,-0.7818216,-0.770085,0.0117366
54,-1.0996749,-1.2085735,"('incapable', 'capable')",0.94574386,0.93556523,-0.0769655,-0.1365041,-0.0595386
55,-0.16641684,-0.09152797,"('incompetent', 'clever')",0.44000688,0.4729035,0.136795,0.1906878,0.0538928
56,0.67160714,0.63130754,"('impractical', 'practical')",0.6871124,0.7157951,0.6793598,0.6735513,-0.0058085
57,-1.2410347,-1.3252693,"('unimaginative', 'imaginative')",-1.9768047,-2.0969927,-1.6089197,-1.7111311,-0.1022114
58,-0.85451263,-0.8858059,"('undiscriminating', 'discriminating')",0.16990148,0.09010039,-0.3423056,-0.3978527,-0.0555471
59,0.22059378,0.20074342,"('foolish', 'wise')",0.10351747,0.11671976,0.1620556,0.1587316,-0.003324
60,0.7121676,0.8193483,"('inefficient', 'efficient')",0.5838036,0.77809983,0.6479856,0.7987241,0.1507385
61,-1.0219122,-1.1223627,"('illogical', 'logical')",0.17620854,-0.020210203,-0.4228518,-0.5712864,-0.1484346
62,0.494705,0.64506805,"('incompetent', 'brilliant')",0.78677833,1.0236555,0.6407416,0.8343618,0.1936202
63,-1.0286368,-0.89931446,"('unperceptive', 'insightful')",1.080927,1.2022216,0.0261451,0.1514536,0.1253085
64,0.40908134,0.286972,"('shy', 'confident')",-5.9551477,-5.8332334,-2.7730331,-2.7731307,-9.76e-05
65,-0.004742468,-0.097733065,"('insecure', 'secure')",-0.186048,-0.15679364,-0.0953952,-0.1272634,-0.0318682
66,-1.2192189,-1.2853928,"('inactive', 'active')",0.31834984,0.21693116,-0.4504345,-0.5342308,-0.0837963
67,0.42684302,0.3586774,"('doubtful', 'determined')",-0.13863233,-0.19265473,0.1441053,0.0830113,-0.061094
68,-0.11720534,-0.11817875,"('dependent', 'independent')",-0.5565553,-0.522,-0.3368803,-0.3200894,0.0167909
69,0.74054694,0.71710837,"('lazy', 'industrious')",-0.35186595,-0.35878852,0.1943405,0.1791599,-0.0151806
70,-0.38778108,-0.27071062,"('lethargic', 'energetic')",0.8708875,0.91906637,0.2415532,0.3241779,0.0826247
71,-0.99937534,-0.9282036,"('diffident', 'self-confident')",0.27758408,0.26402238,-0.3608956,-0.3320906,0.028805
72,-0.18748093,-0.24620698,"('unambitious', 'ambitious')",-0.5232448,-0.47778505,-0.3553629,-0.361996,-0.0066331
73,0.9155309,0.88007706,"('helpless', 'self-reliant')",-2.579871,-2.4342442,-0.83217,-0.7770835,0.0550865
74,-0.4039387,-0.36867014,"('undedicated', 'dedicated')",0.17061946,0.069844976,-0.1166596,-0.1494126,-0.032753
75,0.14475879,0.07526214,"('meek', 'impulsive')",-0.4058872,-0.37162623,-0.1305642,-0.148182,-0.0176178
76,0.051213715,0.19745639,"('anxious', 'daring')",0.4296063,0.6437665,0.24041,0.4206114,0.1802014
77,-0.90231586,-0.81951004,"('unmotivated', 'motivated')",-0.77957046,-0.6987193,-0.8409432,-0.7591147,0.0818285
78,-0.8586476,-0.5966665,"('nonresilient', 'resilient')",0.2470703,0.39158544,-0.3057886,-0.1025405,0.2032481
79,-0.60229146,-0.7091727,"('wavering', 'unwavering')",-0.37291813,-0.4194338,-0.4876048,-0.5643033,-0.0766985
80,1.0079249,1.0935146,"('dominated', 'dominating')",-1.0483438,-0.87255573,-0.0202094,0.1104794,0.1306888
81,0.8792308,0.7326216,"('submissive', 'aggressive')",0.05897391,0.21169516,0.4691024,0.4721584,0.003056
82,-0.75528497,-0.7829621,"('poor', 'rich')",5.5690966,5.608223,2.4069059,2.4126306,0.0057247
83,0.21653393,0.1821717,"('powerless', 'powerful')",-0.74717623,-0.82608676,-0.2653211,-0.3219575,-0.0566364
84,0.20160212,0.20887065,"('inferior', 'superior')",0.9741241,0.9669486,0.5878631,0.5879096,4.65e-05
85,-1.1754484,-1.1354513,"('insignificant', 'prestigious')",0.03397198,-0.063966095,-0.5707382,-0.5997087,-0.0289705
86,-1.6385058,-1.7197546,"('uninfluential', 'influential')",-0.00025317818,-0.1292114,-0.8193795,-0.924483,-0.1051035
87,-0.2962609,-0.36643457,"('unsuccessful', 'successful')",0.7831844,0.8885881,0.2434618,0.2610767,0.0176149
88,-0.51183784,-0.5979678,"('low', 'eminent')",0.3302764,0.25541753,-0.0907807,-0.1712751,-0.0804944
