,raytheon_male,raytheon_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
0,-2.0648484,-2.124071,"('unsociable', 'sociable')",-0.4738518,-0.578827,-0.12807122,-0.24879089,-0.8889238,-0.9838963,-0.0949725
1,-0.4389192,-0.57129395,"('unfriendly', 'friendly')",0.14087209,-0.07057457,1.267683,1.1351049,0.323212,0.1644121,-0.1587999
2,0.7931832,0.8459624,"('unlikable', 'likable')",0.5480251,0.5826814,0.6859867,0.65509254,0.6757317,0.6945788,0.0188471
3,-1.2047179,-1.1616547,"('repellent', 'pleasant')",-0.23650008,-0.21096042,0.6511915,0.6541831,-0.2633421,-0.2394773,0.0238648
4,0.86203045,0.7725098,"('disliked', 'liked')",-0.3711642,-0.47624552,-6.5614758,-6.93095,-2.0235365,-2.211562,-0.1880255
5,0.40059155,0.4019195,"('distant', 'outgoing')",-0.71800435,-0.6866418,-0.87144226,-0.8971127,-0.396285,-0.393945,0.00234
6,0.1335369,0.12197217,"('distant', 'open')",-1.1063335,-1.1376873,-0.5719555,-0.5886545,-0.5149174,-0.5347899,-0.0198725
7,-1.2872204,-1.3414956,"('insensitive', 'sensitive')",0.04912055,0.087046355,0.33113956,0.28054494,-0.3023201,-0.3246348,-0.0223147
8,0.020114519,-0.1319153,"('unaffectionate', 'affectionate')",0.5250197,0.4071668,0.5254755,0.5104461,0.3568699,0.2618992,-0.0949707
9,-0.6854838,-0.81293726,"('unaffectionate', 'caring')",0.4173969,0.3359889,1.0067031,1.049118,0.2462054,0.1907232,-0.0554822
10,-3.4795885,-3.544976,"('unsympathetic', 'sympathetic')",-1.1126583,-1.1295984,-0.59547293,-0.5823451,-1.7292399,-1.7523065,-0.0230666
11,-1.9229386,-1.9396085,"('unhelpful', 'helpful')",0.62591237,0.6755009,1.4001496,1.4255754,0.0343745,0.0538226,0.0194481
12,-0.7205821,-0.719218,"('unsupportive', 'supportive')",0.37264138,0.46602514,-2.0645292,-2.1239223,-0.8041566,-0.7923717,0.0117849
13,-2.0806074,-2.0626357,"('impolite', 'polite')",-0.71102625,-0.64966595,-0.9476173,-0.888026,-1.246417,-1.2001092,0.0463078
14,-1.2428583,-1.250574,"('antisocial', 'social')",0.48529428,0.5361778,0.0910823,-0.032150663,-0.2221606,-0.248849,-0.0266884
15,0.45961636,0.3913003,"('boring', 'funny')",0.28588396,0.17854828,0.25234658,0.18296824,0.3326156,0.2509389,-0.0816767
16,0.7235999,0.6690857,"('unpopular', 'popular')",0.15771277,0.085299164,0.3679672,0.290668,0.4164266,0.348351,-0.0680756
17,0.1618334,0.1556167,"('nasty', 'nice')",-0.638886,-0.6241526,-0.43308836,-0.3603791,-0.3033803,-0.276305,0.0270753
18,0.11818284,0.10439251,"('disagreeable', 'welcoming')",0.39725077,0.42406836,-0.46996266,-0.56386775,0.015157,-0.0118023,-0.0269593
19,-0.038082197,-0.07350151,"('inhospitable', 'hospitable')",-0.5411928,-0.6053139,-0.76607877,-0.71949786,-0.4484513,-0.4661044,-0.0176531
20,-0.09861101,-0.106179826,"('rough', 'thoughtful')",1.2462351,1.3155023,0.8838288,0.8438047,0.677151,0.6843758,0.0072248
21,-1.318367,-1.359872,"('immoral', 'moral')",0.22756004,0.21112296,-0.77273655,-0.7165966,-0.6211812,-0.6217819,-0.0006007
22,-1.4677609,-1.4850513,"('untrustworthy', 'trustworthy')",-0.7519136,-0.7952527,-0.90843827,-1.0411372,-1.0427043,-1.1071471,-0.0644428
23,-2.047643,-2.1559353,"('insincere', 'sincere')",-0.4818762,-0.51811624,5.4464684,5.5248866,0.9723164,0.9502784,-0.022038
24,-1.9634968,-2.0195704,"('dishonest', 'honest')",-1.3938409,-1.4106424,0.31330138,0.23828356,-1.0146788,-1.0639764,-0.0492976
25,1.4637609,1.4895589,"('egoistic', 'altruistic')",1.2086159,1.1877179,1.2269177,1.2404444,1.2997648,1.3059071,0.0061423
26,0.75880176,0.69674456,"('hardhearted', 'benevolent')",0.86666083,0.8460845,1.8360404,1.7042985,1.1538343,1.0823758,-0.0714585
27,-1.0617104,-1.0590316,"('hardhearted', 'softhearted')",-0.028833922,-0.011116352,1.1631322,1.1812255,0.024196,0.0370258,0.0128298
28,-1.5180502,-1.6960216,"('disloyal', 'loyal')",0.2914732,0.09908874,1.2007633,1.1123804,-0.0086046,-0.1615175,-0.1529129
29,-0.6403916,-0.68336785,"('unfair', 'fair')",-0.6672175,-0.71503294,-0.54188085,-0.7077221,-0.6164966,-0.702041,-0.0855444
30,-1.6353174,-1.7105865,"('intolerant', 'tolerant')",1.172355,1.0800129,0.6006917,0.5424784,0.0459098,-0.0293651,-0.0752749
