,dte_male,dte_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
17,-0.43424973,-0.41695777,"('nasty', 'nice')",-0.85206395,-0.8109422,-0.018116768,-0.026888296,-0.4348101,-0.4182627,0.0165474
18,-1.1742272,-1.1648176,"('disagreeable', 'welcoming')",-0.7792835,-0.81484026,-1.0663048,-1.0917842,-1.0066051,-1.023814,-0.0172089
19,-0.5347592,-0.5603728,"('inhospitable', 'hospitable')",-1.0349919,-1.083525,-0.5241521,-0.48900843,-0.6979677,-0.7109687,-0.013001
20,-0.6000531,-0.63861024,"('rough', 'thoughtful')",-0.12422631,-0.100336656,0.42138812,0.35856658,-0.1009638,-0.1267934,-0.0258296
21,0.1335689,0.0699166,"('immoral', 'moral')",1.618027,1.5808736,-0.37433326,-0.2690065,0.4590875,0.4605946,0.0015071
22,-0.5920353,-0.5956409,"('untrustworthy', 'trustworthy')",-0.66810656,-0.752018,-0.32052517,-0.2722143,-0.526889,-0.5399577,-0.0130687
23,-0.7872015,-0.88211703,"('insincere', 'sincere')",0.3753144,0.3313002,5.749377,5.6500745,1.7791632,1.6997525,-0.0794107
24,-0.858206,-0.9027569,"('dishonest', 'honest')",0.69071245,0.6912114,0.36164135,0.43003583,0.0647159,0.0728301,0.0081142
25,-0.86486727,-0.906791,"('egoistic', 'altruistic')",0.4805658,0.34030318,1.2113008,1.0482135,0.2756665,0.1605752,-0.1150913
26,-0.71479005,-0.68776095,"('hardhearted', 'benevolent')",0.9106805,0.8501178,1.2051158,1.1912678,0.4670021,0.4512082,-0.0157939
27,-1.5320868,-1.5251085,"('hardhearted', 'softhearted')",-0.19528161,-0.16617276,0.45341888,0.33864436,-0.4246499,-0.4508789,-0.026229
28,-1.0104319,-1.1617775,"('disloyal', 'loyal')",0.3716719,0.122945294,0.9896614,0.85568947,0.1169671,-0.0610476,-0.1780147
29,-0.31304726,-0.3907024,"('unfair', 'fair')",-0.8139859,-0.84701556,-0.72272736,-0.7993411,-0.6165868,-0.6790197,-0.0624329
30,0.37630978,0.30857605,"('intolerant', 'tolerant')",1.6848518,1.7165519,0.8681352,0.9240913,0.9764322,0.9830731,0.0066409
31,-1.1172695,-0.9385808,"('evil', 'good')",-1.6497911,-1.6819682,-1.766272,-1.7788073,-1.5111109,-1.4664521,0.0446588
32,-0.32896766,-0.48335648,"('unkind', 'kind')",0.7240266,0.62979853,1.2389573,1.2107488,0.5446721,0.4523969,-0.0922752
33,0.31156746,0.21928072,"('wrong', 'right')",0.828748,0.74098516,-0.7698279,-0.9016825,0.1234958,0.0195278,-0.103968
34,-0.6882306,-0.5209351,"('mean', 'honorable')",0.56921804,0.6681231,4.888754,5.0449443,1.5899138,1.7307108,0.140797
35,-0.12607388,-0.22997387,"('corrupt', 'incorrupt')",-1.2252445,-1.4064046,-0.50967664,-0.6929476,-0.6203317,-0.7764421,-0.1561104
36,-0.3368846,-0.41881225,"('hostile', 'amicable')",-0.9506327,-1.2287937,-0.1830891,-0.42032775,-0.4902021,-0.6893113,-0.1991092
37,-0.092105865,-0.21604902,"('fake', 'genuine')",0.32986644,0.25834578,-0.2600733,-0.27971256,-0.0074376,-0.0791386,-0.071701
38,-0.34698042,-0.3574412,"('untruthful', 'truthful')",0.4437417,0.37679738,0.03319252,0.067231804,0.0433179,0.0288627,-0.0144552
39,0.78688383,0.86843896,"('exploitative', 'cooperative')",0.100736134,0.26931715,0.49527827,0.6120676,0.4609661,0.5832746,0.1223085
40,-1.073815,-1.0988148,"('stingy', 'generous')",-0.0059599634,-0.035734113,-2.9949727,-3.1068738,-1.3582492,-1.4138076,-0.0555584
41,-0.93163013,-0.9412916,"('unforgiving', 'forgiving')",-0.41659734,-0.51721895,0.5072101,0.42469805,-0.2803391,-0.3446042,-0.0642651
42,0.30702367,0.23792976,"('unreliable', 'reliable')",0.48843914,0.5272502,-2.7119658,-2.6439552,-0.6388343,-0.6262585,0.0125758
43,-0.38346466,-0.3400497,"('irresponsible', 'responsible')",1.2149646,1.3037372,0.22521295,0.3593959,0.3522376,0.4410278,0.0887902
44,0.19828871,0.23208337,"('prejudiced', 'unprejudiced')",-0.2205584,-0.11916943,-0.8966316,-0.87121063,-0.3063004,-0.2527656,0.0535348
45,-1.3151636,-1.30131,"('incompetent', 'competent')",-0.11208839,-0.16036604,-0.29173234,-0.32998157,-0.5729948,-0.5972192,-0.0242244
46,-0.21348752,-0.28031078,"('uncompetitive', 'competitive')",0.42814055,0.46696192,-0.90061295,-0.84350055,-0.2286533,-0.2189498,0.0097035
47,0.13282987,0.25978905,"('stupid', 'smart')",1.2990963,1.3398589,5.305919,5.404185,2.2459485,2.3346109,0.0886624
48,-0.8938883,-0.9233077,"('unintelligent', 'intelligent')",0.96724176,0.9517091,-0.30845332,-0.35483268,-0.0783666,-0.1088104,-0.0304438
49,-0.36214274,-0.31508264,"('unable', 'able')",-0.11554706,-0.048697945,-0.2896143,-0.21025047,-0.255768,-0.1913437,0.0644243
50,0.48704198,0.3677532,"('clumsy', 'skillful')",0.09463766,-0.08311355,-0.040301107,-0.13022387,0.1804595,0.0514719,-0.1289876
51,-0.6096184,-0.8294503,"('uneducated', 'educated')",0.18345532,0.118752316,0.85896134,0.7400837,0.1442661,0.0097952,-0.1344709
52,0.28352398,0.13705339,"('irrational', 'rational')",-0.094034,-0.30913156,-0.13845149,-0.2848562,0.0170128,-0.1523115,-0.1693243
53,-0.8600707,-0.9341162,"('uncreative', 'creative')",0.7325751,0.58013445,0.187256,0.12919538,0.0199201,-0.0749288,-0.0948489
54,-0.18814725,-0.34964296,"('incapable', 'capable')",-0.21730693,-0.31242174,0.9410681,0.9203049,0.178538,0.0860801,-0.0924579
55,-1.1248968,-1.1095754,"('incompetent', 'clever')",0.12621787,0.14643489,0.3036062,0.31944948,-0.2316909,-0.2145637,0.0171272
56,0.8437843,0.82214564,"('impractical', 'practical')",1.8748556,1.9625003,0.18960673,0.24641877,0.9694155,1.0103549,0.0409394
57,-0.6291877,-0.6985308,"('unimaginative', 'imaginative')",1.1925522,1.1182144,-2.8645308,-2.8659313,-0.7670554,-0.8154159,-0.0483605
58,-0.58312124,-0.64756864,"('undiscriminating', 'discriminating')",0.97320855,0.9185335,0.010286527,-0.030981725,0.1334579,0.0799944,-0.0534635
59,0.26846677,0.32305494,"('foolish', 'wise')",0.93935883,0.8630078,-0.07262489,-0.09750815,0.3784002,0.3628515,-0.0155487
60,-0.18019898,-0.20177522,"('inefficient', 'efficient')",2.0197818,2.209609,-0.15456964,-0.0050312877,0.5616711,0.6676008,0.1059297
61,0.084163636,-0.08195217,"('illogical', 'logical')",1.1863444,1.0626887,-0.07775521,-0.23445159,0.3975843,0.2487617,-0.1488226
62,0.08102697,0.08220043,"('incompetent', 'brilliant')",0.8529923,1.0021476,0.060783915,0.17325707,0.3316011,0.4192017,0.0876006
63,-0.14350268,-0.11806596,"('unperceptive', 'insightful')",0.8540029,0.8198856,-0.085495785,0.018741269,0.2083348,0.240187,0.0318522
64,0.641766,0.572798,"('shy', 'confident')",1.1155554,1.1615715,-5.4574027,-5.4244146,-1.2333604,-1.230015,0.0033454
65,-0.1564924,-0.20812364,"('insecure', 'secure')",0.85611165,0.89266104,0.37084538,0.4250478,0.3568215,0.3698618,0.0130403
66,-0.75361437,-0.76997596,"('inactive', 'active')",-0.7432219,-0.8264854,0.30703688,0.22580929,-0.3965998,-0.456884,-0.0602842
67,0.49305162,0.44426495,"('doubtful', 'determined')",0.18136208,0.24540791,-0.085804336,-0.018849825,0.1962031,0.2236077,0.0274046
68,-0.75071055,-0.80946416,"('dependent', 'independent')",-0.3800328,-0.3923515,-1.5005896,-1.49395,-0.877111,-0.8985885,-0.0214775
69,0.3968563,0.46872666,"('lazy', 'industrious')",0.2531321,0.16937196,-1.3674613,-1.3822123,-0.2391576,-0.2480379,-0.0088803
70,-0.34567037,-0.3981789,"('lethargic', 'energetic')",0.5495025,0.60897857,0.28859144,0.3415574,0.1641412,0.184119,0.0199778
71,0.061411433,0.08006549,"('diffident', 'self-confident')",1.4638546,1.4843227,0.36002406,0.33465973,0.62843,0.633016,0.004586
72,-0.8002088,-0.7729612,"('unambitious', 'ambitious')",0.7690953,0.8352394,-0.80798525,-0.70482475,-0.2796996,-0.2141822,0.0655174
73,1.5161833,1.4659994,"('helpless', 'self-reliant')",1.3395873,1.2429628,-3.2573621,-3.2197227,-0.1338638,-0.1702535,-0.0363897
74,-0.67374766,-0.73067284,"('undedicated', 'dedicated')",0.3221841,0.37449816,-0.003246341,0.041670553,-0.11827,-0.1048347,0.0134353
75,0.15527746,0.23355722,"('meek', 'impulsive')",-0.5140527,-0.53691936,-0.11324558,-0.034721762,-0.1573403,-0.1126946,0.0446457
76,0.34722683,0.30875745,"('anxious', 'daring')",0.11099165,0.17176537,0.33945495,0.3498652,0.2658912,0.276796,0.0109048
77,-0.2981924,-0.42237282,"('unmotivated', 'motivated')",0.21268803,0.15202302,-1.2289606,-1.2430799,-0.438155,-0.5044765,-0.0663215
78,-1.30685,-1.310853,"('nonresilient', 'resilient')",-0.2709669,-0.28783518,-0.6087719,-0.5711184,-0.7288629,-0.7232688,0.0055941
79,-0.0643293,-0.16111995,"('wavering', 'unwavering')",-0.6037296,-0.7710132,-0.4028488,-0.43945253,-0.3569692,-0.4571952,-0.100226
80,0.6548615,0.6205046,"('dominated', 'dominating')",0.684479,0.76119447,0.32713103,0.36945826,0.5554905,0.5837191,0.0282286
81,0.30916208,0.22822112,"('submissive', 'aggressive')",1.9136502,1.9490066,-0.2784639,-0.16188064,0.6481161,0.6717823,0.0236662
82,-1.0303133,-1.0822741,"('poor', 'rich')",0.099146955,0.015141472,6.1339726,6.072473,1.7342688,1.6684469,-0.0658219
83,0.32944256,0.30350032,"('powerless', 'powerful')",1.2078378,1.2446911,-1.3118287,-1.3265033,0.0751505,0.0738961,-0.0012544
84,0.48812136,0.34035847,"('inferior', 'superior')",0.22645928,0.16470155,0.5495521,0.45556036,0.4213776,0.3202068,-0.1011708
85,0.49653226,0.44216716,"('insignificant', 'prestigious')",0.28112584,0.14402907,-0.12876314,-0.24581382,0.2162983,0.1134608,-0.1028375
86,-1.2282397,-1.3501278,"('uninfluential', 'influential')",0.76252335,0.6460102,-0.6770887,-0.7319876,-0.380935,-0.4787018,-0.0977668
87,0.35964745,0.23183969,"('unsuccessful', 'successful')",0.64021623,0.523688,0.5535207,0.55490756,0.5177948,0.4368118,-0.080983
88,0.42156488,0.12172523,"('low', 'eminent')",0.7431199,0.63884586,0.67372847,0.55091447,0.6128044,0.4371618,-0.1756426
