,capri_male,capri_female,tuple,holdings_male,holdings_female,limited_male,limited_female,average_male,average_female,female-male
42,1.0651388,1.1260782,"('unreliable', 'reliable')",1.1056283,1.1545372,-1.7270737,-1.7460297,0.1478978,0.1781952,0.0302974
43,-0.24613677,-0.17937332,"('irresponsible', 'responsible')",-0.33255512,-0.31690165,0.6556279,0.63645655,0.0256453,0.0467272,0.0210819
44,0.042388044,0.042588346,"('prejudiced', 'unprejudiced')",-0.32936674,-0.2132888,-1.619385,-1.6039602,-0.6354546,-0.5915535,0.0439011
45,-0.82711273,-0.67101765,"('incompetent', 'competent')",-0.06545733,-0.09157911,1.3372947,1.2873057,0.1482415,0.174903,0.0266615
46,-0.31038195,-0.21797541,"('uncompetitive', 'competitive')",0.56442803,0.566791,1.0440133,1.0369716,0.4326864,0.461929,0.0292426
47,0.61464095,0.6819882,"('stupid', 'smart')",0.020804415,0.04388418,4.6507,4.6810336,1.7620484,1.802302,0.0402536
48,-0.7518678,-0.73565006,"('unintelligent', 'intelligent')",-0.588843,-0.602958,0.46930212,0.5426584,-0.2904695,-0.2653165,0.025153
49,-0.818405,-0.7112881,"('unable', 'able')",-0.9961174,-0.9020911,-0.073272526,0.0036447868,-0.629265,-0.5365781,0.0926869
50,0.32887125,0.349932,"('clumsy', 'skillful')",-0.3019092,-0.26863432,-0.8208221,-0.8545809,-0.26462,-0.2577611,0.0068589
51,-0.8413335,-0.8945189,"('uneducated', 'educated')",-0.2978011,-0.3874478,0.14302526,0.1313914,-0.3320365,-0.3835251,-0.0514886
52,-0.60733837,-0.7271341,"('irrational', 'rational')",-0.61367375,-0.63339746,-0.27920252,-0.40790892,-0.5000715,-0.5894802,-0.0894087
53,-1.3670052,-1.2834871,"('uncreative', 'creative')",-0.053752948,-0.111478776,0.11972903,0.03322623,-0.4336764,-0.4539132,-0.0202368
54,-0.2654828,-0.30684173,"('incapable', 'capable')",0.24269155,0.23629561,0.07491219,0.068347946,0.0173736,-0.0007327,-0.0181063
55,-0.2939837,-0.21553701,"('incompetent', 'clever')",-0.1911337,-0.20385893,1.0372425,1.0632159,0.1840417,0.2146066,0.0305649
56,-0.29565638,-0.29925686,"('impractical', 'practical')",-0.25358832,-0.31131557,0.71073294,0.66649204,0.0538294,0.0186399,-0.0351895
57,-0.7213098,-0.65620553,"('unimaginative', 'imaginative')",0.17337991,0.07773018,-0.5844967,-0.65782845,-0.3774755,-0.4121013,-0.0346258
58,-0.193684,-0.045693018,"('undiscriminating', 'discriminating')",0.8573801,0.8923091,0.5593722,0.5190734,0.4076894,0.4552298,0.0475404
59,1.002453,0.9401951,"('foolish', 'wise')",-0.11347838,-0.057390507,-0.29180318,-0.2965473,0.1990571,0.1954191,-0.003638
60,-0.8149622,-0.78321075,"('inefficient', 'efficient')",-0.36919478,-0.42194724,0.18463226,0.29571608,-0.3331749,-0.3031473,0.0300276
61,-0.49351674,-0.53028417,"('illogical', 'logical')",-0.13412404,-0.2514943,0.47767937,0.37043816,-0.0499871,-0.1371134,-0.0871263
62,0.24777938,0.33332807,"('incompetent', 'brilliant')",0.3295863,0.3667707,0.91079235,0.9659224,0.4960527,0.5553404,0.0592877
63,-1.3954861,-1.2478135,"('unperceptive', 'insightful')",0.4314434,0.46222284,0.93491435,0.99198294,-0.0097095,0.0687974,0.0785069
64,-0.086827844,-0.15971778,"('shy', 'confident')",0.49875447,0.517372,-4.871903,-4.8174863,-1.4866587,-1.4866107,4.8e-05
65,-0.27527496,-0.37680352,"('insecure', 'secure')",-0.113762826,-0.18675184,0.6071761,0.63710237,0.0727128,0.0245157,-0.0481971
66,0.6088097,0.688909,"('inactive', 'active')",1.1168841,1.1501454,1.0074644,0.94544864,0.9110527,0.9281677,0.017115
67,0.26049227,0.16069013,"('doubtful', 'determined')",0.18229993,0.19514701,-0.06353389,-0.009384207,0.1264194,0.1154843,-0.0109351
68,-1.2151011,-1.2112092,"('dependent', 'independent')",-1.311118,-1.3024731,-0.8064887,-0.7833323,-1.1109026,-1.0990049,0.0118977
69,0.3752455,0.41003534,"('lazy', 'industrious')",0.50947285,0.6054122,-0.4683512,-0.4748268,0.1387891,0.1802069,0.0414178
70,0.45337987,0.49546808,"('lethargic', 'energetic')",0.82439137,0.81878394,1.039077,1.0603802,0.7722828,0.7915441,0.0192613
71,0.404581,0.4392379,"('diffident', 'self-confident')",0.96024144,0.96599126,0.53118086,0.48347527,0.6320011,0.6295681,-0.002433
72,-0.86334336,-0.8997254,"('unambitious', 'ambitious')",-0.13650666,-0.120516114,-0.55795926,-0.48094374,-0.5192698,-0.5003951,0.0188747
73,1.3563572,1.3743886,"('helpless', 'self-reliant')",0.30968532,0.4245133,-3.0606565,-3.094338,-0.4648713,-0.431812,0.0330593
74,0.21154669,0.35223225,"('undedicated', 'dedicated')",-0.03482163,-0.0041902363,0.20460613,0.09304705,0.1271104,0.1470297,0.0199193
75,0.6868786,0.73789597,"('meek', 'impulsive')",0.47030628,0.56857276,-0.6320551,-0.55169433,0.1750432,0.2515915,0.0765483
76,0.8226612,0.9000224,"('anxious', 'daring')",0.3250375,0.39417002,0.28346378,0.35149896,0.4770542,0.5485638,0.0715096
77,-0.88808405,-0.87613237,"('unmotivated', 'motivated')",0.18652661,0.15393984,-0.17426184,-0.07165796,-0.2919398,-0.2646168,0.027323
78,-0.602151,-0.46302998,"('nonresilient', 'resilient')",0.09613505,0.15606174,0.49067748,0.5422912,-0.0051128,0.078441,0.0835538
79,-0.8801246,-0.8537806,"('wavering', 'unwavering')",-0.8941787,-0.8492795,-0.8791039,-0.8735646,-0.884469,-0.858875,0.025594
80,0.7673809,0.74971986,"('dominated', 'dominating')",0.2811034,0.30069664,0.16426906,0.23748398,0.4042511,0.4293001,0.025049
81,-0.18956144,-0.32919157,"('submissive', 'aggressive')",0.58427876,0.47974876,0.34239152,0.48084956,0.2457029,0.2104689,-0.035234
82,-0.9742834,-0.91526145,"('poor', 'rich')",0.2241896,0.25033402,4.8012843,4.8671618,1.3503968,1.4007448,0.050348
83,0.069106326,0.059613254,"('powerless', 'powerful')",0.605593,0.6679649,-0.76821256,-0.7014956,-0.0311711,0.0086942,0.0398653
84,0.7810231,0.65985316,"('inferior', 'superior')",0.028602552,0.050931484,0.9858074,0.9718063,0.5984777,0.5608637,-0.037614
85,-0.5096387,-0.43734676,"('insignificant', 'prestigious')",0.43945217,0.5287543,-0.44510072,-0.4625501,-0.1717624,-0.1237142,0.0480482
86,-2.087833,-2.0770862,"('uninfluential', 'influential')",-0.81064624,-0.90400183,-0.14146052,-0.15872052,-1.0133132,-1.0466029,-0.0332897
87,0.2094539,0.22573237,"('unsuccessful', 'successful')",0.07455677,0.14251912,1.3316467,1.4268895,0.5385524,0.5983803,0.0598279
88,-0.5063969,-0.5470681,"('low', 'eminent')",0.1296699,0.028752267,-0.049555138,-0.07822119,-0.142094,-0.1988457,-0.0567517
