,realty_male,realty_female,tuple,income_male,income_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.7888406,-0.9768375,"('unsociable', 'sociable')",1.0157863,0.96490765,0.28265125,0.16991182,0.1698656,0.0526606,-0.117205
1,-1.0773894,-1.0613202,"('unfriendly', 'friendly')",-0.19927193,-0.24186705,1.3511907,1.283893,0.0248431,-0.0064314,-0.0312745
2,0.6672987,0.71512413,"('unlikable', 'likable')",1.0625465,1.1000211,0.84504694,0.8418346,0.8582973,0.8856599,0.0273626
3,-0.75492835,-0.7003851,"('repellent', 'pleasant')",0.1863177,0.29869562,0.8296411,0.88630503,0.0870101,0.1615385,0.0745284
4,0.35532513,0.34551632,"('disliked', 'liked')",-0.15392546,-0.17986956,-6.6713176,-6.8110776,-2.1566393,-2.2151437,-0.0585044
5,-0.10708548,0.01676367,"('distant', 'outgoing')",-0.6371539,-0.6332101,-0.93905795,-0.9694957,-0.5610991,-0.5286474,0.0324517
6,-0.29160595,-0.11820967,"('distant', 'open')",-1.3061788,-1.2853593,-0.8147279,-0.82387376,-0.8041709,-0.7424809,0.06169
7,-0.3342652,-0.35070726,"('insensitive', 'sensitive')",1.2997457,1.3749033,0.94854736,0.9934613,0.6380093,0.6725524,0.0345431
8,-0.37654972,-0.35700163,"('unaffectionate', 'affectionate')",-0.258147,-0.2321533,0.7176123,0.67210114,0.0276385,0.0276487,1.02e-05
9,-0.43453857,-0.4304809,"('unaffectionate', 'caring')",0.70981616,0.7664702,1.321091,1.3499323,0.5321229,0.5619739,0.029851
10,-1.4356928,-1.5181494,"('unsympathetic', 'sympathetic')",1.0881933,1.1486216,0.22103775,0.32167017,-0.0421539,-0.0159525,0.0262014
11,-0.09011487,-0.14206311,"('unhelpful', 'helpful')",1.3743117,1.4210404,2.3778217,2.4738197,1.2206728,1.2509324,0.0302596
12,0.176004,0.3013158,"('unsupportive', 'supportive')",1.8495265,2.0363157,-1.5848175,-1.5268397,0.1469043,0.2702639,0.1233596
13,-0.16449574,-0.2697549,"('impolite', 'polite')",0.98133385,0.94264734,-0.30716342,-0.28650776,0.1698916,0.1287949,-0.0410967
14,0.25792477,0.13996035,"('antisocial', 'social')",1.8191549,1.8125321,0.36110017,0.2467354,0.8127266,0.7330759,-0.0796507
15,1.0468858,0.9551522,"('boring', 'funny')",0.5753011,0.4489222,0.06809841,-0.044475034,0.5634284,0.4531998,-0.1102286
16,-0.122002795,-0.14454107,"('unpopular', 'popular')",-1.7700577,-1.7872932,-0.2614379,-0.2751274,-0.7178328,-0.7356539,-0.0178211
17,0.73170507,0.82871586,"('nasty', 'nice')",1.1013472,1.0894356,-0.3534573,-0.29943517,0.4931983,0.5395721,0.0463738
18,-0.35035768,-0.23664932,"('disagreeable', 'welcoming')",-0.7461782,-0.6678487,-0.75341046,-0.78072125,-0.6166488,-0.5617398,0.054909
19,-0.8624188,-0.7818953,"('inhospitable', 'hospitable')",-0.4663526,-0.47824103,-0.6013415,-0.5284867,-0.6433709,-0.5962077,0.0471632
20,-0.3606572,-0.32313985,"('rough', 'thoughtful')",-0.08226374,-0.08056478,0.3754682,0.365719,-0.0224842,-0.0126619,0.0098223
21,0.023013458,-0.044086233,"('immoral', 'moral')",2.2450945,2.2525992,0.09385443,0.14766754,0.7873208,0.7853936,-0.0019272
22,-1.0085733,-0.99713135,"('untrustworthy', 'trustworthy')",0.32321328,0.35469794,-0.2919296,-0.2596678,-0.3257632,-0.3007004,0.0250628
23,-0.17634407,-0.28632468,"('insincere', 'sincere')",1.6524059,1.6480262,6.431774,6.4514127,2.6359453,2.6043714,-0.0315739
24,-0.28265417,-0.2785471,"('dishonest', 'honest')",1.6485895,1.6574631,1.1129961,1.1377472,0.8263105,0.8388877,0.0125772
25,0.034376882,0.061677262,"('egoistic', 'altruistic')",-0.47405094,-0.5038509,1.0166221,0.9746417,0.192316,0.1774894,-0.0148266
26,0.9247373,0.8947346,"('hardhearted', 'benevolent')",1.9990367,2.0354102,2.0534425,2.0085533,1.6590722,1.6462326,-0.0128396
27,-0.4671205,-0.36075807,"('hardhearted', 'softhearted')",0.9961439,1.062692,0.93354756,0.88439614,0.4875236,0.5287767,0.0412531
28,-0.1372362,-0.32421505,"('disloyal', 'loyal')",0.7091011,0.6164108,1.2910316,1.2807912,0.6209655,0.5243289,-0.0966366
29,-0.92209375,-0.90766454,"('unfair', 'fair')",-1.678608,-1.6474137,-0.78181714,-0.87827235,-1.1275063,-1.1444502,-0.0169439
30,0.054197844,-0.0114236735,"('intolerant', 'tolerant')",1.7287623,1.7438761,1.0433553,1.0089737,0.9421051,0.9138087,-0.0282964
31,-0.5351502,-0.33459604,"('evil', 'good')",-2.6236029,-2.5357597,-1.4404135,-1.49608,-1.5330555,-1.4554785,0.077577
32,-0.3249998,-0.3959662,"('unkind', 'kind')",1.0169818,1.0757835,1.4001927,1.3873465,0.6973916,0.6890546,-0.008337
33,0.8149661,0.874794,"('wrong', 'right')",-0.042708732,-0.05224487,-0.921866,-0.97046137,-0.0498696,-0.0493041,0.0005655
34,0.2212812,0.32561725,"('mean', 'honorable')",0.9483311,1.009807,5.6059337,5.7993417,2.2585154,2.3782552,0.1197398
35,0.6350378,0.61719686,"('corrupt', 'incorrupt')",-1.1837498,-1.3372028,-0.8404976,-0.9835451,-0.4630699,-0.5678504,-0.1047805
36,0.2542705,0.25589928,"('hostile', 'amicable')",-0.7640075,-0.8464327,-0.7360153,-0.8679011,-0.4152508,-0.4861448,-0.070894
37,-0.49380448,-0.49202663,"('fake', 'genuine')",0.65199083,0.6380367,0.00944578,0.059235603,0.0558774,0.0684152,0.0125378
38,0.5781392,0.5757663,"('untruthful', 'truthful')",0.78525996,0.8393079,0.1270965,0.21014832,0.4968319,0.5417409,0.044909
39,0.06614855,0.12984505,"('exploitative', 'cooperative')",0.21145612,0.2180368,0.61405593,0.6395941,0.2972202,0.3291586,0.0319384
40,-0.15384404,-0.040281292,"('stingy', 'generous')",0.21601811,0.28385693,-2.0681477,-2.155494,-0.6686579,-0.6373061,0.0313518
41,-0.603987,-0.608164,"('unforgiving', 'forgiving')",0.5428898,0.58074003,0.17820096,0.10398144,0.0390346,0.0255192,-0.0135154
42,0.60449153,0.6634662,"('unreliable', 'reliable')",0.9872536,1.0828382,-2.5794735,-2.5484846,-0.3292428,-0.2673934,0.0618494
43,-0.65465444,-0.59497994,"('irresponsible', 'responsible')",1.200772,1.3550472,1.0610536,1.0849445,0.5357238,0.6150039,0.0792801
44,0.41098705,0.45903075,"('prejudiced', 'unprejudiced')",-0.9403549,-0.95824116,-1.365679,-1.365927,-0.6316823,-0.6217124,0.0099699
45,-1.4675485,-1.4611471,"('incompetent', 'competent')",0.16902056,0.24851656,0.11111891,0.11670142,-0.395803,-0.3653097,0.0304933
46,-1.1870148,-1.2339272,"('uncompetitive', 'competitive')",0.81565404,0.8849732,-0.2991872,-0.3205692,-0.223516,-0.2231744,0.0003416
47,0.42462552,0.46199116,"('stupid', 'smart')",1.3191899,1.2931788,5.831968,5.952439,2.5252611,2.5692029,0.0439418
48,-0.66817904,-0.7394632,"('unintelligent', 'intelligent')",0.039530165,0.05351361,0.64795524,0.70036274,0.0064355,0.0048044,-0.0016311
49,-1.5433683,-1.5424249,"('unable', 'able')",-0.09099973,-0.044248216,-0.3066951,-0.21194266,-0.6470211,-0.5995386,0.0474825
50,0.2587838,0.26129368,"('clumsy', 'skillful')",0.40532976,0.42429942,-0.29467964,-0.30828562,0.1231446,0.1257692,0.0026246
51,-1.4418488,-1.5607203,"('uneducated', 'educated')",0.12777418,0.12357543,0.27382523,0.24878694,-0.3467498,-0.3961193,-0.0493695
52,0.6696408,0.58308434,"('irrational', 'rational')",-0.98157084,-1.1981227,-0.3795786,-0.5813895,-0.2305029,-0.3988093,-0.1683064
53,-0.7144093,-0.7417784,"('uncreative', 'creative')",-0.36789012,-0.39671144,0.3954523,0.3181821,-0.2289491,-0.2734359,-0.0444868
54,-0.12257283,-0.1740888,"('incapable', 'capable')",0.19300069,0.16810665,0.6486459,0.64842147,0.2396912,0.2141464,-0.0255448
55,-1.6789464,-1.6819378,"('incompetent', 'clever')",0.39184666,0.5115844,0.5398154,0.59122777,-0.2490948,-0.1930419,0.0560529
56,0.22191694,0.117650986,"('impractical', 'practical')",1.8760854,1.9160736,0.033593535,0.019501518,0.710532,0.6844087,-0.0261233
57,-0.38403952,-0.44326037,"('unimaginative', 'imaginative')",-0.19702888,-0.16342328,-2.8421557,-2.879062,-1.1410747,-1.1619152,-0.0208405
58,-0.36230236,-0.40490153,"('undiscriminating', 'discriminating')",0.39810103,0.3911596,0.3756439,0.30774105,0.1371475,0.0979997,-0.0391478
59,0.82466215,0.8579673,"('foolish', 'wise')",0.470995,0.4151034,-0.13617651,-0.14946838,0.3864936,0.3745341,-0.0119595
60,-0.9392099,-0.928863,"('inefficient', 'efficient')",2.1481726,2.256844,0.28188807,0.44837672,0.4969502,0.5921192,0.095169
61,-0.6355372,-0.72154087,"('illogical', 'logical')",1.0817182,0.99712557,0.72297275,0.5527355,0.3897179,0.2761067,-0.1136112
62,-0.74423426,-0.68670005,"('incompetent', 'brilliant')",0.6834607,0.79219365,0.577343,0.65513766,0.1721898,0.2535438,0.081354
63,-0.32628503,-0.3283734,"('unperceptive', 'insightful')",1.4243844,1.4975321,1.0318456,1.0596269,0.7099816,0.7429285,0.0329469
64,-0.09082791,-0.1206783,"('shy', 'confident')",1.0250764,1.0326096,-5.9525113,-6.0349245,-1.6727543,-1.7076645,-0.0349102
65,-1.2256414,-1.3465743,"('insecure', 'secure')",0.91627324,0.88659286,0.4572737,0.4880837,0.0493019,0.0093674,-0.0399345
66,0.3187498,0.33300635,"('inactive', 'active')",-0.42190534,-0.45504427,0.78139675,0.6815213,0.2260804,0.1864945,-0.0395859
67,1.3385882,1.2957066,"('doubtful', 'determined')",0.26887468,0.22315529,-0.50972265,-0.5287333,0.3659134,0.3300429,-0.0358705
68,-1.9741344,-2.0078084,"('dependent', 'independent')",-1.115334,-1.1429136,-1.245849,-1.2558548,-1.4451059,-1.468859,-0.0237531
69,1.3304527,1.4121311,"('lazy', 'industrious')",-0.5245389,-0.5443008,-1.4449948,-1.4632938,-0.213027,-0.1984878,0.0145392
70,-0.70087636,-0.7169859,"('lethargic', 'energetic')",1.0690459,1.1664091,0.91282505,0.9336722,0.4269982,0.4610318,0.0340336
71,1.0578362,1.0699879,"('diffident', 'self-confident')",1.538145,1.5536349,0.49000597,0.48333514,1.0286624,1.0356526,0.0069902
72,0.381785,0.39185458,"('unambitious', 'ambitious')",1.218941,1.25071,-0.4187851,-0.3131688,0.3939803,0.4431319,0.0491516
73,1.3334928,1.3216776,"('helpless', 'self-reliant')",1.4559662,1.4463489,-3.3310122,-3.3313847,-0.1805178,-0.1877861,-0.0072683
74,-1.0216317,-1.0182186,"('undedicated', 'dedicated')",0.6533804,0.738898,0.044286888,0.031764507,-0.1079881,-0.0825187,0.0254694
75,0.39359865,0.44001216,"('meek', 'impulsive')",-0.97148097,-0.96774817,-0.8400034,-0.8116226,-0.4726286,-0.4464529,0.0261757
76,0.16268341,0.11110819,"('anxious', 'daring')",0.040483445,0.08396909,0.08279179,0.06500347,0.0953195,0.0866936,-0.0086259
77,-0.39248472,-0.4111346,"('unmotivated', 'motivated')",0.6580479,0.6600089,-1.2337451,-1.0997626,-0.3227273,-0.2836294,0.0390979
78,-0.51693296,-0.43229163,"('nonresilient', 'resilient')",-0.25834504,-0.13985005,-0.34898493,-0.2920231,-0.3747543,-0.2880549,0.0866994
79,0.5866953,0.54637015,"('wavering', 'unwavering')",-0.7692915,-0.8630599,-0.6059007,-0.5937113,-0.2628323,-0.303467,-0.0406347
80,-0.39376265,-0.47509164,"('dominated', 'dominating')",1.4057784,1.3923173,-0.14711103,-0.06244389,0.2883016,0.2849272,-0.0033744
81,-0.672255,-0.87387,"('submissive', 'aggressive')",1.8548815,1.7879506,0.017216764,0.051372364,0.3999478,0.3218177,-0.0781301
82,-1.2691592,-1.298121,"('poor', 'rich')",-0.6107736,-0.54898363,6.4866085,6.5490704,1.5355585,1.5673219,0.0317634
83,0.66832626,0.62642443,"('powerless', 'powerful')",0.9217398,0.94125414,-0.8260448,-0.87112266,0.2546738,0.2321853,-0.0224885
84,-0.95824325,-1.0421418,"('inferior', 'superior')",-0.7159956,-0.7706498,0.6543617,0.5707225,-0.3399591,-0.414023,-0.0740639
85,1.4478322,1.4880688,"('insignificant', 'prestigious')",-0.7614798,-0.81052405,-0.19715387,-0.31037614,0.1630662,0.1223895,-0.0406767
86,-2.127945,-2.2121782,"('uninfluential', 'influential')",0.23053828,0.33930463,0.116664134,0.059799965,-0.5935808,-0.6043579,-0.0107771
87,0.37361023,0.22467169,"('unsuccessful', 'successful')",1.0547044,0.9782818,0.8328795,0.8080426,0.7537314,0.670332,-0.0833994
88,-0.5951806,-0.83179915,"('low', 'eminent')",0.036250345,-0.025900768,-0.057543013,-0.10795564,-0.2054911,-0.3218852,-0.1163941
