,cdw_male,cdw_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.35005173,-0.5573391,"('unsociable', 'sociable')",0.06458344,-0.18417183,-0.1427341,-0.3707554,-0.2280213
1,-1.5811952,-1.7009937,"('unfriendly', 'friendly')",0.88000304,0.65414447,-0.3505961,-0.5234246,-0.1728285
2,0.8406756,0.79185224,"('unlikable', 'likable')",0.89875704,0.915347,0.8697163,0.8535996,-0.0161167
3,0.16125871,0.2666156,"('repellent', 'pleasant')",0.70002836,0.7635302,0.4306435,0.5150729,0.0844294
4,-0.21637462,-0.24637675,"('disliked', 'liked')",-5.6138783,-5.581138,-2.9151263,-2.9137573,0.001369
5,-1.2832998,-1.2819198,"('distant', 'outgoing')",-0.93539375,-0.89902467,-1.1093467,-1.0904722,0.0188745
6,-1.8018754,-1.767803,"('distant', 'open')",-1.2742639,-1.2269294,-1.5380696,-1.4973662,0.0407034
7,0.25028715,0.28240898,"('insensitive', 'sensitive')",0.44816512,0.36777008,0.3492261,0.3250895,-0.0241366
8,-1.5433779,-1.6377851,"('unaffectionate', 'affectionate')",-0.015168004,-0.08784366,-0.7792729,-0.8628144,-0.0835415
9,-1.1796345,-1.2434757,"('unaffectionate', 'caring')",0.62171614,0.57199913,-0.2789592,-0.3357383,-0.0567791
10,-0.55327266,-0.63139045,"('unsympathetic', 'sympathetic')",-0.39901194,-0.5812002,-0.4761423,-0.6062953,-0.130153
11,-0.12706907,-0.17805676,"('unhelpful', 'helpful')",2.1201334,2.057817,0.9965321,0.9398801,-0.056652
12,-0.14894122,-0.105820805,"('unsupportive', 'supportive')",-1.7877015,-1.7832794,-0.9683213,-0.9445501,0.0237712
13,-0.18974476,-0.28811657,"('impolite', 'polite')",-0.168263,-0.18286341,-0.1790039,-0.23549,-0.0564861
14,0.74184763,0.7251564,"('antisocial', 'social')",0.5491953,0.45065922,0.6455215,0.5879078,-0.0576137
15,0.30278692,0.13257906,"('boring', 'funny')",0.42831013,0.3992775,0.3655485,0.2659283,-0.0996202
16,-0.031107655,-0.09314958,"('unpopular', 'popular')",0.5899713,0.51561224,0.2794318,0.2112313,-0.0682005
