,extra_male,extra_female,tuple,space_male,space_female,storage_male,storage_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.08960013,-0.28339496,"('unsociable', 'sociable')",-0.24982691,-0.3227921,1.2570653,1.1497177,0.041822713,0.030585442,0.2398652,0.143529,-0.0963362
1,-1.2905207,-1.2026757,"('unfriendly', 'friendly')",-0.83632517,-0.8975172,-0.11842192,-0.24816492,2.2262976,2.0073318,-0.0047426,-0.0852565,-0.0805139
2,-0.12609667,-0.020624846,"('unlikable', 'likable')",-0.38673204,-0.30776682,0.31838614,0.34003535,0.24344876,0.36634827,0.0122515,0.094498,0.0822465
3,0.49777249,0.54827935,"('repellent', 'pleasant')",-0.1755499,-0.11317716,0.6803024,0.83212495,0.25571445,0.4603917,0.3145598,0.4319047,0.1173449
4,-0.57946265,-0.40348786,"('disliked', 'liked')",-0.26162726,-0.157115,-0.9704147,-0.90265477,-5.9287047,-6.1517987,-1.9350524,-1.903764,0.0312884
5,-1.8321644,-1.6922082,"('distant', 'outgoing')",-1.3674883,-1.2955043,-1.4662561,-1.4603901,-0.22510038,-0.38193542,-1.2227523,-1.2075095,0.0152428
6,-2.2825866,-2.1266742,"('distant', 'open')",-1.4634492,-1.4455073,-1.8923523,-1.8853266,0.14934197,0.005122952,-1.3722615,-1.3630962,0.0091653
7,0.7079011,0.68085635,"('insensitive', 'sensitive')",0.26751956,0.3924197,1.1607102,1.2764509,1.0797815,1.2258099,0.8039781,0.8938842,0.0899061
8,-0.7159874,-0.69004226,"('unaffectionate', 'affectionate')",-0.9926152,-1.0481051,-0.79142296,-0.8589469,0.56336766,0.40516827,-0.4841645,-0.5479815,-0.063817
9,0.10500453,0.18375362,"('unaffectionate', 'caring')",-0.9643616,-0.9319622,-0.08494919,-0.12853676,1.3829225,1.3530461,0.1096541,0.1190752,0.0094211
10,-0.4843401,-0.7584875,"('unsympathetic', 'sympathetic')",-0.53850204,-0.5880791,0.13222724,0.14581625,0.10784384,0.27387688,-0.1956928,-0.2317184,-0.0360256
11,1.4353024,1.430975,"('unhelpful', 'helpful')",0.2843282,0.39566302,0.99265015,1.0051194,2.090254,2.1824765,1.2006338,1.2535585,0.0529247
12,0.47203743,0.4702571,"('unsupportive', 'supportive')",-0.03611096,0.03699156,0.22120884,0.23366272,-1.4070839,-1.4295582,-0.1874871,-0.1721617,0.0153254
13,0.93302566,0.76519996,"('impolite', 'polite')",0.720248,0.6713464,0.87307847,0.77616227,-0.077266075,-0.022561435,0.6122715,0.5475367,-0.0647348
14,0.3723628,0.34884056,"('antisocial', 'social')",0.5094385,0.6860355,2.0274255,2.1349785,-0.35052824,-0.24418314,0.6396747,0.7314179,0.0917432
15,-0.7477874,-0.74405885,"('boring', 'funny')",-0.17561075,-0.21931292,-0.11641295,-0.23024851,0.649558,0.5344347,-0.0975633,-0.1647964,-0.0672331
16,-0.98201203,-0.7802668,"('unpopular', 'popular')",-0.35079974,-0.31863207,-0.46312883,-0.38767025,0.69415,0.679686,-0.2754477,-0.2017208,0.0737269
17,-0.7042971,-0.54265845,"('nasty', 'nice')",-0.3452509,-0.22627917,-0.7282413,-0.6455244,-0.6207115,-0.5808661,-0.5996252,-0.498832,0.1007932
18,-0.87112576,-0.8057572,"('disagreeable', 'welcoming')",-1.0543406,-1.0103822,-0.44818014,-0.46087494,-0.30456123,-0.38498214,-0.6695519,-0.6654992,0.0040527
19,-2.3574746,-2.2035701,"('inhospitable', 'hospitable')",-2.2813847,-2.2628815,-2.7619815,-2.7231834,-0.17217773,-0.2824909,-1.8932546,-1.8680315,0.0252231
20,-0.40144458,-0.34240615,"('rough', 'thoughtful')",-0.26261076,-0.17581552,0.6262168,0.6499331,0.85088587,0.81290716,0.2032618,0.2361546,0.0328928
21,0.24680234,0.07221356,"('immoral', 'moral')",0.14411366,0.14938945,1.0121776,1.000453,-0.51000077,-0.36931753,0.2232732,0.2131846,-0.0100886
22,-0.09482061,-0.121828735,"('untrustworthy', 'trustworthy')",-0.14194122,-0.12360089,0.6478856,0.624077,-0.75395364,-0.51835555,-0.0857075,-0.034927,0.0507805
23,0.5132616,0.5144564,"('insincere', 'sincere')",-0.08407359,-0.06878068,0.9398708,0.9391779,6.4826493,6.6393385,1.9629271,2.006048,0.0431209
24,0.67603815,0.582257,"('dishonest', 'honest')",0.3214736,0.34007323,0.44064844,0.40299287,1.5751212,1.6670663,0.7533203,0.7480974,-0.0052229
25,-0.47636744,-0.27599916,"('egoistic', 'altruistic')",-0.22376,-0.13778949,-0.19935963,-0.13635968,1.4560841,1.331399,0.1391493,0.1953127,0.0561634
26,-0.3748042,-0.27080595,"('hardhearted', 'benevolent')",-0.29724115,-0.26345938,1.064587,0.9679184,1.4797469,1.2863029,0.4680721,0.429989,-0.0380831
27,-0.43948513,-0.34658533,"('hardhearted', 'softhearted')",-0.5536068,-0.40462843,-0.54530543,-0.5082457,1.645336,1.5963398,0.0267347,0.0842201,0.0574854
28,0.52741474,0.51559716,"('disloyal', 'loyal')",0.17442033,0.21874012,0.6798735,0.7071108,1.5082804,1.4533151,0.7224972,0.7236908,0.0011936
29,-1.7192926,-1.8698729,"('unfair', 'fair')",-0.5532428,-0.66036165,-0.77416193,-0.80837923,-0.7147074,-0.8538432,-0.9403511,-1.0481143,-0.1077632
30,0.2545552,0.23855205,"('intolerant', 'tolerant')",0.34748444,0.37849304,1.4112293,1.401808,1.2479787,1.2832435,0.8153119,0.8255242,0.0102123
31,-2.814819,-2.7395606,"('evil', 'good')",-1.2868719,-1.3438529,-2.166176,-2.1946754,-0.93667376,-1.090914,-1.8011352,-1.8422508,-0.0411156
32,-0.041528214,-0.06353906,"('unkind', 'kind')",-0.22603723,-0.18828855,0.66242254,0.6929034,1.6478868,1.695393,0.510686,0.5341172,0.0234312
33,-0.22705007,-0.2425654,"('wrong', 'right')",0.7183928,0.6265165,-0.10875699,-0.245294,-0.74586636,-0.8797631,-0.0908202,-0.1852765,-0.0944563
34,0.0030831452,0.27245036,"('mean', 'honorable')",-0.060850177,0.09678879,0.35774675,0.49066895,6.147259,6.1762776,1.6118097,1.7590464,0.1472367
35,-0.6293207,-0.44998214,"('corrupt', 'incorrupt')",-0.35570186,-0.4158186,-1.8676096,-1.9009267,-0.34218347,-0.5617162,-0.7987039,-0.8321109,-0.033407
36,-1.635892,-1.4770935,"('hostile', 'amicable')",-1.29222,-1.2793795,-2.0725892,-2.1429334,-0.22305068,-0.37954703,-1.3059379,-1.3197384,-0.0138005
37,-0.73922974,-0.8721504,"('fake', 'genuine')",-1.0449582,-1.03262,-1.2633897,-1.2693678,0.3461554,0.38007152,-0.6753556,-0.6985166,-0.023161
