,xcel_male,xcel_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.549576,-1.66826,"('unsociable', 'sociable')",0.7100181,0.5288608,-0.6682382,-0.8466391,-0.5025987,-0.6620127,-0.159414
1,-1.6402949,-1.6044501,"('unfriendly', 'friendly')",0.057055723,-0.058682635,1.690936,1.6479042,0.0358989,-0.0050762,-0.0409751
2,0.47468823,0.5239024,"('unlikable', 'likable')",1.4774278,1.4332451,0.7396022,0.8035152,0.8972394,0.9202209,0.0229815
3,-0.16979131,-0.073051676,"('repellent', 'pleasant')",0.40416062,0.43112168,0.21893501,0.22019793,0.1511014,0.192756,0.0416546
4,-0.19494413,-0.20261437,"('disliked', 'liked')",-0.10900345,-0.18842018,-6.261965,-6.328869,-2.1886374,-2.2399678,-0.0513304
5,-0.9468439,-0.867697,"('distant', 'outgoing')",-0.72239757,-0.64649373,-0.4290027,-0.2937485,-0.6994147,-0.6026464,0.0967683
6,-1.0197202,-0.89047617,"('distant', 'open')",-1.4281485,-1.370284,-0.10642113,0.055204738,-0.85143,-0.7351851,0.1162449
7,-0.13582438,-0.100503586,"('insensitive', 'sensitive')",1.1742487,1.2122579,0.72481775,0.7548868,0.5877473,0.6222137,0.0344664
8,-1.1523015,-1.0332611,"('unaffectionate', 'affectionate')",-1.2700015,-1.2997959,0.6023382,0.64109886,-0.606655,-0.563986,0.042669
9,-1.06102,-0.9556188,"('unaffectionate', 'caring')",0.047724314,0.05434496,1.0535667,1.0975724,0.0134237,0.0654329,0.0520092
10,-1.1467574,-1.1159819,"('unsympathetic', 'sympathetic')",0.22085175,0.13927838,-0.6099386,-0.6782848,-0.5119481,-0.5516628,-0.0397147
11,-0.50260115,-0.48172492,"('unhelpful', 'helpful')",0.95931536,1.0152322,1.9577798,2.0252419,0.8048313,0.8529164,0.0480851
12,-0.5513794,-0.42547172,"('unsupportive', 'supportive')",0.76928145,0.84708387,-1.873956,-1.8435773,-0.552018,-0.4739884,0.0780296
13,-0.71618277,-0.86363584,"('impolite', 'polite')",0.5598376,0.5469467,-0.37867606,-0.45175564,-0.1783404,-0.2561483,-0.0778079
14,-0.71962506,-0.7049305,"('antisocial', 'social')",1.494259,1.4998242,-0.59561014,-0.6945883,0.0596746,0.0334351,-0.0262395
15,0.07577938,-0.028235909,"('boring', 'funny')",-0.30270714,-0.3500554,0.41465864,0.43583888,0.062577,0.0191825,-0.0433945
16,-0.32587805,-0.24862541,"('unpopular', 'popular')",-0.73866665,-0.7535484,0.49547684,0.55688256,-0.1896893,-0.1484304,0.0412589
17,-0.030801695,0.012534862,"('nasty', 'nice')",-0.8109776,-0.735742,-0.41910926,-0.3262478,-0.4202962,-0.3498183,0.0704779
18,-0.07511129,0.031648144,"('disagreeable', 'welcoming')",-0.69312304,-0.6799071,-0.45038992,-0.4185541,-0.4062081,-0.3556043,0.0506038
19,-1.2728558,-1.238188,"('inhospitable', 'hospitable')",-1.3038689,-1.3300372,-0.040431164,0.092504494,-0.8723853,-0.8252403,0.047145
20,-0.42583096,-0.34590638,"('rough', 'thoughtful')",0.26316547,0.25050205,0.62342364,0.5848864,0.153586,0.1631607,0.0095747
21,-0.18596716,-0.31518108,"('immoral', 'moral')",2.0041556,1.9099592,-0.5271311,-0.56364673,0.4303524,0.3437104,-0.086642
22,-0.41380835,-0.4281156,"('untrustworthy', 'trustworthy')",-0.14267564,-0.27625543,-0.81197965,-0.8501474,-0.4561545,-0.5181728,-0.0620183
