,campbell_male,campbell_female,tuple,soup_male,soup_female,co_male,co_female,average_male,average_female,female-male
0,-0.63303787,-0.82052207,"('unsociable', 'sociable')",0.1587166,0.23657611,-0.52220845,-0.55024415,-0.3321766,-0.3780634,-0.0458868
1,0.94363666,0.81935537,"('unfriendly', 'friendly')",1.5660002,1.4463053,2.7048538,2.573079,1.7381636,1.6129133,-0.1252503
2,-0.1709851,-0.13170147,"('unlikable', 'likable')",-0.038834177,-0.013263017,0.36147714,0.4875482,0.0505526,0.1141946,0.063642
3,-0.7921482,-0.7554247,"('repellent', 'pleasant')",-1.8076277,-1.720006,0.32390743,0.34191394,-0.7586228,-0.7111723,0.0474505
4,-0.10982736,-0.16241269,"('disliked', 'liked')",-0.2918133,-0.30403244,-7.641586,-7.7279506,-2.6810754,-2.7314653,-0.0503899
5,1.3407013,1.269787,"('distant', 'outgoing')",1.1255615,1.0097848,0.49451002,0.49038446,0.9869243,0.9233187,-0.0636056
6,1.4674644,1.410429,"('distant', 'open')",1.6052234,1.5048901,0.92737347,0.89041126,1.3333538,1.2685768,-0.064777
7,-0.8433737,-0.76048213,"('insensitive', 'sensitive')",-1.0498236,-0.8279669,-0.21737775,-0.12326525,-0.703525,-0.5705714,0.1329536
8,0.081516184,0.032496776,"('unaffectionate', 'affectionate')",0.56992126,0.43026543,1.076022,0.99540156,0.5758198,0.4860546,-0.0897652
9,1.2151798,1.2239438,"('unaffectionate', 'caring')",0.89055336,0.80145055,1.4228163,1.3970038,1.1761831,1.1407994,-0.0353837
10,-0.51143044,-0.516559,"('unsympathetic', 'sympathetic')",-1.1427729,-0.9476568,-1.2095208,-1.1730789,-0.9545747,-0.8790983,0.0754764
11,-1.3521843,-1.2759459,"('unhelpful', 'helpful')",-0.4798668,-0.38192147,1.1972444,1.308166,-0.2116022,-0.1165671,0.0950351
12,0.46577322,0.52449083,"('unsupportive', 'supportive')",0.5025346,0.61830854,-2.3452177,-2.3366318,-0.45897,-0.3979441,0.0610259
13,-0.73105633,-0.71966165,"('impolite', 'polite')",-0.007333327,0.06710613,-0.86214054,-0.81549484,-0.53351,-0.4893501,0.0441599
14,-0.673277,-0.68656206,"('antisocial', 'social')",-0.82962817,-0.7647114,-1.122512,-1.1095512,-0.8751391,-0.8536082,0.0215309
15,0.46936527,0.43271804,"('boring', 'funny')",0.6817519,0.5800535,0.11089571,0.1430881,0.420671,0.3852866,-0.0353844
16,-1.4150494,-1.4323716,"('unpopular', 'popular')",-1.0706387,-1.0192893,0.13041931,0.10686934,-0.7850897,-0.7815971,0.0034926
17,-1.5080076,-1.426615,"('nasty', 'nice')",-0.8371386,-0.80542827,-0.72378206,-0.6515373,-1.0229761,-0.9611936,0.0617825
18,-0.9579005,-0.9083553,"('disagreeable', 'welcoming')",-0.46019068,-0.36062324,-0.7154078,-0.7429055,-0.7111663,-0.6706281,0.0405382
19,0.7582387,0.7745767,"('inhospitable', 'hospitable')",0.14174601,0.09325422,-0.037170496,0.0584378,0.2876047,0.3087563,0.0211516
20,0.12239577,0.20418721,"('rough', 'thoughtful')",-0.07748854,0.01358881,0.50081,0.4559909,0.1819057,0.224589,0.0426833
21,-0.20454203,-0.24176066,"('immoral', 'moral')",-0.4906416,-0.36066276,-1.245744,-1.1099086,-0.6469759,-0.5707773,0.0761986
22,-0.025802895,-0.11788279,"('untrustworthy', 'trustworthy')",-0.36090282,-0.3326377,-1.2256587,-1.2287102,-0.5374548,-0.5597436,-0.0222888
23,-0.24295352,-0.2555737,"('insincere', 'sincere')",0.27078635,0.3997759,6.133995,6.1357784,2.0539427,2.0933269,0.0393842
24,0.15663236,0.15506622,"('dishonest', 'honest')",-0.100096196,-0.032657146,0.7113437,0.6925032,0.2559599,0.2716374,0.0156775
25,1.1464546,1.1269639,"('egoistic', 'altruistic')",1.660366,1.5475922,1.8515133,1.755846,1.5527779,1.4768006,-0.0759773
