,rowan_male,rowan_female,tuple,companies_male,companies_female,plc_male,plc_female,average_male,average_female,female-male
0,2.6038458,2.3203611,"('unsociable', 'sociable')",1.5505829,1.3393918,-0.6300436,-0.745119,1.174795,0.9715446,-0.2032504
1,-1.463131,-1.3739123,"('unfriendly', 'friendly')",-0.72113484,-0.8791015,2.5992384,2.5273175,0.1383242,0.0914346,-0.0468896
2,0.042874604,-0.013045609,"('unlikable', 'likable')",0.47688293,0.500971,0.21451688,0.2502719,0.2447581,0.2460658,0.0013077
3,0.46926948,0.4356557,"('repellent', 'pleasant')",0.7440475,0.6359358,-0.39615548,-0.33616063,0.2723872,0.2451436,-0.0272436
4,-2.3952668,-2.361723,"('disliked', 'liked')",0.1612319,0.16149613,-4.721812,-4.8987055,-2.3186156,-2.3663108,-0.0476952
5,-3.3759782,-3.2584116,"('distant', 'outgoing')",-1.4506371,-1.395412,0.58941776,0.55809414,-1.4123991,-1.3652433,0.0471558
6,-3.8467047,-3.7665367,"('distant', 'open')",-1.9152203,-1.9015588,0.8750442,0.82002205,-1.6289601,-1.6160245,0.0129356
7,3.9111238,3.5410354,"('insensitive', 'sensitive')",1.0602838,0.9861837,0.70093477,0.7023319,1.8907808,1.7431838,-0.147597
8,-0.5623747,-0.46250433,"('unaffectionate', 'affectionate')",-0.6206389,-0.6851816,1.467772,1.3350999,0.0949194,0.0624713,-0.0324481
9,0.8905851,0.92400914,"('unaffectionate', 'caring')",0.012454547,-0.10188561,1.7664536,1.684882,0.8898311,0.8356686,-0.0541625
10,4.6115465,4.259871,"('unsympathetic', 'sympathetic')",1.4991254,1.2813848,-0.5311068,-0.5214167,1.859855,1.6732798,-0.1865752
11,1.9436848,1.8331381,"('unhelpful', 'helpful')",0.9069486,0.86297935,1.228471,1.2571472,1.3597015,1.3177549,-0.0419466
12,2.5898147,2.5269313,"('unsupportive', 'supportive')",1.531205,1.4987514,-1.1430959,-1.1897106,0.9926413,0.9453239,-0.0473174
13,2.8889666,2.661444,"('impolite', 'polite')",1.3181818,1.3079346,-0.7792201,-0.8198725,1.1426428,1.0498354,-0.0928074
14,4.321418,3.8937478,"('antisocial', 'social')",2.6670644,2.5686848,0.22054689,0.21345145,2.4030097,2.2252947,-0.177715
15,0.5851724,0.3982116,"('boring', 'funny')",-0.7364865,-0.7132628,0.24974701,0.21736199,0.032811,-0.0325631,-0.0653741
16,-3.0787013,-2.9323258,"('unpopular', 'popular')",-1.6530626,-1.543865,0.0056289583,-0.020241015,-1.5753783,-1.4988105,0.0765678
17,-0.67339605,-0.8296643,"('nasty', 'nice')",-0.17224723,-0.22279476,-0.690869,-0.71472937,-0.5121708,-0.5890628,-0.076892
18,-0.566943,-0.5141789,"('disagreeable', 'welcoming')",-0.7546397,-0.6495033,-0.8047341,-0.85589176,-0.7087723,-0.6731913,0.035581
