,envision_male,envision_female,tuple,healthcare_male,healthcare_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.6422482,-1.7939364,"('unsociable', 'sociable')",0.83925766,0.70846045,-0.19596538,-0.31279388,-0.3329853,-0.4660899,-0.1331046
1,-2.604279,-2.6516356,"('unfriendly', 'friendly')",0.51230335,0.42401665,1.10283,1.0127887,-0.3297152,-0.4049434,-0.0752282
2,0.89598435,0.89022106,"('unlikable', 'likable')",1.5261352,1.5291339,1.5477362,1.6201372,1.3232853,1.3464974,0.0232121
3,-0.022992391,0.088525616,"('repellent', 'pleasant')",-0.9035722,-0.7490223,0.5236624,0.5883067,-0.1343007,-0.0240633,0.1102374
4,-0.19033462,-0.21186253,"('disliked', 'liked')",0.41801637,0.43311515,-5.4079833,-5.5480037,-1.7267672,-1.7755837,-0.0488165
5,-1.0465952,-0.95243126,"('distant', 'outgoing')",0.3828625,0.43861344,-0.6312474,-0.53525025,-0.43166,-0.3496893,0.0819707
6,-1.0584668,-0.96249545,"('distant', 'open')",0.1408703,0.17908466,-0.8648844,-0.7723362,-0.5941603,-0.5185823,0.075578
7,-0.41587937,-0.40289825,"('insensitive', 'sensitive')",0.38374615,0.42629486,0.16365851,0.22334091,0.0438418,0.0822458,0.038404
8,-1.4659917,-1.4641349,"('unaffectionate', 'affectionate')",-0.14063329,-0.19758439,0.19892511,0.18692844,-0.4692333,-0.491597,-0.0223637
9,-1.4052795,-1.4468591,"('unaffectionate', 'caring')",1.317295,1.287498,1.0187386,1.047274,0.3102514,0.295971,-0.0142804
10,-0.46016288,-0.47595158,"('unsympathetic', 'sympathetic')",-0.08649706,-0.02279484,-0.41307324,-0.39454186,-0.3199111,-0.2977628,0.0221483
11,-0.31797504,-0.3019391,"('unhelpful', 'helpful')",0.76515704,0.7817138,1.986543,2.0011551,0.8112417,0.8269766,0.0157349
12,-0.13381521,-0.11568108,"('unsupportive', 'supportive')",2.171445,2.3144865,-1.5150504,-1.4563451,0.1741931,0.2474868,0.0732937
13,-0.2188877,-0.32043335,"('impolite', 'polite')",0.7625817,0.73553145,-0.25621036,-0.22706077,0.0958279,0.0626791,-0.0331488
14,-0.17165905,-0.16776656,"('antisocial', 'social')",0.83767176,0.8916387,0.18163131,0.14477775,0.282548,0.2895499,0.0070019
15,0.1091536,-0.00572492,"('boring', 'funny')",0.6052982,0.5127676,0.017832246,-0.0048804944,0.2440947,0.1673874,-0.0767073
16,-0.8527205,-0.86596936,"('unpopular', 'popular')",-0.00070858747,0.0002406314,0.08183553,0.060282618,-0.2571979,-0.268482,-0.0112841
17,-0.44969743,-0.421341,"('nasty', 'nice')",-0.695219,-0.6182518,-0.544339,-0.49398777,-0.5630852,-0.5111935,0.0518917
18,0.21499589,0.16513827,"('disagreeable', 'welcoming')",0.4985033,0.4817705,-0.17553268,-0.19925454,0.1793222,0.1492181,-0.0301041
19,-1.3063076,-1.3212559,"('inhospitable', 'hospitable')",0.6470921,0.55070406,-0.42675278,-0.36617267,-0.3619894,-0.3789082,-0.0169188
20,-0.31897363,-0.24950837,"('rough', 'thoughtful')",-0.07970498,-0.035676066,0.30695233,0.34445462,-0.0305754,0.0197567,0.0503321
21,-0.1048229,-0.186946,"('immoral', 'moral')",1.1197745,1.0825213,-0.14612582,-0.15263987,0.2896086,0.2476451,-0.0419635
22,-0.7664892,-0.7555147,"('untrustworthy', 'trustworthy')",0.07429028,0.007591488,-0.9337932,-0.9167304,-0.5419974,-0.5548845,-0.0128871
23,-0.07218564,-0.11654049,"('insincere', 'sincere')",0.9422694,0.9401574,5.091621,5.124158,1.9872349,1.9825916,-0.0046433
24,0.23975115,0.18022478,"('dishonest', 'honest')",0.48005736,0.40163785,0.90955544,0.880177,0.5431213,0.4873466,-0.0557747
25,-0.8107199,-0.87691283,"('egoistic', 'altruistic')",0.2790593,0.24749738,1.1781836,1.0827706,0.2155076,0.1511184,-0.0643892
26,-0.5682063,-0.645499,"('hardhearted', 'benevolent')",1.515908,1.480314,1.689025,1.534334,0.878909,0.7897163,-0.0891927
27,-1.0503911,-0.95872134,"('hardhearted', 'softhearted')",0.42131072,0.484542,0.5590875,0.627152,-0.0233309,0.0509909,0.0743218
28,-1.0400923,-1.1371237,"('disloyal', 'loyal')",0.08612156,-0.037417866,0.9733299,0.8537456,0.006453,-0.106932,-0.113385
29,-0.71527123,-0.69205713,"('unfair', 'fair')",-0.77357113,-0.7509603,-0.7083863,-0.78664565,-0.7324096,-0.743221,-0.0108114
30,0.39089462,0.2940097,"('intolerant', 'tolerant')",1.116409,1.042215,1.2940359,1.2106816,0.9337799,0.8489687,-0.0848112
31,-1.5233026,-1.5415894,"('evil', 'good')",-0.78428864,-0.7697526,-1.2538093,-1.3073415,-1.1871335,-1.2062278,-0.0190943
32,0.3116007,0.18337367,"('unkind', 'kind')",1.8817009,1.8151987,1.436395,1.3145592,1.2098989,1.1043772,-0.1055217
33,-0.21706283,-0.28826284,"('wrong', 'right')",0.69122595,0.66571933,-0.42179605,-0.4477461,0.0174557,-0.0234299,-0.0408856
34,-0.010971991,0.06905701,"('mean', 'honorable')",0.388519,0.48693672,4.7543764,4.9907594,1.7106411,1.8489176,0.1382765
35,-0.4445954,-0.42840636,"('corrupt', 'incorrupt')",-0.9605572,-0.99769443,-0.752921,-0.8073844,-0.7193578,-0.7444951,-0.0251373
36,-1.0261378,-1.0928376,"('hostile', 'amicable')",-1.0870508,-1.1519066,-0.6127749,-0.7175011,-0.9086545,-0.9874152,-0.0787607
37,-0.30232936,-0.2145347,"('fake', 'genuine')",-0.01718187,-0.028795699,-0.15925384,-0.10520708,-0.1595884,-0.1161792,0.0434092
38,-0.5006973,-0.47329333,"('untruthful', 'truthful')",0.31900537,0.3462115,0.42394885,0.47294924,0.0807523,0.1152891,0.0345368
39,0.46001965,0.40919438,"('exploitative', 'cooperative')",0.9460464,0.90358347,0.22083381,0.22633779,0.5422999,0.5130386,-0.0292613
40,0.40318182,0.4177864,"('stingy', 'generous')",0.5656737,0.700079,-1.8969462,-1.9068537,-0.3093636,-0.2629961,0.0463675
41,0.21999708,0.20070463,"('unforgiving', 'forgiving')",0.8939641,0.96005917,0.3788304,0.36631516,0.4975972,0.5090263,0.0114291
42,0.6594371,0.6976196,"('unreliable', 'reliable')",1.5593762,1.5658404,-2.20345,-2.1226938,0.0051212,0.046922,0.0418008
43,-0.33346644,-0.31082386,"('irresponsible', 'responsible')",1.3851284,1.4400536,0.48553094,0.5418344,0.5123976,0.5570214,0.0446238
44,0.9077813,0.9373135,"('prejudiced', 'unprejudiced')",-0.76439685,-0.7258706,-1.3892711,-1.4030639,-0.4152956,-0.397207,0.0180886
45,-0.7499191,-0.67734504,"('incompetent', 'competent')",0.38722828,0.5136326,-0.061768286,-0.055181112,-0.1414864,-0.0729645,0.0685219
46,-0.47540528,-0.45945477,"('uncompetitive', 'competitive')",0.19640478,0.23632783,-0.65813696,-0.60195285,-0.3123792,-0.2750266,0.0373526
47,-0.3441156,-0.2525097,"('stupid', 'smart')",1.2429492,1.2290276,4.694209,4.89562,1.8643476,1.9573793,0.0930317
48,-0.20422424,-0.2684238,"('unintelligent', 'intelligent')",0.61863,0.6352896,0.66090924,0.6168044,0.3584383,0.3278901,-0.0305482
49,0.16815528,0.2397576,"('unable', 'able')",0.67076284,0.70914274,-0.30110973,-0.12380344,0.1792695,0.2750323,0.0957628
50,0.719426,0.74199957,"('clumsy', 'skillful')",0.8458052,0.8080722,-0.16561075,-0.11792039,0.4665401,0.4773838,0.0108437
51,-0.11267626,-0.25819218,"('uneducated', 'educated')",1.043173,0.9225014,0.753455,0.62770325,0.5613172,0.4306708,-0.1306464
52,-0.2170991,-0.45308495,"('irrational', 'rational')",-0.12437982,-0.31827396,-0.12724558,-0.2507582,-0.1562415,-0.3407057,-0.1844642
53,-2.0709808,-2.1367552,"('uncreative', 'creative')",0.0321607,-0.061621167,0.31246182,0.25497448,-0.5754527,-0.6478006,-0.0723479
54,-0.5325597,-0.62083775,"('incapable', 'capable')",0.6631974,0.5357983,0.65004146,0.64188373,0.2602264,0.1856148,-0.0746116
55,-0.4198518,-0.47086057,"('incompetent', 'clever')",-0.020720877,-0.051777586,0.4065439,0.36146948,-0.0113429,-0.0537229,-0.04238
56,0.55216134,0.47134054,"('impractical', 'practical')",1.3179326,1.3063096,0.1446598,0.13055053,0.6715846,0.6360669,-0.0355177
57,-1.0919704,-1.1435457,"('unimaginative', 'imaginative')",-0.1751161,-0.13366586,-2.6410723,-2.7185526,-1.3027196,-1.3319214,-0.0292018
58,-1.3069235,-1.2600962,"('undiscriminating', 'discriminating')",-0.73565733,-0.7422731,-0.11776236,-0.1419463,-0.7201144,-0.7147719,0.0053425
59,-0.47085366,-0.50361127,"('foolish', 'wise')",0.7041825,0.6729076,-0.19549526,-0.13361686,0.0126112,0.0118932,-0.000718
60,0.52457654,0.5633418,"('inefficient', 'efficient')",0.639429,0.74092704,0.29842305,0.41042304,0.4874762,0.571564,0.0840878
61,-0.4740843,-0.59300506,"('illogical', 'logical')",0.3860258,0.30956563,0.4894653,0.40368518,0.1338023,0.0400819,-0.0937204
62,0.5319471,0.6255082,"('incompetent', 'brilliant')",0.9403716,1.0985063,0.782163,0.9405487,0.7514939,0.8881877,0.1366938
63,-0.63491595,-0.5781715,"('unperceptive', 'insightful')",1.0727451,1.140059,0.6830442,0.81119186,0.3736244,0.4576931,0.0840687
64,0.85035574,0.79210293,"('shy', 'confident')",0.4837268,0.49523345,-5.010569,-5.0808263,-1.2254955,-1.2644966,-0.0390011
