,envision_male,envision_female,tuple,healthcare_male,healthcare_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.6176643,-1.7233204,"('unsociable', 'sociable')",0.8107679,0.7048207,-0.14646138,-0.3562338,-0.3177859,-0.4582445,-0.1404586
1,-2.7096164,-2.6462631,"('unfriendly', 'friendly')",0.6664791,0.63641715,0.85975504,0.8795199,-0.3944608,-0.3767753,0.0176855
2,0.91191185,0.93408555,"('unlikable', 'likable')",1.5367937,1.5704651,1.6627452,1.7753649,1.3704837,1.4266386,0.0561549
3,-0.03850419,0.04695692,"('repellent', 'pleasant')",-0.9429965,-0.81144774,0.804623,0.7868188,-0.0589592,0.0074427,0.0664019
4,-0.372294,-0.37709805,"('disliked', 'liked')",0.4023747,0.4142091,-5.434913,-5.4822845,-1.8016108,-1.8150578,-0.013447
5,-1.0998881,-0.9346342,"('distant', 'outgoing')",0.4049034,0.507543,-0.8681961,-0.6917908,-0.5210603,-0.3729606,0.1480997
6,-1.0693331,-0.88349247,"('distant', 'open')",0.16837275,0.28569907,-1.079338,-0.89114547,-0.6600994,-0.4963129,0.1637865
7,-0.4464031,-0.4682599,"('insensitive', 'sensitive')",0.3812167,0.3924585,0.05614477,0.036049485,-0.0030139,-0.0132506,-0.0102367
8,-1.3968081,-1.364752,"('unaffectionate', 'affectionate')",0.0032931827,-0.008533087,0.17189214,0.2873586,-0.4072076,-0.3619755,0.0452321
9,-1.3640035,-1.3612382,"('unaffectionate', 'caring')",1.4100355,1.4197271,0.970907,1.051894,0.3389796,0.3701276,0.031148
10,-0.40108672,-0.43771848,"('unsympathetic', 'sympathetic')",-0.11423766,-0.04500471,-0.41573218,-0.46805504,-0.3103522,-0.3169261,-0.0065739
11,-0.19910105,-0.22366959,"('unhelpful', 'helpful')",0.8087157,0.81329685,2.0706034,2.0913777,0.893406,0.8936683,0.0002623
12,-0.2965901,-0.2136755,"('unsupportive', 'supportive')",2.1815538,2.3601842,-1.6298858,-1.5476626,0.085026,0.1996154,0.1145894
13,-0.25433522,-0.32386148,"('impolite', 'polite')",0.7063323,0.698859,-0.3765209,-0.43877843,0.0251587,-0.0212603,-0.046419
14,-0.10031454,-0.1349026,"('antisocial', 'social')",0.7483262,0.71946436,0.35206366,0.13952175,0.3333584,0.2413612,-0.0919972
15,0.3241105,0.21652818,"('boring', 'funny')",0.70921797,0.59672546,0.081189334,0.047767084,0.371506,0.2870069,-0.0844991
16,-0.9468197,-0.9488816,"('unpopular', 'popular')",-0.01047653,0.035791248,0.2763809,0.22310075,-0.2269718,-0.2299965,-0.0030247
17,-0.36557198,-0.33541355,"('nasty', 'nice')",-0.761426,-0.6462467,-0.510866,-0.47035906,-0.5459546,-0.4840064,0.0619482
18,0.1563767,0.12681347,"('disagreeable', 'welcoming')",0.42615044,0.45245826,-0.32090774,-0.29849544,0.0872065,0.0935921,0.0063856
19,-1.3135813,-1.2654921,"('inhospitable', 'hospitable')",0.65963113,0.64913464,-0.60285664,-0.41987783,-0.4189356,-0.3454118,0.0735238
20,-0.19860108,-0.16317141,"('rough', 'thoughtful')",-0.028055772,0.0065818205,0.37989148,0.39182803,0.0510782,0.0784128,0.0273346
21,-0.00024047494,-0.09812489,"('immoral', 'moral')",1.2185627,1.1700134,0.0054524895,-0.0950747,0.4079249,0.3256046,-0.0823203
22,-0.7328239,-0.7384176,"('untrustworthy', 'trustworthy')",0.09973707,0.037875228,-0.64385146,-0.73082566,-0.4256461,-0.4771227,-0.0514766
23,0.023047982,-0.052259125,"('insincere', 'sincere')",1.0563729,1.0570731,5.080776,5.0220737,2.0533991,2.0089626,-0.0444365
24,0.3160327,0.30176806,"('dishonest', 'honest')",0.5417003,0.49591872,0.6953494,0.7172556,0.5176942,0.5049808,-0.0127134
25,-0.762496,-0.76786417,"('egoistic', 'altruistic')",0.31998906,0.29042277,1.1748748,1.1428454,0.2441226,0.2218013,-0.0223213
26,-0.47943366,-0.5076832,"('hardhearted', 'benevolent')",1.7894725,1.7600968,1.8200771,1.7369341,1.043372,0.9964492,-0.0469228
27,-1.0624539,-0.99912196,"('hardhearted', 'softhearted')",0.48768288,0.54742265,0.39158496,0.43322182,-0.061062,-0.0061592,0.0549028
28,-0.9201279,-1.0280306,"('disloyal', 'loyal')",0.18574582,0.03541766,1.0097679,0.8661876,0.0917953,-0.0421418,-0.1339371
29,-0.8439579,-0.860336,"('unfair', 'fair')",-0.871311,-0.87480366,-0.7200667,-0.8301131,-0.8117785,-0.8550843,-0.0433058
30,0.34901488,0.2790659,"('intolerant', 'tolerant')",1.0719079,1.0343192,1.3378224,1.242215,0.9195817,0.8518667,-0.067715
31,-1.7266389,-1.5989302,"('evil', 'good')",-0.75002986,-0.6869417,-1.352213,-1.2814134,-1.2762939,-1.1890952,0.0871987
32,0.43949232,0.30038196,"('unkind', 'kind')",2.0708592,1.999544,1.541046,1.4024463,1.3504658,1.2341241,-0.1163417
33,-0.21535546,-0.24303548,"('wrong', 'right')",0.6878682,0.6907252,-0.5509914,-0.5611588,-0.0261596,-0.037823,-0.0116634
34,-0.050505675,0.062108286,"('mean', 'honorable')",0.39436582,0.5367275,4.560873,4.806238,1.6349111,1.8016914,0.1667803
35,-0.46177346,-0.45221394,"('corrupt', 'incorrupt')",-0.9870616,-0.98602724,-0.81651086,-0.8205751,-0.7551154,-0.7529387,0.0021767
36,-1.2389226,-1.2314386,"('hostile', 'amicable')",-1.0323104,-1.0676769,-0.6192483,-0.680995,-0.9634938,-0.9933702,-0.0298764
37,-0.2699864,-0.22562021,"('fake', 'genuine')",0.10526116,0.11860116,-0.26930305,-0.22345303,-0.1446761,-0.1101574,0.0345187
38,-0.61477584,-0.53816694,"('untruthful', 'truthful')",0.37504792,0.44641235,0.3281966,0.44258642,0.0294896,0.1169439,0.0874543
39,0.65909374,0.6299537,"('exploitative', 'cooperative')",0.9656463,0.9443093,0.270537,0.30552912,0.631759,0.6265974,-0.0051616
40,0.15526123,0.1529091,"('stingy', 'generous')",0.4598669,0.5698603,-2.233711,-2.2492626,-0.5395276,-0.5088311,0.0306965
41,0.05405835,0.049077973,"('unforgiving', 'forgiving')",0.75897753,0.816422,0.37264034,0.3341634,0.3952254,0.3998878,0.0046624
42,0.5404144,0.56318164,"('unreliable', 'reliable')",1.5589231,1.6240058,-2.1307218,-2.0564423,-0.0104614,0.0435817,0.0540431
43,-0.3133462,-0.2519457,"('irresponsible', 'responsible')",1.3977928,1.4896629,0.4949607,0.54092455,0.5264691,0.5928806,0.0664115
44,1.1058851,1.0994083,"('prejudiced', 'unprejudiced')",-0.7603518,-0.6791586,-1.2520602,-1.2215528,-0.3021756,-0.2671011,0.0350745
