,amcor_male,amcor_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.40117118,-0.3991859,"('unsociable', 'sociable')",-0.05647315,-0.16084269,-0.2288222,-0.2800143,-0.0511921
1,-1.1070293,-1.1974763,"('unfriendly', 'friendly')",2.209613,1.8812149,0.5512919,0.3418693,-0.2094226
2,0.17078602,0.28163806,"('unlikable', 'likable')",0.5196429,0.66353196,0.3452145,0.472585,0.1273705
3,-0.5026169,-0.38964108,"('repellent', 'pleasant')",-0.48670143,-0.4235359,-0.4946592,-0.4065885,0.0880707
4,0.07482095,0.029610682,"('disliked', 'liked')",-2.955199,-2.858696,-1.440189,-1.4145427,0.0256463
5,-0.867638,-0.92666304,"('distant', 'outgoing')",0.45566952,0.2693833,-0.2059842,-0.3286399,-0.1226557
6,-1.4853337,-1.4806602,"('distant', 'open')",0.38276455,0.19811046,-0.5512846,-0.6412749,-0.0899903
7,0.5178345,0.5657062,"('insensitive', 'sensitive')",0.54488665,0.48905322,0.5313606,0.5273797,-0.0039809
8,-0.76888883,-0.8447029,"('unaffectionate', 'affectionate')",0.89844656,0.6145347,0.0647789,-0.1150841,-0.179863
9,-0.7712583,-0.8725101,"('unaffectionate', 'caring')",1.2620021,0.98392844,0.2453719,0.0557092,-0.1896627
10,0.0039537996,0.013660803,"('unsympathetic', 'sympathetic')",0.004079953,-0.042393442,0.0040169,-0.0143663,-0.0183832
11,-0.42098293,-0.4672352,"('unhelpful', 'helpful')",0.968004,0.7851085,0.2735105,0.1589366,-0.1145739
12,-0.52354854,-0.43221208,"('unsupportive', 'supportive')",-0.4676735,-0.46477422,-0.495611,-0.4484932,0.0471178
13,-0.3117441,-0.31564543,"('impolite', 'polite')",-0.5629811,-0.5905896,-0.4373626,-0.4531175,-0.0157549
14,0.80246156,0.84482986,"('antisocial', 'social')",0.7697292,0.8898907,0.7860954,0.8673602,0.0812648
15,0.10284209,-0.024061125,"('boring', 'funny')",0.0697827,0.029917806,0.0863124,0.0029283,-0.0833841
16,-0.70207506,-0.6553768,"('unpopular', 'popular')",-0.14577249,-0.21610266,-0.4239238,-0.4357397,-0.0118159
17,-0.30018774,-0.27479643,"('nasty', 'nice')",-1.1150608,-1.207008,-0.7076243,-0.7409022,-0.0332779
18,-1.5832969,-1.4194006,"('disagreeable', 'welcoming')",-0.8388054,-0.8425615,-1.2110511,-1.130981,0.0800701
19,-1.949335,-1.9347527,"('inhospitable', 'hospitable')",-0.42309204,-0.6102278,-1.1862135,-1.2724903,-0.0862768
20,0.060051274,0.10245535,"('rough', 'thoughtful')",0.92854226,0.8975655,0.4942968,0.5000104,0.0057136
21,-0.004222825,0.11662124,"('immoral', 'moral')",-1.1587354,-1.017975,-0.5814791,-0.4506769,0.1308022
22,-0.046502322,-0.10166078,"('untrustworthy', 'trustworthy')",-0.21400285,-0.322443,-0.1302526,-0.2120519,-0.0817993
23,-0.78697,-0.85897744,"('insincere', 'sincere')",3.4296043,3.0685492,1.3213172,1.1047859,-0.2165313
24,0.38085574,0.36979485,"('dishonest', 'honest')",0.8997346,0.7716016,0.6402951,0.5706983,-0.0695968
25,-0.76025814,-0.79094857,"('egoistic', 'altruistic')",1.1814735,1.0398453,0.2106077,0.1244484,-0.0861593
26,0.5909456,0.49548852,"('hardhearted', 'benevolent')",2.9198403,2.7483666,1.755393,1.6219275,-0.1334655
27,0.28664076,0.25784418,"('hardhearted', 'softhearted')",0.61630213,0.3069951,0.4514714,0.2824196,-0.1690518
28,-0.8651122,-0.9184754,"('disloyal', 'loyal')",1.0710995,0.8056075,0.1029937,-0.0564339,-0.1594276
29,-0.25559866,-0.22865747,"('unfair', 'fair')",-0.30063266,-0.5403899,-0.2781157,-0.3845237,-0.106408
30,0.93170667,0.9538872,"('intolerant', 'tolerant')",0.72259873,0.79099905,0.8271527,0.8724431,0.0452904
31,-1.202793,-1.1162126,"('evil', 'good')",-0.15134162,-0.23358561,-0.6770673,-0.6748991,0.0021682
32,-0.1649575,-0.22364579,"('unkind', 'kind')",0.6638442,0.47053072,0.2494434,0.1234425,-0.1260009
33,-0.23106796,-0.34550595,"('wrong', 'right')",0.19202988,0.00413936,-0.019519,-0.1706833,-0.1511643
34,0.20263022,0.33737484,"('mean', 'honorable')",3.1851447,3.163069,1.6938875,1.750222,0.0563345
35,-0.03982197,-0.11260202,"('corrupt', 'incorrupt')",-0.39781833,-0.5422696,-0.2188202,-0.3274358,-0.1086156
36,-0.6832314,-0.7531922,"('hostile', 'amicable')",0.82027173,0.54659915,0.0685202,-0.1032965,-0.1718167
37,0.5113858,0.53467,"('fake', 'genuine')",0.73730576,0.683276,0.6243458,0.608973,-0.0153728
38,-0.747255,-0.78862053,"('untruthful', 'truthful')",0.4796423,0.4057141,-0.1338064,-0.1914532,-0.0576468
39,0.3545755,0.43851665,"('exploitative', 'cooperative')",0.32009414,0.3149659,0.3373348,0.3767413,0.0394065
40,-0.19084406,-0.1596035,"('stingy', 'generous')",-0.70788395,-0.7854372,-0.449364,-0.4725204,-0.0231564
41,-0.19086416,-0.0913514,"('unforgiving', 'forgiving')",0.69049174,0.68120766,0.2498138,0.2949281,0.0451143
42,0.30671996,0.4327038,"('unreliable', 'reliable')",-1.1592245,-1.0402876,-0.4262523,-0.3037919,0.1224604
43,0.08872241,0.18272969,"('irresponsible', 'responsible')",1.2619925,1.2420743,0.6753575,0.712402,0.0370445
44,-0.14963633,-0.09548813,"('prejudiced', 'unprejudiced')",-1.4823701,-1.401233,-0.8160032,-0.7483605,0.0676427
45,0.28295898,0.31065783,"('incompetent', 'competent')",1.5674597,1.5055716,0.9252093,0.9081147,-0.0170946
46,0.08405465,0.1641615,"('uncompetitive', 'competitive')",-0.049598634,-0.010758588,0.017228,0.0767015,0.0594735
47,0.106891885,0.18246256,"('stupid', 'smart')",4.0483217,3.9481533,2.0776069,2.0653079,-0.012299
48,0.6726168,0.7705832,"('unintelligent', 'intelligent')",0.12047751,0.16351393,0.3965471,0.4670486,0.0705015
49,-0.24159952,-0.11027157,"('unable', 'able')",-0.4464776,-0.34482074,-0.3440385,-0.2275462,0.1164923
50,-0.13307181,-0.16208307,"('clumsy', 'skillful')",-0.38047868,-0.47459096,-0.2567753,-0.318337,-0.0615617
51,-0.69346994,-0.6856333,"('uneducated', 'educated')",0.25572044,0.21647653,-0.2188748,-0.2345784,-0.0157036
52,-0.6553485,-0.7641095,"('irrational', 'rational')",-0.17711706,-0.36784777,-0.4162328,-0.5659786,-0.1497458
53,-1.417063,-1.4399091,"('uncreative', 'creative')",1.3572586,1.115824,-0.0299022,-0.1620426,-0.1321404
54,-0.9095736,-0.9936423,"('incapable', 'capable')",0.57595336,0.37650222,-0.1668101,-0.30857,-0.1417599
55,-0.1818973,-0.08148609,"('incompetent', 'clever')",0.27390948,0.4157964,0.0460061,0.1671551,0.121149
56,0.9135051,0.8901339,"('impractical', 'practical')",0.79731333,0.9121698,0.8554092,0.9011519,0.0457427
57,0.11776472,-0.020037647,"('unimaginative', 'imaginative')",-0.026057366,-0.020451484,0.0458537,-0.0202446,-0.0660983
58,0.9299226,0.89072454,"('undiscriminating', 'discriminating')",1.2912923,1.3000057,1.1106074,1.095365,-0.0152424
59,-0.24903008,-0.2864494,"('foolish', 'wise')",0.080077894,-0.07655859,-0.0844761,-0.181504,-0.0970279
60,1.121248,1.2109575,"('inefficient', 'efficient')",0.06851094,0.3424552,0.5948794,0.7767063,0.1818269
61,0.50270426,0.38422713,"('illogical', 'logical')",0.96022576,0.75183123,0.731465,0.5680292,-0.1634358
