,united_male,united_female,tuple,airlines_male,airlines_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
63,-0.12191598,-0.039497312,"('unperceptive', 'insightful')",-0.30031708,-0.20664494,1.4427012,1.4756793,1.0274336,1.0708718,0.5119755,0.5751022,0.0631267
64,0.23033161,0.16701773,"('shy', 'confident')",-0.687889,-0.7407948,0.96345055,0.89812446,-6.3618126,-6.355267,-1.4639798,-1.5077299,-0.0437501
65,0.25907055,0.12022312,"('insecure', 'secure')",-0.5671757,-0.65481204,0.6360517,0.4867613,-0.12049912,-0.17308447,0.0518619,-0.055228,-0.1070899
66,0.52015543,0.568746,"('inactive', 'active')",-0.17612022,-0.18087825,1.2144679,1.266694,1.5460721,1.5108218,0.7761438,0.7913458,0.015202
67,1.1725816,1.0734231,"('doubtful', 'determined')",-0.76844907,-0.7520038,1.0262525,1.0214014,-0.37945098,-0.34830308,0.2627335,0.2486294,-0.0141041
68,-0.36971563,-0.49458128,"('dependent', 'independent')",-1.0974479,-1.1907115,-0.6472557,-0.671762,-0.37536988,-0.39368358,-0.6224473,-0.6876846,-0.0652373
69,0.37568003,0.39114922,"('lazy', 'industrious')",0.8765525,0.86020404,0.52137774,0.59673125,-0.6428005,-0.5749718,0.2827024,0.3182782,0.0355758
70,0.5565012,0.60509676,"('lethargic', 'energetic')",-0.7048368,-0.6594944,0.6900754,0.7484426,0.7324148,0.75682354,0.3185387,0.3627171,0.0441784
71,0.503596,0.54312515,"('diffident', 'self-confident')",1.7314874,1.8292459,0.79584557,0.8323471,0.61985,0.58544946,0.9126947,0.947542,0.0348473
72,0.42448568,0.47437024,"('unambitious', 'ambitious')",0.3366331,0.32024878,-0.061912145,-0.05460714,-1.0572973,-1.050041,-0.0895227,-0.0775073,0.0120154
73,1.3610979,1.473261,"('helpless', 'self-reliant')",1.0570601,1.0602144,-0.1972506,-0.103498,-3.37162,-3.2820098,-0.2876781,-0.2130081,0.07467
74,1.1650875,1.2717954,"('undedicated', 'dedicated')",0.49585265,0.5778432,0.012055384,0.031814855,0.030301886,0.011410324,0.4258244,0.4732159,0.0473915
75,-0.6306119,-0.55686444,"('meek', 'impulsive')",0.46722028,0.49406025,-0.11582981,-0.048592135,-0.21762052,-0.11935957,-0.1242105,-0.057689,0.0665215
76,0.15028968,0.2812073,"('anxious', 'daring')",-1.3380344,-1.1914461,0.7156282,0.78213793,0.20135956,0.3015452,-0.0676892,0.0433611,0.1110503
77,-0.42227578,-0.4673797,"('unmotivated', 'motivated')",-0.3369917,-0.32191333,1.0694048,0.9702407,-0.95706403,-0.9085374,-0.1617317,-0.1818974,-0.0201657
78,-1.1148947,-0.957473,"('nonresilient', 'resilient')",-0.8437345,-0.7264288,-0.06766614,-0.0291591,0.13799147,0.25842065,-0.472076,-0.36366,0.108416
79,0.35184443,0.43306628,"('wavering', 'unwavering')",-0.48624188,-0.45862976,-1.08412,-1.1095988,-0.26961195,-0.23179969,-0.3720324,-0.3417405,0.0302919
80,0.20593232,0.0553147,"('dominated', 'dominating')",-0.40804285,-0.4429957,0.64011055,0.62214655,-0.863456,-0.81751174,-0.106364,-0.1457615,-0.0393975
81,-0.091744386,-0.3197133,"('submissive', 'aggressive')",-1.8585186,-1.8965298,0.88589126,0.7358501,-0.7293483,-0.72764313,-0.44843,-0.552009,-0.103579
82,-1.4159354,-1.3680842,"('poor', 'rich')",-0.302722,-0.26894963,0.88420963,0.83308303,5.556915,5.559731,1.1806167,1.1889451,0.0083284
83,0.024707982,-0.02511216,"('powerless', 'powerful')",0.1573803,0.19585226,0.6622821,0.7418183,-0.7637324,-0.77214515,0.0201595,0.0351033,0.0149438
84,0.25117832,0.18160775,"('inferior', 'superior')",0.021022229,-0.0011166707,0.1412901,0.14047423,0.8266269,0.8294259,0.3100294,0.2875978,-0.0224316
85,0.632565,0.79397094,"('insignificant', 'prestigious')",1.0486624,1.1013641,0.40334556,0.5094248,0.6314684,0.7393953,0.6790104,0.7860388,0.1070284
86,0.07048364,-0.20865983,"('uninfluential', 'influential')",0.12772234,-0.00018441677,-0.024734195,-0.16198088,0.039992686,-0.10221655,0.0533661,-0.1182604,-0.1716265
87,-0.61783534,-0.71248865,"('unsuccessful', 'successful')",-0.24228069,-0.26003617,0.8390021,0.835281,0.5109573,0.552945,0.1224608,0.1039253,-0.0185355
88,0.4547121,0.44393063,"('low', 'eminent')",-0.3143166,-0.3348584,0.17331985,0.061823256,-0.035454534,-0.034220565,0.0695652,0.0341687,-0.0353965
