,fleetcor_male,fleetcor_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
75,-0.46487635,-0.5786655,"('meek', 'impulsive')",0.035210643,-0.00040995702,0.0663917,0.118326694,-0.1210913,-0.1535829,-0.0324916
76,1.4247762,1.5533135,"('anxious', 'daring')",0.6894751,0.69712925,0.009993743,0.042546913,0.7080817,0.7643299,0.0562482
77,0.4364825,0.42590338,"('unmotivated', 'motivated')",0.8562964,0.8197215,-1.053483,-1.010344,0.0797653,0.078427,-0.0013383
78,-1.056855,-0.8905375,"('nonresilient', 'resilient')",1.0784405,1.1229012,0.17974271,0.2625773,0.0671094,0.1649803,0.0978709
79,-1.7584261,-1.9243326,"('wavering', 'unwavering')",-1.5380381,-1.6032474,0.13625906,0.08881617,-1.0534017,-1.1462546,-0.0928529
80,1.300024,1.3807324,"('dominated', 'dominating')",0.24855256,0.3299043,-1.3395709,-1.3037207,0.0696686,0.1356387,0.0659701
81,1.5945394,1.6023165,"('submissive', 'aggressive')",1.1215959,1.0025214,-0.7783366,-0.7870352,0.6459329,0.6059342,-0.0399987
82,-0.97826385,-0.93091595,"('poor', 'rich')",0.24414904,0.13541721,5.3407755,5.416604,1.5355536,1.5403684,0.0048148
83,0.11962088,0.13237482,"('powerless', 'powerful')",-0.5196041,-0.44500697,-1.1662487,-1.190196,-0.5220773,-0.5009427,0.0211346
84,0.80714774,0.71610534,"('inferior', 'superior')",0.47585815,0.4792989,0.7228027,0.6794044,0.6686029,0.6249362,-0.0436667
85,-1.7017146,-1.9512624,"('insignificant', 'prestigious')",-0.058616728,-0.06398538,1.1936121,1.1815279,-0.1889064,-0.2779067,-0.0890003
86,-0.5539289,-0.56724757,"('uninfluential', 'influential')",-0.020454608,-0.24199422,-0.3866475,-0.5178089,-0.3203437,-0.4423502,-0.1220065
87,-0.039206367,-0.10978316,"('unsuccessful', 'successful')",0.53677195,0.4529501,0.6208977,0.64644015,0.3728211,0.329869,-0.0429521
88,-0.6145802,-0.77195966,"('low', 'eminent')",0.30855718,0.17469448,0.13096286,0.11902792,-0.0583534,-0.1594124,-0.101059
