,new_male,new_female,tuple,york_male,york_female,times_male,times_female,co_male,co_female,average_male,average_female,female-male
0,-0.010716699,-0.059410788,"('unsociable', 'sociable')",-0.3875944,-0.5877438,0.36503762,0.19333626,-0.07655753,-0.13689566,-0.0274578,-0.1476785,-0.1202207
1,-1.2962478,-1.3587005,"('unfriendly', 'friendly')",-0.4303522,-0.5484187,-0.21974103,-0.34540626,1.5761955,1.4114162,-0.0925364,-0.2102773,-0.1177409
2,0.58513767,0.581775,"('unlikable', 'likable')",0.93756235,0.8938292,0.9150961,0.9573699,0.4360357,0.5535248,0.7184579,0.7466248,0.0281669
3,-0.77272403,-0.50497746,"('repellent', 'pleasant')",-0.98880136,-0.69991523,-0.6137296,-0.57610655,0.3498108,0.4734098,-0.5063611,-0.3268974,0.1794637
4,-0.4808646,-0.53074324,"('disliked', 'liked')",0.22336437,0.25986502,0.025493545,0.049140975,-7.501092,-7.5375123,-1.9332746,-1.9398124,-0.0065378
5,0.24026385,0.28578252,"('distant', 'outgoing')",0.57334137,0.60695285,-0.34592032,-0.26253325,-0.3533665,-0.3655374,0.0285796,0.0661662,0.0375866
6,-0.05360221,0.040900577,"('distant', 'open')",0.3891176,0.46960658,-0.33829862,-0.24410662,0.028912008,0.033766106,0.0065322,0.0750417,0.0685095
7,-0.16746876,-0.16089725,"('insensitive', 'sensitive')",-0.9105741,-0.94813806,0.829703,0.7694015,0.5175616,0.63429487,0.0673054,0.0736653,0.0063599
8,-1.2913359,-1.3669105,"('unaffectionate', 'affectionate')",0.15423098,0.06783496,0.07297303,0.014722606,0.77413434,0.65143436,-0.0724994,-0.1582296,-0.0857302
9,-0.75783634,-0.8168104,"('unaffectionate', 'caring')",0.13650222,0.003964305,0.37173072,0.36929378,0.97150064,0.9591612,0.1804743,0.1289022,-0.0515721
