,henry_male,henry_female,tuple,jack_male,jack_female,&_male,&_female,assoc_male,assoc_female,inc_male,inc_female,average_male,average_female,female-male
0,0.47397506,0.2341786,"('unsociable', 'sociable')",1.2427262,1.0571742,1.2226896,1.125177,-0.27969444,-0.34793642,-0.08472267,-0.25325587,0.5149948,0.3630675,-0.1519273
1,-1.200172,-1.3364346,"('unfriendly', 'friendly')",-0.7964129,-0.99632585,-0.673402,-0.7542942,-1.5639955,-1.7576246,2.0101635,1.7887919,-0.4447638,-0.6111774,-0.1664136
2,0.50479686,0.7079038,"('unlikable', 'likable')",0.814672,0.8099336,0.8568684,0.8880544,0.8638435,0.8971512,0.6055879,0.69933426,0.7291537,0.8004755,0.0713218
3,-0.30057105,-0.2056516,"('repellent', 'pleasant')",0.31656358,0.4154654,-0.48801512,-0.47862345,-0.007850204,-0.06815045,0.14386569,0.15887758,-0.0672014,-0.0356165,0.0315849
4,-1.2139884,-1.4318161,"('disliked', 'liked')",-1.0799594,-1.1788337,0.011652622,-0.021336708,0.19190517,0.12049574,-5.9094343,-5.9745927,-1.5999648,-1.6972168,-0.097252
5,-1.1968064,-1.1465312,"('distant', 'outgoing')",-1.6813943,-1.676483,-0.40366647,-0.32199204,-0.4380245,-0.3877626,-0.26608938,-0.22768411,-0.7971962,-0.7520905,0.0451057
6,-1.2641381,-1.169875,"('distant', 'open')",-0.7220606,-0.61263376,-0.30957896,-0.24330992,-0.068657316,-0.050923493,0.2982997,0.284382,-0.413227,-0.3584721,0.0547549
7,0.07857016,-0.05068928,"('insensitive', 'sensitive')",1.4891227,1.3253517,0.022484321,0.059463374,-0.49866033,-0.513179,0.8595113,0.7912936,0.3902056,0.3224481,-0.0677575
8,-0.7453993,-0.69737005,"('unaffectionate', 'affectionate')",-0.3132362,-0.41154075,-0.2429185,-0.20017305,-1.4436418,-1.458337,0.7742448,0.69110864,-0.3941902,-0.4152624,-0.0210722
9,-0.45327908,-0.4676289,"('unaffectionate', 'caring')",-0.30044714,-0.47300473,-0.16454837,-0.18923226,-1.0451922,-1.1083746,1.2299806,1.1261514,-0.1466973,-0.2224178,-0.0757205
10,0.64470804,0.45859808,"('unsympathetic', 'sympathetic')",1.3797778,1.132611,-0.017289817,-0.16506124,-0.8674752,-0.97441715,0.031817112,-0.09550174,0.2343076,0.0712458,-0.1630618
11,0.103019685,0.12778074,"('unhelpful', 'helpful')",-0.51055396,-0.60725945,-0.5394379,-0.556123,-0.33646616,-0.30782166,1.735627,1.726908,0.0904377,0.0766969,-0.0137408
12,0.29765692,0.3552336,"('unsupportive', 'supportive')",0.69133043,0.65457934,0.36492264,0.5216529,-0.6371674,-0.51364195,-1.4283632,-1.4269279,-0.1423241,-0.0818208,0.0605033
13,1.3125701,1.249066,"('impolite', 'polite')",0.26955134,0.2803056,0.747214,0.84338814,0.59517735,0.6710581,-0.1145733,-0.13318384,0.5619879,0.5821268,0.0201389
14,0.9874441,0.8062957,"('antisocial', 'social')",1.4445041,1.2709627,1.5440054,1.5034971,0.005511745,-0.05380206,-0.5500033,-0.63463104,0.6862924,0.5784645,-0.1078279
15,-0.32882014,-0.37387058,"('boring', 'funny')",0.4822537,0.47069204,0.13478982,0.19621122,0.2932495,0.31937525,0.35714152,0.32901728,0.1877229,0.188285,0.0005621
