,versum_male,versum_female,tuple,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.6243925,-1.7261915,"('unsociable', 'sociable')",1.202976,1.0397667,-0.7203989,-0.8872122,-0.3806051,-0.5245457,-0.1439406
1,-1.788198,-1.8818182,"('unfriendly', 'friendly')",0.3573503,0.063783936,2.0636709,1.9503419,0.2109411,0.0441025,-0.1668386
2,0.09425652,0.18802011,"('unlikable', 'likable')",0.493273,0.5263572,0.5846943,0.6941618,0.3907413,0.469513,0.0787717
3,-0.92587507,-0.8465225,"('repellent', 'pleasant')",0.73267287,0.8896739,0.11765574,0.20753187,-0.0251822,0.0835611,0.1087433
4,-0.08887748,-0.14726257,"('disliked', 'liked')",-0.8870585,-0.9839809,-6.317266,-6.3567886,-2.4310673,-2.4960108,-0.0649435
5,-1.2210463,-1.1749536,"('distant', 'outgoing')",-1.2528073,-1.2551454,0.26423466,0.26457116,-0.7365397,-0.7218426,0.0146971
6,-1.6613302,-1.5694345,"('distant', 'open')",-1.9619689,-1.9436594,0.6616527,0.69279695,-0.9872155,-0.940099,0.0471165
7,-0.7438654,-0.7975793,"('insensitive', 'sensitive')",0.7413798,0.8107827,0.4706303,0.47836122,0.1560482,0.1638549,0.0078067
8,-1.5372318,-1.5655334,"('unaffectionate', 'affectionate')",-0.78620464,-0.79933614,1.1065394,1.0865564,-0.4056324,-0.4261044,-0.020472
9,-1.766533,-1.8345333,"('unaffectionate', 'caring')",-0.02646096,-0.09866415,1.3645815,1.3936393,-0.1428042,-0.1798527,-0.0370485
10,-1.3899753,-1.5046369,"('unsympathetic', 'sympathetic')",0.80076534,0.7826548,-0.72768056,-0.75230324,-0.4389635,-0.4914285,-0.052465
11,-0.72893476,-0.7302674,"('unhelpful', 'helpful')",0.75436103,0.7656511,1.5885777,1.7061976,0.5380013,0.5805271,0.0425258
12,-1.6456357,-1.6107846,"('unsupportive', 'supportive')",0.84520614,0.9497091,-1.9130862,-1.858704,-0.9045053,-0.8399265,0.0645788
13,-0.4289345,-0.49125403,"('impolite', 'polite')",0.6802362,0.6024985,-0.69256026,-0.7612646,-0.1470862,-0.2166734,-0.0695872
14,-0.043615896,0.004840962,"('antisocial', 'social')",1.8516276,1.8702705,-0.958168,-1.0117443,0.2832812,0.2877891,0.0045079
15,0.18180352,0.048636705,"('boring', 'funny')",-0.88934,-0.9340329,0.54335153,0.46748456,-0.0547283,-0.1393039,-0.0845756
16,-0.88827735,-0.8780833,"('unpopular', 'popular')",-1.2057598,-1.2222257,0.74318653,0.71456397,-0.4502835,-0.461915,-0.0116315
17,0.116483256,0.16811456,"('nasty', 'nice')",-0.6165385,-0.45363495,-0.30663303,-0.28925204,-0.2688961,-0.1915908,0.0773053
18,-0.64474595,-0.51520646,"('disagreeable', 'welcoming')",-0.4318611,-0.3748933,-0.23410532,-0.2194766,-0.4369041,-0.3698588,0.0670453
19,-1.3460828,-1.2911165,"('inhospitable', 'hospitable')",-2.0410736,-2.0568573,0.19021969,0.2849018,-1.0656456,-1.021024,0.0446216
20,0.25875998,0.2916082,"('rough', 'thoughtful')",0.36621588,0.3971793,0.93380547,0.9110378,0.5195938,0.5332751,0.0136813
21,0.26191524,0.15584296,"('immoral', 'moral')",1.5180794,1.4831679,-0.9447317,-0.8680865,0.278421,0.2569748,-0.0214462
22,-0.036668476,-0.032392465,"('untrustworthy', 'trustworthy')",-0.014444454,-0.03678426,-1.1268893,-1.1823301,-0.3926674,-0.4171689,-0.0245015
23,-0.80111825,-0.8543297,"('insincere', 'sincere')",1.6092963,1.5727338,5.5996785,5.60027,2.1359522,2.1062247,-0.0297275
24,-0.6315013,-0.63396037,"('dishonest', 'honest')",0.5841593,0.5777939,0.8969174,0.86519164,0.2831918,0.2696751,-0.0135167
25,-0.114057295,-0.10518928,"('egoistic', 'altruistic')",0.86577207,0.8658818,1.6742687,1.5839823,0.8086611,0.7815583,-0.0271028
26,0.14171436,-0.0024790056,"('hardhearted', 'benevolent')",0.24315009,0.073793024,1.4950808,1.3571559,0.6266484,0.4761566,-0.1504918
27,-0.28506443,-0.1691812,"('hardhearted', 'softhearted')",-0.015389336,0.1424532,1.616153,1.5343977,0.4385664,0.5025566,0.0639902
28,-0.62912625,-0.78348655,"('disloyal', 'loyal')",0.31474963,0.14465211,1.1255037,1.0312524,0.2703757,0.130806,-0.1395697
29,-0.48241016,-0.5032861,"('unfair', 'fair')",-1.0118444,-1.1095427,-0.343409,-0.51681,-0.6125546,-0.7098796,-0.097325
30,0.6552735,0.6322467,"('intolerant', 'tolerant')",1.691116,1.6829491,0.98548937,1.0084887,1.1106263,1.1078948,-0.0027315
31,-1.3390207,-1.2558069,"('evil', 'good')",-1.7035139,-1.7506512,-0.53734666,-0.6538716,-1.1932937,-1.2201099,-0.0268162
