,equifax_male,equifax_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.5551361,-1.5740886,"('unsociable', 'sociable')",-0.37182504,-0.49103245,-0.9634806,-1.0325605,-0.0690799
1,-1.7092556,-1.7694699,"('unfriendly', 'friendly')",1.9669373,1.8714255,0.1288409,0.0509778,-0.0778631
2,0.6234359,0.73417544,"('unlikable', 'likable')",0.81314045,0.92401034,0.7182882,0.8290929,0.1108047
3,-0.78785473,-0.62416035,"('repellent', 'pleasant')",-0.06085906,-0.032700248,-0.4243569,-0.3284303,0.0959266
4,0.6165354,0.58870363,"('disliked', 'liked')",-6.015629,-6.1358294,-2.6995468,-2.7735629,-0.0740161
5,-0.48931175,-0.4589984,"('distant', 'outgoing')",0.062316798,0.06329508,-0.2134975,-0.1978517,0.0156458
6,-0.683235,-0.61398715,"('distant', 'open')",0.65123516,0.62380826,-0.0159999,0.0049106,0.0209105
7,-0.83057564,-0.69029427,"('insensitive', 'sensitive')",0.39490706,0.45762056,-0.2178343,-0.1163369,0.1014974
8,-1.6581706,-1.6717495,"('unaffectionate', 'affectionate')",1.0526634,0.976905,-0.3027536,-0.3474222,-0.0446686
9,-1.6764711,-1.6533962,"('unaffectionate', 'caring')",1.1150373,1.0886098,-0.2807169,-0.2823932,-0.0016763
10,-1.504297,-1.367006,"('unsympathetic', 'sympathetic')",-0.6371143,-0.6599576,-1.0707057,-1.0134817,0.057224
11,-1.1677194,-1.0478295,"('unhelpful', 'helpful')",1.136035,1.2560647,-0.0158422,0.1041176,0.1199598
12,-0.6779189,-0.48695147,"('unsupportive', 'supportive')",-1.802128,-1.7564242,-1.2400234,-1.1216879,0.1183355
13,-0.6571915,-0.6342648,"('impolite', 'polite')",-0.77567744,-0.7481569,-0.7164345,-0.6912109,0.0252236
14,0.1596229,0.19682316,"('antisocial', 'social')",-0.59061795,-0.6590198,-0.2154975,-0.2310983,-0.0156008
15,-0.21488157,-0.33272305,"('boring', 'funny')",0.49555287,0.4967655,0.1403356,0.0820212,-0.0583144
16,0.026938464,0.027885655,"('unpopular', 'popular')",0.702759,0.70640606,0.3648487,0.3671459,0.0022972
17,0.19055012,0.30013353,"('nasty', 'nice')",-0.5482269,-0.4728175,-0.1788384,-0.086342,0.0924964
18,-0.5659262,-0.46257743,"('disagreeable', 'welcoming')",-0.3083436,-0.328825,-0.4371349,-0.3957012,0.0414337
19,-1.3046938,-1.1947074,"('inhospitable', 'hospitable')",-0.09428459,0.05262746,-0.6994892,-0.57104,0.1284492
20,0.51569843,0.54618657,"('rough', 'thoughtful')",1.416405,1.2964544,0.9660517,0.9213205,-0.0447312
21,-0.60069704,-0.5596559,"('immoral', 'moral')",-0.65496063,-0.6195789,-0.6278288,-0.5896174,0.0382114
22,0.045573093,0.101178676,"('untrustworthy', 'trustworthy')",-0.8529931,-0.94293886,-0.40371,-0.4208801,-0.0171701
23,-1.5558689,-1.4796828,"('insincere', 'sincere')",5.03653,4.998516,1.7403306,1.7594166,0.019086
24,-0.50039905,-0.48834178,"('dishonest', 'honest')",0.62089413,0.5634151,0.0602475,0.0375367,-0.0227108
25,-0.29339647,-0.28673428,"('egoistic', 'altruistic')",1.6690122,1.6241102,0.6878079,0.6686879,-0.01912
26,0.31664798,0.2715355,"('hardhearted', 'benevolent')",2.0363297,1.9619414,1.1764889,1.1167384,-0.0597505
27,-0.5682167,-0.4884485,"('hardhearted', 'softhearted')",1.4887973,1.4173292,0.4602903,0.4644403,0.00415
28,-1.0504572,-1.1410182,"('disloyal', 'loyal')",0.72760826,0.6021337,-0.1614245,-0.2694422,-0.1080177
29,0.017909344,-0.07210852,"('unfair', 'fair')",-0.3234851,-0.4697941,-0.1527879,-0.2709513,-0.1181634
30,0.09444966,0.13570905,"('intolerant', 'tolerant')",1.2028328,1.1624465,0.6486412,0.6490778,0.0004366
31,-0.41536763,-0.39789128,"('evil', 'good')",-0.606642,-0.7071377,-0.5110048,-0.5525145,-0.0415097
32,-0.37855053,-0.33943728,"('unkind', 'kind')",0.69310063,0.55314046,0.1572751,0.1068516,-0.0504235
33,0.24800587,0.19185498,"('wrong', 'right')",-0.18399191,-0.24324307,0.032007,-0.025694,-0.057701
34,-0.38655555,-0.19513668,"('mean', 'honorable')",5.5838814,5.800439,2.5986629,2.8026512,0.2039883
35,1.0825303,0.890664,"('corrupt', 'incorrupt')",0.20259455,0.02464022,0.6425624,0.4576521,-0.1849103
36,-0.15849534,-0.2561641,"('hostile', 'amicable')",0.44958282,0.2292389,0.1455437,-0.0134626,-0.1590063
37,0.02206738,0.1122196,"('fake', 'genuine')",0.5002247,0.5271259,0.261146,0.3196728,0.0585268
38,-1.2520701,-1.2009307,"('untruthful', 'truthful')",-0.31072596,-0.2503293,-0.781398,-0.72563,0.055768
39,1.1282634,1.145963,"('exploitative', 'cooperative')",0.21378908,0.20980471,0.6710262,0.6778839,0.0068577
40,0.6676756,0.6526245,"('stingy', 'generous')",-1.2646232,-1.4038498,-0.2984738,-0.3756127,-0.0771389
41,-0.6010935,-0.52319735,"('unforgiving', 'forgiving')",0.06874615,-0.059395272,-0.2661737,-0.2912963,-0.0251226
42,0.89920944,1.1370885,"('unreliable', 'reliable')",-2.7737546,-2.6554005,-0.9372725,-0.759156,0.1781165
43,-0.9320096,-0.70314765,"('irresponsible', 'responsible')",0.47470418,0.53217006,-0.2286527,-0.0854888,0.1431639
44,1.7074798,1.7126923,"('prejudiced', 'unprejudiced')",-1.2141371,-1.1825699,0.2466714,0.2650612,0.0183898
45,-1.1015611,-0.92810315,"('incompetent', 'competent')",-0.04376699,-0.1024248,-0.572664,-0.515264,0.0574
46,-0.80298185,-0.64893746,"('uncompetitive', 'competitive')",-0.8151369,-0.8198175,-0.8090594,-0.7343775,0.0746819
47,0.5158609,0.66416746,"('stupid', 'smart')",5.369679,5.451451,2.94277,3.0578091,0.1150391
48,-1.1380218,-1.1560897,"('unintelligent', 'intelligent')",0.6659187,0.70798486,-0.2360516,-0.2240524,0.0119992
49,-0.38044533,-0.2087281,"('unable', 'able')",-0.1648399,-0.028895238,-0.2726426,-0.1188117,0.1538309
50,0.54906595,0.64138156,"('clumsy', 'skillful')",0.25426143,0.19357318,0.4016637,0.4174774,0.0158137
51,-0.7806321,-0.8772746,"('uneducated', 'educated')",0.08600154,0.062102113,-0.3473153,-0.4075862,-0.0602709
52,-0.28618315,-0.58627844,"('irrational', 'rational')",0.6901767,0.48107064,0.2019968,-0.0526039,-0.2546007
53,-1.7140621,-1.6611985,"('uncreative', 'creative')",0.8461927,0.8221462,-0.4339347,-0.4195262,0.0144085
54,-0.41700032,-0.4166501,"('incapable', 'capable')",1.0489979,1.1487631,0.3159988,0.3660565,0.0500577
55,-1.0246382,-0.91347235,"('incompetent', 'clever')",-0.006162539,0.0004225932,-0.5154004,-0.4565249,0.0588755
56,-0.12984264,-0.025330402,"('impractical', 'practical')",-0.13375585,-0.08193837,-0.1317993,-0.0536344,0.0781649
57,-1.6771073,-1.6183827,"('unimaginative', 'imaginative')",-2.2836561,-2.342645,-1.9803817,-1.9805138,-0.0001321
58,-0.9123026,-0.91142505,"('undiscriminating', 'discriminating')",0.09137256,0.041237123,-0.410465,-0.435094,-0.024629
59,0.97805995,0.8868831,"('foolish', 'wise')",0.7532432,0.7001182,0.8656516,0.7935007,-0.0721509
60,-0.7612473,-0.59956324,"('inefficient', 'efficient')",-0.37450767,-0.20467347,-0.5678775,-0.4021184,0.1657591
61,-0.8806915,-0.9984126,"('illogical', 'logical')",0.40332887,0.2408875,-0.2386813,-0.3787625,-0.1400812
62,-0.65725213,-0.4640452,"('incompetent', 'brilliant')",0.054073907,0.23334959,-0.3015891,-0.1153478,0.1862413
63,-1.221095,-1.0256441,"('unperceptive', 'insightful')",0.71294427,0.8525565,-0.2540753,-0.0865438,0.1675315
64,1.044379,0.98295844,"('shy', 'confident')",-6.3068833,-6.33587,-2.6312523,-2.6764557,-0.0452034
65,-0.35454386,-0.47948483,"('insecure', 'secure')",-0.5694626,-0.5618249,-0.4620032,-0.5206549,-0.0586517
66,-0.114981815,-0.1524024,"('inactive', 'active')",1.024532,1.0318736,0.4547751,0.4397356,-0.0150395
67,0.69178134,0.71110225,"('doubtful', 'determined')",-0.48796278,-0.40186185,0.1019093,0.1546202,0.0527109
68,-0.24506982,-0.33148602,"('dependent', 'independent')",-0.49211574,-0.5029434,-0.3685928,-0.4172147,-0.0486219
69,1.7387054,1.7440416,"('lazy', 'industrious')",-0.21669358,-0.20778622,0.7610059,0.7681277,0.0071218
70,-0.3747975,-0.21190962,"('lethargic', 'energetic')",0.44036132,0.53751373,0.0327819,0.1628021,0.1300202
71,0.16258043,0.2055564,"('diffident', 'self-confident')",0.6697377,0.6867219,0.4161591,0.4461392,0.0299801
72,-0.86936086,-0.86932397,"('unambitious', 'ambitious')",-0.82078993,-0.8051841,-0.8450754,-0.837254,0.0078214
73,1.4651196,1.3969778,"('helpless', 'self-reliant')",-2.6119027,-2.6245296,-0.5733916,-0.6137759,-0.0403843
74,-0.044489715,0.05962435,"('undedicated', 'dedicated')",0.2185015,0.20544256,0.0870059,0.1325335,0.0455276
75,-0.038370155,-0.032491356,"('meek', 'impulsive')",-0.29924265,-0.25396147,-0.1688064,-0.1432264,0.02558
76,0.31009623,0.4886951,"('anxious', 'daring')",0.14013101,0.2775209,0.2251136,0.383108,0.1579944
77,-0.7460854,-0.6811462,"('unmotivated', 'motivated')",-1.2874004,-1.1563617,-1.0167429,-0.918754,0.0979889
78,-0.6590841,-0.4489543,"('nonresilient', 'resilient')",0.13261302,0.23910834,-0.2632355,-0.104923,0.1583125
79,-0.4944525,-0.44558266,"('wavering', 'unwavering')",-0.03145302,0.013559461,-0.2629528,-0.2160116,0.0469412
80,0.21495545,0.22533949,"('dominated', 'dominating')",-1.4018084,-1.3004501,-0.5934265,-0.5375553,0.0558712
81,-0.15070355,-0.18423168,"('submissive', 'aggressive')",-1.0486648,-0.938722,-0.5996842,-0.5614768,0.0382074
82,-0.8779937,-0.7916806,"('poor', 'rich')",5.9280763,6.01948,2.5250413,2.6138997,0.0888584
83,-0.25087065,-0.2673867,"('powerless', 'powerful')",-0.931949,-0.9815579,-0.5914098,-0.6244723,-0.0330625
84,0.67186224,0.5200953,"('inferior', 'superior')",0.8670375,0.8278259,0.7694498,0.6739606,-0.0954892
85,0.4491031,0.37996712,"('insignificant', 'prestigious')",1.0337316,0.98196876,0.7414173,0.6809679,-0.0604494
86,-2.2682602,-2.316184,"('uninfluential', 'influential')",-0.045019526,-0.1744261,-1.1566399,-1.2453051,-0.0886652
87,0.7563927,0.7175813,"('unsuccessful', 'successful')",0.9368342,1.027713,0.8466135,0.8726471,0.0260336
88,-0.11352483,-0.16122779,"('low', 'eminent')",0.20442834,0.20648384,0.0454518,0.022628,-0.0228238
