,duke_male,duke_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
0,0.58054525,0.31910574,"('unsociable', 'sociable')",-0.29031578,-0.40035918,-0.2894492,-0.37309512,0.0002601,-0.1514495,-0.1517096
1,-0.03315971,0.0009317957,"('unfriendly', 'friendly')",-0.4876821,-0.5627072,1.6070106,1.3989805,0.3620563,0.2790684,-0.0829879
2,0.7061984,0.7678862,"('unlikable', 'likable')",0.87568605,0.9671503,0.71206576,0.73844945,0.76465,0.8244953,0.0598453
3,0.04200537,0.12673445,"('repellent', 'pleasant')",-0.64976054,-0.5188035,0.9387692,0.92227113,0.110338,0.176734,0.066396
4,-0.8741748,-0.78235215,"('disliked', 'liked')",0.55564296,0.6643052,-7.946379,-7.942904,-2.7549702,-2.6869837,0.0679865
5,-0.89080703,-0.7942957,"('distant', 'outgoing')",0.5194694,0.5780378,0.0018254276,0.015407663,-0.1231707,-0.0669501,0.0562206
6,-1.2913469,-1.1687207,"('distant', 'open')",0.23216625,0.31268018,0.15550342,0.10828472,-0.3012257,-0.2492519,0.0519738
7,0.6921549,0.6296368,"('insensitive', 'sensitive')",-0.7316526,-0.68811125,0.3115297,0.2930265,0.0906773,0.078184,-0.0124933
8,-0.05250673,-0.07987678,"('unaffectionate', 'affectionate')",-0.5406616,-0.54674804,0.98155093,0.87594575,0.1294609,0.083107,-0.0463539
9,0.61047816,0.56734765,"('unaffectionate', 'caring')",0.004795624,-0.00043584593,1.7574134,1.7403816,0.7908957,0.7690978,-0.0217979
10,1.1475117,0.8671194,"('unsympathetic', 'sympathetic')",-1.891791,-1.9227006,-0.3106763,-0.29682824,-0.3516519,-0.4508032,-0.0991513
11,0.15691815,0.06359276,"('unhelpful', 'helpful')",-0.5520716,-0.53165305,2.037087,2.2444363,0.5473112,0.5921253,0.0448141
12,2.056839,1.9976208,"('unsupportive', 'supportive')",0.21554357,0.30998993,-2.201885,-2.1864665,0.0234992,0.0403814,0.0168822
13,0.6961799,0.6256757,"('impolite', 'polite')",-0.46697015,-0.6143026,-0.3231913,-0.3235507,-0.0313272,-0.1040592,-0.072732
14,0.7888907,0.636011,"('antisocial', 'social')",0.05200794,0.14941016,-0.6262584,-0.6934876,0.0715468,0.0306445,-0.0409023
15,-0.3978537,-0.3277179,"('boring', 'funny')",0.67189246,0.59039676,-0.18983823,-0.2185474,0.0280668,0.0147105,-0.0133563
16,-1.7018814,-1.5636969,"('unpopular', 'popular')",0.43464258,0.50563836,0.5154099,0.46395838,-0.2506097,-0.1980334,0.0525763
17,-0.69268,-0.5855246,"('nasty', 'nice')",0.45250782,0.4831639,-0.71782506,-0.68485063,-0.3193324,-0.2624038,0.0569286
18,-0.19825827,-0.2706161,"('disagreeable', 'welcoming')",-0.21710522,-0.07905112,-0.48005038,-0.615048,-0.2984713,-0.3215717,-0.0231004
19,-0.26125067,-0.13926826,"('inhospitable', 'hospitable')",-0.84686404,-0.7290523,-0.25583324,-0.23032227,-0.4546493,-0.3662143,0.088435
20,-0.09683496,-0.049278628,"('rough', 'thoughtful')",0.03653164,0.10120154,0.7086222,0.69660985,0.2161063,0.2495109,0.0334046
21,1.5200111,1.4273362,"('immoral', 'moral')",-0.5354099,-0.53690046,-0.608098,-0.57106644,0.1255011,0.1064564,-0.0190447
22,0.08298324,-0.017420297,"('untrustworthy', 'trustworthy')",-1.4513086,-1.3351841,-1.2293025,-1.16493,-0.865876,-0.8391781,0.0266979
23,0.6641913,0.46975774,"('insincere', 'sincere')",-0.23683165,-0.31578442,6.7501197,6.7374883,2.3924931,2.2971538,-0.0953393
24,1.5076994,1.3820534,"('dishonest', 'honest')",-1.0844765,-1.0536613,0.9350816,0.9755,0.4527682,0.4346307,-0.0181375
25,-0.08175172,0.021368498,"('egoistic', 'altruistic')",0.36997062,0.38351956,0.984922,0.8264045,0.4243803,0.4104309,-0.0139494
26,0.54827106,0.39191678,"('hardhearted', 'benevolent')",1.2028039,1.0564691,1.0806469,0.8848949,0.9439073,0.7777603,-0.166147
27,-0.073221795,-0.044455938,"('hardhearted', 'softhearted')",-0.4948051,-0.49859568,1.4566246,1.246583,0.2961992,0.2345105,-0.0616887
28,0.2784875,0.148041,"('disloyal', 'loyal')",-0.8987642,-1.0121915,1.1788032,1.1346143,0.1861755,0.0901546,-0.0960209
29,-0.24790259,-0.16673619,"('unfair', 'fair')",-0.73883635,-0.6129961,-0.20254414,-0.3624353,-0.3964277,-0.3807225,0.0157052
30,1.9423105,1.9667026,"('intolerant', 'tolerant')",-0.1664449,-0.17477803,0.67788744,0.7034209,0.8179177,0.8317819,0.0138642
31,-1.9644324,-1.7180375,"('evil', 'good')",-0.18508385,-0.0767713,-0.8540224,-1.0113375,-1.0011795,-0.935382,0.0657975
32,0.94784653,0.57122123,"('unkind', 'kind')",-0.46413568,-0.570864,0.86309797,0.6761037,0.4489363,0.225487,-0.2234493
33,0.14854093,0.1879276,"('wrong', 'right')",1.0653532,1.0352694,-0.5826064,-0.6331729,0.2104293,0.1966747,-0.0137546
34,-0.15306382,0.009097077,"('mean', 'honorable')",0.30364832,0.42234585,6.3563232,6.474559,2.1689693,2.3020005,0.1330312
35,-1.0108845,-0.8151814,"('corrupt', 'incorrupt')",0.4486196,0.4400974,-0.19258809,-0.25415826,-0.2516177,-0.2097474,0.0418703
36,-2.0628924,-1.8836278,"('hostile', 'amicable')",0.7418049,0.72394127,0.16194552,-0.08603953,-0.3863807,-0.415242,-0.0288613
37,0.21477027,0.2460037,"('fake', 'genuine')",-1.0744216,-1.0487107,0.33338398,0.36774018,-0.1754225,-0.1449889,0.0304336
38,-0.19099465,-0.14742127,"('untruthful', 'truthful')",-0.0587727,-0.06426829,0.354432,0.57174706,0.0348882,0.1200192,0.085131
39,1.4083906,1.3354764,"('exploitative', 'cooperative')",0.043154135,0.031840093,-0.052967757,-0.009267468,0.4661923,0.452683,-0.0135093
40,0.1731526,0.13106382,"('stingy', 'generous')",-0.31378287,-0.25045756,-2.5538816,-2.6929793,-0.8981706,-0.9374577,-0.0392871
41,-0.7955691,-0.91522515,"('unforgiving', 'forgiving')",-0.7263452,-0.7418738,-0.21262227,-0.27274323,-0.5781788,-0.6432807,-0.0651019
42,0.30692348,0.22947142,"('unreliable', 'reliable')",0.16216707,0.33501574,-3.4340563,-3.3696415,-0.9883219,-0.9350514,0.0532705
43,1.4359117,1.3087604,"('irresponsible', 'responsible')",-1.1036234,-1.07446,0.4486083,0.46533978,0.2602988,0.2332134,-0.0270854
44,-0.9804195,-0.9538316,"('prejudiced', 'unprejudiced')",0.20042655,0.29600185,-1.5012492,-1.5523427,-0.760414,-0.7367241,0.0236899
45,0.06280627,0.025117755,"('incompetent', 'competent')",-1.7579571,-1.6181234,-0.044536635,-0.044183537,-0.5798958,-0.5457297,0.0341661
46,0.9294854,0.7410071,"('uncompetitive', 'competitive')",-1.3322952,-1.2415915,-1.07438,-1.0078651,-0.4923966,-0.5028165,-0.0104199
47,-0.09295971,0.031356435,"('stupid', 'smart')",0.26115847,0.2029787,6.221075,6.283641,2.1297579,2.1726586,0.0429007
48,0.84410655,0.720005,"('unintelligent', 'intelligent')",-0.6274374,-0.7003255,0.47769052,0.50373346,0.2314532,0.174471,-0.0569822
49,0.3485997,0.34216493,"('unable', 'able')",-1.0484552,-0.9254575,0.09631777,0.18104866,-0.2011793,-0.1340813,0.067098
50,-0.6082222,-0.6772356,"('clumsy', 'skillful')",0.794012,0.86321545,0.383197,0.34965953,0.1896623,0.1785465,-0.0111158
51,0.70738643,0.5399487,"('uneducated', 'educated')",-1.148145,-1.1710801,0.20046161,0.19168866,-0.080099,-0.1464809,-0.0663819
52,-1.298494,-1.2243526,"('irrational', 'rational')",0.53226036,0.37223992,0.10024151,-0.0016963966,-0.2219974,-0.284603,-0.0626056
53,-0.11493028,-0.13928863,"('uncreative', 'creative')",-0.26180533,-0.27346063,0.59654963,0.43900755,0.0732713,0.0087528,-0.0645185
54,0.36445722,0.38302118,"('incapable', 'capable')",0.60691017,0.5937711,1.1417823,1.1989187,0.7043832,0.725237,0.0208538
55,0.97435844,0.8253234,"('incompetent', 'clever')",-1.6736678,-1.5427897,-0.05082888,0.031602196,-0.2500461,-0.2286214,0.0214247
56,1.2641388,1.1132222,"('impractical', 'practical')",-0.29627502,-0.32663962,-0.6726099,-0.5498686,0.098418,0.0789047,-0.0195133
57,-0.19215518,-0.3627704,"('unimaginative', 'imaginative')",-0.83295906,-0.8307012,-3.8175466,-3.7784915,-1.6142203,-1.657321,-0.0431007
58,-0.6727009,-0.7637644,"('undiscriminating', 'discriminating')",-0.48938587,-0.4818883,-0.01799602,0.017121375,-0.3933609,-0.4095105,-0.0161496
59,-0.31692255,-0.16471665,"('foolish', 'wise')",1.0744104,1.0112195,0.48377097,0.51160693,0.413753,0.4527032,0.0389502
60,1.0560601,0.84840834,"('inefficient', 'efficient')",-0.6977007,-0.66063267,0.03458662,0.20460886,0.130982,0.1307948,-0.0001872
61,0.39724183,0.3018503,"('illogical', 'logical')",-0.37422693,-0.43992144,0.71925086,0.5745476,0.2474219,0.1454921,-0.1019298
62,1.6350476,1.6521163,"('incompetent', 'brilliant')",-0.6061199,-0.44876525,0.4983639,0.7502923,0.5090972,0.6512144,0.1421172
63,0.61905277,0.50235224,"('unperceptive', 'insightful')",-0.30030915,-0.30454323,0.71681213,0.79071623,0.3451852,0.3295084,-0.0156768
64,0.2716626,0.1263137,"('shy', 'confident')",-0.14915565,-0.13712329,-7.0761642,-6.9639497,-2.3178857,-2.3249197,-0.007034
65,1.3135825,1.088279,"('insecure', 'secure')",-1.2142076,-1.3033493,-0.2793431,-0.15568371,-0.0599894,-0.1235846,-0.0635952
66,-0.74967337,-0.7158138,"('inactive', 'active')",0.60410225,0.620913,0.9578916,0.8386704,0.2707735,0.2479232,-0.0228503
67,0.071043566,-0.030481614,"('doubtful', 'determined')",0.94885,0.81167084,-0.34363824,-0.42809036,0.2254184,0.1176996,-0.1077188
68,0.5581862,0.46903497,"('dependent', 'independent')",-1.4478395,-1.4134617,-0.50072443,-0.47413006,-0.4634593,-0.4728523,-0.009393
69,-1.8269882,-1.6076027,"('lazy', 'industrious')",2.0584188,2.1074193,-0.7203697,-0.76605827,-0.1629797,-0.0887472,0.0742325
70,0.82442266,0.749851,"('lethargic', 'energetic')",-1.4404033,-1.3188939,0.052506063,0.093429096,-0.1878249,-0.1585379,0.029287
71,1.0197719,1.1228962,"('diffident', 'self-confident')",1.2943165,1.382419,0.6801634,0.61214983,0.9980839,1.039155,0.0410711
72,1.5364126,1.3555013,"('unambitious', 'ambitious')",-0.022385526,-0.073440075,-0.24670544,-0.15076,0.4224406,0.3771004,-0.0453402
73,1.2514578,1.3389351,"('helpless', 'self-reliant')",1.0788925,1.1085087,-3.7849326,-3.6687438,-0.4848607,-0.4071,0.0777607
74,1.1453372,1.0580134,"('undedicated', 'dedicated')",-1.4418159,-1.3453346,-0.77065355,-0.8203212,-0.3557107,-0.3692141,-0.0135034
