,exelon_male,exelon_female,tuple,corp_male,corp_female,average_male,average_female,female-male
18,-0.2409386,-0.23066214,"('disagreeable', 'welcoming')",-0.6217288,-0.6976543,-0.4313337,-0.4641582,-0.0328245
19,-1.1111658,-1.143125,"('inhospitable', 'hospitable')",-0.63388723,-0.5990344,-0.8725265,-0.8710797,0.0014468
20,0.1686433,0.19630328,"('rough', 'thoughtful')",0.95051473,0.89694154,0.559579,0.5466224,-0.0129566
21,-0.72689724,-0.76961505,"('immoral', 'moral')",-0.67197675,-0.6359441,-0.699437,-0.7027796,-0.0033426
22,-1.1330888,-1.1305879,"('untrustworthy', 'trustworthy')",-1.2884448,-1.3706437,-1.2107668,-1.2506158,-0.039849
23,-0.7954462,-0.90677136,"('insincere', 'sincere')",5.121008,4.9144173,2.1627808,2.003823,-0.1589578
24,-0.42467976,-0.52924174,"('dishonest', 'honest')",0.41008437,0.34822324,-0.0072977,-0.0905093,-0.0832116
25,0.17395663,0.06710706,"('egoistic', 'altruistic')",1.3991137,1.3523859,0.7865351,0.7097465,-0.0767886
26,0.15237476,0.051178776,"('hardhearted', 'benevolent')",1.5672609,1.4942045,0.8598178,0.7726917,-0.0871261
27,-0.18938994,-0.24507003,"('hardhearted', 'softhearted')",1.1705172,0.9722881,0.4905636,0.363609,-0.1269546
28,-0.77449495,-0.8965336,"('disloyal', 'loyal')",0.9759046,0.85143113,0.1007048,-0.0225512,-0.123256
29,-0.6856598,-0.7356772,"('unfair', 'fair')",-0.26749986,-0.42814308,-0.4765798,-0.5819101,-0.1053303
30,-0.84621155,-0.8158827,"('intolerant', 'tolerant')",0.66983813,0.64578235,-0.0881867,-0.0850502,0.0031365
31,-0.1058032,-0.07992941,"('evil', 'good')",-0.6681959,-0.7799506,-0.3869995,-0.42994,-0.0429405
32,-0.9180001,-1.0471499,"('unkind', 'kind')",0.4175633,0.1988265,-0.2502184,-0.4241617,-0.1739433
33,0.29420325,0.1456249,"('wrong', 'right')",-0.5593492,-0.57398814,-0.132573,-0.2141816,-0.0816086
34,-0.010062009,0.1366809,"('mean', 'honorable')",5.1140656,5.2667713,2.5520017,2.7017262,0.1497245
35,0.6343933,0.52486366,"('corrupt', 'incorrupt')",-0.28832054,-0.36768383,0.1730364,0.0785899,-0.0944465
36,0.31791174,0.12903327,"('hostile', 'amicable')",0.011399961,-0.1980192,0.1646558,-0.034493,-0.1991488
37,-0.027983211,-0.013135046,"('fake', 'genuine')",-0.09911601,-0.13306761,-0.0635496,-0.0731013,-0.0095517
38,-0.8820951,-0.9217941,"('untruthful', 'truthful')",-0.519217,-0.4323632,-0.7006561,-0.6770787,0.0235774
39,0.64345324,0.7559466,"('exploitative', 'cooperative')",0.30640194,0.3742603,0.4749276,0.5651034,0.0901758
40,0.39805728,0.27916667,"('stingy', 'generous')",-1.7029642,-1.823915,-0.6524534,-0.7723742,-0.1199208
41,-0.37378845,-0.41822672,"('unforgiving', 'forgiving')",-0.11215989,-0.23561925,-0.2429742,-0.326923,-0.0839488
42,-0.49660692,-0.3739633,"('unreliable', 'reliable')",-3.192422,-3.1298442,-1.8445144,-1.7519038,0.0926106
43,-1.0496836,-1.0313287,"('irresponsible', 'responsible')",0.075826064,0.0043269917,-0.4869288,-0.5135009,-0.0265721
44,0.4419247,0.49965048,"('prejudiced', 'unprejudiced')",-1.3912375,-1.3451663,-0.4746564,-0.4227579,0.0518985
45,-1.6361889,-1.6000438,"('incompetent', 'competent')",-0.15187661,-0.25456682,-0.8940327,-0.9273053,-0.0332726
46,-1.2386879,-1.2252411,"('uncompetitive', 'competitive')",-1.1039672,-1.0834209,-1.1713276,-1.154331,0.0169966
47,-0.26469177,-0.23491508,"('stupid', 'smart')",5.154555,5.089329,2.4449315,2.4272068,-0.0177247
48,-0.35106757,-0.30909127,"('unintelligent', 'intelligent')",0.5772936,0.61933845,0.113113,0.1551236,0.0420106
49,-0.2959077,-0.07984106,"('unable', 'able')",-0.40294006,-0.33359173,-0.3494239,-0.2067164,0.1427075
50,0.08158183,0.1996266,"('clumsy', 'skillful')",-0.18409926,-0.2843929,-0.0512587,-0.0423831,0.0088756
51,-1.302931,-1.3312302,"('uneducated', 'educated')",-0.09901051,-0.12029797,-0.7009707,-0.725764,-0.0247933
52,0.41107368,0.18360054,"('irrational', 'rational')",0.6355044,0.46316436,0.5232891,0.3233824,-0.1999067
53,-1.3234609,-1.4597044,"('uncreative', 'creative')",0.37317708,0.166294,-0.4751419,-0.6467052,-0.1715633
54,-0.39074677,-0.4977885,"('incapable', 'capable')",0.6409617,0.65331113,0.1251075,0.0777613,-0.0473462
55,-1.4275541,-1.3563968,"('incompetent', 'clever')",0.045032486,0.054891445,-0.6912608,-0.6507527,0.0405081
56,-0.98320276,-0.9730085,"('impractical', 'practical')",-0.5804841,-0.5504343,-0.7818434,-0.7617214,0.020122
57,-1.4714936,-1.5603756,"('unimaginative', 'imaginative')",-3.0616927,-3.0745683,-2.2665932,-2.317472,-0.0508788
58,-0.29772764,-0.37899384,"('undiscriminating', 'discriminating')",0.27470958,0.20860559,-0.011509,-0.0851941,-0.0736851
59,0.36954185,0.36181515,"('foolish', 'wise')",0.23745717,0.20538564,0.3034995,0.2836004,-0.0198991
60,-0.8472189,-0.7204293,"('inefficient', 'efficient')",-0.50378025,-0.3670689,-0.6754996,-0.5437491,0.1317505
61,-0.35205066,-0.5652899,"('illogical', 'logical')",0.7745489,0.5524626,0.2112491,-0.0064137,-0.2176628
62,-0.40643993,-0.22554408,"('incompetent', 'brilliant')",0.30638078,0.46046543,-0.0500296,0.1174607,0.1674903
63,-0.9899277,-0.94576293,"('unperceptive', 'insightful')",0.12783325,0.15999828,-0.4310472,-0.3928823,0.0381649
64,-0.33343273,-0.3188232,"('shy', 'confident')",-6.1516047,-6.0446177,-3.2425187,-3.1817205,0.0607982
65,-1.0290115,-1.0488652,"('insecure', 'secure')",-0.6065041,-0.5634548,-0.8177578,-0.80616,0.0115978
66,-0.3020479,-0.42967623,"('inactive', 'active')",0.27818498,0.18836376,-0.0119315,-0.1206562,-0.1087247
67,0.0154679045,0.035087485,"('doubtful', 'determined')",-0.35344663,-0.34742272,-0.1689894,-0.1561676,0.0128218
68,-0.7327355,-0.7237016,"('dependent', 'independent')",-0.88209945,-0.8563676,-0.8074175,-0.7900346,0.0173829
69,0.95985734,0.956036,"('lazy', 'industrious')",-0.4937253,-0.44504112,0.233066,0.2554974,0.0224314
70,-1.0862225,-1.0106764,"('lethargic', 'energetic')",-0.32521147,-0.27828485,-0.705717,-0.6444806,0.0612364
71,-0.3981686,-0.43369776,"('diffident', 'self-confident')",0.34007034,0.28014466,-0.0290491,-0.0767765,-0.0477274
72,-0.17480111,-0.1668857,"('unambitious', 'ambitious')",-0.5114793,-0.5384814,-0.3431402,-0.3526835,-0.0095433
73,1.184016,1.1409236,"('helpless', 'self-reliant')",-2.8516452,-2.7341774,-0.8338146,-0.7966269,0.0371877
74,-0.24428447,-0.27747998,"('undedicated', 'dedicated')",-0.31518662,-0.43368205,-0.2797355,-0.355581,-0.0758455
75,1.0518705,1.0691366,"('meek', 'impulsive')",-0.4662848,-0.3232722,0.2927928,0.3729322,0.0801394
76,-0.18508708,-0.096858844,"('anxious', 'daring')",-0.47258666,-0.36354017,-0.3288369,-0.2301995,0.0986374
77,-0.82292485,-0.8104182,"('unmotivated', 'motivated')",-1.4092805,-1.3030959,-1.1161027,-1.0567571,0.0593456
78,-0.77520853,-0.76703775,"('nonresilient', 'resilient')",-0.21300025,-0.30771744,-0.4941044,-0.5373776,-0.0432732
79,0.13788007,0.047363307,"('wavering', 'unwavering')",-0.53059185,-0.56247854,-0.1963559,-0.2575576,-0.0612017
80,-0.26322132,-0.23460959,"('dominated', 'dominating')",-1.0525184,-0.87711465,-0.6578698,-0.5558621,0.1020077
81,-0.24587166,-0.2818247,"('submissive', 'aggressive')",-0.9160451,-0.6936693,-0.5809584,-0.487747,0.0932114
82,-0.4680288,-0.52349126,"('poor', 'rich')",5.8729715,5.72049,2.7024713,2.5984993,-0.103972
83,-0.106224924,-0.16989422,"('powerless', 'powerful')",-0.8846841,-0.8389256,-0.4954545,-0.5044099,-0.0089554
84,0.0634093,0.05034189,"('inferior', 'superior')",0.8521037,0.86769927,0.4577565,0.4590206,0.0012641
85,0.78165203,0.65829897,"('insignificant', 'prestigious')",0.34479284,0.27467683,0.5632224,0.4664879,-0.0967345
86,-1.8019947,-2.0039725,"('uninfluential', 'influential')",-0.60858124,-0.7579972,-1.2052879,-1.3809849,-0.175697
87,-0.2490209,-0.36259264,"('unsuccessful', 'successful')",0.74181366,0.7906246,0.2463964,0.214016,-0.0323804
88,-0.39084396,-0.4914171,"('low', 'eminent')",-0.3945581,-0.41000766,-0.392701,-0.4507124,-0.0580114
