,nxp_male,nxp_female,tuple,semiconductors_male,semiconductors_female,n_male,n_female,v_male,v_female,average_male,average_female,female-male
13,-0.3615029,-0.37730607,"('impolite', 'polite')",0.40141505,0.476263,-0.1749937,-0.23415239,-0.13524744,-0.16441686,-0.0675822,-0.0749031,-0.0073209
14,0.516627,0.45972517,"('antisocial', 'social')",0.6192201,0.6422435,1.358804,1.2467045,0.024528295,0.10127193,0.6297948,0.6124862,-0.0173086
15,0.6632656,0.66429096,"('boring', 'funny')",0.28828976,0.27835774,0.6078766,0.6552609,0.36787274,0.37330636,0.4818262,0.492804,0.0109778
16,0.16724505,0.111132994,"('unpopular', 'popular')",0.24531616,0.19081736,-0.22873026,-0.21521616,1.0724258,1.1784385,0.3140642,0.3162932,0.002229
17,-0.00027184188,0.025394648,"('nasty', 'nice')",-0.55965036,-0.41057083,0.13828738,0.16837206,0.22014871,0.30710813,-0.0503715,0.022576,0.0729475
18,-0.90534437,-0.9362875,"('disagreeable', 'welcoming')",-0.15605144,-0.20209868,-0.6813463,-0.6731214,-0.8578157,-1.0303758,-0.6501395,-0.7104709,-0.0603314
19,-1.0322373,-1.0545967,"('inhospitable', 'hospitable')",-0.46661028,-0.53467655,-0.37297165,-0.3859354,0.07576759,0.04146151,-0.4490129,-0.4834368,-0.0344239
20,-0.3436113,-0.4022317,"('rough', 'thoughtful')",0.1394931,0.12511384,0.40026885,0.3492186,-0.25915903,-0.40756127,-0.0157521,-0.0838651,-0.068113
21,-0.2502355,-0.3320058,"('immoral', 'moral')",-0.3875503,-0.406307,0.5597672,0.47561845,0.6229174,0.6940701,0.1362247,0.1078439,-0.0283808
22,-0.17666627,-0.26117882,"('untrustworthy', 'trustworthy')",-0.277161,-0.31715992,-0.06251675,-0.12817797,-0.6370383,-0.6600902,-0.2883456,-0.3416517,-0.0533061
23,-0.87930334,-1.0237595,"('insincere', 'sincere')",-0.30956402,-0.30097407,0.02451305,-0.09314133,4.713543,4.4554,0.8872972,0.7593813,-0.1279159
24,-0.5541484,-0.5708437,"('dishonest', 'honest')",-1.4088858,-1.4016039,-0.76770276,-0.80149895,0.0820935,-0.17506394,-0.6621609,-0.7372526,-0.0750917
25,-1.4526138,-1.4551975,"('egoistic', 'altruistic')",0.45768097,0.34071958,0.019240994,-0.021387506,0.322824,0.25982472,-0.163217,-0.2190101,-0.0557931
26,-1.0626538,-1.0959228,"('hardhearted', 'benevolent')",0.30557102,0.27563423,0.16791454,0.175583,0.32009542,0.037362,-0.0672682,-0.1518359,-0.0845677
27,-1.6138052,-1.6537367,"('hardhearted', 'softhearted')",-1.2611965,-1.2546941,-1.4449402,-1.5818202,0.70705336,0.4077717,-0.9032221,-1.0206199,-0.1173978
28,-0.5484483,-0.72051466,"('disloyal', 'loyal')",0.15415779,-0.021650724,0.40462187,0.19918607,1.7166836,1.2736735,0.4317538,0.1826736,-0.2490802
29,-0.032806627,-0.11313707,"('unfair', 'fair')",-1.3879253,-1.4378265,-0.06518733,-0.09613443,0.39941722,0.34944955,-0.2716255,-0.3244121,-0.0527866
30,0.18727043,0.067022204,"('intolerant', 'tolerant')",0.50696087,0.47633114,-0.4346713,-0.44493723,-0.050310336,-0.094174035,0.0523124,0.0010605,-0.0512519
31,-1.2849796,-1.2387357,"('evil', 'good')",-0.2996301,-0.33273065,-1.264302,-1.1367197,-0.76741195,-0.8823901,-0.9040809,-0.897644,0.0064369
32,-0.39562976,-0.51601255,"('unkind', 'kind')",0.26036733,0.1990516,-0.010097811,-0.19525144,1.1934584,0.9564146,0.2620246,0.1110505,-0.1509741
33,0.23980081,0.20823663,"('wrong', 'right')",0.57294685,0.45462155,0.661856,0.60204595,-0.05182539,-0.05922382,0.3556946,0.3014201,-0.0542745
34,-0.30506614,-0.2593045,"('mean', 'honorable')",-0.28111026,-0.12870364,-0.14050508,-0.076006725,3.276212,3.3319478,0.6373826,0.7169833,0.0796007
35,0.073038474,0.05291127,"('corrupt', 'incorrupt')",0.039004996,-0.03953536,-0.7551388,-0.9168675,-0.50812656,-0.5738314,-0.2878055,-0.3693307,-0.0815252
36,-0.3031954,-0.41234273,"('hostile', 'amicable')",0.12510136,-0.081580274,-0.6802202,-0.7751478,0.078672834,-0.06762796,-0.1949103,-0.3341747,-0.1392644
37,-0.5376198,-0.55919665,"('fake', 'genuine')",-0.5470113,-0.5756263,-0.19437113,-0.26248825,0.0040797964,-0.103747785,-0.3187306,-0.3752648,-0.0565342
38,-0.76735824,-0.80105174,"('untruthful', 'truthful')",0.018968597,0.0042701364,-0.17712645,-0.19157529,0.6169549,0.5458332,-0.0771403,-0.1106309,-0.0334906
39,0.7219057,0.79404217,"('exploitative', 'cooperative')",0.7060718,0.87001175,0.23177567,0.28634545,0.3422153,0.3822646,0.5004921,0.583166,0.0826739
40,-0.097854555,-0.14627734,"('stingy', 'generous')",0.23567246,0.2741953,0.45028883,0.50777096,-1.3600578,-1.4001002,-0.1929878,-0.1911028,0.001885
41,-0.92189306,-1.0247382,"('unforgiving', 'forgiving')",0.0010595657,-0.03902637,-0.48908168,-0.5474447,0.26673448,0.09436724,-0.2857952,-0.3792105,-0.0934153
42,0.15430203,0.1763816,"('unreliable', 'reliable')",-0.6339243,-0.55658865,0.32160988,0.523805,-3.0057173,-2.8250542,-0.7909324,-0.670364,0.1205684
43,-0.460701,-0.506588,"('irresponsible', 'responsible')",-0.6672525,-0.58707553,-0.0035718307,0.026764646,0.6258199,0.5710474,-0.1264264,-0.1239628,0.0024636
44,1.559652,1.6669717,"('prejudiced', 'unprejudiced')",-0.46133038,-0.33341402,0.32278705,0.52385426,-1.6352173,-1.4317625,-0.0535272,0.1064124,0.1599396
45,-0.4584817,-0.59097433,"('incompetent', 'competent')",-0.7302534,-0.6756662,0.8456123,0.86594814,0.768449,0.6857281,0.1063315,0.0712589,-0.0350726
46,-0.39244464,-0.52485484,"('uncompetitive', 'competitive')",-0.01204873,-0.0049129725,0.06562883,0.016769625,0.199594,0.21203803,-0.0348176,-0.07524,-0.0404224
47,-0.19876926,-0.16317636,"('stupid', 'smart')",0.60132736,0.64446706,0.3084659,0.32495102,3.8333292,3.7384615,1.1360883,1.1361759,8.76e-05
48,-1.1459949,-1.2880939,"('unintelligent', 'intelligent')",-0.4596836,-0.5238013,-0.87477237,-0.9869365,0.2634967,0.081288494,-0.5542386,-0.6793858,-0.1251472
49,-0.24463412,-0.2671309,"('unable', 'able')",-0.2174986,-0.10526896,-0.015699044,0.07613514,0.042346876,0.15874684,-0.1088712,-0.0343795,0.0744917
50,0.5971456,0.57074857,"('clumsy', 'skillful')",0.6312687,0.61563814,0.36675557,0.33108732,1.1574757,1.1132109,0.6881614,0.6576712,-0.0304902
51,0.18540306,0.0032404847,"('uneducated', 'educated')",0.434305,0.27922222,1.6590732,1.4196595,0.5608543,0.5619188,0.709909,0.5660102,-0.1438988
52,-0.1349164,-0.13864012,"('irrational', 'rational')",0.16873242,0.016875453,-0.21904747,-0.18063289,1.63538,1.5472252,0.3625371,0.3112069,-0.0513302
53,-1.3924243,-1.4910524,"('uncreative', 'creative')",0.20931926,0.018596143,-0.33440775,-0.357618,0.21260309,0.015645249,-0.3262274,-0.4536072,-0.1273798
54,0.17967845,0.07313447,"('incapable', 'capable')",-0.013407689,-0.23356801,0.28565836,0.23819059,1.1946628,1.1489915,0.411648,0.3066871,-0.1049609
55,0.25093114,0.10920436,"('incompetent', 'clever')",-0.21394275,-0.16482872,1.3988954,1.3990873,1.1284472,1.1126935,0.6410828,0.6140391,-0.0270437
56,0.75508887,0.62837017,"('impractical', 'practical')",0.23756346,0.25024068,1.3521926,1.3148177,0.5510665,0.5350151,0.7239778,0.6821109,-0.0418669
57,-0.55099595,-0.7130064,"('unimaginative', 'imaginative')",-0.27817518,-0.37080404,0.42116746,0.4226239,-1.8335843,-1.8384635,-0.560397,-0.6249125,-0.0645155
58,-1.0151383,-1.1249331,"('undiscriminating', 'discriminating')",-0.1498309,-0.2354374,-0.26766318,-0.3384838,0.12270191,0.004857976,-0.3274826,-0.4234991,-0.0960165
59,0.35929918,0.45867175,"('foolish', 'wise')",0.098267734,0.11478122,0.19553095,0.25087935,1.4562296,1.4297917,0.5273318,0.563531,0.0361992
60,0.6829208,0.64983165,"('inefficient', 'efficient')",0.48419052,0.68119663,0.6564935,0.68741804,0.5042969,0.63772327,0.5819755,0.6640424,0.0820669
61,-0.39680752,-0.50929034,"('illogical', 'logical')",0.39598656,0.27860668,0.9120536,0.733255,1.2399387,1.0919904,0.5377928,0.3986404,-0.1391524
62,0.7348887,0.7267414,"('incompetent', 'brilliant')",0.28332475,0.43048394,1.7885716,1.8158673,1.4075958,1.485001,1.0535952,1.1145234,0.0609282
63,-0.8526029,-0.89342046,"('unperceptive', 'insightful')",0.0035785385,0.052111812,0.049275044,0.013601955,-0.046266675,-0.014706843,-0.211504,-0.2106034,0.0009006
64,0.23394848,0.2567233,"('shy', 'confident')",-0.22190043,-0.15439999,0.5045788,0.59448063,-4.6253743,-4.3924017,-1.0271869,-0.9238994,0.1032875
65,-0.20716402,-0.2119506,"('insecure', 'secure')",-0.06661955,-0.011316724,0.06912723,0.058960132,0.883429,0.8809396,0.1696932,0.1791581,0.0094649
66,-0.12389646,-0.14101224,"('inactive', 'active')",-0.5427915,-0.6614702,0.29427427,0.2580592,0.716655,0.69435465,0.0860603,0.0374829,-0.0485774
67,0.78340924,0.81655926,"('doubtful', 'determined')",0.11034975,0.19079947,0.100300565,0.14553949,-0.2752912,-0.13260654,0.1796921,0.255073,0.0753809
68,-0.64073205,-0.7480303,"('dependent', 'independent')",-1.3246284,-1.3838772,-0.41041425,-0.46013063,-0.8483028,-0.8851206,-0.8060194,-0.8692897,-0.0632703
69,0.45269793,0.52633774,"('lazy', 'industrious')",1.1438506,1.15784,-0.11775416,-0.08277744,-0.3269659,-0.20388436,0.2879571,0.349379,0.0614219
70,0.44171306,0.3957924,"('lethargic', 'energetic')",-0.5365846,-0.4839922,0.90562564,0.98760664,0.7599646,0.74994934,0.3926797,0.412339,0.0196593
71,-0.2284168,-0.20303215,"('diffident', 'self-confident')",0.40029845,0.43815672,-0.37533632,-0.30588138,0.1985855,0.27209473,-0.0012173,0.0503345,0.0515518
72,-0.43711442,-0.40406546,"('unambitious', 'ambitious')",-0.5968766,-0.5908288,-0.1855767,-0.25348115,0.0021960773,-0.020953096,-0.3043429,-0.3173321,-0.0129892
73,1.0250535,1.0818017,"('helpless', 'self-reliant')",0.17140791,0.18199788,0.23368618,0.39447224,-3.1013334,-2.9077027,-0.4177964,-0.3123577,0.1054387
74,0.2864528,0.14542615,"('undedicated', 'dedicated')",0.4553903,0.44749537,1.5086464,1.5174052,1.1610926,1.0585585,0.8528955,0.7922213,-0.0606742
75,0.69463724,0.6927483,"('meek', 'impulsive')",-0.40128976,-0.4505368,-0.49456853,-0.45462158,-0.4597049,-0.311322,-0.1652315,-0.130933,0.0342985
76,0.7107798,0.738064,"('anxious', 'daring')",0.07795982,0.11275458,0.7227565,0.7710781,0.12971961,0.27214283,0.4103039,0.4735099,0.063206
77,-0.5235943,-0.6245541,"('unmotivated', 'motivated')",-0.25339285,-0.29109004,-0.7670645,-0.7676978,-0.20215213,0.039145693,-0.4365509,-0.4110491,0.0255018
78,-1.0716041,-1.1454675,"('nonresilient', 'resilient')",0.23675576,0.19081964,-0.17867705,-0.17857538,0.5116773,0.51748866,-0.125462,-0.1539337,-0.0284717
79,-0.73439837,-0.7527703,"('wavering', 'unwavering')",-0.79455787,-0.89509916,-0.26296252,-0.21691024,0.21221815,0.24854979,-0.3949251,-0.4040575,-0.0091324
80,1.0442295,1.102149,"('dominated', 'dominating')",0.36184514,0.53989196,1.7289305,1.7521652,0.58104354,0.7524559,0.9290121,1.0366654,0.1076533
81,1.0778992,1.0225638,"('submissive', 'aggressive')",0.2807961,0.28467834,0.46332735,0.45274794,-0.5233202,-0.45394802,0.3246756,0.3265105,0.0018349
82,-0.22719431,-0.29610986,"('poor', 'rich')",0.3414245,0.276839,0.8183092,0.7648509,3.8136017,3.6754794,1.1865352,1.1052649,-0.0812703
83,-0.20524618,-0.26032448,"('powerless', 'powerful')",-0.38814938,-0.40797344,-0.63463074,-0.7577615,0.1792225,0.23359592,-0.262201,-0.2981158,-0.0359148
84,-0.06536953,-0.07687602,"('inferior', 'superior')",-0.22151336,-0.26311535,-0.20821872,-0.21896179,-0.15276533,-0.1555126,-0.1619667,-0.1786164,-0.0166497
85,-0.24213341,-0.2603063,"('insignificant', 'prestigious')",0.42797855,0.34218767,0.021514438,0.05276343,1.2420563,1.2956288,0.362354,0.3575684,-0.0047856
86,-1.375001,-1.5414479,"('uninfluential', 'influential')",-0.33057082,-0.47933215,-0.45718855,-0.59606117,1.0797124,0.8691717,-0.270762,-0.4369174,-0.1661554
87,1.5647357,1.5556293,"('unsuccessful', 'successful')",1.144357,1.2046112,2.0413299,2.030208,2.3676968,2.6096382,1.7795298,1.8500217,0.0704919
88,-0.1658972,-0.27832568,"('low', 'eminent')",0.51226974,0.37993196,-0.3378985,-0.43301052,-0.3144405,-0.42886475,-0.0764916,-0.1900672,-0.1135756
