,massey_male,massey_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,-0.9404398,-1.0871168,"('unsociable', 'sociable')",-0.2600891,-0.3548235,-0.15878335,-0.29871178,-0.4531041,-0.5802174,-0.1271133
1,1.9742644,1.942145,"('unfriendly', 'friendly')",0.46417385,0.28688735,1.5065893,1.4745427,1.3150091,1.234525,-0.0804841
2,0.65061975,0.7270783,"('unlikable', 'likable')",1.1771079,1.1114815,0.72696316,0.7837206,0.8515636,0.8740935,0.0225299
3,-1.3107643,-1.3042784,"('repellent', 'pleasant')",-0.23190008,-0.22549759,0.6580875,0.6400358,-0.294859,-0.2965801,-0.0017211
4,1.3348334,1.3594054,"('disliked', 'liked')",0.9678998,0.8067853,-7.17269,-7.250035,-1.623319,-1.6946147,-0.0712957
5,1.3990511,1.4206505,"('distant', 'outgoing')",0.28974092,0.19763389,-0.90088844,-0.82091457,0.2626345,0.2657899,0.0031554
6,1.4725056,1.5161498,"('distant', 'open')",-0.031198896,-0.21243906,-0.5915053,-0.5432292,0.2832671,0.2534938,-0.0297733
7,-0.06631782,-0.10550952,"('insensitive', 'sensitive')",0.57036805,0.61863977,0.38829684,0.35550147,0.297449,0.2895439,-0.0079051
8,0.9465342,0.8980514,"('unaffectionate', 'affectionate')",-0.24485978,-0.44491333,0.480372,0.41551533,0.3940155,0.2895511,-0.1044644
9,1.6637965,1.6500784,"('unaffectionate', 'caring')",0.5676244,0.44836473,1.001593,0.9769674,1.0776714,1.0251368,-0.0525346
10,-1.6159153,-1.6920676,"('unsympathetic', 'sympathetic')",-0.59124476,-0.6833877,-0.13790894,-0.2280263,-0.7816896,-0.8678273,-0.0861377
11,-1.6200745,-1.7594943,"('unhelpful', 'helpful')",0.060699243,0.052305784,1.7920439,1.774618,0.0775562,0.0224765,-0.0550797
12,1.2617272,1.2396393,"('unsupportive', 'supportive')",1.0294404,0.9861946,-1.9525359,-1.9918321,0.1128773,0.0780006,-0.0348767
13,-1.8706421,-1.964066,"('impolite', 'polite')",-0.28251743,-0.112381704,-0.2483159,-0.2596639,-0.8004918,-0.7787038,0.021788
14,-1.0268314,-1.1683819,"('antisocial', 'social')",0.45402452,0.44881886,0.046480544,-0.07199818,-0.1754421,-0.2638537,-0.0884116
15,0.03991913,-0.011769414,"('boring', 'funny')",-0.09280178,-0.13860238,0.20022598,0.19177769,0.0491144,0.013802,-0.0353124
16,0.22464797,0.16268206,"('unpopular', 'popular')",-0.046211444,-0.20274204,-0.067675926,-0.17793916,0.0369202,-0.0726664,-0.1095866
17,-0.43047878,-0.44336748,"('nasty', 'nice')",-0.6996338,-0.624797,-0.45755035,-0.4000642,-0.529221,-0.4894096,0.0398114
18,-0.3362767,-0.232274,"('disagreeable', 'welcoming')",-1.0749419,-1.1179171,-0.88725555,-0.9574151,-0.7661581,-0.7692021,-0.003044
19,0.84044415,0.92847675,"('inhospitable', 'hospitable')",-0.5029842,-0.6005196,-0.53855836,-0.44080362,-0.0670328,-0.0376155,0.0294173
20,-0.10857998,-0.060231686,"('rough', 'thoughtful')",-0.002796378,0.046762966,0.6499622,0.59086365,0.1795286,0.192465,0.0129364
21,-1.2318282,-1.1352699,"('immoral', 'moral')",0.5480409,0.5645387,-0.6291095,-0.5804637,-0.4376322,-0.3837316,0.0539006
22,-0.92369795,-0.978805,"('untrustworthy', 'trustworthy')",-0.75664234,-0.83735555,-0.3358568,-0.37678677,-0.6720657,-0.7309825,-0.0589168
23,-0.73614144,-0.88521457,"('insincere', 'sincere')",-0.24336395,-0.27423674,6.3379793,6.211109,1.7861579,1.6838859,-0.102272
24,-0.19047427,-0.19898342,"('dishonest', 'honest')",0.3964758,0.46065602,0.8743776,0.8322977,0.3601264,0.3646568,0.0045304
25,0.9082027,0.90472686,"('egoistic', 'altruistic')",0.95065945,0.87782645,1.2071342,1.1528981,1.0219988,0.9784838,-0.043515
26,2.7256668,2.7298112,"('hardhearted', 'benevolent')",0.33964348,0.30108762,1.730571,1.7090075,1.5986271,1.5799688,-0.0186583
27,0.2753914,0.3452172,"('hardhearted', 'softhearted')",-0.13389035,-0.112029895,0.9765677,0.8085775,0.3726896,0.3472549,-0.0254347
28,0.35073155,0.1040271,"('disloyal', 'loyal')",0.14884612,-0.024592139,1.0392597,0.9421017,0.5129458,0.3405122,-0.1724336
29,0.116392106,0.15714782,"('unfair', 'fair')",-0.51822287,-0.5191438,-0.7923685,-0.8509394,-0.3980664,-0.4043118,-0.0062454
30,-0.4677215,-0.49425605,"('intolerant', 'tolerant')",0.48789388,0.54112685,0.4754635,0.4357674,0.165212,0.1608794,-0.0043326
31,1.3998653,1.6610432,"('evil', 'good')",-0.59732455,-0.6140251,-1.2226454,-1.0948611,-0.1400349,-0.0159477,0.1240872
32,0.1872374,0.14125283,"('unkind', 'kind')",0.058739573,0.018308803,1.1960661,1.0690299,0.480681,0.4095305,-0.0711505
33,1.3847156,1.3074644,"('wrong', 'right')",1.3545291,1.3053296,-0.7498275,-0.78907835,0.6631391,0.6079052,-0.0552339
34,-1.0413661,-0.8339281,"('mean', 'honorable')",0.077682175,0.12962344,5.2254434,5.322706,1.4205864,1.5394672,0.1188808
35,0.9690448,1.0317767,"('corrupt', 'incorrupt')",-0.48814502,-0.5527451,-0.61557734,-0.64901835,-0.0448925,-0.0566623,-0.0117698
36,1.115138,1.2817153,"('hostile', 'amicable')",-0.24435729,-0.532683,-0.20574999,-0.2769575,0.2216769,0.1573582,-0.0643187
37,-0.05527448,-0.10405026,"('fake', 'genuine')",0.25258347,0.22191928,0.107307106,0.058775842,0.1015387,0.0588816,-0.0426571
38,0.47103295,0.41328308,"('untruthful', 'truthful')",0.9078256,0.8322317,-0.06508103,-0.042198937,0.4379259,0.4011053,-0.0368206
39,0.32943323,0.34845176,"('exploitative', 'cooperative')",-0.4979478,-0.35560897,0.2820024,0.32800186,0.0378293,0.1069482,0.0691189
