,abbvie_male,abbvie_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.06372953,-0.22661376,"('unsociable', 'sociable')",-0.09399545,-0.31323585,-0.0788625,-0.2699248,-0.1910623
1,-2.0775611,-2.0451531,"('unfriendly', 'friendly')",1.3837178,1.253003,-0.3469217,-0.3960751,-0.0491534
2,0.7309143,0.81214297,"('unlikable', 'likable')",0.5789508,0.7380067,0.6549326,0.7750748,0.1201422
3,-0.048785284,0.193705,"('repellent', 'pleasant')",0.42591986,0.51654094,0.1885673,0.355123,0.1665557
4,-0.092734575,-0.2433748,"('disliked', 'liked')",-6.502246,-6.5346556,-3.2974901,-3.3890152,-0.0915251
5,-0.8576325,-0.888902,"('distant', 'outgoing')",-0.5555612,-0.5168887,-0.7065969,-0.7028953,0.0037016
6,-1.38404,-1.3379472,"('distant', 'open')",-0.19917533,-0.16666256,-0.7916077,-0.7523049,0.0393028
7,-0.3696738,-0.2582451,"('insensitive', 'sensitive')",0.5486654,0.4999823,0.0894958,0.1208686,0.0313728
8,-1.5551245,-1.5180874,"('unaffectionate', 'affectionate')",0.39714527,0.32221165,-0.5789896,-0.5979379,-0.0189483
9,-1.4215201,-1.3794695,"('unaffectionate', 'caring')",0.7425613,0.71081674,-0.3394794,-0.3343264,0.005153
10,0.11594856,0.2346239,"('unsympathetic', 'sympathetic')",0.114697896,0.069121026,0.1153232,0.1518725,0.0365493
11,0.17133236,0.31169105,"('unhelpful', 'helpful')",1.9122168,2.0065413,1.0417745,1.1591161,0.1173416
12,-0.62284577,-0.4498549,"('unsupportive', 'supportive')",-1.822816,-1.7549413,-1.2228309,-1.1023982,0.1204327
13,0.52893126,0.44219863,"('impolite', 'polite')",-0.21923585,-0.2384269,0.1548477,0.1018859,-0.0529618
14,0.6174418,0.60533804,"('antisocial', 'social')",-0.25193247,-0.3956601,0.1827547,0.104839,-0.0779157
15,0.07301451,-0.099657886,"('boring', 'funny')",0.4512607,0.41599718,0.2621376,0.1581696,-0.103968
16,-0.5908933,-0.51148325,"('unpopular', 'popular')",0.41807652,0.45675057,-0.0864084,-0.0273663,0.0590421
17,0.07961765,0.12724061,"('nasty', 'nice')",-0.6241219,-0.5856863,-0.2722521,-0.2292229,0.0430292
18,-0.73310304,-0.5800938,"('disagreeable', 'welcoming')",-0.6568115,-0.58184856,-0.6949573,-0.5809712,0.1139861
19,-0.9795206,-0.9529734,"('inhospitable', 'hospitable')",-0.39492255,-0.24962996,-0.6872216,-0.6013017,0.0859199
20,0.26594162,0.334274,"('rough', 'thoughtful')",1.1981167,1.1369797,0.7320291,0.7356268,0.0035977
21,0.46558884,0.5959929,"('immoral', 'moral')",-0.44076863,-0.3330806,0.0124101,0.1314562,0.1190461
22,0.36311123,0.34703544,"('untrustworthy', 'trustworthy')",-0.73071986,-0.84538317,-0.1838043,-0.2491739,-0.0653696
23,-0.3752741,-0.290754,"('insincere', 'sincere')",5.8577785,5.755425,2.7412522,2.7323356,-0.0089166
24,0.56763965,0.6134089,"('dishonest', 'honest')",0.8594504,0.7954986,0.713545,0.7044538,-0.0090912
25,-1.4705021,-1.4930308,"('egoistic', 'altruistic')",0.8562583,0.81344736,-0.3071219,-0.3397917,-0.0326698
26,-0.2013408,-0.37230936,"('hardhearted', 'benevolent')",1.5680226,1.3287501,0.6833409,0.4782204,-0.2051205
27,-0.5803478,-0.44604847,"('hardhearted', 'softhearted')",1.1994885,1.1286095,0.3095704,0.3412805,0.0317101
28,-0.3535375,-0.42079887,"('disloyal', 'loyal')",0.9370955,0.7529329,0.291779,0.166067,-0.125712
29,-0.45535392,-0.4806087,"('unfair', 'fair')",-0.44402415,-0.6667542,-0.449689,-0.5736815,-0.1239925
30,0.8953604,0.88033175,"('intolerant', 'tolerant')",1.459337,1.4853126,1.1773487,1.1828222,0.0054735
31,-1.8779314,-1.8695836,"('evil', 'good')",-1.3752471,-1.4956774,-1.6265893,-1.6826305,-0.0560412
32,0.033470497,0.034129087,"('unkind', 'kind')",1.0576645,0.8481677,0.5455675,0.4411484,-0.1044191
33,-0.21765806,-0.33254632,"('wrong', 'right')",-0.94518095,-1.0088875,-0.5814195,-0.6707169,-0.0892974
34,-0.12354219,0.084942885,"('mean', 'honorable')",6.049687,6.2541757,2.9630723,3.1695592,0.2064869
35,-0.47946027,-0.66338295,"('corrupt', 'incorrupt')",-0.67578745,-0.8419237,-0.5776238,-0.7526534,-0.1750296
36,-1.449157,-1.5187656,"('hostile', 'amicable')",-0.34254968,-0.49362502,-0.8958533,-1.0061953,-0.110342
37,0.5613658,0.55681956,"('fake', 'genuine')",0.4270977,0.37638193,0.4942318,0.4666007,-0.0276311
38,-0.49953666,-0.41823256,"('untruthful', 'truthful')",-0.18546781,-0.10582483,-0.3425022,-0.2620287,0.0804735
