,varex_male,varex_female,tuple,imaging_male,imaging_female,corp_male,corp_female,average_male,average_female,female-male
28,-0.5599038,-0.7153547,"('disloyal', 'loyal')",-0.12232908,-0.3443565,0.91424596,0.7733613,0.0773377,-0.09545,-0.1727877
29,-0.4990167,-0.5462958,"('unfair', 'fair')",-0.82101697,-0.82262427,-0.5561874,-0.73691887,-0.625407,-0.7019463,-0.0765393
30,0.032092176,-0.018257385,"('intolerant', 'tolerant')",0.92120206,0.9458143,0.7377144,0.6227626,0.5636695,0.5167732,-0.0468963
31,-0.6489557,-0.6003494,"('evil', 'good')",-0.9577472,-0.9010253,-0.46848902,-0.5491247,-0.6917307,-0.6834998,0.0082309
32,-0.5060888,-0.49473158,"('unkind', 'kind')",0.8490419,0.87381196,0.46262285,0.3274059,0.2685253,0.2354954,-0.0330299
33,0.20163627,0.1493125,"('wrong', 'right')",0.2724349,0.3118441,-0.6261326,-0.63547975,-0.0506872,-0.0581077,-0.0074205
34,-0.40343997,-0.2229331,"('mean', 'honorable')",-0.4488708,-0.21309455,4.631471,4.9584284,1.2597202,1.507467,0.2477468
35,0.14845206,0.10355838,"('corrupt', 'incorrupt')",-0.66474646,-0.7495212,0.023208646,-0.011456039,-0.1643619,-0.2191396,-0.0547777
36,-0.51001394,-0.6345327,"('hostile', 'amicable')",-1.2217662,-1.3335577,0.20338897,0.13299152,-0.5094637,-0.6116996,-0.1022359
37,-0.12377402,-0.07652956,"('fake', 'genuine')",-0.57591915,-0.54158807,-0.33699986,-0.28975618,-0.3455644,-0.3026246,0.0429398
38,-1.1955804,-1.1888583,"('untruthful', 'truthful')",-0.00787843,0.053736202,-0.58178777,-0.55213386,-0.5950822,-0.5624186,0.0326636
39,0.594202,0.57902956,"('exploitative', 'cooperative')",0.2680351,0.22400418,0.36743695,0.4030799,0.4098914,0.4020379,-0.0078535
40,0.04786385,0.00852837,"('stingy', 'generous')",0.30377796,0.3165967,-1.7273736,-1.93497,-0.4585773,-0.536615,-0.0780377
41,-0.20307818,-0.19740884,"('unforgiving', 'forgiving')",0.4111662,0.48262116,0.08522973,-0.043316774,0.0977726,0.0806319,-0.0171407
42,-0.33025295,-0.22284195,"('unreliable', 'reliable')",0.3341998,0.45629185,-3.2819536,-3.392114,-1.0926689,-1.052888,0.0397809
43,-1.5553887,-1.4262563,"('irresponsible', 'responsible')",0.3118349,0.4710579,-0.3936212,-0.34990045,-0.545725,-0.435033,0.110692
44,1.0575695,1.0708828,"('prejudiced', 'unprejudiced')",-0.6266672,-0.6075972,-1.098384,-1.0924493,-0.2224939,-0.2097212,0.0127727
45,-1.3509392,-1.2717466,"('incompetent', 'competent')",-0.35745713,-0.22750814,-0.34620166,-0.45506886,-0.684866,-0.6514412,0.0334248
46,-0.5310008,-0.44530788,"('uncompetitive', 'competitive')",0.4146558,0.54166996,-1.1587448,-1.2146851,-0.4250299,-0.3727743,0.0522556
47,-0.2764931,-0.12928647,"('stupid', 'smart')",0.87470365,0.9417372,5.0234156,5.26712,1.8738753,2.0265236,0.1526483
48,0.24095877,0.14969948,"('unintelligent', 'intelligent')",0.99027383,0.94862217,0.68972665,0.6178824,0.6403197,0.572068,-0.0682517
49,0.54017115,0.5568156,"('unable', 'able')",0.2871018,0.36486524,-0.37983045,-0.3334715,0.1491475,0.1960698,0.0469223
50,0.10538384,0.09291409,"('clumsy', 'skillful')",0.2904417,0.29532897,-0.14926778,-0.2474578,0.0821859,0.0469284,-0.0352575
51,-0.6453848,-0.6896538,"('uneducated', 'educated')",0.8415685,0.76950145,0.19100493,0.061402045,0.1290629,0.0470832,-0.0819797
52,0.13623358,-0.09804425,"('irrational', 'rational')",-0.8581102,-1.0604174,0.48804545,0.3939098,-0.0779437,-0.2548506,-0.1769069
53,-1.5117136,-1.6485837,"('uncreative', 'creative')",-0.20033541,-0.28894132,0.4554414,0.32806855,-0.4188692,-0.5364855,-0.1176163
54,-0.8856818,-0.99834675,"('incapable', 'capable')",-0.17848986,-0.24979693,0.23060346,0.30964163,-0.2778561,-0.312834,-0.0349779
55,-0.024532568,-0.022405323,"('incompetent', 'clever')",0.41633394,0.3922699,0.13675338,0.08056717,0.1761849,0.1501439,-0.026041
56,-0.923095,-0.87617403,"('impractical', 'practical')",0.6298576,0.74586654,-1.1906089,-1.201383,-0.4946154,-0.4438968,0.0507186
57,-0.9869229,-1.067672,"('unimaginative', 'imaginative')",0.295871,0.26563728,-2.6569936,-2.822007,-1.1160152,-1.2080139,-0.0919987
58,-0.7129147,-0.79171544,"('undiscriminating', 'discriminating')",0.36897817,0.32758272,0.10945344,0.019438487,-0.078161,-0.1482314,-0.0700704
59,0.059489843,0.01822136,"('foolish', 'wise')",-0.0074104443,-0.0839819,0.076558314,0.1040521,0.0428792,0.0127639,-0.0301153
60,-0.28890288,-0.22567403,"('inefficient', 'efficient')",1.688563,1.8073727,-0.57634175,-0.466522,0.2744395,0.3717256,0.0972861
61,-1.0595467,-1.2039331,"('illogical', 'logical')",0.6700777,0.5420238,0.22606885,0.07193616,-0.0544667,-0.1966577,-0.142191
62,-0.2706487,-0.1947267,"('incompetent', 'brilliant')",0.6484474,0.7888364,-0.28891706,-0.21653679,0.0296272,0.1258576,0.0962304
63,-1.9535261,-1.8729528,"('unperceptive', 'insightful')",-0.11663964,-0.015074432,-0.26876462,-0.2533764,-0.7796435,-0.7138012,0.0658423
64,-0.29462636,-0.26438156,"('shy', 'confident')",-0.057639524,-0.021012586,-5.835941,-6.071019,-2.0627356,-2.1188045,-0.0560689
65,-0.34520036,-0.38022512,"('insecure', 'secure')",-0.05002987,-0.14822383,-0.29578143,-0.25322184,-0.2303372,-0.2605569,-0.0302197
66,-0.7700431,-0.7327972,"('inactive', 'active')",-1.2413789,-1.2743013,0.27126905,0.39100185,-0.5800509,-0.5386989,0.041352
67,0.5862411,0.6421808,"('doubtful', 'determined')",0.51291996,0.5815484,-0.4677544,-0.4189741,0.2104689,0.2682517,0.0577828
68,-0.34792358,-0.39630193,"('dependent', 'independent')",0.27876788,0.23244616,-1.0974804,-1.1214411,-0.3888787,-0.4284323,-0.0395536
69,0.6117718,0.6743349,"('lazy', 'industrious')",-0.04997024,0.003991671,-0.48176315,-0.4355637,0.0266795,0.0809209,0.0542414
70,-0.85148585,-0.8448592,"('lethargic', 'energetic')",0.8767889,0.88778913,-0.17902657,-0.16767095,-0.0512412,-0.0415803,0.0096609
71,-0.08722448,-0.06518096,"('diffident', 'self-confident')",0.830898,0.90750134,0.15576382,0.13266137,0.2998124,0.3249939,0.0251815
72,-0.47459665,-0.5094332,"('unambitious', 'ambitious')",0.23826256,0.26167274,-0.82643557,-0.7487183,-0.3542566,-0.3321596,0.022097
73,0.39242572,0.3480811,"('helpless', 'self-reliant')",-0.42500567,-0.40110227,-3.1654844,-3.2223103,-1.0660214,-1.0917772,-0.0257558
74,-0.8283127,-0.77804,"('undedicated', 'dedicated')",0.2921691,0.3873309,-0.26374066,-0.34223878,-0.2666281,-0.244316,0.0223121
75,0.36705577,0.41002545,"('meek', 'impulsive')",-0.000779219,0.06471182,-0.59461117,-0.48332554,-0.0761115,-0.0028628,0.0732487
76,0.33665946,0.3998033,"('anxious', 'daring')",0.37195048,0.41518188,-0.42938182,-0.4239568,0.093076,0.1303428,0.0372668
77,-0.428745,-0.46201712,"('unmotivated', 'motivated')",0.095479496,0.1297127,-1.4294276,-1.3069013,-0.5875644,-0.5464019,0.0411625
78,-0.8082406,-0.7171151,"('nonresilient', 'resilient')",0.3944098,0.4862282,0.05537843,0.021021027,-0.1194841,-0.0699553,0.0495288
79,-0.94558895,-0.96177036,"('wavering', 'unwavering')",-1.643598,-1.6570166,-0.6769641,-0.6032674,-1.088717,-1.0740182,0.0146988
80,-0.10947104,-0.034778744,"('dominated', 'dominating')",-0.06698911,-0.03917139,-1.1182616,-0.96563655,-0.4315739,-0.3465289,0.085045
81,0.078921035,0.08529356,"('submissive', 'aggressive')",1.4905314,1.4328902,-0.81161904,-0.7862695,0.2526112,0.2439714,-0.0086398
82,-0.655831,-0.5989741,"('poor', 'rich')",0.7843046,0.8569031,5.6685667,5.7786503,1.9323468,2.012193,0.0798462
83,-0.00014460087,0.027594537,"('powerless', 'powerful')",-0.3176472,-0.25151676,-1.2559917,-1.2625575,-0.5245945,-0.4954933,0.0291012
84,0.60162306,0.5256443,"('inferior', 'superior')",0.40916407,0.35767004,1.041522,0.960895,0.684103,0.6147365,-0.0693665
85,0.084995106,-0.010365134,"('insignificant', 'prestigious')",-0.28866422,-0.30806267,0.50566804,0.44043905,0.1006663,0.0406704,-0.0599959
86,-1.5653275,-1.7059351,"('uninfluential', 'influential')",0.38499087,0.28967443,-0.6559036,-0.85860825,-0.6120801,-0.7582897,-0.1462096
87,-0.20594248,-0.20302396,"('unsuccessful', 'successful')",0.18636572,0.18212926,0.63762426,0.66797507,0.2060158,0.2156935,0.0096777
88,-0.15377505,-0.25147653,"('low', 'eminent')",0.7816747,0.7379494,-0.10113937,-0.2426619,0.1755868,0.0812703,-0.0943165
