,lennar_male,lennar_female,tuple,corp_male,corp_female,average_male,average_female,female-male
37,0.028681856,-0.1065768,"('fake', 'genuine')",0.07126893,0.077062145,0.0499754,-0.0147573,-0.0647327
38,-0.5976416,-0.6015943,"('untruthful', 'truthful')",-0.50455534,-0.42722428,-0.5510985,-0.5144093,0.0366892
39,0.72092324,0.70009845,"('exploitative', 'cooperative')",0.21838863,0.2633361,0.4696559,0.4817173,0.0120614
40,0.14354636,0.16679071,"('stingy', 'generous')",-1.7763407,-1.892872,-0.8163972,-0.8630406,-0.0466434
41,-0.07445593,-0.038211185,"('unforgiving', 'forgiving')",0.007134037,-0.13749589,-0.0336609,-0.0878535,-0.0541926
42,0.08423862,0.03551614,"('unreliable', 'reliable')",-3.347774,-3.4071631,-1.6317677,-1.6858236,-0.0540559
43,-0.93987375,-1.0049014,"('irresponsible', 'responsible')",0.32139918,0.32372802,-0.3092373,-0.3405867,-0.0313494
44,0.32542938,0.23967889,"('prejudiced', 'unprejudiced')",-1.42618,-1.4617558,-0.5503753,-0.6110384,-0.0606631
45,-0.46289474,-0.49515224,"('incompetent', 'competent')",0.14040387,0.04401633,-0.1612454,-0.225568,-0.0643226
46,-0.43658265,-0.478948,"('uncompetitive', 'competitive')",-0.74125606,-0.69936275,-0.5889193,-0.5891554,-0.0002361
47,-0.15970637,-0.14264202,"('stupid', 'smart')",5.3277855,5.465051,2.5840394,2.6612046,0.0771652
48,0.2969416,0.24323846,"('unintelligent', 'intelligent')",0.683327,0.7521075,0.4901343,0.497673,0.0075387
49,0.49430344,0.6300664,"('unable', 'able')",-0.08263039,-0.0051207542,0.2058365,0.3124728,0.1066363
50,-0.30219895,-0.29262495,"('clumsy', 'skillful')",0.027702212,-0.02458924,-0.1372484,-0.1586071,-0.0213587
51,-0.33936438,-0.5107615,"('uneducated', 'educated')",0.00923194,-0.057859004,-0.1650662,-0.2843103,-0.1192441
52,-0.18218741,-0.14221248,"('irrational', 'rational')",0.24689512,0.09631532,0.0323539,-0.0229486,-0.0553025
53,-1.2086619,-1.1128994,"('uncreative', 'creative')",0.1572798,0.084290996,-0.525691,-0.5143042,0.0113868
54,-0.96336025,-0.98330224,"('incapable', 'capable')",0.4291522,0.4652756,-0.267104,-0.2590133,0.0080907
55,0.5249387,0.42046648,"('incompetent', 'clever')",0.3672592,0.3725889,0.446099,0.3965277,-0.0495713
56,0.1008417,-0.06359481,"('impractical', 'practical')",-0.5067047,-0.51785326,-0.2029315,-0.290724,-0.0877925
57,-0.634397,-0.67808586,"('unimaginative', 'imaginative')",-3.1632578,-3.252886,-1.8988274,-1.9654859,-0.0666585
58,-0.7966621,-0.7177227,"('undiscriminating', 'discriminating')",0.23152378,0.16155687,-0.2825692,-0.2780829,0.0044863
59,0.41384766,0.524885,"('foolish', 'wise')",0.213898,0.22230606,0.3138728,0.3735955,0.0597227
60,0.09077675,-0.07380447,"('inefficient', 'efficient')",-0.21371706,-0.08039961,-0.0614702,-0.077102,-0.0156318
61,-0.3554448,-0.42733848,"('illogical', 'logical')",0.39753273,0.22161806,0.021044,-0.1028602,-0.1239042
62,0.55409324,0.53061146,"('incompetent', 'brilliant')",0.30974153,0.42764863,0.4319174,0.47913,0.0472126
63,-0.73441213,-0.7081303,"('unperceptive', 'insightful')",0.4334623,0.47878316,-0.1504749,-0.1146736,0.0358013
64,0.30014178,0.17811981,"('shy', 'confident')",-6.382695,-6.5209246,-3.0412767,-3.1714025,-0.1301258
65,0.037797213,-0.21351671,"('insecure', 'secure')",-0.34255275,-0.29190174,-0.1523778,-0.2527092,-0.1003314
66,-1.4286036,-1.4129689,"('inactive', 'active')",0.12400775,0.13730441,-0.652298,-0.6378322,0.0144658
67,0.2708043,0.13221014,"('doubtful', 'determined')",-0.39940426,-0.45309046,-0.0643,-0.1604402,-0.0961402
68,-0.5085523,-0.52579635,"('dependent', 'independent')",-0.8356391,-0.85914546,-0.6720957,-0.6924709,-0.0203752
69,-0.079095505,0.14221758,"('lazy', 'industrious')",-0.55908686,-0.57624614,-0.3190912,-0.2170143,0.1020769
70,-0.56526506,-0.6144086,"('lethargic', 'energetic')",0.13165498,0.11677541,-0.216805,-0.2488166,-0.0320116
71,-0.2819478,-0.22382396,"('diffident', 'self-confident')",0.21247147,0.19243935,-0.0347382,-0.0156923,0.0190459
72,-0.6122719,-0.7321557,"('unambitious', 'ambitious')",-0.86687326,-0.8221103,-0.7395726,-0.777133,-0.0375604
73,0.2936473,0.31691134,"('helpless', 'self-reliant')",-3.0217776,-3.0383945,-1.3640652,-1.3607416,0.0033236
74,-0.2572294,-0.25963372,"('undedicated', 'dedicated')",-0.25739828,-0.39823046,-0.2573138,-0.3289321,-0.0716183
75,-0.6839959,-0.60447806,"('meek', 'impulsive')",-0.72914207,-0.67997265,-0.706569,-0.6422254,0.0643436
76,-0.33908886,-0.4817797,"('anxious', 'daring')",-0.3180699,-0.20989718,-0.3285794,-0.3458384,-0.017259
77,-0.22425976,-0.18625917,"('unmotivated', 'motivated')",-1.2306828,-1.0871559,-0.7274713,-0.6367075,0.0907638
78,-0.8131223,-0.6787993,"('nonresilient', 'resilient')",0.15664802,0.22280431,-0.3282371,-0.2279975,0.1002396
79,-1.2913045,-1.287029,"('wavering', 'unwavering')",-0.6257505,-0.5962078,-0.9585274,-0.9416184,0.016909
80,0.1828883,0.021085747,"('dominated', 'dominating')",-0.92779064,-0.76036537,-0.3724512,-0.3696398,0.0028114
81,0.9303784,0.6575263,"('submissive', 'aggressive')",-0.75246155,-0.64436704,0.0889584,0.0065796,-0.0823788
82,-0.6695111,-0.6849944,"('poor', 'rich')",6.0023375,6.0413456,2.6664133,2.6781757,0.0117624
83,-0.23831682,-0.29623073,"('powerless', 'powerful')",-0.937112,-0.89483887,-0.5877144,-0.5955348,-0.0078204
84,0.7057713,0.7042672,"('inferior', 'superior')",1.2820357,1.278395,0.9939035,0.9913311,-0.0025724
85,-0.75715685,-0.56338865,"('insignificant', 'prestigious')",0.12297564,0.039481178,-0.3170906,-0.2619537,0.0551369
86,-1.6247276,-1.7410209,"('uninfluential', 'influential')",-0.4908277,-0.6048888,-1.0577776,-1.1729548,-0.1151772
87,0.10237647,-0.022348216,"('unsuccessful', 'successful')",0.82688326,0.8573148,0.4646299,0.4174833,-0.0471466
88,-0.55465,-0.6879337,"('low', 'eminent')",-0.34728646,-0.4095709,-0.4509682,-0.5487523,-0.0977841
