,buzzard_male,buzzard_female,tuple,average_male,average_female,female-male
0,0.12608504,-0.08840383,"('unsociable', 'sociable')",0.126085,-0.0884038,-0.2144888
1,-0.06436562,-0.107597314,"('unfriendly', 'friendly')",-0.0643656,-0.1075973,-0.0432317
2,-0.1499024,-0.1572413,"('unlikable', 'likable')",-0.1499024,-0.1572413,-0.0073389
3,-1.0485802,-1.0546151,"('repellent', 'pleasant')",-1.0485802,-1.0546151,-0.0060349
4,-2.4073977,-2.415934,"('disliked', 'liked')",-2.4073977,-2.4159341,-0.0085364
5,0.14004426,0.26041836,"('distant', 'outgoing')",0.1400443,0.2604184,0.1203741
6,-0.18631451,-0.046548877,"('distant', 'open')",-0.1863145,-0.0465489,0.1397656
7,0.15810609,0.08904449,"('insensitive', 'sensitive')",0.1581061,0.0890445,-0.0690616
8,0.16627982,0.12482351,"('unaffectionate', 'affectionate')",0.1662798,0.1248235,-0.0414563
9,0.05421491,0.057622716,"('unaffectionate', 'caring')",0.0542149,0.0576227,0.0034078
10,-0.7196676,-0.891023,"('unsympathetic', 'sympathetic')",-0.7196676,-0.891023,-0.1713554
11,0.040545978,0.12675616,"('unhelpful', 'helpful')",0.040546,0.1267562,0.0862102
12,-1.481423,-1.4281203,"('unsupportive', 'supportive')",-1.481423,-1.4281203,0.0533027
13,-0.325281,-0.39063057,"('impolite', 'polite')",-0.325281,-0.3906306,-0.0653496
14,0.13810688,-0.008262931,"('antisocial', 'social')",0.1381069,-0.0082629,-0.1463698
15,-0.0036446126,0.034348402,"('boring', 'funny')",-0.0036446,0.0343484,0.037993
16,-0.3732107,-0.20959683,"('unpopular', 'popular')",-0.3732107,-0.2095968,0.1636139
17,-0.86313015,-0.7337192,"('nasty', 'nice')",-0.8631302,-0.7337192,0.129411
18,-0.9363461,-0.8625571,"('disagreeable', 'welcoming')",-0.9363461,-0.8625571,0.073789
19,0.24329041,0.4430834,"('inhospitable', 'hospitable')",0.2432904,0.4430834,0.199793
20,0.13900724,0.14010869,"('rough', 'thoughtful')",0.1390072,0.1401087,0.0011015
21,-0.9579046,-0.94186205,"('immoral', 'moral')",-0.9579046,-0.941862,0.0160426
22,0.114264436,0.007121334,"('untrustworthy', 'trustworthy')",0.1142644,0.0071213,-0.1071431
23,1.7816131,1.7219039,"('insincere', 'sincere')",1.7816131,1.7219039,-0.0597092
24,-0.43593222,-0.5861368,"('dishonest', 'honest')",-0.4359322,-0.5861368,-0.1502046
25,0.49918872,0.50028694,"('egoistic', 'altruistic')",0.4991887,0.5002869,0.0010982
26,0.72119296,0.5235134,"('hardhearted', 'benevolent')",0.721193,0.5235134,-0.1976796
27,-0.30121747,-0.3200034,"('hardhearted', 'softhearted')",-0.3012175,-0.3200034,-0.0187859
28,0.3198293,0.20618415,"('disloyal', 'loyal')",0.3198293,0.2061841,-0.1136452
29,0.15920661,0.14396672,"('unfair', 'fair')",0.1592066,0.1439667,-0.0152399
30,-0.2510882,-0.30466658,"('intolerant', 'tolerant')",-0.2510882,-0.3046666,-0.0535784
31,-0.6963489,-0.6212993,"('evil', 'good')",-0.6963489,-0.6212993,0.0750496
32,-0.25173613,-0.4747811,"('unkind', 'kind')",-0.2517361,-0.4747811,-0.223045
33,0.019562185,0.1382782,"('wrong', 'right')",0.0195622,0.1382782,0.118716
34,1.5808007,1.8318911,"('mean', 'honorable')",1.5808007,1.8318911,0.2510904
35,0.39791864,0.4729092,"('corrupt', 'incorrupt')",0.3979186,0.4729092,0.0749906
36,0.24578734,0.31258804,"('hostile', 'amicable')",0.2457873,0.312588,0.0668007
37,-0.31626302,-0.29820776,"('fake', 'genuine')",-0.316263,-0.2982078,0.0180552
38,0.24669297,0.26879954,"('untruthful', 'truthful')",0.246693,0.2687995,0.0221065
39,-0.11513454,-0.053853538,"('exploitative', 'cooperative')",-0.1151345,-0.0538535,0.061281
40,-2.5638807,-2.570199,"('stingy', 'generous')",-2.5638807,-2.570199,-0.0063183
41,-0.03565738,-0.068264194,"('unforgiving', 'forgiving')",-0.0356574,-0.0682642,-0.0326068
42,-1.0093858,-1.0927528,"('unreliable', 'reliable')",-1.0093858,-1.0927528,-0.083367
43,-0.66603476,-0.7606717,"('irresponsible', 'responsible')",-0.6660348,-0.7606717,-0.0946369
44,-1.4342465,-1.365953,"('prejudiced', 'unprejudiced')",-1.4342465,-1.365953,0.0682935
45,0.11135587,0.015265444,"('incompetent', 'competent')",0.1113559,0.0152654,-0.0960905
46,-0.4043374,-0.58888596,"('uncompetitive', 'competitive')",-0.4043374,-0.588886,-0.1845486
47,2.3164668,2.3322551,"('stupid', 'smart')",2.3164668,2.3322551,0.0157883
48,-0.8575332,-0.8522043,"('unintelligent', 'intelligent')",-0.8575332,-0.8522043,0.0053289
49,-0.19638872,-0.056729093,"('unable', 'able')",-0.1963887,-0.0567291,0.1396596
50,-0.6380777,-0.6586555,"('clumsy', 'skillful')",-0.6380777,-0.6586555,-0.0205778
51,0.22651176,0.2153933,"('uneducated', 'educated')",0.2265118,0.2153933,-0.0111185
52,-0.796316,-0.7012644,"('irrational', 'rational')",-0.796316,-0.7012644,0.0950516
53,0.21298137,0.18598562,"('uncreative', 'creative')",0.2129814,0.1859856,-0.0269958
54,0.85457516,0.8754661,"('incapable', 'capable')",0.8545752,0.8754661,0.0208909
55,0.4877975,0.38144153,"('incompetent', 'clever')",0.4877975,0.3814415,-0.106356
56,0.6672409,0.6137447,"('impractical', 'practical')",0.6672409,0.6137447,-0.0534962
57,-1.1480584,-1.2373265,"('unimaginative', 'imaginative')",-1.1480584,-1.2373265,-0.0892681
58,0.58856547,0.5248138,"('undiscriminating', 'discriminating')",0.5885655,0.5248138,-0.0637517
59,-0.7364011,-0.639577,"('foolish', 'wise')",-0.7364011,-0.639577,0.0968241
