,purse_male,purse_female,tuple,average_male,average_female,female-male
31,-0.92782336,-1.1041062,"('evil', 'good')",-0.9278234,-1.1041062,-0.1762828
32,1.5457784,1.529101,"('unkind', 'kind')",1.5457784,1.529101,-0.0166774
33,0.10816689,0.2209487,"('wrong', 'right')",0.1081669,0.2209487,0.1127818
34,4.883903,4.884787,"('mean', 'honorable')",4.883903,4.8847871,0.0008841
35,-0.14131898,-0.3191144,"('corrupt', 'incorrupt')",-0.141319,-0.3191144,-0.1777954
36,0.07250941,0.037685487,"('hostile', 'amicable')",0.0725094,0.0376855,-0.0348239
37,1.0426714,0.97529286,"('fake', 'genuine')",1.0426714,0.9752929,-0.0673785
38,0.6107969,0.8742192,"('untruthful', 'truthful')",0.6107969,0.8742192,0.2634223
39,-0.011389792,0.27710566,"('exploitative', 'cooperative')",-0.0113898,0.2771057,0.2884955
40,-2.3054605,-2.4813046,"('stingy', 'generous')",-2.3054605,-2.4813046,-0.1758441
41,0.2419902,0.32756475,"('unforgiving', 'forgiving')",0.2419902,0.3275647,0.0855745
42,-2.949767,-2.8229506,"('unreliable', 'reliable')",-2.9497671,-2.8229506,0.1268165
43,0.6390685,0.6523322,"('irresponsible', 'responsible')",0.6390685,0.6523322,0.0132637
44,-1.3709148,-1.4399312,"('prejudiced', 'unprejudiced')",-1.3709148,-1.4399312,-0.0690164
45,-0.161549,-0.10012167,"('incompetent', 'competent')",-0.161549,-0.1001217,0.0614273
46,-1.6029603,-1.5155638,"('uncompetitive', 'competitive')",-1.6029603,-1.5155638,0.0873965
47,5.9632425,5.98047,"('stupid', 'smart')",5.9632425,5.9804702,0.0172277
48,0.31797078,0.29932913,"('unintelligent', 'intelligent')",0.3179708,0.2993291,-0.0186417
49,0.24971412,0.23761964,"('unable', 'able')",0.2497141,0.2376196,-0.0120945
50,0.34043986,0.3500217,"('clumsy', 'skillful')",0.3404399,0.3500217,0.0095818
51,-0.21679227,-0.18383986,"('uneducated', 'educated')",-0.2167923,-0.1838399,0.0329524
52,0.17787986,0.092305854,"('irrational', 'rational')",0.1778799,0.0923059,-0.085574
53,0.33482277,0.4229992,"('uncreative', 'creative')",0.3348228,0.4229992,0.0881764
54,1.3846741,1.5601896,"('incapable', 'capable')",1.3846741,1.5601896,0.1755155
55,0.24860424,0.4240652,"('incompetent', 'clever')",0.2486042,0.4240652,0.175461
56,0.5840429,0.91212547,"('impractical', 'practical')",0.5840429,0.9121255,0.3280826
57,-3.7407908,-3.6476867,"('unimaginative', 'imaginative')",-3.7407908,-3.6476867,0.0931041
58,-0.10327105,0.01970578,"('undiscriminating', 'discriminating')",-0.1032711,0.0197058,0.1229769
59,0.6370176,0.60367835,"('foolish', 'wise')",0.6370176,0.6036783,-0.0333393
60,0.3805528,0.56474674,"('inefficient', 'efficient')",0.3805528,0.5647467,0.1841939
61,0.053841356,-0.17691487,"('illogical', 'logical')",0.0538414,-0.1769149,-0.2307563
62,0.3320257,0.4033332,"('incompetent', 'brilliant')",0.3320257,0.4033332,0.0713075
63,0.2011034,0.19485782,"('unperceptive', 'insightful')",0.2011034,0.1948578,-0.0062456
64,-6.776037,-6.2637024,"('shy', 'confident')",-6.7760372,-6.2637024,0.5123348
65,-0.33650327,-0.2574283,"('insecure', 'secure')",-0.3365033,-0.2574283,0.079075
66,0.20869206,0.0524904,"('inactive', 'active')",0.2086921,0.0524904,-0.1562017
67,0.17815489,0.2522362,"('doubtful', 'determined')",0.1781549,0.2522362,0.0740813
68,-1.3147784,-1.3089725,"('dependent', 'independent')",-1.3147784,-1.3089725,0.0058059
69,-1.501277,-1.4278624,"('lazy', 'industrious')",-1.501277,-1.4278624,0.0734146
70,0.27812195,0.33383942,"('lethargic', 'energetic')",0.2781219,0.3338394,0.0557175
71,0.8626754,0.8776653,"('diffident', 'self-confident')",0.8626754,0.8776653,0.0149899
72,0.73486227,0.6819211,"('unambitious', 'ambitious')",0.7348623,0.6819211,-0.0529412
73,-3.2568588,-3.1119323,"('helpless', 'self-reliant')",-3.2568588,-3.1119323,0.1449265
74,0.026865948,0.09357523,"('undedicated', 'dedicated')",0.0268659,0.0935752,0.0667093
75,-0.791114,-0.7480957,"('meek', 'impulsive')",-0.791114,-0.7480957,0.0430183
76,-0.116221964,-0.30627865,"('anxious', 'daring')",-0.116222,-0.3062786,-0.1900566
77,-1.4933183,-1.2637017,"('unmotivated', 'motivated')",-1.4933183,-1.2637017,0.2296166
78,-0.80469453,-0.93531257,"('nonresilient', 'resilient')",-0.8046945,-0.9353126,-0.1306181
79,0.18892588,0.32724074,"('wavering', 'unwavering')",0.1889259,0.3272407,0.1383148
80,-0.613658,-0.67256534,"('dominated', 'dominating')",-0.613658,-0.6725653,-0.0589073
81,-0.5528338,-0.44191328,"('submissive', 'aggressive')",-0.5528338,-0.4419133,0.1109205
82,6.4197288,6.2143836,"('poor', 'rich')",6.4197288,6.2143836,-0.2053452
83,-0.067666985,0.05658151,"('powerless', 'powerful')",-0.067667,0.0565815,0.1242485
84,0.2549622,0.17264475,"('inferior', 'superior')",0.2549622,0.1726447,-0.0823175
85,-0.32941893,-0.30073455,"('insignificant', 'prestigious')",-0.3294189,-0.3007345,0.0286844
86,-0.16620624,-0.19331826,"('uninfluential', 'influential')",-0.1662062,-0.1933183,-0.0271121
87,-0.33872125,-0.31624565,"('unsuccessful', 'successful')",-0.3387212,-0.3162456,0.0224756
88,0.068713985,0.102483064,"('low', 'eminent')",0.068714,0.1024831,0.0337691
