,lilly_male,lilly_female,tuple,eli_male,eli_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-1.2472067,-1.3907988,"('unsociable', 'sociable')",-0.15885416,-0.28631717,-0.08135374,-0.058078896,-0.2809339,-0.38608623,-0.4420871,-0.5303203,-0.0882332
1,1.4663097,1.446582,"('unfriendly', 'friendly')",1.1793677,1.229223,0.5435204,0.54276097,0.7678507,0.4982213,0.9892621,0.9291968,-0.0600653
2,0.69736725,0.70400995,"('unlikable', 'likable')",0.53601915,0.5370279,1.566353,1.6416217,1.0854536,1.234161,0.9712982,1.0292051,0.0579069
3,-2.2147734,-2.0882049,"('repellent', 'pleasant')",-1.6134945,-1.5093848,-1.3586429,-1.2818285,0.34694856,0.33814976,-1.2099906,-1.1353171,0.0746735
4,0.40545768,0.44871238,"('disliked', 'liked')",0.43740168,0.44841298,0.7757222,0.7929688,-4.455979,-3.9245093,-0.7093493,-0.5586038,0.1507455
5,3.093899,3.2344372,"('distant', 'outgoing')",1.4423981,1.534012,0.48422664,0.537238,-0.018522754,0.006671749,1.2505002,1.3280898,0.0775896
6,2.7405336,2.9290514,"('distant', 'open')",1.7490373,1.8790069,0.69497156,0.76621306,-0.0073835254,-0.021383822,1.2942897,1.3882219,0.0939322
7,-0.44598114,-0.3431225,"('insensitive', 'sensitive')",-0.4157096,-0.30945724,-0.96065617,-0.84448236,-0.52394617,-0.5126395,-0.5865732,-0.5024254,0.0841478
8,0.94289476,0.97520775,"('unaffectionate', 'affectionate')",0.98425734,1.0300918,0.8929573,0.77532613,0.4366641,0.17535959,0.8141934,0.7389963,-0.0751971
9,1.9059451,2.061708,"('unaffectionate', 'caring')",1.6577688,1.7329327,0.8022547,0.7848644,1.0100521,0.81826425,1.3440052,1.3494422,0.005437
10,-1.4935386,-1.4265344,"('unsympathetic', 'sympathetic')",-0.8649761,-0.88082355,-1.037609,-0.99922705,-0.24581301,-0.3664349,-0.9104842,-0.918255,-0.0077708
11,-0.2826774,-0.3768795,"('unhelpful', 'helpful')",-0.051531628,-0.09475136,-0.82633024,-0.87501323,1.7662313,1.5999033,0.151423,0.0633148,-0.0881082
12,0.8231409,0.9149282,"('unsupportive', 'supportive')",1.5644984,1.6811516,0.9784359,1.0564884,-1.3945609,-1.2204676,0.4928785,0.6080252,0.1151467
13,-0.8333463,-0.90522915,"('impolite', 'polite')",-0.40081006,-0.46643552,-0.81773484,-0.7571533,-0.37363648,-0.3697034,-0.606382,-0.6246303,-0.0182483
14,-1.2859015,-1.3924432,"('antisocial', 'social')",-1.0322156,-1.0561016,-0.1047509,-0.024407867,-0.9680078,-0.8931981,-0.847719,-0.8415377,0.0061813
15,0.75088495,0.69010705,"('boring', 'funny')",0.7754501,0.807432,0.6015996,0.59110594,0.2684332,0.35847092,0.5990919,0.611779,0.0126871
16,0.28114843,0.34083974,"('unpopular', 'popular')",0.1549812,0.25882456,0.93587035,0.9411403,0.6661402,0.62715656,0.5095351,0.5419903,0.0324552
17,-0.29455414,-0.21128449,"('nasty', 'nice')",-0.35569754,-0.3166197,0.18551308,0.22393914,-0.00056762435,0.10342802,-0.1163266,-0.0501343,0.0661923
18,0.29922503,0.3855554,"('disagreeable', 'welcoming')",0.65161276,0.6792997,0.83682764,0.8365979,-1.0645354,-1.1319778,0.1807825,0.1923688,0.0115863
19,1.565348,1.6937412,"('inhospitable', 'hospitable')",0.7558607,0.7745283,-0.42803127,-0.43290162,0.29214233,0.23638187,0.54633,0.5679374,0.0216074
20,0.03506539,-0.11324823,"('rough', 'thoughtful')",-0.51866883,-0.6239364,0.6375342,0.71121335,-0.11821472,-0.12156631,0.008929,-0.0368844,-0.0458134
21,-0.8940956,-0.82261264,"('immoral', 'moral')",-0.5939505,-0.62409055,-0.46216393,-0.40195715,-1.6239383,-1.5739633,-0.8935371,-0.8556559,0.0378812
22,-1.302254,-1.3802701,"('untrustworthy', 'trustworthy')",-1.1995652,-1.2386669,-0.9878393,-0.9707747,-2.015902,-1.9478707,-1.3763901,-1.3843956,-0.0080055
23,-0.2047965,-0.17418586,"('insincere', 'sincere')",-0.15819448,-0.1255821,-0.832605,-0.76401436,3.5436954,3.0358293,0.5870249,0.4930117,-0.0940132
