,ford_male,ford_female,tuple,motor_male,motor_female,co_male,co_female,del_male,del_female,average_male,average_female,female-male
0,-1.0296971,-1.141587,"('unsociable', 'sociable')",-0.90522736,-0.9452644,0.22841884,0.07429103,-0.16567609,-0.18994442,-0.4680454,-0.5506262,-0.0825808
1,1.1324632,1.2098217,"('unfriendly', 'friendly')",1.347867,1.2883596,0.62159073,0.47875386,1.9020041,1.8553193,1.2509813,1.2080636,-0.0429177
2,0.7904604,0.8108852,"('unlikable', 'likable')",0.961124,1.0076921,1.5025026,1.5066857,0.5878785,0.6166248,0.9604914,0.985472,0.0249806
3,-0.9644018,-0.7951639,"('repellent', 'pleasant')",-1.048439,-0.87156165,-0.050460503,-0.024457479,0.4409496,0.57631856,-0.4055879,-0.2787161,0.1268718
4,-0.021062696,-0.10573414,"('disliked', 'liked')",0.9890561,0.8890788,0.5441971,0.37150112,-6.9287286,-7.013427,-1.3541346,-1.4646453,-0.1105107
5,1.168999,1.2437785,"('distant', 'outgoing')",1.6939154,1.5810654,0.47027838,0.44941437,0.35537845,0.26754606,0.9221428,0.8854511,-0.0366917
6,0.6294863,0.78898805,"('distant', 'open')",1.6103389,1.4880593,0.08910453,0.10838157,0.8259456,0.84628266,0.7887189,0.8079279,0.019209
7,-0.1562235,-0.1624537,"('insensitive', 'sensitive')",-0.9415701,-0.8697442,-1.2386739,-1.1506733,1.0707781,1.1576073,-0.3164223,-0.2563159,0.0601064
8,1.5514859,1.639043,"('unaffectionate', 'affectionate')",1.2345802,1.217855,-0.0034184456,0.030709773,1.6089606,1.5952203,1.0979021,1.120707,0.0228049
9,1.3579572,1.4595381,"('unaffectionate', 'caring')",1.2254022,1.1819444,-0.06046854,-0.09066084,2.0551317,2.0569901,1.1445057,1.151953,0.0074473
10,-0.9509775,-0.9467075,"('unsympathetic', 'sympathetic')",-1.84804,-1.742516,-1.474487,-1.4217707,0.17900938,0.3004045,-1.0236237,-0.9526474,0.0709763
11,-0.38504782,-0.5010495,"('unhelpful', 'helpful')",-0.62370276,-0.5865516,-0.44504791,-0.5433383,0.9850997,0.9820117,-0.1171747,-0.162232,-0.0450573
12,0.7538717,0.78121114,"('unsupportive', 'supportive')",-0.32759282,-0.16717221,-0.72523814,-0.61490333,-1.4956007,-1.4469082,-0.44864,-0.3619432,0.0866968
13,-0.59388745,-0.8010331,"('impolite', 'polite')",-1.0383455,-1.0098584,-0.6840032,-0.723474,-0.25375858,-0.30599543,-0.6424987,-0.7100902,-0.0675915
14,-0.35277575,-0.51164454,"('antisocial', 'social')",-1.2379285,-1.2458287,0.60362643,0.6054516,0.008427538,0.022699036,-0.2446626,-0.2823307,-0.0376681
15,0.67371166,0.48086703,"('boring', 'funny')",0.7714738,0.5326474,0.7260864,0.65354925,0.8297256,0.71128833,0.7502494,0.594588,-0.1556614
16,-0.61250645,-0.5504011,"('unpopular', 'popular')",0.52231866,0.59866047,-0.1712724,-0.12807791,0.50148255,0.6082033,0.0600056,0.1320962,0.0720906
17,-0.31863102,-0.23697744,"('nasty', 'nice')",-0.25579602,-0.22849184,-0.3251967,-0.20466034,-0.8952438,-0.87340325,-0.4487169,-0.3858832,0.0628337
18,-0.16127321,-0.023763273,"('disagreeable', 'welcoming')",0.175593,0.3356709,-0.52383196,-0.4346585,-0.049694456,-0.045798473,-0.1398017,-0.0421373,0.0976644
19,0.20648485,0.30995616,"('inhospitable', 'hospitable')",1.015447,0.9843255,0.079504214,0.094287604,-0.05594875,-0.034447335,0.3113719,0.3385305,0.0271586
20,-0.24559231,-0.18583654,"('rough', 'thoughtful')",-0.40610376,-0.32797936,-0.75906545,-0.72104627,0.184939,0.11591375,-0.3064556,-0.2797371,0.0267185
21,-0.19378316,-0.27193996,"('immoral', 'moral')",-0.78287375,-0.81035656,-0.4788447,-0.4803838,-0.7875583,-0.6915988,-0.560765,-0.5635698,-0.0028048
22,-0.36422515,-0.4890894,"('untrustworthy', 'trustworthy')",-1.0677055,-1.1044104,-0.3185927,-0.3523788,-1.3433048,-1.3411607,-0.7734571,-0.8217598,-0.0483027
23,0.017474338,0.028982759,"('insincere', 'sincere')",-0.75175947,-0.6365611,-0.78060853,-0.8553305,5.6297555,5.6309257,1.0287155,1.0420042,0.0132887
24,0.703624,0.7774635,"('dishonest', 'honest')",-0.15416478,-0.13306904,-0.15342215,-0.09735716,1.3416026,1.2847778,0.4344099,0.4579538,0.0235439
25,0.88538593,0.98932827,"('egoistic', 'altruistic')",1.0369371,1.0792198,1.6101168,1.6608467,0.9815417,0.9938442,1.1284953,1.1808097,0.0523144
26,1.3841051,1.4092481,"('hardhearted', 'benevolent')",1.5309291,1.366957,2.0603292,2.0367084,1.4051466,1.2945172,1.5951276,1.5268576,-0.06827
27,0.031876322,0.07535805,"('hardhearted', 'softhearted')",-0.31091443,-0.22798139,-0.73088706,-0.562365,1.8406448,1.7712901,0.2076799,0.2640754,0.0563955
28,-0.13912846,-0.17894639,"('disloyal', 'loyal')",0.10775973,0.027011171,-0.30305526,-0.529284,1.0052693,0.9169889,0.1677113,0.0589424,-0.1087689
29,0.35954738,0.3429795,"('unfair', 'fair')",0.6573837,0.59971935,-1.03248,-1.0820245,-0.2289719,-0.37028545,-0.0611302,-0.1274028,-0.0662726
30,-0.6229839,-0.74805593,"('intolerant', 'tolerant')",-1.8481293,-1.8492253,-0.11469499,-0.18699637,0.40378135,0.39886788,-0.5455067,-0.5963525,-0.0508458
31,-0.26183513,-0.056590028,"('evil', 'good')",0.85210633,0.8797767,-0.05514612,0.019628214,-0.5333073,-0.4997908,0.0004545,0.085756,0.0853015
32,0.9858481,0.82995117,"('unkind', 'kind')",0.016713902,-0.049495503,0.2509384,0.082621075,1.5471941,1.3807663,0.7001736,0.5609608,-0.1392128
33,1.9275179,1.8632159,"('wrong', 'right')",1.9581561,1.8819491,0.46607992,0.47983462,0.567212,0.3710534,1.2297415,1.1490132,-0.0807283
34,-0.03777097,0.082713306,"('mean', 'honorable')",-0.42127424,-0.29735333,-0.18789333,-0.0039324015,4.700839,4.838588,1.0134752,1.1550039,0.1415287
35,0.45349148,0.33339137,"('corrupt', 'incorrupt')",1.7661368,1.5214627,0.31065443,0.24812908,-0.18006754,-0.3990068,0.5875538,0.4259941,-0.1615597
36,-0.1920981,-0.21014658,"('hostile', 'amicable')",1.0274428,0.78150016,0.11935103,-0.050681353,0.09264326,-0.027976982,0.2618347,0.1231738,-0.1386609
37,-0.022247616,0.049423546,"('fake', 'genuine')",-0.56055117,-0.42531973,-0.8342472,-0.7184493,0.19999759,0.19894902,-0.3042621,-0.2238491,0.080413
38,0.42218405,0.37280378,"('untruthful', 'truthful')",1.0970523,1.103144,0.15534532,0.13423242,0.02606675,0.018106759,0.4251621,0.4070718,-0.0180903
39,1.308267,1.3932098,"('exploitative', 'cooperative')",0.0371783,0.029222567,-0.064358875,0.068959385,0.2874971,0.3027562,0.3921459,0.448537,0.0563911
40,0.7346959,0.8873139,"('stingy', 'generous')",-0.2582823,-0.04064754,0.0031566452,0.12845837,-1.3671783,-1.3892521,-0.221902,-0.1035318,0.1183702
41,0.5125847,0.5823636,"('unforgiving', 'forgiving')",-0.39049193,-0.31568977,0.18700802,0.18710431,0.2835102,0.23607242,0.1481527,0.1724626,0.0243099
42,-0.37304682,-0.3011618,"('unreliable', 'reliable')",-2.3831286,-2.144116,-0.98690563,-0.8397826,-2.9465616,-2.8603141,-1.6724107,-1.5363436,0.1360671
43,0.41957915,0.42532265,"('irresponsible', 'responsible')",-0.7764039,-0.629771,-0.70512646,-0.5528528,0.469033,0.5644699,-0.1482295,-0.0482078,0.1000217
44,-0.68962425,-0.69920564,"('prejudiced', 'unprejudiced')",-1.0153525,-0.93317205,-0.3866237,-0.34532455,-1.6108131,-1.602768,-0.9256034,-0.8951175,0.0304859
45,-0.99044895,-0.979421,"('incompetent', 'competent')",-2.06024,-1.9178574,-0.7195505,-0.790717,-0.5617201,-0.5039593,-1.0829898,-1.0479887,0.0350011
46,0.23104051,0.15472586,"('uncompetitive', 'competitive')",-0.90718055,-0.8389951,-0.21095872,-0.28389704,-1.582049,-1.5218236,-0.6172869,-0.6224975,-0.0052106
47,-0.2693457,-0.21695143,"('stupid', 'smart')",-0.7065836,-0.6293847,0.032581303,0.16607888,4.997605,5.0519395,1.0135642,1.0929205,0.0793563
48,0.2682975,0.18533285,"('unintelligent', 'intelligent')",-0.05283259,-0.08157811,-0.7742063,-0.7349994,0.025624517,0.07407074,-0.1332792,-0.1392935,-0.0060143
