,ipg_male,ipg_female,tuple,photonics_male,photonics_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.29198322,-0.43126124,"('unsociable', 'sociable')",-0.2005089,-0.2878688,0.06326163,-0.12628545,-0.1430768,-0.2818052,-0.1387284
1,-2.039737,-2.161274,"('unfriendly', 'friendly')",-0.3587984,-0.5422411,0.91274244,0.80744267,-0.4952644,-0.6320241,-0.1367597
2,1.4385833,1.4038435,"('unlikable', 'likable')",0.7271168,0.73248726,1.0598092,1.056172,1.0751697,1.0641677,-0.011002
3,0.22088888,0.24608949,"('repellent', 'pleasant')",-0.74606884,-0.6331934,1.0946023,1.1044139,0.1898075,0.2391033,0.0492958
4,-0.049782004,-0.05832657,"('disliked', 'liked')",0.3020286,0.23320533,-6.7567387,-7.0289907,-2.1681641,-2.284704,-0.1165399
5,-1.596142,-1.5421219,"('distant', 'outgoing')",-1.0670652,-1.0342537,-1.0769831,-1.025385,-1.2467302,-1.2005868,0.0461434
6,-1.8072652,-1.7104515,"('distant', 'open')",-1.5308117,-1.502932,-0.94337714,-0.88438,-1.4271514,-1.3659212,0.0612302
7,-0.11537394,-0.1381519,"('insensitive', 'sensitive')",-0.06859957,-0.06612027,0.39453945,0.34879446,0.0701886,0.0481741,-0.0220145
8,-1.5603651,-1.6390996,"('unaffectionate', 'affectionate')",-0.6254556,-0.73451436,0.2690172,0.25169936,-0.6389345,-0.7073048,-0.0683703
9,-1.3294982,-1.4187236,"('unaffectionate', 'caring')",-0.5192325,-0.6083312,0.8783589,0.87689424,-0.3234573,-0.3833869,-0.0599296
10,-1.1296785,-1.1493466,"('unsympathetic', 'sympathetic')",-1.3631893,-1.3899944,-0.32076737,-0.31223112,-0.9378784,-0.950524,-0.0126456
11,0.38207594,0.33252227,"('unhelpful', 'helpful')",0.32968035,0.28294566,1.8951021,1.870862,0.8689528,0.8287767,-0.0401761
12,-0.04661383,0.034081202,"('unsupportive', 'supportive')",-0.20262714,-0.03747718,-2.1433105,-2.1882534,-0.7975171,-0.7305498,0.0669673
13,0.30148318,0.33747733,"('impolite', 'polite')",-0.2140422,-0.13976914,-0.40714037,-0.3984887,-0.1065665,-0.0669268,0.0396397
14,1.088147,1.0929226,"('antisocial', 'social')",0.6647992,0.6885523,0.51991385,0.3399183,0.75762,0.7071311,-0.0504889
15,0.2721817,0.14959428,"('boring', 'funny')",0.8243659,0.6619047,0.22288951,0.102689676,0.4398124,0.3047296,-0.1350828
16,-0.3007778,-0.37206578,"('unpopular', 'popular')",-0.26591215,-0.36223584,0.7629404,0.6504398,0.0654168,-0.0279539,-0.0933707
17,-0.5439719,-0.56088305,"('nasty', 'nice')",-0.3714979,-0.32831758,-0.47615698,-0.4828954,-0.4638756,-0.4573654,0.0065102
18,-0.38043842,-0.37284052,"('disagreeable', 'welcoming')",0.33846608,0.35483006,-0.5695417,-0.62568784,-0.203838,-0.2145661,-0.0107281
19,-0.6925338,-0.662657,"('inhospitable', 'hospitable')",-1.0941373,-1.1290771,-1.0261964,-0.9011692,-0.9376225,-0.8976344,0.0399881
20,0.32476535,0.31514254,"('rough', 'thoughtful')",0.94747955,0.9621085,0.8025676,0.7717837,0.6916041,0.6830115,-0.0085926
21,0.55239093,0.5474301,"('immoral', 'moral')",0.040772974,-0.015735326,-0.19347021,-0.21264338,0.1332312,0.1063505,-0.0268807
22,0.29074603,0.31272015,"('untrustworthy', 'trustworthy')",-0.57582235,-0.63438797,-0.75583833,-0.9072948,-0.3469716,-0.4096542,-0.0626826
23,-0.15178221,-0.27466112,"('insincere', 'sincere')",0.110827625,0.026643058,5.7620115,5.7867513,1.907019,1.8462443,-0.0607747
24,-0.30936304,-0.3239885,"('dishonest', 'honest')",-1.0368009,-1.0223799,0.4955579,0.5031253,-0.2835353,-0.281081,0.0024543
25,-1.004502,-1.0186795,"('egoistic', 'altruistic')",0.4985988,0.48059458,0.8912096,0.8805022,0.1284355,0.1141391,-0.0142964
26,-0.9373171,-0.97171044,"('hardhearted', 'benevolent')",1.1577244,1.081326,1.5753888,1.4929851,0.5985987,0.5342002,-0.0643985
27,-1.4328158,-1.3845775,"('hardhearted', 'softhearted')",-0.3097364,-0.2521832,0.77383906,0.76428336,-0.3229044,-0.2908258,0.0320786
28,-0.79158205,-0.9264821,"('disloyal', 'loyal')",0.28641656,0.07336312,1.3292615,1.2258468,0.2746987,0.1242426,-0.1504561
29,0.027142864,0.0117182005,"('unfair', 'fair')",-0.7734327,-0.8461515,-0.6179922,-0.7830636,-0.4547607,-0.5391656,-0.0844049
30,0.84530014,0.7891059,"('intolerant', 'tolerant')",1.1540233,1.1194315,1.0431418,1.0019755,1.0141551,0.970171,-0.0439841
31,-1.532801,-1.4294873,"('evil', 'good')",-0.69204813,-0.6005653,-1.2512629,-1.2483383,-1.158704,-1.092797,0.065907
32,-0.17983983,-0.33208442,"('unkind', 'kind')",0.09691164,0.019173302,1.0114641,0.8182096,0.309512,0.1684328,-0.1410792
33,0.22747356,0.21064326,"('wrong', 'right')",0.5527719,0.5373511,-0.6701621,-0.7212945,0.0366945,0.0088999,-0.0277946
34,-0.25269482,-0.15425628,"('mean', 'honorable')",0.11762394,0.2442294,5.306947,5.5913825,1.7239588,1.8937852,0.1698264
35,-0.8126712,-0.9000341,"('corrupt', 'incorrupt')",-0.21774009,-0.2940088,-0.6319652,-0.6606238,-0.5541255,-0.6182222,-0.0640967
36,-0.83351916,-0.9163217,"('hostile', 'amicable')",-0.40908635,-0.5205224,-0.1754274,-0.25178087,-0.4726776,-0.562875,-0.0901974
37,0.3258044,0.26717827,"('fake', 'genuine')",-0.22883049,-0.28059265,-0.29805875,-0.29834712,-0.0670283,-0.1039205,-0.0368922
38,-0.7346795,-0.7229721,"('untruthful', 'truthful')",-0.12979966,-0.18244155,-0.32215083,-0.2635759,-0.3955433,-0.3896632,0.0058801
39,1.6295576,1.6990887,"('exploitative', 'cooperative')",0.9011481,1.0047735,0.4808368,0.5246924,1.0038475,1.0761849,0.0723374
40,-0.43972957,-0.40920246,"('stingy', 'generous')",-0.10848988,-0.086027704,-2.1722472,-2.318893,-0.9068222,-0.9380411,-0.0312189
41,-0.54815954,-0.5323371,"('unforgiving', 'forgiving')",-0.28516623,-0.2717214,0.22260766,0.0864286,-0.2035727,-0.23921,-0.0356373
42,0.37748593,0.48578033,"('unreliable', 'reliable')",-0.09051075,0.031754956,-3.0152643,-3.116513,-0.9094297,-0.8663259,0.0431038
43,-0.15833691,-0.06441327,"('irresponsible', 'responsible')",-0.72301996,-0.5885778,0.20032242,0.20669448,-0.2270115,-0.1487655,0.078246
44,0.59378296,0.6399395,"('prejudiced', 'unprejudiced')",-0.23526752,-0.13463387,-1.0832487,-1.0303295,-0.2415778,-0.1750079,0.0665699
45,0.20305984,0.24462482,"('incompetent', 'competent')",-0.850992,-0.83065295,0.21623147,0.06631984,-0.1439002,-0.1732361,-0.0293359
46,0.8458414,0.84396887,"('uncompetitive', 'competitive')",-0.6158479,-0.5812413,-0.65864116,-0.7571198,-0.1428825,-0.1647974,-0.0219149
47,0.0033804914,0.07711367,"('stupid', 'smart')",0.65886617,0.70139784,5.4217896,5.6066694,2.0280121,2.1283937,0.1003816
48,-0.25730687,-0.32247004,"('unintelligent', 'intelligent')",0.65938604,0.612896,0.5899805,0.58381927,0.3306865,0.2914151,-0.0392714
49,0.09316918,0.19850385,"('unable', 'able')",0.37345466,0.4768765,-0.23286405,-0.16316585,0.0779199,0.1707382,0.0928183
50,-0.29869276,-0.39174432,"('clumsy', 'skillful')",0.82957816,0.7472094,-0.049505558,-0.15007606,0.1604599,0.068463,-0.0919969
51,0.64316785,0.48550197,"('uneducated', 'educated')",-0.048352912,-0.24638794,0.17908171,0.0775895,0.2579656,0.1055678,-0.1523978
52,-0.32881323,-0.4813046,"('irrational', 'rational')",0.14866745,-0.085399374,0.2178109,0.08184194,0.012555,-0.1616207,-0.1741757
53,-0.5620547,-0.6189895,"('uncreative', 'creative')",-0.072221264,-0.20096003,0.4233836,0.29792243,-0.0702975,-0.174009,-0.1037115
54,-0.75725156,-0.88711333,"('incapable', 'capable')",-0.54816777,-0.7204677,0.72840273,0.74049205,-0.1923389,-0.2890297,-0.0966908
