,charles_male,charles_female,tuple,river_male,river_female,labs_male,labs_female,intl_male,intl_female,inc_male,inc_female,average_male,average_female,female-male
0,0.040419206,-0.19769253,"('unsociable', 'sociable')",-0.5625325,-0.7175481,0.4844587,0.39335352,-1.2197336,-1.3259039,-0.24197835,-0.29115397,-0.2998733,-0.427789,-0.1279157
1,-0.06550518,-0.19892454,"('unfriendly', 'friendly')",-0.7747657,-0.8058161,-0.15695386,-0.26307335,-1.5175877,-1.6087962,1.6396319,1.5439806,-0.1750361,-0.2665259,-0.0914898
2,0.24285355,0.33646896,"('unlikable', 'likable')",0.9071571,0.9611579,0.25371286,0.30223376,0.36951482,0.44803786,0.4394558,0.508887,0.4425388,0.5113571,0.0688183
3,-0.09096517,-0.099896714,"('repellent', 'pleasant')",-0.28206027,-0.20248713,-0.34063643,-0.3358216,-0.07383971,-0.051665798,0.2541262,0.29192522,-0.1066751,-0.0795892,0.0270859
4,-0.33109796,-0.37416792,"('disliked', 'liked')",-0.3642506,-0.44399267,-0.8307419,-0.9312788,-0.76533234,-0.78410876,-6.7348304,-6.8067093,-1.8052505,-1.8680515,-0.062801
5,-0.1603792,-0.17468002,"('distant', 'outgoing')",-0.28613326,-0.26325256,-0.96818054,-0.9343804,-0.9100705,-0.8984315,-0.73020416,-0.7342539,-0.6109935,-0.6009997,0.0099938
6,-0.42524076,-0.44037095,"('distant', 'open')",-0.4595682,-0.42051604,-1.1002717,-1.1020228,-0.67770123,-0.6841301,-0.090523,-0.115937695,-0.550661,-0.5525955,-0.0019345
7,-0.055647057,-0.18759874,"('insensitive', 'sensitive')",-0.18829028,-0.1736975,0.013434365,0.0205148,-0.616151,-0.5856352,0.72099245,0.78557074,-0.0251323,-0.0281692,-0.0030369
8,0.36501184,0.38364202,"('unaffectionate', 'affectionate')",0.26997244,0.24600041,-0.13424346,-0.16362622,-1.8937948,-1.9517606,0.3059466,0.25134572,-0.2174215,-0.2468797,-0.0294582
9,0.19058803,0.14449127,"('unaffectionate', 'caring')",0.031811766,0.005825488,-0.086646,-0.099827304,-2.0986507,-2.145265,1.0071033,0.977729,-0.1911587,-0.2234093,-0.0322506
10,0.4523316,0.2969464,"('unsympathetic', 'sympathetic')",-0.8476615,-0.93118,-0.2684606,-0.34863076,-1.9360234,-1.9304258,-0.12372844,-0.13389638,-0.5447085,-0.6094373,-0.0647288
