,contingency_male,contingency_female,tuple,average_male,average_female,female-male
30,-0.8415719,-0.75384367,"('intolerant', 'tolerant')",-0.8415719,-0.7538437,0.0877282
31,-0.6923226,-0.6369878,"('evil', 'good')",-0.6923226,-0.6369878,0.0553348
32,-0.2677701,-0.2864313,"('unkind', 'kind')",-0.2677701,-0.2864313,-0.0186612
33,0.6362161,0.58250546,"('wrong', 'right')",0.6362161,0.5825055,-0.0537106
34,0.9942529,1.214961,"('mean', 'honorable')",0.9942529,1.2149611,0.2207082
35,1.1089371,0.96087974,"('corrupt', 'incorrupt')",1.1089371,0.9608797,-0.1480574
36,0.11886981,-0.04108863,"('hostile', 'amicable')",0.1188698,-0.0410886,-0.1599584
37,-0.3519651,-0.21837123,"('fake', 'genuine')",-0.3519651,-0.2183712,0.1335939
38,-0.6303289,-0.5551982,"('untruthful', 'truthful')",-0.6303289,-0.5551982,0.0751307
39,-0.048927955,0.07242711,"('exploitative', 'cooperative')",-0.048928,0.0724271,0.1213551
40,-1.2233667,-1.3166229,"('stingy', 'generous')",-1.2233667,-1.3166229,-0.0932562
41,0.007085575,-0.036912143,"('unforgiving', 'forgiving')",0.0070856,-0.0369121,-0.0439977
42,0.09711732,0.20106721,"('unreliable', 'reliable')",0.0971173,0.2010672,0.1039499
43,-0.879491,-0.813529,"('irresponsible', 'responsible')",-0.879491,-0.813529,0.065962
44,0.938822,1.0022434,"('prejudiced', 'unprejudiced')",0.938822,1.0022434,0.0634214
45,-0.47292227,-0.50398886,"('incompetent', 'competent')",-0.4729223,-0.5039889,-0.0310666
46,-1.8001767,-1.8375854,"('uncompetitive', 'competitive')",-1.8001767,-1.8375854,-0.0374087
47,2.0841753,2.1559186,"('stupid', 'smart')",2.0841753,2.1559186,0.0717433
48,-1.7689723,-1.7520673,"('unintelligent', 'intelligent')",-1.7689723,-1.7520673,0.016905
49,-1.1482412,-0.99007994,"('unable', 'able')",-1.1482412,-0.9900799,0.1581613
50,-0.050410144,0.04496362,"('clumsy', 'skillful')",-0.0504101,0.0449636,0.0953737
51,-1.3717333,-1.3740345,"('uneducated', 'educated')",-1.3717333,-1.3740345,-0.0023012
52,-0.42642266,-0.5514091,"('irrational', 'rational')",-0.4264227,-0.5514091,-0.1249864
53,-0.9117273,-0.92104673,"('uncreative', 'creative')",-0.9117273,-0.9210467,-0.0093194
54,-0.13379835,-0.05091732,"('incapable', 'capable')",-0.1337983,-0.0509173,0.082881
55,-0.9086273,-0.8567149,"('incompetent', 'clever')",-0.9086273,-0.8567149,0.0519124
56,-0.02060038,0.051049344,"('impractical', 'practical')",-0.0206004,0.0510493,0.0716497
57,-1.3909899,-1.5031261,"('unimaginative', 'imaginative')",-1.3909899,-1.5031261,-0.1121362
58,0.75067425,0.5250476,"('undiscriminating', 'discriminating')",0.7506742,0.5250476,-0.2256266
59,0.51443297,0.5499134,"('foolish', 'wise')",0.514433,0.5499134,0.0354804
60,-1.0149109,-0.85126895,"('inefficient', 'efficient')",-1.0149109,-0.8512689,0.163642
61,-0.01268433,-0.19437777,"('illogical', 'logical')",-0.0126843,-0.1943778,-0.1816935
62,-0.69797146,-0.52801806,"('incompetent', 'brilliant')",-0.6979715,-0.5280181,0.1699534
63,-0.6690894,-0.56391346,"('unperceptive', 'insightful')",-0.6690894,-0.5639135,0.1051759
64,-2.148594,-2.1051342,"('shy', 'confident')",-2.1485939,-2.1051342,0.0434597
65,-0.033235114,-0.19375154,"('insecure', 'secure')",-0.0332351,-0.1937515,-0.1605164
66,0.40541822,0.28747925,"('inactive', 'active')",0.4054182,0.2874793,-0.1179389
67,0.97932154,1.0100278,"('doubtful', 'determined')",0.9793215,1.0100278,0.0307063
68,-0.82194066,-0.7746613,"('dependent', 'independent')",-0.8219407,-0.7746613,0.0472794
69,1.0976294,1.1381319,"('lazy', 'industrious')",1.0976294,1.1381319,0.0405025
70,0.4896421,0.5116135,"('lethargic', 'energetic')",0.4896421,0.5116135,0.0219714
71,-0.27131367,-0.18735248,"('diffident', 'self-confident')",-0.2713137,-0.1873525,0.0839612
72,-0.43470815,-0.4569781,"('unambitious', 'ambitious')",-0.4347081,-0.4569781,-0.02227
73,-0.9151215,-0.79831123,"('helpless', 'self-reliant')",-0.9151215,-0.7983112,0.1168103
74,-0.54471165,-0.5508582,"('undedicated', 'dedicated')",-0.5447116,-0.5508582,-0.0061466
75,0.8294255,0.87012947,"('meek', 'impulsive')",0.8294255,0.8701295,0.040704
76,-0.2514673,-0.2570127,"('anxious', 'daring')",-0.2514673,-0.2570127,-0.0055454
77,-1.1670693,-1.0358965,"('unmotivated', 'motivated')",-1.1670693,-1.0358965,0.1311728
78,-0.9485556,-0.9531213,"('nonresilient', 'resilient')",-0.9485556,-0.9531213,-0.0045657
79,-0.4874856,-0.5088095,"('wavering', 'unwavering')",-0.4874856,-0.5088095,-0.0213239
80,0.40043178,0.35359168,"('dominated', 'dominating')",0.4004318,0.3535917,-0.0468401
81,0.16129208,0.20728049,"('submissive', 'aggressive')",0.1612921,0.2072805,0.0459884
82,1.4606283,1.4620476,"('poor', 'rich')",1.4606283,1.4620476,0.0014193
83,-0.1716317,-0.25769964,"('powerless', 'powerful')",-0.1716317,-0.2576996,-0.0860679
84,0.8440797,0.72512114,"('inferior', 'superior')",0.8440797,0.7251211,-0.1189586
85,-0.17067598,-0.15276329,"('insignificant', 'prestigious')",-0.170676,-0.1527633,0.0179127
86,-2.00165,-2.0701132,"('uninfluential', 'influential')",-2.0016501,-2.0701132,-0.0684631
87,-0.26777947,-0.29439276,"('unsuccessful', 'successful')",-0.2677795,-0.2943928,-0.0266133
88,-0.4694633,-0.4302874,"('low', 'eminent')",-0.4694633,-0.4302874,0.0391759
