,smith_male,smith_female,tuple,a_male,a_female,o_male,o_female,corp_male,corp_female,average_male,average_female,female-male
0,1.8385923,1.5503939,"('unsociable', 'sociable')",1.56868,1.3149188,1.1221021,0.8414585,0.52467877,0.283301,1.2635133,0.9975181,-0.2659952
1,-0.82871586,-0.8424958,"('unfriendly', 'friendly')",-1.7234198,-1.6583794,-0.992744,-0.86875033,1.2414931,1.1454194,-0.5758467,-0.5560516,0.0197951
2,1.7874231,1.8029153,"('unlikable', 'likable')",1.683833,1.7443384,1.4463367,1.5018336,0.66753167,0.62901956,1.3962811,1.4195267,0.0232456
3,1.6839373,1.7907197,"('repellent', 'pleasant')",1.4120376,1.4021045,1.7265067,1.6535723,1.4799179,1.4052054,1.5755999,1.5629004,-0.0126995
4,-1.8194953,-1.7851356,"('disliked', 'liked')",-0.5365408,-0.5354932,-0.46605158,-0.41302115,-6.812738,-6.862481,-2.4087064,-2.3990328,0.0096736
5,-2.4936929,-2.354649,"('distant', 'outgoing')",-1.8436246,-1.7592679,-0.82881707,-0.5907945,-0.28509933,-0.27173522,-1.3628085,-1.2441117,0.1186968
6,-2.3860757,-2.202341,"('distant', 'open')",-1.5546395,-1.3314886,-0.3517755,-0.0020745099,-0.46791342,-0.43550947,-1.1901011,-0.9928534,0.1972477
7,1.928253,1.9202547,"('insensitive', 'sensitive')",0.4709253,0.49483466,0.608024,0.5520172,0.472479,0.4270387,0.8699203,0.8485363,-0.021384
8,-1.2067788,-1.2921572,"('unaffectionate', 'affectionate')",-1.2254368,-1.1483095,-0.9294951,-0.80649954,0.48077995,0.4644942,-0.7202327,-0.695618,0.0246147
9,-0.13268724,-0.14163192,"('unaffectionate', 'caring')",-0.5320129,-0.4467914,0.10119974,0.19795614,1.4977958,1.481552,0.2335739,0.2727712,0.0391973
10,2.236625,2.1195722,"('unsympathetic', 'sympathetic')",1.3712626,1.3305202,0.47636968,0.26813534,-0.113484725,-0.22216032,0.9926931,0.8740168,-0.1186763
11,0.7886843,0.7216557,"('unhelpful', 'helpful')",1.0119269,0.882949,0.8613049,0.739739,2.4025407,2.442954,1.2661142,1.1968244,-0.0692898
12,1.50007,1.5306156,"('unsupportive', 'supportive')",1.2471741,1.3659579,0.4667783,0.49122503,-1.5508611,-1.5571483,0.4157903,0.4576626,0.0418723
13,2.3681114,2.2094367,"('impolite', 'polite')",1.984764,1.8043253,2.1196659,1.9798568,-0.065892324,-0.15245216,1.6016622,1.4602917,-0.1413705
14,2.2654922,2.1027322,"('antisocial', 'social')",2.3321342,2.1357572,1.0835514,0.7971406,0.31180334,0.13749252,1.4982454,1.2932806,-0.2049648
15,-1.0066723,-1.1208309,"('boring', 'funny')",0.15366767,0.12519895,0.6213399,0.627022,-0.5342165,-0.5797813,-0.1914703,-0.2370978,-0.0456275
16,-2.221638,-2.2347646,"('unpopular', 'popular')",-0.90072644,-0.8410849,-0.27211845,-0.19839019,0.576786,0.4792507,-0.7044243,-0.6987473,0.005677
17,-0.43360826,-0.3814135,"('nasty', 'nice')",-0.32399186,-0.3270949,-0.15609384,-0.055377893,-0.56677,-0.5524745,-0.370116,-0.3290902,0.0410258
18,-1.0409669,-1.0906502,"('disagreeable', 'welcoming')",-0.35422266,-0.21272841,0.21705091,0.31240278,-0.45693016,-0.57726264,-0.4087672,-0.3920596,0.0167076
