,scripps_male,scripps_female,tuple,networks_male,networks_female,interactive_male,interactive_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.2280731,-2.3711472,"('unsociable', 'sociable')",-0.0016556233,-0.11739317,-0.3641519,-0.4881693,-0.70462775,-0.83791184,-0.8246271,-0.9536554,-0.1290283
1,-0.87807316,-1.0146605,"('unfriendly', 'friendly')",0.7598476,0.54635733,0.6564748,0.58643967,1.7716317,1.6406474,0.5774702,0.439696,-0.1377742
2,0.46717507,0.5552429,"('unlikable', 'likable')",0.4288658,0.52678156,0.20982692,0.3483914,0.648771,0.74950826,0.4386597,0.544981,0.1063213
3,-1.2914906,-1.2471994,"('repellent', 'pleasant')",-0.12163445,0.0015932899,-0.80019414,-0.70573384,-0.0034679733,0.039759196,-0.5541968,-0.4778952,0.0763016
4,0.39104196,0.38874608,"('disliked', 'liked')",-1.1208919,-1.238724,-0.63832057,-0.6598714,-5.236294,-5.493449,-1.6511161,-1.7508247,-0.0997086
5,1.2046071,1.2420639,"('distant', 'outgoing')",0.410182,0.29760832,0.5234939,0.5549833,-0.21578105,-0.21515054,0.4806255,0.4698762,-0.0107493
6,0.9635452,0.99706674,"('distant', 'open')",-0.098989435,-0.25088298,0.18978153,0.19197756,0.21089461,0.18946393,0.316308,0.2819063,-0.0344017
7,-1.4831196,-1.5237999,"('insensitive', 'sensitive')",-0.6542464,-0.5979545,-0.11830226,-0.030534511,0.34562144,0.36499766,-0.4775117,-0.4468228,0.0306889
8,0.045616813,-0.06940163,"('unaffectionate', 'affectionate')",0.32534522,0.15886319,0.49502844,0.47523516,0.32354262,0.29588953,0.2973833,0.2151466,-0.0822367
9,-0.28222466,-0.3563954,"('unaffectionate', 'caring')",0.80048907,0.69911766,0.5694945,0.5874622,0.8847947,0.8917512,0.4931384,0.4554839,-0.0376545
10,-3.2238665,-3.295715,"('unsympathetic', 'sympathetic')",-0.5619719,-0.53512,-1.471306,-1.3849145,-0.75039184,-0.79117143,-1.5018841,-1.5017303,0.0001538
11,-1.8699315,-1.8677481,"('unhelpful', 'helpful')",0.46587852,0.5509365,0.811317,0.94437134,1.6833549,1.6725215,0.2726547,0.3250203,0.0523656
