,lincoln_male,lincoln_female,tuple,national_male,national_female,corp_male,corp_female,average_male,average_female,female-male
0,0.13044739,0.10831265,"('unsociable', 'sociable')",-0.24305792,-0.23802271,-0.40891665,-0.41428977,-0.1738424,-0.1813333,-0.0074909
1,-0.682948,-0.81553584,"('unfriendly', 'friendly')",-0.0048880447,-0.13353813,1.5056427,1.320003,0.2726022,0.123643,-0.1489592
2,-0.060178183,0.025235608,"('unlikable', 'likable')",0.67711854,0.72199684,0.6497734,0.66011435,0.422238,0.4691156,0.0468776
3,0.3632094,0.48994252,"('repellent', 'pleasant')",-0.34619397,-0.25230053,0.61513615,0.7182516,0.2107172,0.3186312,0.107914
4,-0.64892346,-0.76740414,"('disliked', 'liked')",0.102736354,-0.03147415,-7.194887,-7.460968,-2.580358,-2.7532822,-0.1729242
5,-0.6994936,-0.7283561,"('distant', 'outgoing')",-0.06574041,-0.14735183,-0.562843,-0.71271026,-0.4426924,-0.5294727,-0.0867803
6,-0.99431586,-0.9902686,"('distant', 'open')",-0.36567846,-0.4576791,-0.31316102,-0.48981458,-0.5577184,-0.6459208,-0.0882024
7,0.18650764,0.2176632,"('insensitive', 'sensitive')",-0.39645013,-0.26853457,0.35698467,0.43792892,0.0490141,0.1290192,0.0800051
8,-0.28601286,-0.3742782,"('unaffectionate', 'affectionate')",-0.4753294,-0.65044314,0.57045555,0.4726836,-0.0636289,-0.1840126,-0.1203837
9,0.31517377,0.23853514,"('unaffectionate', 'caring')",-0.27262554,-0.38103235,1.073897,1.0373827,0.3721484,0.2982952,-0.0738532
10,0.3817408,0.40796524,"('unsympathetic', 'sympathetic')",-1.1340314,-1.0750047,-0.7513605,-0.6607357,-0.501217,-0.4425917,0.0586253
11,0.24321254,0.33332327,"('unhelpful', 'helpful')",0.0068170503,0.03675484,1.4007087,1.4952372,0.5502461,0.6217718,0.0715257
12,1.3280057,1.4343951,"('unsupportive', 'supportive')",0.47795612,0.5277759,-2.1962764,-2.189158,-0.1301049,-0.0756623,0.0544426
13,0.05128617,0.13452435,"('impolite', 'polite')",-0.12736143,-0.0043932684,-1.1905068,-1.0416955,-0.422194,-0.3038548,0.1183392
14,0.021950047,0.111967884,"('antisocial', 'social')",0.9415052,1.0247345,-0.0655572,-0.05608097,0.2992994,0.3602072,0.0609078
15,-0.7396517,-0.88033396,"('boring', 'funny')",0.108962275,0.00074966624,0.06074709,0.022610787,-0.1899808,-0.2856578,-0.095677
16,-1.6178856,-1.7664465,"('unpopular', 'popular')",-0.13666661,-0.23186432,0.062713325,-0.09751944,-0.5639463,-0.6986101,-0.1346638
17,0.22954023,0.31925404,"('nasty', 'nice')",-0.21904674,-0.15762451,-0.6167046,-0.5611629,-0.2020704,-0.1331778,0.0688926
18,-0.119908616,-0.1138936,"('disagreeable', 'welcoming')",0.7937554,0.84568,-0.6431592,-0.7378784,0.0102292,-0.0020307,-0.0122599
19,-0.73735243,-0.728253,"('inhospitable', 'hospitable')",-0.50753284,-0.53784066,-0.977505,-0.999056,-0.7407967,-0.7550499,-0.0142532
20,0.030327875,0.051000353,"('rough', 'thoughtful')",0.4373139,0.4560368,0.9028455,0.8983726,0.4568291,0.4684699,0.0116408
21,-0.24115136,-0.13598979,"('immoral', 'moral')",0.30592746,0.4573924,-0.9710034,-0.8062886,-0.3020758,-0.1616287,0.1404471
22,-0.24944267,-0.17524946,"('untrustworthy', 'trustworthy')",0.32475728,0.3790736,-0.9235583,-0.9106719,-0.2827479,-0.2356159,0.047132
23,0.58137894,0.58850396,"('insincere', 'sincere')",-0.11996539,-0.10980041,5.740247,5.805625,2.0672201,2.0947762,0.0275561
24,0.4667924,0.48153093,"('dishonest', 'honest')",0.47465828,0.49837464,0.5017546,0.5002612,0.4810685,0.4933889,0.0123204
