,western_male,western_female,tuple,digital_male,digital_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.67963105,-0.69062084,"('unsociable', 'sociable')",-0.6002648,-0.5719558,-0.6698539,-0.7630707,-0.6499166,-0.6752157,-0.0252991
1,-0.06847349,-0.14991492,"('unfriendly', 'friendly')",0.6337595,0.5685209,1.0563233,0.8132617,0.5405364,0.4106226,-0.1299138
2,1.33942,1.4228479,"('unlikable', 'likable')",0.9731419,1.07277,1.1071086,1.1362947,1.1398902,1.2106376,0.0707474
3,-0.17277446,-0.15108243,"('repellent', 'pleasant')",-0.58212674,-0.36705288,0.7226097,0.8725825,-0.0107638,0.1181491,0.1289129
4,-0.73842806,-0.7640129,"('disliked', 'liked')",-0.87397194,-0.95749766,-5.7998886,-6.0931063,-2.4707629,-2.6048722,-0.1341093
5,-0.5200836,-0.51380944,"('distant', 'outgoing')",0.052309338,0.054391194,-0.5434112,-0.57019246,-0.3370618,-0.3432035,-0.0061417
6,-0.5316397,-0.5210599,"('distant', 'open')",-0.1706274,-0.15135676,-0.36668503,-0.42354804,-0.3563174,-0.3653216,-0.0090042
7,0.43924344,0.43366668,"('insensitive', 'sensitive')",0.34351227,0.54813087,0.17006676,0.17287105,0.3176075,0.3848895,0.067282
8,-0.15503141,-0.18616651,"('unaffectionate', 'affectionate')",0.033077948,-0.106253386,0.2322357,0.13599767,0.0367607,-0.0521407,-0.0889014
9,0.363977,0.33548924,"('unaffectionate', 'caring')",0.044883303,0.006135881,0.7741366,0.70757324,0.3943323,0.3497328,-0.0445995
10,-0.22340727,-0.17951116,"('unsympathetic', 'sympathetic')",-1.4908609,-1.2992499,-0.8822373,-0.87249696,-0.8655019,-0.7837527,0.0817492
11,-0.3027048,-0.23845014,"('unhelpful', 'helpful')",-0.13929778,0.05306434,1.4644783,1.4878569,0.3408252,0.434157,0.0933318
12,0.7384825,0.8014849,"('unsupportive', 'supportive')",-0.39959738,-0.20296802,-1.836861,-1.8717597,-0.4993253,-0.4244142,0.0749111
13,-0.109730415,-0.09861985,"('impolite', 'polite')",-0.36384833,-0.20362167,-1.1065257,-1.0871112,-0.5267015,-0.4631176,0.0635839
14,0.12636217,0.12715869,"('antisocial', 'social')",0.5459063,0.5734753,-0.13875884,-0.2258284,0.1778366,0.1582685,-0.0195681
15,0.6057569,0.569939,"('boring', 'funny')",0.98165244,0.85043794,-0.34230015,-0.4322073,0.4150364,0.3293899,-0.0856465
16,-0.8703186,-0.9616855,"('unpopular', 'popular')",-0.6471415,-0.7189015,0.22739151,0.12600191,-0.4300229,-0.518195,-0.0881721
17,-0.3413971,-0.22523902,"('nasty', 'nice')",-1.2557147,-1.2156259,-1.0081793,-0.92721474,-0.8684303,-0.7893599,0.0790704
18,0.33384976,0.39864692,"('disagreeable', 'welcoming')",0.27379733,0.33601856,-0.34892535,-0.39803725,0.0862406,0.1122094,0.0259688
19,0.07207791,0.17426428,"('inhospitable', 'hospitable')",-0.2920521,-0.24743646,-0.7040971,-0.58687043,-0.3080238,-0.2200142,0.0880096
20,-0.260194,-0.17782849,"('rough', 'thoughtful')",0.17018501,0.33996537,0.71924955,0.75129974,0.2097469,0.3044789,0.094732
21,0.4993481,0.50523084,"('immoral', 'moral')",-0.16190185,-0.019327471,-0.6538973,-0.55764014,-0.1054837,-0.0239123,0.0815714
22,0.3012432,0.32469463,"('untrustworthy', 'trustworthy')",0.5613777,0.66881657,-0.73016334,-0.74887866,0.0441525,0.0815442,0.0373917
23,0.74985564,0.7435644,"('insincere', 'sincere')",0.063845806,0.20218563,4.6127467,4.603933,1.8088161,1.8498944,0.0410783
24,0.74793214,0.7108251,"('dishonest', 'honest')",-0.13159162,-0.05487232,0.37752292,0.2752704,0.3312878,0.3104077,-0.0208801
25,0.70799017,0.66345257,"('egoistic', 'altruistic')",0.2310727,0.20067486,1.195873,1.1585432,0.7116453,0.6742236,-0.0374217
26,0.31607622,0.24205032,"('hardhearted', 'benevolent')",0.30379745,0.2017468,1.9397346,1.7306484,0.8532027,0.7248152,-0.1283875
27,-0.2906694,-0.2564778,"('hardhearted', 'softhearted')",-0.3660704,-0.2936975,0.5970818,0.58406687,-0.019886,0.0112972,0.0311832
28,0.7256715,0.58264697,"('disloyal', 'loyal')",0.15396604,0.11893648,0.9517506,0.77502155,0.6104627,0.4922016,-0.1182611
29,0.12356268,0.11638883,"('unfair', 'fair')",-0.08982376,-0.15104379,-0.27855295,-0.4050782,-0.0816047,-0.1465777,-0.064973
30,0.08022266,0.11295379,"('intolerant', 'tolerant')",0.69585323,0.82291377,0.36149907,0.26976067,0.3791916,0.4018761,0.0226845
31,-0.7220561,-0.68368626,"('evil', 'good')",-0.5371761,-0.5574839,-0.9725124,-1.0195038,-0.7439148,-0.753558,-0.0096432
32,0.2576254,0.15115863,"('unkind', 'kind')",-0.3606516,-0.35702622,0.51147985,0.27799863,0.1361512,0.0240437,-0.1121075
33,0.8489241,0.7477664,"('wrong', 'right')",1.0079898,0.9945209,-0.434366,-0.44898582,0.4741826,0.4311005,-0.0430821
34,0.23481803,0.36684346,"('mean', 'honorable')",-0.3929531,-0.1849654,4.423542,4.728013,1.4218024,1.6366304,0.214828
