,dominion_male,dominion_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9104138,-0.9059102,"('unsociable', 'sociable')",-0.08674392,-0.13770229,-0.51875746,-0.6815227,-0.5053051,-0.5750451,-0.06974
1,-0.22364944,-0.3971243,"('unfriendly', 'friendly')",0.6991331,0.49847037,1.4247838,1.3347723,0.6334225,0.4787061,-0.1547164
2,-0.48507482,-0.5154382,"('unlikable', 'likable')",1.1086901,1.0658559,0.55292094,0.6550793,0.3921788,0.4018323,0.0096535
3,-0.8787451,-0.72843605,"('repellent', 'pleasant')",-0.06537296,0.036111802,0.3944728,0.4101455,-0.1832151,-0.0940596,0.0891555
4,0.34281483,0.18455058,"('disliked', 'liked')",0.422714,0.25341728,-6.1665573,-6.191045,-1.8003429,-1.9176923,-0.1173494
5,0.32435337,0.09949619,"('distant', 'outgoing')",-0.2396816,-0.36825293,-0.3212717,-0.24687205,-0.0788666,-0.1718763,-0.0930097
6,-0.21976793,-0.4506359,"('distant', 'open')",-0.7044759,-0.88618755,0.013187025,0.08448901,-0.3036856,-0.4174448,-0.1137592
7,0.57863814,0.6900764,"('insensitive', 'sensitive')",1.0138435,1.1420572,0.8641657,0.7846782,0.8188825,0.8722706,0.0533881
8,0.30013657,0.16513371,"('unaffectionate', 'affectionate')",-0.8292295,-1.0476515,0.3215973,0.27035156,-0.0691652,-0.2040554,-0.1348902
9,0.8895977,0.7808872,"('unaffectionate', 'caring')",0.16463938,0.02778587,0.7500972,0.7411709,0.6014448,0.5166147,-0.0848301
10,-0.32983774,-0.17340113,"('unsympathetic', 'sympathetic')",-0.47030866,-0.45691976,-0.21644482,-0.3674459,-0.3388637,-0.3325889,0.0062748
11,-0.7502372,-0.63947475,"('unhelpful', 'helpful')",0.16281644,0.2625278,2.052218,2.0366347,0.4882657,0.5532293,0.0649636
12,0.60556495,0.65692294,"('unsupportive', 'supportive')",0.5453872,0.5751256,-1.7587739,-1.7460217,-0.2026073,-0.1713244,0.0312829
13,-0.3611628,-0.26643687,"('impolite', 'polite')",0.13515064,0.24470535,-0.22699428,-0.30969545,-0.1510021,-0.1104757,0.0405264
14,-0.15639666,-0.038328394,"('antisocial', 'social')",0.7969991,0.9339612,-0.3841075,-0.48183012,0.0854983,0.1379342,0.0524359
15,-0.2598856,-0.38261244,"('boring', 'funny')",-0.122588485,-0.2784028,0.38116625,0.34509605,-0.0004359,-0.1053064,-0.1048705
16,-1.73861,-1.8176482,"('unpopular', 'popular')",-0.40888447,-0.5184208,0.12707159,0.17532326,-0.6734743,-0.7202486,-0.0467743
17,-0.71996874,-0.7209536,"('nasty', 'nice')",-0.93947643,-0.84592193,-0.4887759,-0.39837563,-0.7160737,-0.6550837,0.06099
18,-0.14856799,-0.18074924,"('disagreeable', 'welcoming')",-0.91952354,-0.84212875,-0.6926735,-0.59563154,-0.5869217,-0.5395032,0.0474185
19,-0.5192162,-0.63039345,"('inhospitable', 'hospitable')",-1.232674,-1.3154284,-0.26945108,-0.18219537,-0.6737804,-0.7093391,-0.0355587
20,-0.2626375,-0.12687354,"('rough', 'thoughtful')",0.039310686,0.12892681,0.9113176,0.8660844,0.2293303,0.2893792,0.0600489
21,-0.44045916,-0.3100202,"('immoral', 'moral')",1.2878665,1.380123,-0.55331606,-0.5155228,0.0980304,0.18486,0.0868296
22,-0.3122625,-0.33038768,"('untrustworthy', 'trustworthy')",-0.7579018,-0.80529404,-0.76679206,-0.8319512,-0.6123188,-0.6558777,-0.0435589
23,-0.3775585,-0.32339892,"('insincere', 'sincere')",-0.05192565,-0.00489955,5.7162013,5.598792,1.762239,1.7568312,-0.0054078
24,0.8957728,0.90629274,"('dishonest', 'honest')",0.60999817,0.65017116,0.9523414,0.8896149,0.8193707,0.8153596,-0.0040111
25,-0.25099975,-0.36031833,"('egoistic', 'altruistic')",0.7728774,0.7195002,1.1064998,1.1036457,0.5427925,0.4876092,-0.0551833
26,1.7382789,1.4998063,"('hardhearted', 'benevolent')",0.69739664,0.58865684,1.3562165,1.1952434,1.263964,1.0945688,-0.1693952
27,0.04318116,0.0408502,"('hardhearted', 'softhearted')",0.23379427,0.31703764,1.3802333,1.3677515,0.5524029,0.5752131,0.0228102
28,0.93474394,0.8887728,"('disloyal', 'loyal')",0.022955142,-0.073322445,1.0908166,0.9129543,0.6828386,0.5761348,-0.1067038
29,-0.5246363,-0.56423366,"('unfair', 'fair')",-0.43810177,-0.39851475,-0.23722443,-0.33468032,-0.3999875,-0.4324762,-0.0324887
30,0.64367205,0.7981359,"('intolerant', 'tolerant')",1.1208702,1.1479032,1.2329019,1.2160006,0.9991481,1.0540133,0.0548652
31,-0.82390094,-0.99069494,"('evil', 'good')",-1.4154186,-1.5252308,-1.4530444,-1.3969402,-1.230788,-1.3042886,-0.0735006
32,0.10009837,0.04475285,"('unkind', 'kind')",0.0621254,0.07372737,0.9917555,0.8369327,0.3846598,0.318471,-0.0661888
33,0.92175776,0.8105145,"('wrong', 'right')",1.0095952,0.88877046,-0.7579075,-0.7296891,0.3911484,0.3231986,-0.0679498
34,-0.33848158,-0.22405909,"('mean', 'honorable')",0.27947223,0.3785909,5.7754498,5.921899,1.9054801,2.0254769,0.1199968
35,0.3180707,0.10618356,"('corrupt', 'incorrupt')",-0.9497871,-1.0813025,-0.36822185,-0.42282787,-0.3333127,-0.4659823,-0.1326696
36,-0.40471357,-0.61706257,"('hostile', 'amicable')",-0.94141626,-1.237504,-0.20557266,-0.26055813,-0.5172342,-0.7050416,-0.1878074
37,-0.3021913,-0.2710376,"('fake', 'genuine')",0.26596248,0.20345259,0.5835608,0.56334114,0.182444,0.165252,-0.017192
38,-0.10650592,-0.1339564,"('untruthful', 'truthful')",0.2272439,0.13107128,-0.076942295,-0.01145874,0.0145986,-0.0047813,-0.0193799
39,1.4880818,1.6135075,"('exploitative', 'cooperative')",-0.3753135,-0.2095677,-0.17093705,-0.12575245,0.3139437,0.4260625,0.1121188
40,1.0549833,0.9814541,"('stingy', 'generous')",0.38116035,0.37782562,-1.3678843,-1.4715393,0.0227531,-0.0374199,-0.060173
41,0.28217658,0.28354672,"('unforgiving', 'forgiving')",-0.59946615,-0.6089815,-0.025656981,-0.10044244,-0.1143155,-0.1419591,-0.0276436
42,0.34302238,0.4256209,"('unreliable', 'reliable')",-0.03242013,0.007988047,-2.6559935,-2.543467,-0.7817971,-0.703286,0.0785111
