,marsh_male,marsh_female,tuple,&_male,&_female,mclennan_male,mclennan_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.009639766,-0.1585629,"('unsociable', 'sociable')",0.63406485,0.63204205,-2.555744,-2.7267063,-0.27671087,-0.45906284,-0.50380296,-0.660549,-0.5423666,-0.6745678,-0.1322012
1,0.23320645,0.186174,"('unfriendly', 'friendly')",-1.0644597,-1.1364496,-1.9062533,-1.9180332,-0.66064113,-0.80954295,1.926489,1.7747383,-0.2943318,-0.3806227,-0.0862909
2,-0.6400607,-0.5547998,"('unlikable', 'likable')",0.7566104,0.84802574,0.08081152,0.15093854,0.8084741,0.86753637,0.5723135,0.6904651,0.3156298,0.4004332,0.0848034
3,-0.36270016,-0.22704603,"('repellent', 'pleasant')",0.07813109,0.16924395,-1.4758672,-1.4566873,0.09302789,0.07092444,-0.1822725,-0.12624824,-0.3699362,-0.3139627,0.0559735
4,-0.4089319,-0.48678622,"('disliked', 'liked')",0.13159955,-0.05071306,0.736775,0.6859514,-0.23100516,-0.34653774,-5.396322,-5.237149,-1.0335769,-1.0870469,-0.05347
5,0.01092748,0.107365236,"('distant', 'outgoing')",-0.87853706,-0.944918,1.536954,1.5836893,-0.92569077,-0.89578736,0.05184252,0.11726843,-0.0409008,-0.0064765,0.0344243
6,0.37796292,0.5257349,"('distant', 'open')",-0.8378474,-0.87895125,1.6134713,1.6761221,-0.91694564,-0.89460576,0.8725674,0.88434565,0.2218417,0.2625291,0.0406874
7,1.2876942,1.3501385,"('insensitive', 'sensitive')",0.17371088,0.36291137,-1.2956996,-1.3216524,-0.4930297,-0.51732975,0.7347165,0.7096233,0.0814784,0.1167382,0.0352598
8,0.5856271,0.628033,"('unaffectionate', 'affectionate')",-0.4760029,-0.496801,0.012926325,0.008536518,-0.98129714,-1.0120131,0.74345857,0.62678915,-0.0230576,-0.0490911,-0.0260335
9,1.0636165,1.1176176,"('unaffectionate', 'caring')",-0.34584317,-0.32609364,-0.2700295,-0.28545526,-0.24160549,-0.35567245,1.4762067,1.352034,0.336469,0.300486,-0.035983
10,0.10210201,0.124888316,"('unsympathetic', 'sympathetic')",0.3923671,0.47987384,-3.5448723,-3.6151044,-0.4383825,-0.6117977,0.05647922,-0.079412065,-0.6864613,-0.7403104,-0.0538491
11,0.12760319,0.103367545,"('unhelpful', 'helpful')",-0.62484413,-0.6285897,-2.090795,-2.0633957,-0.124431156,-0.18990959,1.778714,1.6844435,-0.1867507,-0.2188168,-0.0320661
12,0.9014855,0.93582046,"('unsupportive', 'supportive')",0.7304501,0.927181,-0.8293365,-0.7892926,-0.5429157,-0.5255673,-1.4591411,-1.3825672,-0.2398916,-0.1668851,0.0730065
13,0.19381076,0.09129977,"('impolite', 'polite')",0.29312617,0.3925707,-1.8308923,-1.8251057,0.21356633,0.2321089,-0.25734258,-0.302244,-0.2775463,-0.2822741,-0.0047278
14,-0.014026858,-0.056005597,"('antisocial', 'social')",1.0275476,1.1170659,-1.9157943,-1.9203827,0.209677,0.10173074,-0.88913393,-0.9094302,-0.3163461,-0.3334044,-0.0170583
15,0.25331983,0.17838235,"('boring', 'funny')",0.4223143,0.31583026,-0.30834377,-0.3526074,0.40823004,0.36610132,0.73438704,0.7506219,0.3019815,0.2516657,-0.0503158
16,-0.90336704,-0.85620314,"('unpopular', 'popular')",0.02114866,0.13360903,0.21276483,0.16730314,-0.2012021,-0.17056742,0.6123748,0.6895255,-0.0516562,-0.0072666,0.0443896
17,0.11682676,0.09933741,"('nasty', 'nice')",0.30636138,0.40697727,-0.27294666,-0.25376102,-0.7746473,-0.71267664,-0.49723306,-0.40332514,-0.2243278,-0.1726896,0.0516382
