,truist_male,truist_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.55590385,-0.7726711,"('unsociable', 'sociable')",0.38895184,0.17989361,-0.15475771,-0.3480755,-0.1072366,-0.3136177,-0.2063811
1,-1.3890692,-1.3832842,"('unfriendly', 'friendly')",1.2910516,1.1553711,0.98374254,0.91143996,0.2952417,0.2278423,-0.0673994
2,0.8297324,0.80587405,"('unlikable', 'likable')",2.3064559,2.374358,0.9961694,1.1252259,1.3774525,1.4351527,0.0577002
3,-0.26177236,-0.2492683,"('repellent', 'pleasant')",-0.33846682,-0.25752175,1.0395948,0.94218063,0.1464519,0.1451302,-0.0013217
4,-0.022238148,0.035852607,"('disliked', 'liked')",-0.09643071,-0.05651346,-6.911982,-6.844818,-2.3435504,-2.288493,0.0550574
5,-0.65764254,-0.50345284,"('distant', 'outgoing')",0.6522178,0.7253938,-0.96494937,-0.7532689,-0.323458,-0.1771093,0.1463487
6,-1.2572782,-1.0703214,"('distant', 'open')",-0.225211,-0.14044586,-1.0504802,-0.8804521,-0.8443232,-0.6970731,0.1472501
7,-0.39317062,-0.37635538,"('insensitive', 'sensitive')",0.22795852,0.2565134,0.044112973,0.091485165,-0.0403664,-0.0094523,0.0309141
8,-0.89667535,-0.9267686,"('unaffectionate', 'affectionate')",0.40651587,0.34344745,0.2839533,0.36420184,-0.0687354,-0.0730398,-0.0043044
9,-1.1660489,-1.1670932,"('unaffectionate', 'caring')",1.4080367,1.3583003,1.0946372,1.1881989,0.4455417,0.459802,0.0142603
10,-0.9249034,-1.015854,"('unsympathetic', 'sympathetic')",-0.93493277,-0.9192716,-0.03023579,-0.085752636,-0.630024,-0.6736261,-0.0436021
11,0.08700035,0.0007001646,"('unhelpful', 'helpful')",0.12607437,0.16262197,2.3083389,2.419516,0.8404712,0.8609461,0.0204749
12,-0.65423363,-0.60285574,"('unsupportive', 'supportive')",0.7368353,0.8745897,-2.3472602,-2.1972756,-0.7548862,-0.6418472,0.113039
13,0.25600684,0.16909885,"('impolite', 'polite')",0.12569627,0.19987606,-0.4822078,-0.41515696,-0.0335016,-0.015394,0.0181076
14,0.48767745,0.38251522,"('antisocial', 'social')",1.8315676,1.8139881,0.008821656,-0.18537413,0.7760223,0.6703765,-0.1056458
15,0.23608409,0.14821455,"('boring', 'funny')",0.2335936,0.1713036,-0.40262774,-0.35277113,0.02235,-0.0110843,-0.0334343
16,-0.677128,-0.6493939,"('unpopular', 'popular')",-0.31742525,-0.30046856,0.31388235,0.24484712,-0.2268903,-0.2350051,-0.0081148
17,-0.512272,-0.4249488,"('nasty', 'nice')",-0.41730717,-0.24495433,-0.8138914,-0.7748433,-0.5811568,-0.4815822,0.0995746
18,-1.0417547,-0.99694556,"('disagreeable', 'welcoming')",-0.31385356,-0.2042904,-0.8711585,-0.81827205,-0.7422555,-0.6731694,0.0690861
19,-1.1339451,-1.0332289,"('inhospitable', 'hospitable')",-0.6796123,-0.66795033,-0.8770116,-0.63505876,-0.8968563,-0.778746,0.1181103
20,0.25342065,0.24973173,"('rough', 'thoughtful')",0.22818822,0.23964341,0.47246024,0.49717477,0.318023,0.32885,0.010827
21,0.64968395,0.45937693,"('immoral', 'moral')",0.6576695,0.6274107,-0.282613,-0.31018242,0.3415802,0.2588684,-0.0827118
22,0.4354584,0.34087974,"('untrustworthy', 'trustworthy')",-0.2548248,-0.35718438,-0.63751894,-0.667541,-0.1522951,-0.2279485,-0.0756534
23,-0.3133576,-0.40842748,"('insincere', 'sincere')",0.8578161,0.8405123,6.3427854,6.2063665,2.2957479,2.2128172,-0.0829307
24,-0.32381478,-0.34586966,"('dishonest', 'honest')",0.55934995,0.6182621,0.829567,0.8768275,0.3550341,0.3830733,0.0280392
25,-0.7460764,-0.7809647,"('egoistic', 'altruistic')",-0.06496301,-0.029119743,0.78042734,0.6383919,-0.010204,-0.0572308,-0.0470268
26,-0.48179492,-0.61553586,"('hardhearted', 'benevolent')",1.920463,1.7951684,1.3551639,1.2198867,0.9312773,0.7998397,-0.1314376
