,mettler_male,mettler_female,tuple,toledo_male,toledo_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.14104988,0.1428798,"('unsociable', 'sociable')",0.5294081,0.3197058,0.37071124,0.1430224,-0.26899958,-0.3697703,0.1930424,0.0589594,-0.134083
1,-2.0304167,-1.7803656,"('unfriendly', 'friendly')",1.5310858,1.6340959,-0.05361978,-0.13727207,2.1116126,1.9171845,0.3896655,0.4084107,0.0187452
2,0.86448216,0.9162831,"('unlikable', 'likable')",1.5655143,1.5622156,1.7011186,1.8150432,0.7606448,0.92679316,1.22294,1.3050838,0.0821438
3,-0.38257506,-0.2419007,"('repellent', 'pleasant')",0.06587915,0.20065476,0.3835876,0.40284976,0.28628647,0.40207714,0.0882945,0.1909202,0.1026257
4,-0.3230567,-0.16874146,"('disliked', 'liked')",-1.1465802,-1.0706755,-0.9341541,-0.8319094,-6.3335524,-6.3216763,-2.1843357,-2.0982506,0.0860851
5,-0.8666262,-0.6334518,"('distant', 'outgoing')",0.01781433,0.14745642,-0.6050328,-0.3664366,-0.44291252,-0.35699877,-0.4741893,-0.3023577,0.1718316
6,-1.5301639,-1.2657763,"('distant', 'open')",0.60117376,0.84778196,-0.5021202,-0.26336598,0.3960285,0.43146056,-0.2587705,-0.0624749,0.1962956
7,-0.29610497,-0.10055442,"('insensitive', 'sensitive')",1.0828278,1.1209071,0.40430856,0.33578792,0.81264085,0.84964204,0.5009181,0.5514456,0.0505275
8,-1.9243104,-1.8472879,"('unaffectionate', 'affectionate')",0.484231,0.61206204,-0.91940796,-0.93502957,0.51551455,0.4012555,-0.4609932,-0.44225,0.0187432
9,-1.4969188,-1.3559613,"('unaffectionate', 'caring')",1.4435813,1.5213788,-0.0025289878,0.02105388,1.0738895,1.0437248,0.2545058,0.307549,0.0530432
10,-0.49436545,-0.4631387,"('unsympathetic', 'sympathetic')",1.4728558,1.3934535,-0.28767347,-0.4456826,0.2340607,0.1713051,0.2312194,0.1639843,-0.0672351
11,0.19238572,0.1797917,"('unhelpful', 'helpful')",0.7901068,0.7559489,0.5385666,0.5250938,2.178329,2.22326,0.924847,0.9210236,-0.0038234
12,0.0070806257,0.33094352,"('unsupportive', 'supportive')",1.2369723,1.4492636,0.07544853,0.29727328,-1.5985556,-1.4355093,-0.0697635,0.1604927,0.2302562
13,1.0068402,0.9681955,"('impolite', 'polite')",0.94448274,0.732001,1.3344911,1.1983085,0.035511836,0.017325997,0.8303315,0.7289578,-0.1013737
14,0.44654086,0.44514522,"('antisocial', 'social')",-0.048503865,-0.13318338,0.8365264,0.76744735,-0.9753125,-0.87699324,0.0648127,0.050604,-0.0142087
