,duke_male,duke_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.3492699,-0.49182403,"('unsociable', 'sociable')",-0.44010517,-0.57913643,-0.014986101,-0.07404669,-0.2681204,-0.3816691,-0.1135487
1,0.29322937,0.1608602,"('unfriendly', 'friendly')",0.35814798,0.16116686,0.8131465,0.59430104,0.4881746,0.3054427,-0.1827319
2,0.9764019,1.0072008,"('unlikable', 'likable')",1.0095434,0.9490638,0.75321627,0.7217265,0.9130538,0.8926637,-0.0203901
3,-0.08192127,0.09819091,"('repellent', 'pleasant')",-0.5307584,-0.44872016,0.69256055,0.76877785,0.026627,0.1394162,0.1127892
4,-0.20901503,-0.23334382,"('disliked', 'liked')",0.76840794,0.64868367,-6.1818986,-6.3020673,-1.8741686,-1.9622424,-0.0880738
5,-0.454029,-0.5300262,"('distant', 'outgoing')",0.53102934,0.41897732,-0.8695931,-0.9318717,-0.2641976,-0.3476402,-0.0834426
6,-0.90788877,-0.9596311,"('distant', 'open')",0.0695332,-0.1000871,-0.9429068,-1.0716382,-0.5937541,-0.7104521,-0.116698
7,0.19226222,0.19408228,"('insensitive', 'sensitive')",0.19743915,0.27159125,0.61535954,0.710577,0.3350203,0.3920835,0.0570632
8,0.17029752,0.07236233,"('unaffectionate', 'affectionate')",-0.5071097,-0.65452826,-0.040797755,-0.17226142,-0.12587,-0.2514758,-0.1256058
9,0.5684964,0.47911188,"('unaffectionate', 'caring')",0.13279001,0.035327412,0.75419044,0.6792679,0.485159,0.3979024,-0.0872566
10,-0.04508856,-0.14676438,"('unsympathetic', 'sympathetic')",-1.1590226,-1.285427,-0.2508269,-0.2347467,-0.4849793,-0.555646,-0.0706667
11,-0.15567932,-0.15821764,"('unhelpful', 'helpful')",-0.07194964,-0.02966619,2.15973,2.2536347,0.6440337,0.6885836,0.0445499
12,1.8788028,1.8674052,"('unsupportive', 'supportive')",0.4131219,0.37301278,-1.5630702,-1.5685952,0.2429515,0.2239409,-0.0190106
13,0.27921635,0.22189933,"('impolite', 'polite')",-0.3669626,-0.32021174,-0.25791317,-0.22160554,-0.1152198,-0.1066393,0.0085805
14,0.6103473,0.5281273,"('antisocial', 'social')",0.3462628,0.4006585,0.20505388,0.2607841,0.3872213,0.3965233,0.009302
15,-0.022730753,-0.1405217,"('boring', 'funny')",0.17471579,0.08401324,-0.35758805,-0.3755868,-0.0685343,-0.1440318,-0.0754975
16,-1.4545122,-1.366723,"('unpopular', 'popular')",0.16935048,0.15307382,0.25272286,0.21599688,-0.3441463,-0.3325508,0.0115955
