,probation_male,probation_female,tuple,average_male,average_female,female-male
0,-0.008857448,-0.10526869,"('unsociable', 'sociable')",-0.0088574,-0.1052687,-0.0964113
1,1.5362391,1.6726688,"('unfriendly', 'friendly')",1.5362391,1.6726688,0.1364297
2,0.2732533,0.38884518,"('unlikable', 'likable')",0.2732533,0.3888452,0.1155919
3,0.5258968,0.61252373,"('repellent', 'pleasant')",0.5258968,0.6125237,0.0866269
4,-7.9500084,-7.893183,"('disliked', 'liked')",-7.9500084,-7.8931832,0.0568252
5,-0.38637018,-0.27192444,"('distant', 'outgoing')",-0.3863702,-0.2719244,0.1144458
6,0.18463495,0.21447049,"('distant', 'open')",0.184635,0.2144705,0.0298355
7,1.281903,1.2382019,"('insensitive', 'sensitive')",1.281903,1.2382019,-0.0437011
8,1.549747,1.4862915,"('unaffectionate', 'affectionate')",1.549747,1.4862915,-0.0634555
9,1.828777,1.8493292,"('unaffectionate', 'caring')",1.828777,1.8493292,0.0205522
10,1.2864991,1.112402,"('unsympathetic', 'sympathetic')",1.2864991,1.112402,-0.1740971
11,1.759595,1.7117362,"('unhelpful', 'helpful')",1.759595,1.7117362,-0.0478588
12,-1.4629269,-1.4757649,"('unsupportive', 'supportive')",-1.4629269,-1.4757649,-0.012838
13,-0.27319878,-0.32043913,"('impolite', 'polite')",-0.2731988,-0.3204391,-0.0472403
14,-0.28965232,-0.31202748,"('antisocial', 'social')",-0.2896523,-0.3120275,-0.0223752
15,0.18506628,0.21844096,"('boring', 'funny')",0.1850663,0.218441,0.0333747
16,-0.7884654,-0.69580597,"('unpopular', 'popular')",-0.7884654,-0.695806,0.0926594
17,0.113261834,0.08260267,"('nasty', 'nice')",0.1132618,0.0826027,-0.0306591
18,-0.94949526,-0.86026704,"('disagreeable', 'welcoming')",-0.9494953,-0.860267,0.0892283
19,-0.35358426,-0.34900203,"('inhospitable', 'hospitable')",-0.3535843,-0.349002,0.0045823
20,0.7184406,0.57428926,"('rough', 'thoughtful')",0.7184406,0.5742893,-0.1441513
21,-0.37574288,-0.25907615,"('immoral', 'moral')",-0.3757429,-0.2590761,0.1166668
22,-0.34403336,-0.36003816,"('untrustworthy', 'trustworthy')",-0.3440334,-0.3600382,-0.0160048
23,6.9288297,6.9609175,"('insincere', 'sincere')",6.9288297,6.9609175,0.0320878
24,1.5219657,1.5088848,"('dishonest', 'honest')",1.5219657,1.5088848,-0.0130809
25,0.4918571,0.5235343,"('egoistic', 'altruistic')",0.4918571,0.5235343,0.0316772
26,0.93150467,0.8262347,"('hardhearted', 'benevolent')",0.9315047,0.8262347,-0.10527
27,1.884501,1.7237339,"('hardhearted', 'softhearted')",1.884501,1.7237339,-0.1607671
28,1.3454583,1.213666,"('disloyal', 'loyal')",1.3454583,1.213666,-0.1317923
29,-0.26301083,-0.42261636,"('unfair', 'fair')",-0.2630108,-0.4226164,-0.1596056
30,1.0738997,1.0335582,"('intolerant', 'tolerant')",1.0738997,1.0335582,-0.0403415
31,-1.3440372,-1.283237,"('evil', 'good')",-1.3440372,-1.283237,0.0608002
32,1.4826205,1.351593,"('unkind', 'kind')",1.4826205,1.351593,-0.1310275
33,-0.7938687,-0.6880826,"('wrong', 'right')",-0.7938687,-0.6880826,0.1057861
34,4.8111887,5.028459,"('mean', 'honorable')",4.8111887,5.0284591,0.2172704
35,-0.7493597,-0.89867795,"('corrupt', 'incorrupt')",-0.7493597,-0.8986779,-0.1493182
36,-0.33216062,-0.3883731,"('hostile', 'amicable')",-0.3321606,-0.3883731,-0.0562125
37,0.96556395,0.87403953,"('fake', 'genuine')",0.965564,0.8740395,-0.0915245
38,0.0554305,0.09431551,"('untruthful', 'truthful')",0.0554305,0.0943155,0.038885
39,-0.09187262,-0.14694777,"('exploitative', 'cooperative')",-0.0918726,-0.1469478,-0.0550752
40,-1.5915806,-1.6804833,"('stingy', 'generous')",-1.5915806,-1.6804833,-0.0889027
41,0.25221336,0.1071044,"('unforgiving', 'forgiving')",0.2522134,0.1071044,-0.145109
42,-2.142784,-2.2018135,"('unreliable', 'reliable')",-2.1427841,-2.2018135,-0.0590294
43,1.3962543,1.3305595,"('irresponsible', 'responsible')",1.3962543,1.3305595,-0.0656948
44,-1.2831248,-1.3912746,"('prejudiced', 'unprejudiced')",-1.2831248,-1.3912746,-0.1081498
45,0.27884868,0.11080272,"('incompetent', 'competent')",0.2788487,0.1108027,-0.168046
46,-0.7100473,-0.83265126,"('uncompetitive', 'competitive')",-0.7100473,-0.8326513,-0.122604
47,5.9360676,6.047575,"('stupid', 'smart')",5.9360676,6.047575,0.1115074
48,0.7355124,0.6786518,"('unintelligent', 'intelligent')",0.7355124,0.6786518,-0.0568606
49,-0.4798923,-0.3593092,"('unable', 'able')",-0.4798923,-0.3593092,0.1205831
50,-0.008679129,-0.014678952,"('clumsy', 'skillful')",-0.0086791,-0.014679,-0.0059999
51,-0.18383919,-0.20897067,"('uneducated', 'educated')",-0.1838392,-0.2089707,-0.0251315
52,-0.18061043,-0.19946727,"('irrational', 'rational')",-0.1806104,-0.1994673,-0.0188569
53,0.5581701,0.5306309,"('uncreative', 'creative')",0.5581701,0.5306309,-0.0275392
54,1.1191242,1.2193714,"('incapable', 'capable')",1.1191242,1.2193714,0.1002472
55,0.3251766,0.3132947,"('incompetent', 'clever')",0.3251766,0.3132947,-0.0118819
56,0.4246041,0.47658917,"('impractical', 'practical')",0.4246041,0.4765892,0.0519851
57,-2.806901,-2.895086,"('unimaginative', 'imaginative')",-2.806901,-2.8950861,-0.0881851
58,0.11462278,-0.003858555,"('undiscriminating', 'discriminating')",0.1146228,-0.0038586,-0.1184814
59,0.030772144,0.1503519,"('foolish', 'wise')",0.0307721,0.1503519,0.1195798
60,0.22520877,0.2971476,"('inefficient', 'efficient')",0.2252088,0.2971476,0.0719388
61,0.57334346,0.38210398,"('illogical', 'logical')",0.5733435,0.382104,-0.1912395
62,0.5723241,0.6170492,"('incompetent', 'brilliant')",0.5723241,0.6170492,0.0447251
63,0.6495699,0.6166221,"('unperceptive', 'insightful')",0.6495699,0.6166221,-0.0329478
64,-6.922439,-6.8486114,"('shy', 'confident')",-6.9224391,-6.8486114,0.0738277
65,0.79250664,0.7297474,"('insecure', 'secure')",0.7925066,0.7297474,-0.0627592
66,0.19379622,0.09703092,"('inactive', 'active')",0.1937962,0.0970309,-0.0967653
67,-0.780055,-0.7080551,"('doubtful', 'determined')",-0.780055,-0.7080551,0.0719999
68,-0.6989808,-0.63854843,"('dependent', 'independent')",-0.6989808,-0.6385484,0.0604324
69,-1.8760116,-1.7810072,"('lazy', 'industrious')",-1.8760116,-1.7810072,0.0950044
70,1.170609,1.0925744,"('lethargic', 'energetic')",1.170609,1.0925744,-0.0780346
71,0.03311497,0.13019128,"('diffident', 'self-confident')",0.033115,0.1301913,0.0970763
72,0.781068,0.9091398,"('unambitious', 'ambitious')",0.781068,0.9091398,0.1280718
73,-3.6638186,-3.5185654,"('helpless', 'self-reliant')",-3.6638186,-3.5185654,0.1452532
74,-0.026491262,-0.1081633,"('undedicated', 'dedicated')",-0.0264913,-0.1081633,-0.081672
75,-0.9611991,-0.8575471,"('meek', 'impulsive')",-0.9611991,-0.8575471,0.103652
76,0.68345714,0.5462848,"('anxious', 'daring')",0.6834571,0.5462848,-0.1371723
77,-1.3545697,-1.3215568,"('unmotivated', 'motivated')",-1.3545697,-1.3215568,0.0330129
78,-0.26401278,-0.3649042,"('nonresilient', 'resilient')",-0.2640128,-0.3649042,-0.1008914
79,0.39187407,0.3309022,"('wavering', 'unwavering')",0.3918741,0.3309022,-0.0609719
80,-0.33960426,-0.4766426,"('dominated', 'dominating')",-0.3396043,-0.4766426,-0.1370383
81,-0.18142548,-0.17857593,"('submissive', 'aggressive')",-0.1814255,-0.1785759,0.0028496
82,6.620311,6.76144,"('poor', 'rich')",6.6203108,6.7614398,0.141129
83,-0.8773635,-0.89426863,"('powerless', 'powerful')",-0.8773635,-0.8942686,-0.0169051
