,fossil_male,fossil_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
31,-0.86326975,-0.8493097,"('evil', 'good')",-2.0322049,-2.0265682,-1.0462828,-1.0322859,-1.3139191,-1.3027213,0.0111978
32,0.32418787,0.22794336,"('unkind', 'kind')",1.4386467,1.479123,1.0585011,0.9369863,0.9404453,0.8813508,-0.0590945
33,0.85842866,0.7574978,"('wrong', 'right')",-0.83109236,-0.900313,-0.36642835,-0.41080824,-0.1130307,-0.1845411,-0.0715104
34,0.3845485,0.50401914,"('mean', 'honorable')",-0.11353834,0.100907005,5.929211,6.0430446,2.0667404,2.2159902,0.1492498
35,-1.6264318,-1.7295256,"('corrupt', 'incorrupt')",-2.4895723,-2.6047873,-0.33134755,-0.41610253,-1.4824505,-1.5834718,-0.1010213
36,-1.1586807,-1.4203397,"('hostile', 'amicable')",-2.4435453,-2.661971,0.050555103,-0.07297082,-1.1838903,-1.3850938,-0.2012035
37,-0.31198162,-0.3409818,"('fake', 'genuine')",0.40487576,0.45546898,0.3061138,0.33577284,0.1330026,0.1500867,0.0170841
38,1.2455335,1.1862295,"('untruthful', 'truthful')",-0.59166926,-0.57515544,0.112196915,0.17689675,0.2553537,0.2626569,0.0073032
39,0.39515474,0.5239508,"('exploitative', 'cooperative')",1.7321273,1.769693,0.0035862257,-0.038321044,0.7102895,0.7517743,0.0414848
40,0.9058353,0.7766673,"('stingy', 'generous')",-0.029371243,0.053076897,-1.8364669,-1.9224819,-0.320001,-0.3642459,-0.0442449
41,-0.09041722,-0.17053662,"('unforgiving', 'forgiving')",0.48621458,0.47772202,0.030196073,-0.05956582,0.1419978,0.0825399,-0.0594579
42,0.30261463,0.3356916,"('unreliable', 'reliable')",1.3527826,1.5180016,-2.7423337,-2.6400585,-0.3623122,-0.2621218,0.1001904
43,0.7623922,0.90797985,"('irresponsible', 'responsible')",1.4258024,1.6050632,0.6918079,0.71155345,0.9600008,1.0748655,0.1148647
44,-0.8060434,-0.6918389,"('prejudiced', 'unprejudiced')",-0.1447769,-0.19510871,-1.3235022,-1.3204842,-0.7581075,-0.7358106,0.0222969
45,0.007100191,-0.04294077,"('incompetent', 'competent')",1.1792413,1.2088692,-0.21670008,-0.26112688,0.3232138,0.3016005,-0.0216133
46,0.391981,0.3653003,"('uncompetitive', 'competitive')",2.1775115,2.2486072,-0.7146245,-0.836734,0.6182893,0.5923911,-0.0258982
47,0.4331545,0.41386762,"('stupid', 'smart')",1.1411457,1.2084122,5.5755324,5.6400976,2.3832776,2.4207924,0.0375148
48,0.9516599,0.8935342,"('unintelligent', 'intelligent')",0.20038886,0.28100154,0.56528765,0.53273237,0.5724455,0.5690894,-0.0033561
49,-0.6704945,-0.6210121,"('unable', 'able')",-0.854234,-0.73853767,-0.10019559,0.042989023,-0.5416414,-0.4388536,0.1027878
50,-0.8392627,-0.9299128,"('clumsy', 'skillful')",-0.468792,-0.48969114,0.3766824,0.4344941,-0.3104574,-0.3283699,-0.0179125
51,-0.45950127,-0.49490604,"('uneducated', 'educated')",0.92220956,0.93330854,0.55376315,0.4555767,0.3388238,0.2979931,-0.0408307
52,0.11312585,-0.11639195,"('irrational', 'rational')",-1.3772538,-1.6265091,0.16121632,0.042250633,-0.3676372,-0.5668834,-0.1992462
53,-0.18729934,-0.30609894,"('uncreative', 'creative')",-0.57278055,-0.640838,0.80374265,0.7947104,0.0145543,-0.0507422,-0.0652965
54,0.05539302,-0.028806407,"('incapable', 'capable')",-0.4036751,-0.43702233,1.0218469,1.0825776,0.2245216,0.2055829,-0.0189387
55,0.29012272,0.2902037,"('incompetent', 'clever')",1.9475559,1.9984921,0.045230716,-0.037036993,0.7609697,0.750553,-0.0104167
56,0.67047197,0.7762063,"('impractical', 'practical')",1.7294112,1.7347839,-0.023049816,-0.061039586,0.7922778,0.8166502,0.0243724
57,0.07340099,0.024079166,"('unimaginative', 'imaginative')",0.052195646,-0.013938181,-2.6523993,-2.7235246,-0.8422675,-0.9044612,-0.0621937
58,0.15501502,0.10283851,"('undiscriminating', 'discriminating')",0.95804715,0.9237968,0.040639803,0.04041858,0.3845673,0.3556846,-0.0288827
59,0.6858948,0.59008795,"('foolish', 'wise')",-1.425798,-1.5326194,0.61639285,0.6560665,-0.0411701,-0.0954883,-0.0543182
60,0.984093,1.1697716,"('inefficient', 'efficient')",2.6326122,2.8320262,-0.06310834,0.0039687715,1.1845322,1.3352555,0.1507233
61,0.7682713,0.68870956,"('illogical', 'logical')",0.20350504,0.12068888,0.24681206,0.07237738,0.4061962,0.2939253,-0.1122709
62,0.5441585,0.7168678,"('incompetent', 'brilliant')",1.3559738,1.4861387,0.323185,0.44649798,0.7411058,0.8831681,0.1420623
63,0.4763446,0.47077215,"('unperceptive', 'insightful')",1.4170083,1.542881,0.8971796,0.9869586,0.9301775,1.0002039,0.0700264
64,-0.21563499,-0.22275335,"('shy', 'confident')",1.3850822,1.3197523,-6.5598693,-6.620663,-1.7968073,-1.8412215,-0.0444142
65,-0.4105373,-0.44986498,"('insecure', 'secure')",1.7358965,1.6966779,-0.17795953,-0.27721012,0.3824665,0.3232009,-0.0592656
66,-0.9519715,-0.9757987,"('inactive', 'active')",-0.068378955,-0.04570771,0.77167743,0.72937953,-0.082891,-0.0973756,-0.0144846
67,-0.38939264,-0.35919926,"('doubtful', 'determined')",0.73102486,0.74258286,-0.54793096,-0.49618524,-0.0687662,-0.0376005,0.0311657
68,-1.0308188,-1.0490167,"('dependent', 'independent')",0.17173849,0.16417217,-0.47695535,-0.52133906,-0.4453452,-0.4687279,-0.0233827
69,-0.42630357,-0.44653314,"('lazy', 'industrious')",-0.115353756,-0.07532674,-0.6488481,-0.5388723,-0.3968352,-0.3535774,0.0432578
70,0.5778786,0.6204001,"('lethargic', 'energetic')",0.8517809,1.0210907,0.4729875,0.48860538,0.6342157,0.7100321,0.0758164
71,1.4477295,1.4230767,"('diffident', 'self-confident')",0.038176253,0.14502692,0.5652894,0.6207654,0.6837317,0.729623,0.0458913
72,0.93005425,1.0019554,"('unambitious', 'ambitious')",0.5417144,0.58540034,-0.7736677,-0.71263045,0.2327003,0.2915751,0.0588748
73,0.6648768,0.67141193,"('helpless', 'self-reliant')",-0.22345468,-0.31955785,-3.106308,-3.0387526,-0.8882953,-0.8956328,-0.0073375
74,0.33437282,0.38002852,"('undedicated', 'dedicated')",1.3213875,1.3509996,-0.1261263,-0.09136006,0.509878,0.546556,0.036678
75,-1.0528194,-1.0477686,"('meek', 'impulsive')",-1.8983341,-1.8359522,-0.3646899,-0.22423545,-1.1052811,-1.0359855,0.0692956
76,0.022062287,0.08928661,"('anxious', 'daring')",1.131769,1.2569474,0.21069786,0.19374216,0.454843,0.5133254,0.0584824
77,0.43059847,0.385297,"('unmotivated', 'motivated')",0.69151545,0.70584834,-1.0648531,-1.0319707,0.019087,0.0197248,0.0006378
78,0.41492403,0.42040533,"('nonresilient', 'resilient')",0.7489527,0.8398405,-0.030443393,0.0538472,0.3778111,0.438031,0.0602199
79,-0.4732832,-0.55160964,"('wavering', 'unwavering')",-2.6413155,-2.7493973,-0.13658717,-0.035532318,-1.0837286,-1.1121797,-0.0284511
80,-0.112223595,-0.06960984,"('dominated', 'dominating')",1.9876059,2.0550122,-1.0792508,-1.1104331,0.2653772,0.2916564,0.0262792
81,-0.010484636,-0.03906019,"('submissive', 'aggressive')",2.474241,2.5083578,-0.6703265,-0.7206321,0.59781,0.5828885,-0.0149215
82,-0.47313607,-0.5783923,"('poor', 'rich')",0.19041662,0.23269567,6.3001757,6.3307204,2.0058187,1.995008,-0.0108107
83,1.0855931,1.0404625,"('powerless', 'powerful')",-0.24113475,-0.19769657,-0.86327666,-0.9098382,-0.0062728,-0.0223574,-0.0160846
84,0.47961083,0.4313802,"('inferior', 'superior')",0.027135104,-0.00060757995,0.5104808,0.4547923,0.3390756,0.2951883,-0.0438873
85,0.98263526,0.875101,"('insignificant', 'prestigious')",-1.6851088,-1.7967626,0.32067618,0.37729588,-0.1272658,-0.1814553,-0.0541895
86,0.6539659,0.5181544,"('uninfluential', 'influential')",0.49127916,0.5160569,0.021152943,-0.10190186,0.3887993,0.3107698,-0.0780295
87,-0.10211965,-0.19640903,"('unsuccessful', 'successful')",1.3970019,1.3389323,0.8549283,0.8513637,0.7166035,0.664629,-0.0519745
88,-0.2118773,-0.24333587,"('low', 'eminent')",-0.8047154,-0.8820574,0.15056062,0.1693972,-0.2886774,-0.3186653,-0.0299879
