,resmed_male,resmed_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-0.4489895,-0.5005295,"('disagreeable', 'welcoming')",-0.3003909,-0.323805,-0.3746902,-0.4121673,-0.0374771
19,-1.117203,-1.0964888,"('inhospitable', 'hospitable')",-0.36352694,-0.3603732,-0.740365,-0.728431,0.011934
20,0.5111871,0.5765009,"('rough', 'thoughtful')",1.0376767,1.0043533,0.7744319,0.7904271,0.0159952
21,0.91773117,1.0445821,"('immoral', 'moral')",-0.37299272,-0.27395898,0.2723692,0.3853116,0.1129424
22,0.6781855,0.6492325,"('untrustworthy', 'trustworthy')",-0.47243667,-0.50615275,0.1028744,0.0715399,-0.0313345
23,0.8651947,0.9750007,"('insincere', 'sincere')",5.959046,5.936439,3.4121203,3.4557199,0.0435996
24,-0.058063757,-0.021847744,"('dishonest', 'honest')",0.9705172,1.0066326,0.4562267,0.4923924,0.0361657
25,-0.8972532,-0.93047994,"('egoistic', 'altruistic')",1.5052164,1.4092547,0.3039816,0.2393874,-0.0645942
26,-0.0692215,-0.23881078,"('hardhearted', 'benevolent')",1.7160833,1.6064949,0.8234309,0.6838421,-0.1395888
27,-0.35684943,-0.30700192,"('hardhearted', 'softhearted')",1.2905995,1.2259015,0.466875,0.4594498,-0.0074252
28,-0.28051722,-0.31681702,"('disloyal', 'loyal')",0.8202913,0.7502192,0.269887,0.2167011,-0.0531859
29,-0.3395697,-0.35233533,"('unfair', 'fair')",-0.6824025,-0.86263657,-0.5109861,-0.6074859,-0.0964998
30,1.7314657,1.7226464,"('intolerant', 'tolerant')",1.9267098,1.9090278,1.8290877,1.8158371,-0.0132506
31,-1.7193137,-1.8205562,"('evil', 'good')",-1.1640284,-1.3533309,-1.4416711,-1.5869435,-0.1452724
32,1.0157701,1.0516723,"('unkind', 'kind')",1.1369977,1.0266786,1.0763838,1.0391755,-0.0372083
33,-0.12386191,-0.20730567,"('wrong', 'right')",-0.55890685,-0.64172405,-0.3413844,-0.4245149,-0.0831305
34,0.4647078,0.58656013,"('mean', 'honorable')",5.926121,6.0932503,3.1954145,3.3399053,0.1444908
35,-1.3096794,-1.4826999,"('corrupt', 'incorrupt')",-0.13470775,-0.3218795,-0.7221936,-0.9022897,-0.1800961
36,-1.7096647,-1.9299481,"('hostile', 'amicable')",0.03108238,-0.1944733,-0.8392912,-1.0622107,-0.2229195
37,0.31118202,0.41931158,"('fake', 'genuine')",0.41486385,0.42417064,0.3630229,0.4217411,0.0587182
38,-0.46036124,-0.45350072,"('untruthful', 'truthful')",-0.16755602,-0.042318832,-0.3139586,-0.2479098,0.0660488
39,1.1233994,1.1691413,"('exploitative', 'cooperative')",0.08892084,0.06563982,0.6061601,0.6173906,0.0112305
40,0.1078721,0.0991016,"('stingy', 'generous')",-1.3897394,-1.4129807,-0.6409336,-0.6569395,-0.0160059
41,0.42602324,0.362149,"('unforgiving', 'forgiving')",0.28851724,0.2382918,0.3572702,0.3002204,-0.0570498
42,0.9931147,1.1112218,"('unreliable', 'reliable')",-2.5995812,-2.5249496,-0.8032333,-0.7068639,0.0963694
43,-0.060817137,0.052540116,"('irresponsible', 'responsible')",0.7329164,0.724033,0.3360496,0.3882866,0.052237
44,-0.55890936,-0.53135014,"('prejudiced', 'unprejudiced')",-1.5409236,-1.5996389,-1.0499165,-1.0654945,-0.015578
45,0.47249424,0.56012493,"('incompetent', 'competent')",0.106111914,0.10193731,0.2893031,0.3310311,0.041728
46,0.08671182,0.21611966,"('uncompetitive', 'competitive')",-0.6554831,-0.585912,-0.2843857,-0.1848962,0.0994895
47,0.751729,0.81348693,"('stupid', 'smart')",5.9433637,5.9999566,3.3475463,3.4067218,0.0591755
48,0.4529942,0.5505711,"('unintelligent', 'intelligent')",0.82509816,0.87386036,0.6390462,0.7122157,0.0731695
49,0.40730616,0.48921227,"('unable', 'able')",-0.21010686,-0.10385734,0.0985996,0.1926775,0.0940779
50,0.18492825,0.26664433,"('clumsy', 'skillful')",0.0075139403,0.020782642,0.0962211,0.1437135,0.0474924
51,0.40952164,0.33487213,"('uneducated', 'educated')",0.7798392,0.82523906,0.5946804,0.5800556,-0.0146248
52,-0.8358331,-1.065193,"('irrational', 'rational')",-0.3594354,-0.5703093,-0.5976343,-0.8177512,-0.2201169
53,-1.6976138,-1.7111497,"('uncreative', 'creative')",0.657664,0.6301455,-0.5199749,-0.5405021,-0.0205272
54,-0.29599825,-0.3213537,"('incapable', 'capable')",0.9917274,0.9425232,0.3478646,0.3105847,-0.0372799
55,0.7414749,0.84052163,"('incompetent', 'clever')",0.2612581,0.30258948,0.5013665,0.5715556,0.0701891
56,1.9421462,1.9866904,"('impractical', 'practical')",0.44256246,0.49521205,1.1923543,1.2409512,0.0485969
57,-0.53750116,-0.52563924,"('unimaginative', 'imaginative')",-2.290467,-2.3479013,-1.4139841,-1.4367703,-0.0227862
58,-0.41134432,-0.42013156,"('undiscriminating', 'discriminating')",0.11560928,0.066562556,-0.1478675,-0.1767845,-0.028917
59,-0.460379,-0.5423415,"('foolish', 'wise')",0.39502415,0.38246456,-0.0326774,-0.0799385,-0.0472611
60,1.9148823,2.1020043,"('inefficient', 'efficient')",0.255812,0.46651754,1.0853472,1.2842609,0.1989137
61,0.5141623,0.4126664,"('illogical', 'logical')",0.22461571,0.07725588,0.369389,0.2449611,-0.1244279
62,1.3183166,1.5437505,"('incompetent', 'brilliant')",0.51058954,0.6782839,0.914453,1.1110172,0.1965642
63,0.3442407,0.44195107,"('unperceptive', 'insightful')",1.0117996,1.178774,0.6780201,0.8103625,0.1323424
64,0.16374543,0.14039817,"('shy', 'confident')",-6.834311,-6.7618012,-3.3352828,-3.3107016,0.0245812
65,1.0476588,1.074524,"('insecure', 'secure')",-0.22037122,-0.1737104,0.4136438,0.4504068,0.036763
66,-1.6792943,-1.6778611,"('inactive', 'active')",0.75279826,0.694949,-0.463248,-0.4914561,-0.0282081
67,0.933796,0.88026655,"('doubtful', 'determined')",-0.23384382,-0.2301812,0.3499761,0.3250427,-0.0249334
68,0.24157071,0.21235108,"('dependent', 'independent')",-0.3629026,-0.32263792,-0.060666,-0.0551434,0.0055226
69,0.07196181,0.017146735,"('lazy', 'industrious')",-0.36155492,-0.4368279,-0.1447966,-0.2098406,-0.065044
70,0.60860664,0.78456223,"('lethargic', 'energetic')",1.2167381,1.3064255,0.9126724,1.0454938,0.1328214
71,0.2651671,0.33118105,"('diffident', 'self-confident')",0.34539065,0.34645492,0.3052789,0.338818,0.0335391
72,-0.48859915,-0.48116413,"('unambitious', 'ambitious')",-0.7810407,-0.7623678,-0.6348199,-0.621766,0.0130539
73,0.114942364,0.07485871,"('helpless', 'self-reliant')",-3.2419808,-3.2087984,-1.5635192,-1.5669699,-0.0034507
74,0.24856526,0.28122798,"('undedicated', 'dedicated')",0.26327312,0.24414249,0.2559192,0.2626852,0.006766
75,-1.2562665,-1.2884196,"('meek', 'impulsive')",-0.33043423,-0.33229035,-0.7933503,-0.8103549,-0.0170046
76,0.24155194,0.45458183,"('anxious', 'daring')",0.3938517,0.50893176,0.3177018,0.4817568,0.164055
77,0.044114202,0.12077416,"('unmotivated', 'motivated')",-0.97020495,-0.84934497,-0.4630454,-0.3642854,0.09876
78,-0.23866524,-0.05404465,"('nonresilient', 'resilient')",-0.19616887,-0.069819316,-0.2174171,-0.061932,0.1554851
79,-1.2767633,-1.356682,"('wavering', 'unwavering')",-0.009238299,-0.041035265,-0.6430008,-0.6988586,-0.0558578
80,0.23061065,0.3416495,"('dominated', 'dominating')",-0.9556347,-0.8291855,-0.362512,-0.243768,0.118744
81,1.7532793,1.8082461,"('submissive', 'aggressive')",-0.07224022,0.060560998,0.8405195,0.9344035,0.093884
82,-0.10440918,-0.074732795,"('poor', 'rich')",6.166778,6.2055726,3.0311844,3.0654199,0.0342355
83,-0.20239507,-0.28886282,"('powerless', 'powerful')",-0.92409426,-1.0275673,-0.5632446,-0.658215,-0.0949704
84,0.2821694,0.20339717,"('inferior', 'superior')",0.8049917,0.7690904,0.5435805,0.4862438,-0.0573367
85,-1.0696719,-1.133195,"('insignificant', 'prestigious')",0.31180495,0.16231164,-0.3789335,-0.4854417,-0.1065082
86,-0.07318318,-0.12449958,"('uninfluential', 'influential')",0.19741064,0.2009233,0.0621137,0.0382119,-0.0239018
87,0.37019032,0.40478736,"('unsuccessful', 'successful')",0.6669842,0.7332613,0.5185872,0.5690243,0.0504371
88,-0.107194,-0.14512545,"('low', 'eminent')",0.6654272,0.58998734,0.2791166,0.2224309,-0.0566857
