,pepsico_male,pepsico_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.2340966,0.17798777,"('unsociable', 'sociable')",-0.37589085,-0.6019413,-0.0708971,-0.2119768,-0.1410797
1,0.260925,0.3096877,"('unfriendly', 'friendly')",1.7575183,1.6349182,1.0092217,0.972303,-0.0369187
2,0.51180977,0.60352236,"('unlikable', 'likable')",1.0398703,1.1920583,0.77584,0.8977903,0.1219503
3,-0.64446664,-0.5232858,"('repellent', 'pleasant')",0.41194856,0.41807577,-0.116259,-0.052605,0.063654
4,0.15701851,0.17767836,"('disliked', 'liked')",-6.367834,-6.3537526,-3.1054077,-3.088037,0.0173707
5,0.24344999,0.27686957,"('distant', 'outgoing')",-0.54833114,-0.4649477,-0.1524406,-0.0940391,0.0584015
6,-0.2192397,-0.16608351,"('distant', 'open')",-0.12965432,-0.045023035,-0.174447,-0.1055533,0.0688937
7,-0.60201627,-0.50773257,"('insensitive', 'sensitive')",0.29367584,0.24429342,-0.1541702,-0.1317196,0.0224506
8,-0.59762657,-0.6447618,"('unaffectionate', 'affectionate')",0.34917945,0.32908443,-0.1242236,-0.1578387,-0.0336151
9,0.19352302,0.18793866,"('unaffectionate', 'caring')",0.702407,0.68806785,0.447965,0.4380032,-0.0099618
10,-0.5518984,-0.49761406,"('unsympathetic', 'sympathetic')",-0.21193078,-0.30658942,-0.3819146,-0.4021018,-0.0201872
11,0.5724988,0.627773,"('unhelpful', 'helpful')",2.1134973,2.137773,1.342998,1.382773,0.039775
12,0.46072397,0.5774019,"('unsupportive', 'supportive')",-2.0099957,-1.9943895,-0.7746359,-0.7084938,0.0661421
13,-0.24763018,-0.26907688,"('impolite', 'polite')",-0.3592319,-0.37504455,-0.303431,-0.3220607,-0.0186297
14,-0.79613745,-0.7960484,"('antisocial', 'social')",-0.5979114,-0.72681975,-0.6970245,-0.7614341,-0.0644096
15,1.0364023,0.94775593,"('boring', 'funny')",0.702968,0.6714198,0.8696852,0.8095878,-0.0600974
16,-0.25747925,-0.16239795,"('unpopular', 'popular')",0.7005023,0.6881423,0.2215115,0.2628722,0.0413607
17,0.090541795,0.24849148,"('nasty', 'nice')",-0.47748727,-0.35827675,-0.1934727,-0.0548926,0.1385801
18,-1.2648344,-1.1992761,"('disagreeable', 'welcoming')",-0.3459976,-0.31032687,-0.805416,-0.7548015,0.0506145
19,-0.23897077,-0.1495052,"('inhospitable', 'hospitable')",0.04070868,0.17923549,-0.099131,0.0148651,0.1139961
20,-0.44801572,-0.3856055,"('rough', 'thoughtful')",1.1476567,1.1129298,0.3498205,0.3636622,0.0138417
21,0.59991974,0.637339,"('immoral', 'moral')",-0.10497996,-0.15778491,0.2474699,0.239777,-0.0076929
22,-0.47145164,-0.5413164,"('untrustworthy', 'trustworthy')",-0.9871893,-1.0547123,-0.7293205,-0.7980143,-0.0686938
23,-0.01950391,-0.0023071747,"('insincere', 'sincere')",6.0669174,5.895241,3.0237067,2.9464669,-0.0772398
24,0.02746405,-0.02474334,"('dishonest', 'honest')",1.1680545,1.0964144,0.5977592,0.5358356,-0.0619236
25,-0.26239246,-0.26721272,"('egoistic', 'altruistic')",1.2737926,1.2107328,0.5057001,0.47176,-0.0339401
26,0.21078092,0.15948074,"('hardhearted', 'benevolent')",1.4229218,1.2926021,0.8168514,0.7260414,-0.09081
27,-0.20079553,-0.13106558,"('hardhearted', 'softhearted')",1.2182896,1.1309851,0.508747,0.4999598,-0.0087872
28,-0.14331444,-0.27290052,"('disloyal', 'loyal')",1.0421271,0.87187546,0.4494064,0.2994875,-0.1499189
29,-0.41806588,-0.3753537,"('unfair', 'fair')",-0.65469235,-0.83294123,-0.5363791,-0.6041474,-0.0677683
30,0.6088185,0.6409294,"('intolerant', 'tolerant')",1.4777108,1.4828014,1.0432646,1.0618654,0.0186008
31,-0.288093,-0.16899128,"('evil', 'good')",-1.30407,-1.3058366,-0.7960815,-0.7374139,0.0586676
32,0.5010701,0.44694188,"('unkind', 'kind')",1.1854631,0.9276581,0.8432666,0.6873,-0.1559666
33,0.86593044,0.76522535,"('wrong', 'right')",-0.8027518,-0.81896895,0.0315893,-0.0268718,-0.0584611
34,0.1882031,0.46711048,"('mean', 'honorable')",6.2535815,6.424672,3.2208924,3.4458914,0.224999
35,-0.8613197,-0.9371531,"('corrupt', 'incorrupt')",-0.39867756,-0.46457916,-0.6299986,-0.7008661,-0.0708675
36,-0.5377796,-0.53487116,"('hostile', 'amicable')",0.08322622,-0.041106857,-0.2272767,-0.287989,-0.0607123
37,-0.22082704,-0.26911902,"('fake', 'genuine')",0.21905288,0.20892222,-0.0008871,-0.0300984,-0.0292113
38,0.14999884,0.1733539,"('untruthful', 'truthful')",0.37294814,0.48471653,0.2614735,0.3290352,0.0675617
39,1.2328717,1.241625,"('exploitative', 'cooperative')",-0.027101733,0.029119369,0.6028849,0.6353722,0.0324873
40,-0.43707588,-0.43066236,"('stingy', 'generous')",-1.8653715,-2.0058222,-1.1512237,-1.2182423,-0.0670186
41,-0.033448286,0.03236515,"('unforgiving', 'forgiving')",0.14833015,0.114773564,0.0574409,0.0735694,0.0161285
42,0.5754547,0.57850903,"('unreliable', 'reliable')",-2.9644759,-2.8559742,-1.1945106,-1.1387326,0.055778
43,-0.33424273,-0.2306532,"('irresponsible', 'responsible')",0.70238006,0.71358716,0.1840687,0.241467,0.0573983
44,-0.5934891,-0.5933671,"('prejudiced', 'unprejudiced')",-1.5513228,-1.4687173,-1.0724059,-1.0310422,0.0413637
45,-0.47050866,-0.3161379,"('incompetent', 'competent')",-0.09698434,-0.18379475,-0.2837465,-0.2499663,0.0337802
46,0.25634754,0.3625397,"('uncompetitive', 'competitive')",-0.3600396,-0.40042868,-0.051846,-0.0189445,0.0329015
47,0.20474553,0.3168909,"('stupid', 'smart')",5.4757833,5.5158253,2.8402643,2.916358,0.0760937
48,0.11174045,0.14194936,"('unintelligent', 'intelligent')",0.6601413,0.633779,0.3859409,0.3878642,0.0019233
49,0.411811,0.57579625,"('unable', 'able')",-0.31812903,-0.189435,0.046841,0.1931806,0.1463396
50,0.026344407,-0.008839808,"('clumsy', 'skillful')",0.10834855,0.09891206,0.0673465,0.0450361,-0.0223104
51,-0.6221764,-0.6892671,"('uneducated', 'educated')",0.9682486,0.85022634,0.1730361,0.0804796,-0.0925565
52,0.17088744,0.0013392419,"('irrational', 'rational')",0.022504518,-0.09421074,0.096696,-0.0464357,-0.1431317
53,0.23415646,0.27447766,"('uncreative', 'creative')",0.8934435,0.79253983,0.5638,0.5335088,-0.0302912
54,0.4019362,0.3749784,"('incapable', 'capable')",1.1762643,1.1833011,0.7891002,0.7791398,-0.0099604
55,-0.59547615,-0.53030944,"('incompetent', 'clever')",0.041805696,-0.0044601783,-0.2768352,-0.2673848,0.0094504
56,1.1783257,1.2008151,"('impractical', 'practical')",0.503343,0.4772641,0.8408343,0.8390396,-0.0017947
57,-1.0612519,-1.0423965,"('unimaginative', 'imaginative')",-2.6286392,-2.6984925,-1.8449455,-1.8704445,-0.025499
58,-0.057737216,0.018493293,"('undiscriminating', 'discriminating')",0.18112344,0.13048445,0.0616931,0.0744889,0.0127958
59,0.5357277,0.46079442,"('foolish', 'wise')",0.19127114,0.1897982,0.3634994,0.3252963,-0.0382031
60,0.09268734,0.17925969,"('inefficient', 'efficient')",0.24321643,0.37495688,0.1679519,0.2771083,0.1091564
61,0.6101928,0.55500776,"('illogical', 'logical')",0.47736463,0.3300488,0.5437787,0.4425283,-0.1012504
62,0.5142762,0.65586895,"('incompetent', 'brilliant')",0.48390442,0.68304515,0.4990903,0.6694571,0.1703668
63,0.49966908,0.6046768,"('unperceptive', 'insightful')",0.9838916,1.0369846,0.7417803,0.8208307,0.0790504
64,-0.45096067,-0.5468759,"('shy', 'confident')",-6.6650047,-6.619823,-3.5579827,-3.5833495,-0.0253668
65,-0.30541205,-0.43091446,"('insecure', 'secure')",-0.16994949,-0.27601534,-0.2376808,-0.3534649,-0.1157841
66,-0.6783162,-0.6845249,"('inactive', 'active')",0.52846855,0.48375708,-0.0749238,-0.1003839,-0.0254601
67,0.60903,0.4920995,"('doubtful', 'determined')",-0.44459012,-0.47173253,0.0822199,0.0101835,-0.0720364
68,-0.682351,-0.73909813,"('dependent', 'independent')",-0.44728938,-0.44648224,-0.5648202,-0.5927902,-0.02797
69,0.42505866,0.48565593,"('lazy', 'industrious')",-1.279045,-1.1381754,-0.4269932,-0.3262597,0.1007335
70,-0.8333727,-0.7499665,"('lethargic', 'energetic')",0.6903502,0.7305114,-0.0715113,-0.0097275,0.0617838
71,0.5895243,0.7066566,"('diffident', 'self-confident')",0.17039923,0.10411651,0.3799618,0.4053865,0.0254247
72,-0.6600804,-0.67662835,"('unambitious', 'ambitious')",-0.84489703,-0.8425348,-0.7524887,-0.7595816,-0.0070929
73,1.0549117,0.94089115,"('helpless', 'self-reliant')",-3.2885742,-3.172291,-1.1168313,-1.1157,0.0011313
74,0.5584551,0.57009786,"('undedicated', 'dedicated')",0.49918005,0.38350606,0.5288176,0.476802,-0.0520156
75,-0.65364206,-0.5862064,"('meek', 'impulsive')",-0.36309326,-0.23788749,-0.5083677,-0.4120469,0.0963208
76,-0.49889556,-0.42060912,"('anxious', 'daring')",0.37021855,0.39052388,-0.0643385,-0.0150426,0.0492959
77,-0.111866765,-0.072911195,"('unmotivated', 'motivated')",-0.9780147,-0.8435904,-0.5449407,-0.4582508,0.0866899
78,-0.05833434,0.1061845,"('nonresilient', 'resilient')",-0.055478595,0.06704019,-0.0569065,0.0866123,0.1435188
79,-0.14044237,-0.14186074,"('wavering', 'unwavering')",-0.071070164,-0.016480103,-0.1057563,-0.0791704,0.0265859
