,hca_male,hca_female,tuple,healthcare_male,healthcare_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.48781937,-0.610658,"('unsociable', 'sociable')",0.9825036,0.8173035,-0.3123958,-0.48398405,0.0607628,-0.0924462,-0.153209
1,-1.7253119,-1.5771658,"('unfriendly', 'friendly')",0.51219875,0.4732331,1.5109967,1.3822443,0.0992945,0.0927705,-0.006524
2,1.5308809,1.5643269,"('unlikable', 'likable')",1.5123336,1.5405946,1.1331923,1.2548895,1.3921356,1.4532703,0.0611347
3,0.16146404,0.31836873,"('repellent', 'pleasant')",-0.93434924,-0.7395817,0.039743852,0.116018,-0.2443805,-0.1017317,0.1426488
4,0.011155132,0.030161891,"('disliked', 'liked')",0.36445215,0.3942727,-5.8072333,-5.769202,-1.8105419,-1.7815892,0.0289527
5,-1.0632284,-0.96301323,"('distant', 'outgoing')",0.05143422,0.16145276,-0.36471313,-0.26193807,-0.4588358,-0.3544995,0.1043363
6,-1.170285,-0.9615719,"('distant', 'open')",-0.12481196,-0.0007422045,0.10991204,0.18970573,-0.3950617,-0.2575361,0.1375256
7,0.2583248,0.35255197,"('insensitive', 'sensitive')",0.76313555,0.8538076,0.47287524,0.42430326,0.4981118,0.5435543,0.0454425
8,-1.153494,-1.0293667,"('unaffectionate', 'affectionate')",-0.4139132,-0.4545278,0.29265276,0.23907134,-0.4249181,-0.4149411,0.009977
9,-0.8839809,-0.81212884,"('unaffectionate', 'caring')",1.194149,1.1591753,0.94823945,0.9450391,0.4194692,0.4306952,0.011226
10,-0.2789584,-0.16078036,"('unsympathetic', 'sympathetic')",0.46718633,0.53268147,-0.19785827,-0.27024248,-0.0032101,0.0338862,0.0370963
11,0.34617722,0.328705,"('unhelpful', 'helpful')",0.8618399,0.8242439,2.0935118,2.0999887,1.1005096,1.0843125,-0.0161971
12,1.0004859,1.2353197,"('unsupportive', 'supportive')",2.1517887,2.3442016,-1.6456735,-1.5791321,0.5022004,0.6667964,0.164596
13,0.2871939,0.11181122,"('impolite', 'polite')",0.96447986,0.863894,-0.073541746,-0.16062623,0.3927106,0.271693,-0.1210176
14,0.63734865,0.59635484,"('antisocial', 'social')",0.74349344,0.747692,-0.31881243,-0.42519978,0.3540099,0.3062824,-0.0477275
15,0.0013354886,-0.26391438,"('boring', 'funny')",0.5771203,0.4373953,0.76979035,0.6800678,0.4494154,0.2845162,-0.1648992
16,-0.9847362,-0.95981103,"('unpopular', 'popular')",-0.154907,-0.06319025,0.55031484,0.55671346,-0.1964428,-0.1554293,0.0410135
17,-0.5017183,-0.4596634,"('nasty', 'nice')",-0.4385307,-0.3313213,-0.27329248,-0.24129829,-0.4045138,-0.3440943,0.0604195
18,-0.4396274,-0.3149644,"('disagreeable', 'welcoming')",0.06968465,0.1257353,-0.25263286,-0.19276604,-0.2075252,-0.1273317,0.0801935
19,-0.6312022,-0.4688669,"('inhospitable', 'hospitable')",0.4586809,0.46061847,0.165342,0.28406855,-0.0023931,0.09194,0.0943331
20,-0.053519666,-0.032128744,"('rough', 'thoughtful')",-0.0217161,0.04925663,0.74615604,0.6795919,0.2236401,0.2322399,0.0085998
21,0.9701645,0.9463348,"('immoral', 'moral')",1.2392672,1.1999636,-0.3868987,-0.39180103,0.607511,0.5848325,-0.0226785
22,0.51507276,0.5909229,"('untrustworthy', 'trustworthy')",0.07432018,-0.0061894795,-0.8929081,-0.97653395,-0.1011717,-0.1306002,-0.0294285
23,0.16036268,0.15242694,"('insincere', 'sincere')",1.290867,1.2582576,5.77843,5.622801,2.4098865,2.3444951,-0.0653914
24,0.81843334,0.8217663,"('dishonest', 'honest')",0.6435533,0.5933448,0.92946273,0.85228425,0.7971498,0.7557984,-0.0413514
25,-1.3359367,-1.3213009,"('egoistic', 'altruistic')",-0.26266828,-0.29884368,1.3711421,1.2960898,-0.0758209,-0.1080183,-0.0321974
26,-0.28651896,-0.29670647,"('hardhearted', 'benevolent')",1.6203184,1.6221619,1.6166797,1.4792669,0.983493,0.9349074,-0.0485856
27,-0.12089402,-0.07154019,"('hardhearted', 'softhearted')",0.98780274,1.0443392,1.4077499,1.317908,0.7582196,0.763569,0.0053494
28,-0.2222949,-0.28419596,"('disloyal', 'loyal')",0.1468445,-0.016361529,1.0798286,0.9049182,0.3347927,0.2014536,-0.1333391
29,-0.14152676,-0.18373731,"('unfair', 'fair')",-0.58323413,-0.5374951,-0.71188515,-0.8814116,-0.478882,-0.5342147,-0.0553327
30,0.7984604,0.7506375,"('intolerant', 'tolerant')",1.68708,1.606279,1.5371789,1.5022441,1.3409065,1.2863868,-0.0545197
31,-1.5878452,-1.3096429,"('evil', 'good')",-1.0588385,-0.9595554,-1.4656949,-1.5205255,-1.3707929,-1.2632413,0.1075516
32,0.82098055,0.64993477,"('unkind', 'kind')",2.0830796,1.962199,1.5002064,1.3126194,1.4680888,1.3082511,-0.1598377
33,0.2524347,0.19043684,"('wrong', 'right')",0.40007076,0.3899111,-0.5952704,-0.6515116,0.0190784,-0.0237212,-0.0427996
34,0.33667523,0.6487231,"('mean', 'honorable')",0.50613767,0.69214386,6.077825,6.226016,2.3068794,2.5222944,0.215415
35,-0.48111078,-0.57339,"('corrupt', 'incorrupt')",-1.2041907,-1.2219001,-0.127121,-0.2711907,-0.6041408,-0.688827,-0.0846862
36,-1.4644847,-1.316179,"('hostile', 'amicable')",-1.1488693,-1.1247469,0.20669694,0.047660753,-0.802219,-0.7977551,0.0044639
37,0.142704,0.13488409,"('fake', 'genuine')",0.2888883,0.25515753,0.4118299,0.3926444,0.2811407,0.2608953,-0.0202454
38,0.14675707,0.2352195,"('untruthful', 'truthful')",0.5280909,0.5538234,0.32215768,0.42231718,0.3323352,0.4037867,0.0714515
39,1.8019084,1.7642027,"('exploitative', 'cooperative')",0.6746551,0.6660411,-0.03862845,-0.09221255,0.812645,0.7793438,-0.0333012
40,0.44337183,0.4707645,"('stingy', 'generous')",0.61144817,0.7316641,-1.6609213,-1.7446615,-0.2020338,-0.1807443,0.0212895
41,0.38678128,0.5479146,"('unforgiving', 'forgiving')",0.97332644,1.0356886,0.42076337,0.35170075,0.5936237,0.6451013,0.0514776
42,1.4782989,1.5121983,"('unreliable', 'reliable')",1.6785526,1.8056663,-2.4555032,-2.319244,0.2337828,0.3328736,0.0990908
43,0.56324255,0.66320163,"('irresponsible', 'responsible')",1.6788985,1.7642882,0.62638557,0.63091975,0.9561755,1.0194698,0.0632943
44,0.20477074,0.16193785,"('prejudiced', 'unprejudiced')",-1.0259805,-0.9523333,-1.3580452,-1.320325,-0.7264183,-0.7035735,0.0228448
45,0.03816777,0.26838565,"('incompetent', 'competent')",0.9487977,1.0963757,-0.101790786,-0.21216635,0.2950582,0.3841983,0.0891401
46,0.41912335,0.54496324,"('uncompetitive', 'competitive')",0.6431864,0.7134003,-0.45822346,-0.4484061,0.2013621,0.2699858,0.0686237
47,0.04993318,0.07346429,"('stupid', 'smart')",1.3614839,1.3328117,5.49709,5.5183296,2.3028356,2.3082018,0.0053662
48,-0.06607005,-0.027557045,"('unintelligent', 'intelligent')",0.8231698,0.8431998,0.56140697,0.5371928,0.4395022,0.4509452,0.011443
49,0.13805081,0.2535325,"('unable', 'able')",0.4121389,0.48793048,-0.02419024,0.14187999,0.1753332,0.2944476,0.1191144
50,0.48458076,0.44211495,"('clumsy', 'skillful')",0.86509633,0.8634218,0.25604865,0.29922795,0.5352419,0.5349216,-0.0003203
51,0.32544857,0.108414255,"('uneducated', 'educated')",1.2881385,1.1721593,0.87942034,0.7690666,0.8310025,0.6832134,-0.1477891
52,-0.3084353,-0.51067096,"('irrational', 'rational')",-0.12942782,-0.36763373,0.0027553365,-0.16948296,-0.1450359,-0.3492626,-0.2042267
53,-1.4561664,-1.3922951,"('uncreative', 'creative')",-0.021759821,-0.04721675,0.6668322,0.6037832,-0.2703647,-0.2785762,-0.0082115
