,dentsply_male,dentsply_female,tuple,sirona_male,sirona_female,inc_male,inc_female,average_male,average_female,female-male
0,0.13039131,0.08006492,"('unsociable', 'sociable')",0.08131647,0.10367799,0.09977515,-0.031223675,0.1038276,0.0508397,-0.0529879
1,-2.3797534,-2.4070923,"('unfriendly', 'friendly')",-1.4343387,-1.6538358,1.383838,1.1393445,-0.8100847,-0.9738613,-0.1637766
2,-0.10600571,-0.037550867,"('unlikable', 'likable')",0.5429734,0.6136621,0.28573838,0.41453007,0.240902,0.3302138,0.0893118
3,-0.8010511,-0.6542608,"('repellent', 'pleasant')",-0.6990899,-0.33346987,0.29239315,0.48905826,-0.4025826,-0.1662241,0.2363585
4,-1.2236114,-1.2072246,"('disliked', 'liked')",-0.9061002,-0.9101671,-6.4068475,-6.4499965,-2.8455197,-2.8557962,-0.0102765
5,-1.8831699,-1.8537753,"('distant', 'outgoing')",-1.6600404,-1.8783547,-0.5967633,-0.69342345,-1.3799912,-1.4751844,-0.0951932
6,-2.354845,-2.3314006,"('distant', 'open')",-2.022921,-2.2901614,-0.23696323,-0.35609138,-1.5382431,-1.6592178,-0.1209747
7,-0.40156165,-0.3287208,"('insensitive', 'sensitive')",-0.21935719,-0.013224658,0.8594957,0.8725668,0.0795256,0.1768738,0.0973482
8,-1.5215825,-1.5782294,"('unaffectionate', 'affectionate')",-0.76031834,-0.9141725,0.78106385,0.5740407,-0.500279,-0.6394537,-0.1391747
9,-2.0032313,-2.0337281,"('unaffectionate', 'caring')",-1.4387145,-1.5703319,0.97843295,0.81573045,-0.821171,-0.9294432,-0.1082722
10,-0.5402973,-0.5708893,"('unsympathetic', 'sympathetic')",-0.19195163,-0.08164671,0.24973454,0.17485538,-0.1608381,-0.1592269,0.0016112
11,-0.29316017,-0.18668778,"('unhelpful', 'helpful')",0.1220897,0.4025592,1.7945509,1.9566407,0.5411601,0.7241707,0.1830106
12,-0.804061,-0.6805573,"('unsupportive', 'supportive')",-0.3795224,-0.176996,-1.6075453,-1.5796522,-0.9303762,-0.8124019,0.1179743
13,0.93679243,0.98103637,"('impolite', 'polite')",0.85132277,0.8632483,-0.2899343,-0.17235175,0.4993937,0.557311,0.0579173
14,1.4392302,1.4269407,"('antisocial', 'social')",1.3334544,1.4989892,0.22773665,0.3800127,1.0001404,1.1019809,0.1018405
15,0.51958716,0.48003653,"('boring', 'funny')",0.40384117,0.27404776,0.7563678,0.6890079,0.559932,0.4810307,-0.0789013
16,-1.5403656,-1.4521035,"('unpopular', 'popular')",-1.177133,-1.1383212,-0.55277663,-0.385446,-1.0900917,-0.9919569,0.0981348
17,-0.080032706,-0.018308416,"('nasty', 'nice')",-0.14966749,-0.096106745,-0.42584798,-0.3962355,-0.2185161,-0.1702169,0.0482992
18,-1.0147533,-0.8875314,"('disagreeable', 'welcoming')",-0.20123702,0.08858274,-0.73570997,-0.63637674,-0.6505667,-0.4784418,0.1721249
19,-1.3963904,-1.3456025,"('inhospitable', 'hospitable')",-1.799626,-1.7896372,-0.50317776,-0.50217557,-1.2330647,-1.2124717,0.020593
20,-0.39114827,-0.3513337,"('rough', 'thoughtful')",-0.2584176,-0.056532346,0.9359066,0.9462795,0.0954469,0.1794712,0.0840243
21,0.3496422,0.50885165,"('immoral', 'moral')",0.4674518,0.6801659,-0.5563059,-0.3853896,0.0869294,0.267876,0.1809466
22,0.77706647,0.77333647,"('untrustworthy', 'trustworthy')",1.27037,1.4158192,-0.18164869,-0.22465937,0.6219292,0.6548321,0.0329029
23,-0.2946342,-0.22831033,"('insincere', 'sincere')",-0.21135655,-0.0047908053,5.484579,5.4791975,1.6595294,1.7486989,0.0891695
24,-0.46341884,-0.48411632,"('dishonest', 'honest')",-0.09395766,-0.19274768,0.90973914,0.81412137,0.1174542,0.0457524,-0.0717018
25,-1.0176115,-0.96754235,"('egoistic', 'altruistic')",-0.9606481,-1.0635712,1.1542218,1.0555922,-0.2746793,-0.3251738,-0.0504945
26,-0.032727323,-0.22471692,"('hardhearted', 'benevolent')",0.62670225,0.40179884,1.8376874,1.6738286,0.8105541,0.6169702,-0.1935839
27,-0.3446647,-0.42189312,"('hardhearted', 'softhearted')",0.043700397,0.020764736,1.3737535,1.2435004,0.3575964,0.2807906,-0.0768058
28,-0.8413451,-0.8871818,"('disloyal', 'loyal')",-0.4808786,-0.6335924,1.0962362,0.8421635,-0.0753291,-0.2262036,-0.1508745
29,-0.7804773,-0.763113,"('unfair', 'fair')",-0.7281941,-0.84294116,-0.09499274,-0.35581776,-0.5345547,-0.6539573,-0.1194026
30,1.0159949,1.1076356,"('intolerant', 'tolerant')",0.96059257,1.1320106,1.4983324,1.6753178,1.1583066,1.304988,0.1466814
31,-2.0529928,-1.9652276,"('evil', 'good')",-1.3835751,-1.3387843,-1.3422724,-1.4411561,-1.5929467,-1.5817226,0.0112241
32,0.31571627,0.24419,"('unkind', 'kind')",0.5072357,0.3312567,1.1783106,0.9602004,0.6670876,0.5118824,-0.1552052
33,-0.43192035,-0.48902184,"('wrong', 'right')",-0.48974243,-0.7080685,-0.76824635,-0.90578866,-0.5633031,-0.7009597,-0.1376566
34,-0.17380606,0.05869735,"('mean', 'honorable')",-0.1384441,0.049128048,5.381115,5.675666,1.6896216,1.9278304,0.2382088
35,-0.79091847,-0.955534,"('corrupt', 'incorrupt')",-0.7934976,-1.2315844,-0.42165434,-0.69980806,-0.6686902,-0.9623089,-0.2936187
36,-1.444289,-1.5090454,"('hostile', 'amicable')",-1.515813,-1.684815,-0.40978652,-0.56990707,-1.1232962,-1.2545892,-0.131293
37,0.33479083,0.39461076,"('fake', 'genuine')",0.77022666,0.7143691,0.66820073,0.60293317,0.5910727,0.5706377,-0.020435
38,-1.2005492,-1.1144171,"('untruthful', 'truthful')",-0.8513871,-0.85669243,-0.20461509,-0.10523074,-0.7521838,-0.6921134,0.0600704
39,0.7980026,0.8605294,"('exploitative', 'cooperative')",0.6659627,0.833401,0.3739333,0.34934556,0.6126329,0.6810919,0.068459
40,-0.7268559,-0.72649556,"('stingy', 'generous')",0.29045793,0.3414509,-1.5933831,-1.6724197,-0.6765937,-0.6858215,-0.0092278
41,0.026784683,0.052793127,"('unforgiving', 'forgiving')",0.6781235,0.8956008,0.0980477,0.17462485,0.267652,0.3743396,0.1066876
42,0.5616258,0.67792463,"('unreliable', 'reliable')",0.21165948,0.30687627,-2.9409904,-2.922148,-0.7225684,-0.6457824,0.076786
43,-0.3133784,-0.24151151,"('irresponsible', 'responsible')",-0.03791126,0.09859045,0.86069524,0.9320672,0.1698019,0.2630487,0.0932468
44,0.41697493,0.40626317,"('prejudiced', 'unprejudiced')",0.30031282,0.27949816,-1.6637352,-1.6669234,-0.3154825,-0.327054,-0.0115715
45,0.44484937,0.47399333,"('incompetent', 'competent')",-0.21833338,0.1375727,0.34303465,0.4021185,0.1898502,0.3378948,0.1480446
46,0.25490606,0.22967935,"('uncompetitive', 'competitive')",0.6439408,0.81015867,-0.25516787,-0.17189108,0.2145597,0.2893157,0.074756
47,0.967227,1.0381645,"('stupid', 'smart')",0.12512597,0.26112074,5.138551,5.3252897,2.076968,2.2081916,0.1312236
48,-0.248157,-0.10491128,"('unintelligent', 'intelligent')",-0.09615718,0.14718327,0.56829953,0.7075756,0.0746618,0.2499492,0.1752874
