,lamb_male,lamb_female,tuple,weston_male,weston_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.555398,0.37046635,"('unsociable', 'sociable')",0.6776587,0.6497086,-0.32256526,-0.42063168,-0.3338624,-0.38670805,0.1441573,0.0532088,-0.0909485
1,-1.3765585,-1.3601042,"('unfriendly', 'friendly')",-0.30160964,-0.2933489,0.21169047,0.12065049,2.002588,1.8890468,0.1340276,0.0890611,-0.0449665
2,0.6065118,0.7040314,"('unlikable', 'likable')",0.19650647,0.2790321,1.2895534,1.3611498,0.3655502,0.4648384,0.6145305,0.7022629,0.0877324
3,-0.29318276,-0.20365569,"('repellent', 'pleasant')",-0.7325629,-0.62375164,0.110923484,0.1380602,0.20338416,0.27293354,-0.1778595,-0.1041034,0.0737561
4,-0.4905865,-0.5151886,"('disliked', 'liked')",0.021752603,-0.060252752,0.32223353,0.25588447,-6.525163,-6.6027856,-1.6679409,-1.7305856,-0.0626447
5,-1.297044,-1.2151763,"('distant', 'outgoing')",-1.2003626,-1.1637384,-0.48455822,-0.51023984,-0.0054434836,-0.007095471,-0.746852,-0.7240626,0.0227894
6,-1.5465075,-1.4286026,"('distant', 'open')",-1.5457603,-1.5033797,-0.6333976,-0.68164235,0.7851571,0.7420212,-0.7351271,-0.7179009,0.0172262
7,0.90698874,0.89234143,"('insensitive', 'sensitive')",0.3370957,0.33567148,0.35891324,0.37487432,0.9711192,0.91423076,0.6435292,0.6292795,-0.0142497
8,-0.5539551,-0.52174556,"('unaffectionate', 'affectionate')",-0.20795181,-0.24128377,-0.040749907,-0.051798966,1.1114557,1.0079643,0.0771997,0.048284,-0.0289157
9,0.032132816,0.070299,"('unaffectionate', 'caring')",-0.06665603,-0.07961781,0.6004627,0.5514359,1.3712399,1.343248,0.4842948,0.4713413,-0.0129535
10,0.88073355,0.86224216,"('unsympathetic', 'sympathetic')",0.43658805,0.45457482,-0.5804044,-0.578888,-0.106844336,-0.087585695,0.1575182,0.1625858,0.0050676
11,0.059072066,0.0897271,"('unhelpful', 'helpful')",-0.3538578,-0.26785177,-0.60665214,-0.5948754,1.7163848,1.8355843,0.2037367,0.265646,0.0619093
12,0.27386174,0.33295465,"('unsupportive', 'supportive')",0.6572824,0.7345658,0.27117735,0.31218326,-1.8401854,-1.824267,-0.159466,-0.1111408,0.0483252
13,0.9101404,0.79945457,"('impolite', 'polite')",0.78002894,0.7979728,-0.24172786,-0.1971656,-0.19764291,-0.19358557,0.3126996,0.3016691,-0.0110305
14,1.0698279,0.98590285,"('antisocial', 'social')",0.9926648,0.98701364,1.3611306,1.3898047,-0.47857738,-0.4925326,0.7362615,0.7175472,-0.0187143
15,0.103985235,0.10080689,"('boring', 'funny')",0.07159136,0.05364996,-1.0098896,-1.0363321,0.30520666,0.25192583,-0.1322766,-0.1574874,-0.0252108
16,-1.7231247,-1.6798261,"('unpopular', 'popular')",-0.9475057,-0.94276625,-0.84950036,-0.81831163,0.14181542,0.12123746,-0.8445789,-0.8299167,0.0146622
17,0.22861886,0.21816956,"('nasty', 'nice')",0.32184577,0.3750671,-0.5631876,-0.5077991,-0.41757962,-0.37811607,-0.1075756,-0.0731696,0.034406
18,-0.42951941,-0.420104,"('disagreeable', 'welcoming')",-0.35248452,-0.3249019,-0.42168832,-0.40377757,-0.5456436,-0.5718005,-0.4373339,-0.430146,0.0071879
19,-0.09155855,0.0699676,"('inhospitable', 'hospitable')",-0.63161033,-0.5426263,-0.6501852,-0.6018572,0.0018757675,0.03262517,-0.3428696,-0.2604727,0.0823969
20,0.4256345,0.42757854,"('rough', 'thoughtful')",-0.054868087,-0.01395116,-0.1916929,-0.1148242,1.1780062,1.1658854,0.3392699,0.3661722,0.0269023
21,0.69713914,0.66388917,"('immoral', 'moral')",0.601783,0.6541133,-0.34797552,-0.33152115,-0.9096656,-0.88593173,0.0103202,0.0251374,0.0148172
22,0.87376624,0.77167654,"('untrustworthy', 'trustworthy')",1.0227845,0.9656746,-0.063850604,-0.0623402,-0.6735754,-0.6812303,0.2897812,0.2484452,-0.041336
23,0.93521565,0.8802755,"('insincere', 'sincere')",-0.46698594,-0.44528383,-0.41709438,-0.49304038,5.719406,5.674428,1.4426354,1.4040948,-0.0385406
24,1.1352599,1.1001333,"('dishonest', 'honest')",0.6030251,0.53423864,-0.8400601,-0.86095345,0.7191065,0.6502303,0.4043328,0.3559122,-0.0484206
25,-0.9966698,-1.0346495,"('egoistic', 'altruistic')",0.19261295,0.12927169,1.0635028,1.0206553,1.4354693,1.4098172,0.4237288,0.3812737,-0.0424551
26,-0.15992895,-0.1952289,"('hardhearted', 'benevolent')",1.0357037,1.0181185,1.9247776,1.9639155,1.8396859,1.785898,1.1600596,1.1431758,-0.0168838
27,-0.1278322,-0.14497094,"('hardhearted', 'softhearted')",0.18159394,0.12896322,0.13679886,0.09397783,1.6364576,1.4498274,0.4567545,0.3819494,-0.0748051
28,0.16331069,0.112897046,"('disloyal', 'loyal')",0.5782475,0.49394426,0.37360597,0.26682317,1.3867401,1.3192285,0.6254761,0.5482233,-0.0772528
29,0.28809693,0.3111393,"('unfair', 'fair')",-0.35024595,-0.36426094,-0.5765163,-0.5677664,-0.09993966,-0.20279203,-0.1846512,-0.20592,-0.0212688
30,1.5118933,1.5209899,"('intolerant', 'tolerant')",1.2136595,1.2743713,1.0450083,1.0501448,0.9107886,0.94037503,1.1703374,1.1964701,0.0261327
31,-2.0767686,-1.9266676,"('evil', 'good')",-1.196263,-1.1040355,-1.009968,-1.0132128,-0.80110466,-0.92609173,-1.2710261,-1.2425019,0.0285242
32,0.53975195,0.4827617,"('unkind', 'kind')",0.15813251,0.13371159,0.11451015,0.10173848,0.8280496,0.76191914,0.4101111,0.3700327,-0.0400784
33,-0.717416,-0.7542032,"('wrong', 'right')",-0.17079085,-0.1905905,0.54591453,0.56428796,-0.5249893,-0.55457515,-0.2168204,-0.2337702,-0.0169498
34,-0.026375283,0.085225746,"('mean', 'honorable')",-0.3211176,-0.16836202,-0.34227386,-0.28377163,6.3211117,6.3917923,1.4078362,1.5062211,0.0983849
35,-0.82717323,-0.8635906,"('corrupt', 'incorrupt')",-0.49189556,-0.59070057,-0.7589095,-0.7847288,0.2379618,0.08547273,-0.4600042,-0.5383868,-0.0783826
36,-1.9501948,-1.8799189,"('hostile', 'amicable')",-1.2630996,-1.2479615,-0.7209605,-0.83451563,0.76727116,0.6091217,-0.791746,-0.8383186,-0.0465726
37,0.9356528,0.92514724,"('fake', 'genuine')",0.11489172,0.1288215,0.27318266,0.29759136,0.71068704,0.7028985,0.5086036,0.5136147,0.0050111
38,-0.02907516,-0.028163256,"('untruthful', 'truthful')",-0.16959277,-0.174645,-0.53402203,-0.57726777,-0.1433194,-0.13182795,-0.2190023,-0.227976,-0.0089737
39,1.2957058,1.3003339,"('exploitative', 'cooperative')",1.2063872,1.2449521,-0.20255527,-0.12359372,0.016918961,0.026172927,0.5791141,0.6119663,0.0328522
