,constellation_male,constellation_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.084210075,-0.19522123,"('unsociable', 'sociable')",-0.08219806,-0.20256057,0.55852944,0.41806003,-0.6879805,-0.88038343,-0.0739648,-0.2150263,-0.1410615
1,-0.15860231,-0.27313966,"('unfriendly', 'friendly')",0.3867103,0.2281929,-0.58694154,-0.73035705,1.7214317,1.6923441,0.3406495,0.2292601,-0.1113894
2,0.4236312,0.40440953,"('unlikable', 'likable')",1.3682376,1.3949662,1.6075808,1.5883377,0.8410153,0.9851974,1.0601162,1.0932277,0.0331115
3,-0.5116781,-0.3954301,"('repellent', 'pleasant')",-0.57072896,-0.45795342,1.0553677,1.1612397,0.16322604,0.14789867,0.0340467,0.1139387,0.079892
4,-1.3510866,-1.451411,"('disliked', 'liked')",0.67041993,0.5019459,-0.102792375,-0.24398889,-5.8125615,-5.893929,-1.6490052,-1.7718458,-0.1228406
5,-1.1532574,-1.1588846,"('distant', 'outgoing')",-0.015200168,0.018209256,-1.7618393,-1.6809405,-0.084076345,0.035711758,-0.7535933,-0.696476,0.0571173
6,-1.6299393,-1.6385635,"('distant', 'open')",-0.5315994,-0.5228743,-2.1560698,-2.0932994,0.27574438,0.38886037,-1.010466,-0.9664691,0.0439969
7,0.8486476,0.86728114,"('insensitive', 'sensitive')",0.9610376,1.0428793,0.11202478,0.20965692,0.32464603,0.29663128,0.561589,0.6041122,0.0425232
8,-0.35394895,-0.42464507,"('unaffectionate', 'affectionate')",-0.38982284,-0.5099137,-0.6143067,-0.6695658,0.43397367,0.48542884,-0.2310262,-0.2796739,-0.0486477
9,0.45057774,0.4041237,"('unaffectionate', 'caring')",0.47020057,0.37357408,-0.37760776,-0.38150436,1.020989,1.0636915,0.3910398,0.3649712,-0.0260686
10,0.66910684,0.7081071,"('unsympathetic', 'sympathetic')",-0.43294862,-0.37861267,-0.2823994,-0.22508907,-0.77412426,-0.9040268,-0.2050914,-0.1999054,0.005186
11,0.639457,0.6898687,"('unhelpful', 'helpful')",0.43684483,0.48192137,0.12129529,0.22664285,1.74446,1.7675861,0.7355143,0.7915047,0.0559904
12,0.5385255,0.60419333,"('unsupportive', 'supportive')",0.7344325,0.83578557,0.6183352,0.85408926,-1.9011699,-1.8842827,-0.0024692,0.1024463,0.1049155
13,0.05491945,0.010575415,"('impolite', 'polite')",-0.29850328,-0.21936573,0.057687007,0.07332844,-0.41976684,-0.50579256,-0.1514159,-0.1603136,-0.0088977
14,0.06502931,0.09448912,"('antisocial', 'social')",0.8241825,0.8640918,1.2927618,1.3100995,-0.6962258,-0.79788685,0.371437,0.3676984,-0.0037386
15,0.25378674,0.102982245,"('boring', 'funny')",0.28223145,0.13951622,-0.78136784,-0.93923855,0.75136673,0.6896919,0.1265043,-0.001762,-0.1282663
16,-1.2641369,-1.3114656,"('unpopular', 'popular')",-0.20519894,-0.37506527,-0.22387931,-0.30170587,0.89357495,0.86747235,-0.19991,-0.2801911,-0.0802811
17,-0.6098667,-0.64995617,"('nasty', 'nice')",-0.8353452,-0.792652,-0.7006205,-0.6823551,-0.29988563,-0.30642503,-0.6114295,-0.6078471,0.0035824
18,0.22584924,0.22516486,"('disagreeable', 'welcoming')",-0.7291365,-0.73355895,-0.6857542,-0.584744,-0.46841848,-0.4633888,-0.414365,-0.3891317,0.0252333
19,-0.40165082,-0.42038012,"('inhospitable', 'hospitable')",-0.94249994,-0.9274947,-1.8391681,-1.8276699,-0.041907623,0.070965655,-0.8063066,-0.7761447,0.0301619
20,1.0091276,1.1117917,"('rough', 'thoughtful')",0.034600887,0.079051316,0.82435834,0.85063463,0.8652958,0.83124346,0.6833457,0.7181803,0.0348346
21,0.54686826,0.4963347,"('immoral', 'moral')",1.2355877,1.2251105,0.48111367,0.49342442,-0.8206748,-0.9005094,0.3607237,0.32859,-0.0321337
22,0.06952958,0.0109266415,"('untrustworthy', 'trustworthy')",-0.66189456,-0.76474565,0.8368367,0.770445,-1.1558293,-1.203425,-0.2278394,-0.2966998,-0.0688604
23,1.4495685,1.4391465,"('insincere', 'sincere')",-0.24054274,-0.2057266,0.14217833,0.17740992,5.4290795,5.330662,1.6950709,1.6853728,-0.0096981
24,0.26143563,0.29488483,"('dishonest', 'honest')",0.4883276,0.52641594,-0.34530067,-0.29105377,0.49394685,0.48117664,0.2246024,0.2528559,0.0282535
25,-0.2821902,-0.4003901,"('egoistic', 'altruistic')",0.7135886,0.5707973,-0.098261416,-0.1677039,1.5800526,1.5152805,0.4782974,0.3794959,-0.0988015
26,0.6974124,0.5483045,"('hardhearted', 'benevolent')",0.9630982,0.92616165,0.47813088,0.44385082,1.4820917,1.4302667,0.9051833,0.8371459,-0.0680374
27,0.09430123,0.18822414,"('hardhearted', 'softhearted')",0.35037082,0.4676364,-0.5805571,-0.42846403,1.1843531,1.1650167,0.262117,0.3481033,0.0859863
28,0.50914353,0.37398925,"('disloyal', 'loyal')",0.39202183,0.16128458,0.2071831,0.019328602,0.8023743,0.646633,0.4776807,0.3003089,-0.1773718
29,-0.87218755,-0.9081507,"('unfair', 'fair')",-0.91606176,-0.9123983,-0.54710746,-0.54304004,-0.62452424,-0.6868304,-0.7399702,-0.7626048,-0.0226346
30,0.54037666,0.51590204,"('intolerant', 'tolerant')",0.85310864,0.88493276,0.5345737,0.50315964,1.1359222,1.0599943,0.7659953,0.7409972,-0.0249981
31,-1.024587,-1.0151677,"('evil', 'good')",-1.3364298,-1.3596716,-1.5340087,-1.4716518,-0.861581,-0.8378327,-1.1891516,-1.1710809,0.0180707
32,0.8627689,0.7902804,"('unkind', 'kind')",0.10805102,0.09903772,0.86006725,0.7778661,0.82891357,0.70770764,0.6649501,0.5937229,-0.0712272
33,0.14956677,0.0429485,"('wrong', 'right')",1.0879141,1.0137032,-0.21491995,-0.23799354,-0.23942602,-0.25561082,0.1957837,0.1407618,-0.0550219
34,-0.17641073,-0.058016077,"('mean', 'honorable')",-0.033685252,0.16431907,-0.12293698,0.10258222,5.902827,6.049979,1.3924484,1.5647161,0.1722677
35,-0.5148915,-0.5897918,"('corrupt', 'incorrupt')",-0.42301548,-0.56969535,-1.5822567,-1.6583662,0.15123436,0.07373199,-0.5922323,-0.6860304,-0.0937981
36,-0.9589893,-1.0788947,"('hostile', 'amicable')",-0.65413463,-0.89732635,-1.431917,-1.6105701,0.7068356,0.56582505,-0.5845513,-0.7552415,-0.1706902
37,-0.42084947,-0.33976832,"('fake', 'genuine')",0.37321606,0.3703401,-0.07050152,-0.03990505,0.17379734,0.2012842,0.0139156,0.0479877,0.0340721
38,-0.16635872,-0.14515883,"('untruthful', 'truthful')",0.3528009,0.30757728,-0.6700318,-0.61465645,0.02396905,0.05920089,-0.1149051,-0.0982593,0.0166458
39,3.412643,3.4639835,"('exploitative', 'cooperative')",0.3869145,0.5066296,2.0019546,2.0149903,-0.13572235,-0.1545846,1.4164474,1.4577547,0.0413073
40,-0.40211874,-0.39138874,"('stingy', 'generous')",0.28728372,0.24398509,5.5894256e-05,0.074209236,-1.8098748,-1.8925958,-0.4811635,-0.4914475,-0.010284
41,0.031245679,-0.049833752,"('unforgiving', 'forgiving')",-0.5772565,-0.6244785,0.5683031,0.5638041,0.1667701,0.046528608,0.0472656,-0.0159949,-0.0632605
42,-0.11180195,-0.068093866,"('unreliable', 'reliable')",0.15180492,0.31413317,0.7206433,0.91325665,-3.0110767,-2.924577,-0.5626076,-0.4413203,0.1212873
43,0.49178675,0.6148656,"('irresponsible', 'responsible')",0.9039099,1.1261103,0.40400365,0.5591416,0.19762085,0.22645143,0.4993303,0.6316422,0.1323119
44,-0.47033218,-0.43646237,"('prejudiced', 'unprejudiced')",-0.02165792,0.06348959,-0.1723329,-0.2528268,-1.3025696,-1.3102562,-0.4917232,-0.484014,0.0077092
45,-0.8856309,-0.8351256,"('incompetent', 'competent')",-0.49502966,-0.3926914,-0.13281885,-0.116291724,-0.57441014,-0.61151296,-0.5219724,-0.4889054,0.033067
46,0.17417301,0.27786428,"('uncompetitive', 'competitive')",0.16782296,0.3114821,1.5238839,1.5577418,-0.94396585,-1.0170803,0.2304785,0.2825019,0.0520234
47,-0.512451,-0.5021574,"('stupid', 'smart')",1.0598184,1.1875035,1.1753429,1.2449881,5.467635,5.561535,1.7975864,1.8729672,0.0753808
48,0.3103805,0.26035774,"('unintelligent', 'intelligent')",0.9016245,0.87083125,-0.49717632,-0.48368105,0.37985316,0.33453777,0.2736705,0.2455114,-0.0281591
49,0.3149225,0.280457,"('unable', 'able')",0.2456038,0.33331075,-0.52190363,-0.43188602,-0.19777606,-0.058966946,-0.0397883,0.0307287,0.070517
50,-0.16541867,-0.18762532,"('clumsy', 'skillful')",0.34768292,0.22383821,0.07293607,0.09560418,0.19026442,0.24705079,0.1113662,0.094717,-0.0166492
51,-0.14292516,-0.2023161,"('uneducated', 'educated')",-0.20007128,-0.28413743,0.3947521,0.34983003,0.35165483,0.22074921,0.1008526,0.0210314,-0.0798212
52,-0.45152766,-0.6906918,"('irrational', 'rational')",0.011602938,-0.24922374,-0.90375215,-1.0576185,0.40509263,0.32977536,-0.2346461,-0.4169397,-0.1822936
53,0.6042369,0.4859809,"('uncreative', 'creative')",0.9056951,0.7697797,0.006258603,-0.055749007,1.2028086,1.1484385,0.6797498,0.5871125,-0.0926373
54,0.98290753,0.83542717,"('incapable', 'capable')",0.1654391,0.08648984,-0.3730743,-0.39699808,0.88759375,0.9321542,0.4157165,0.3642683,-0.0514482
55,-0.4558906,-0.40338033,"('incompetent', 'clever')",-0.34974244,-0.33677754,0.78237784,0.749194,-0.43762088,-0.4979402,-0.115219,-0.122226,-0.007007
56,1.1399006,1.1172726,"('impractical', 'practical')",0.8603074,0.9985008,0.7480843,0.7654486,-0.087616354,-0.118989885,0.6651689,0.690558,0.0253891
57,-0.49557284,-0.5724812,"('unimaginative', 'imaginative')",0.7781923,0.73980415,-0.4120559,-0.47470367,-2.4753048,-2.6033695,-0.6511853,-0.7276875,-0.0765022
58,0.2066802,0.14637582,"('undiscriminating', 'discriminating')",0.8552004,0.809289,0.5847971,0.5605871,-0.12108916,-0.12751858,0.3813971,0.3471833,-0.0342138
59,-0.31771618,-0.44514984,"('foolish', 'wise')",1.5458981,1.4549502,-0.7540049,-0.79265827,0.61203676,0.6505077,0.2715534,0.2169125,-0.0546409
60,1.3230443,1.4464852,"('inefficient', 'efficient')",1.5864278,1.8530589,1.2720168,1.394142,-0.49382383,-0.42218217,0.9219163,1.067876,0.1459597
61,0.47277027,0.29982537,"('illogical', 'logical')",0.98905843,0.8766504,-0.25790134,-0.32351196,-0.026525699,-0.13062136,0.2943504,0.1805856,-0.1137648
62,0.8010767,0.8828975,"('incompetent', 'brilliant')",0.38911876,0.57999486,0.3844843,0.5365305,-0.11616846,0.016057776,0.3646278,0.5038701,0.1392423
63,0.16606353,0.22202587,"('unperceptive', 'insightful')",0.77822423,0.836017,1.0783595,1.2182113,0.66413504,0.7248951,0.6716956,0.7502873,0.0785917
64,0.13354556,0.10221531,"('shy', 'confident')",1.1546129,1.1173036,1.2417442,1.2054976,-6.478527,-6.535597,-0.9871562,-1.0276451,-0.0404889
65,1.3201638,1.2636237,"('insecure', 'secure')",0.34049356,0.3250693,0.8966843,0.8392108,-0.54342216,-0.598078,0.5034798,0.4574565,-0.0460233
66,-0.89848953,-0.8746605,"('inactive', 'active')",-0.6294256,-0.6647484,0.5792306,0.57751906,0.87391335,0.8619852,-0.0186928,-0.0249762,-0.0062834
67,0.6792457,0.6558491,"('doubtful', 'determined')",-0.027677272,0.0166446,1.026712,1.0304009,-0.40925813,-0.39902598,0.3172556,0.3259671,0.0087115
