,duke_male,duke_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
0,0.83304805,0.59489745,"('unsociable', 'sociable')",-0.2254252,-0.36800402,0.07226743,-0.03622566,0.2266301,0.0635559,-0.1630742
1,-0.18919434,-0.19807096,"('unfriendly', 'friendly')",-0.5501544,-0.6949914,1.6762205,1.4085984,0.3122906,0.1718454,-0.1404452
2,0.8448387,0.87370485,"('unlikable', 'likable')",1.0388134,1.0709062,0.7299335,0.73135203,0.8711952,0.8919877,0.0207925
3,0.37142202,0.39884388,"('repellent', 'pleasant')",-0.73182523,-0.5940458,0.6968092,0.74474967,0.1121353,0.1831826,0.0710473
4,-0.95580024,-0.869112,"('disliked', 'liked')",0.7702986,0.81661934,-7.3129663,-7.257473,-2.4994893,-2.4366552,0.0628341
5,-1.1730684,-1.0462186,"('distant', 'outgoing')",0.5333644,0.50667864,-0.035828896,-0.099163294,-0.2251776,-0.2129011,0.0122765
6,-1.6652896,-1.5120187,"('distant', 'open')",0.28889665,0.28424883,0.074419186,-0.06734671,-0.4339913,-0.4317055,0.0022858
7,0.99915874,0.87732023,"('insensitive', 'sensitive')",-0.72345763,-0.68589735,0.6613964,0.63459045,0.3123658,0.2753378,-0.037028
8,-0.027269013,-0.03501502,"('unaffectionate', 'affectionate')",-0.50015694,-0.5547532,0.9130924,0.7327338,0.1285555,0.0476552,-0.0809003
9,0.6761476,0.63242465,"('unaffectionate', 'caring')",0.08337878,0.021100793,1.700973,1.5843174,0.8201664,0.7459477,-0.0742187
10,1.3874875,1.1128732,"('unsympathetic', 'sympathetic')",-1.9516925,-1.9966762,-0.22287858,-0.2979591,-0.2623612,-0.3939207,-0.1315595
11,0.36196655,0.28546196,"('unhelpful', 'helpful')",-0.48802426,-0.53128266,2.2166057,2.2488062,0.6968493,0.6676618,-0.0291875
12,2.1551898,2.136358,"('unsupportive', 'supportive')",0.24683568,0.2914573,-1.8050318,-1.8107802,0.1989979,0.2056784,0.0066805
13,1.0706456,0.9284444,"('impolite', 'polite')",-0.30576488,-0.41627073,-0.103060424,-0.0995903,0.2206067,0.1375278,-0.0830789
