,tellabs_male,tellabs_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.22885993,0.16061309,"('unsociable', 'sociable')",-0.22555742,-0.33972698,0.0016513,-0.0895569,-0.0912082
1,-1.1520553,-1.1719167,"('unfriendly', 'friendly')",1.6611817,1.5298116,0.2545632,0.1789474,-0.0756158
2,0.64865947,0.72070134,"('unlikable', 'likable')",0.65987325,0.72726095,0.6542664,0.7239811,0.0697147
3,-0.25023413,-0.19961044,"('repellent', 'pleasant')",-0.05082541,-0.032054752,-0.1505298,-0.1158326,0.0346972
4,-0.4216746,-0.45368445,"('disliked', 'liked')",-5.6639705,-5.725508,-3.0428226,-3.0895963,-0.0467737
5,-1.3604358,-1.31752,"('distant', 'outgoing')",-0.23187754,-0.24161293,-0.7961567,-0.7795665,0.0165902
6,-1.6761355,-1.6377257,"('distant', 'open')",0.15942816,0.09325017,-0.7583537,-0.7722378,-0.0138841
7,0.13448209,0.1519575,"('insensitive', 'sensitive')",0.25591695,0.29437888,0.1951995,0.2231682,0.0279687
8,-1.3803494,-1.36543,"('unaffectionate', 'affectionate')",0.58699036,0.46556345,-0.3966795,-0.4499333,-0.0532538
9,-1.271685,-1.2636038,"('unaffectionate', 'caring')",0.79307586,0.72194225,-0.2393046,-0.2708308,-0.0315262
10,-0.22586586,-0.2203148,"('unsympathetic', 'sympathetic')",-0.54699254,-0.5485156,-0.3864292,-0.3844152,0.002014
11,0.12616318,0.10603188,"('unhelpful', 'helpful')",1.240916,1.2784122,0.6835396,0.6922221,0.0086825
12,-0.045042627,0.08486192,"('unsupportive', 'supportive')",-1.9271854,-1.8725163,-0.986114,-0.8938272,0.0922868
13,0.7123129,0.6576132,"('impolite', 'polite')",-0.5465635,-0.55336905,0.0828747,0.0521221,-0.0307526
14,1.1366589,1.1068541,"('antisocial', 'social')",-0.42050782,-0.43994507,0.3580756,0.3334545,-0.0246211
15,0.048260685,-0.04137861,"('boring', 'funny')",0.6408986,0.6244065,0.3445796,0.2915139,-0.0530657
16,-0.6053593,-0.52434963,"('unpopular', 'popular')",0.6242259,0.6568515,0.0094333,0.0662509,0.0568176
17,-0.22964844,-0.17615518,"('nasty', 'nice')",-0.3142222,-0.29287538,-0.2719353,-0.2345153,0.03742
18,-0.27727827,-0.23889574,"('disagreeable', 'welcoming')",-0.432766,-0.4808803,-0.3550221,-0.359888,-0.0048659
19,-1.7124617,-1.6547436,"('inhospitable', 'hospitable')",-0.24631688,-0.2135398,-0.9793893,-0.9341417,0.0452476
20,0.16936223,0.18477088,"('rough', 'thoughtful')",1.2777654,1.2480919,0.7235638,0.7164314,-0.0071324
21,1.2735788,1.232291,"('immoral', 'moral')",-0.41009158,-0.35692552,0.4317436,0.4376827,0.0059391
22,0.79677117,0.7549865,"('untrustworthy', 'trustworthy')",-0.8661871,-0.9740257,-0.034708,-0.1095196,-0.0748116
23,-0.08901204,-0.11792072,"('insincere', 'sincere')",4.8430476,4.762755,2.3770177,2.322417,-0.0546007
24,0.21742779,0.1556702,"('dishonest', 'honest')",0.5127743,0.42743695,0.365101,0.2915536,-0.0735474
25,-0.26505405,-0.23603703,"('egoistic', 'altruistic')",1.4531299,1.4298997,0.5940379,0.5969313,0.0028934
26,-0.10058686,-0.09184261,"('hardhearted', 'benevolent')",1.7519922,1.7033801,0.8257027,0.8057687,-0.019934
27,-0.37391406,-0.31435704,"('hardhearted', 'softhearted')",1.4003023,1.3105484,0.5131941,0.4980957,-0.0150984
28,-0.6898008,-0.8012557,"('disloyal', 'loyal')",0.77144355,0.6499748,0.0408214,-0.0756404,-0.1164618
29,-0.5310253,-0.587952,"('unfair', 'fair')",-0.35443312,-0.50366914,-0.4427292,-0.5458106,-0.1030814
30,1.4516035,1.3887266,"('intolerant', 'tolerant')",1.4189075,1.3292819,1.4352555,1.3590043,-0.0762512
31,-1.4650131,-1.35749,"('evil', 'good')",-0.65877455,-0.68068707,-1.0618938,-1.0190885,0.0428053
32,0.8547528,0.84122014,"('unkind', 'kind')",0.72467196,0.65119755,0.7897124,0.7462088,-0.0435036
33,0.0991583,0.058131255,"('wrong', 'right')",-0.5491749,-0.6245552,-0.2250083,-0.2832119,-0.0582036
34,0.026782366,0.13659105,"('mean', 'honorable')",5.699555,5.773812,2.8631687,2.9552014,0.0920327
35,-0.65500724,-0.69076264,"('corrupt', 'incorrupt')",0.12867436,-0.018561447,-0.2631664,-0.354662,-0.0914956
36,-1.8170936,-1.8198211,"('hostile', 'amicable')",0.46712446,0.23885429,-0.6749846,-0.7904834,-0.1154988
37,0.15614627,0.17264022,"('fake', 'genuine')",0.023291469,0.009607576,0.0897189,0.0911239,0.001405
38,-0.37923405,-0.36206102,"('untruthful', 'truthful')",-0.32032895,-0.3257182,-0.3497815,-0.3438896,0.0058919
39,1.111758,1.0777893,"('exploitative', 'cooperative')",0.26448435,0.24880365,0.6881212,0.6632965,-0.0248247
40,0.00922659,0.043448973,"('stingy', 'generous')",-1.0707395,-1.1741582,-0.5307565,-0.5653546,-0.0345981
41,0.5623503,0.6105562,"('unforgiving', 'forgiving')",0.16197975,0.05213265,0.362165,0.3313444,-0.0308206
42,0.47217643,0.5086412,"('unreliable', 'reliable')",-3.1175964,-3.0797143,-1.32271,-1.2855365,0.0371735
