,public_male,public_female,tuple,storage_male,storage_female,average_male,average_female,female-male
46,0.016484648,-0.0021644384,"('uncompetitive', 'competitive')",0.12860468,0.18953863,0.0725447,0.0936871,0.0211424
47,0.79921913,0.7106421,"('stupid', 'smart')",5.458974,5.602497,3.1290965,3.1565695,0.027473
48,-0.10697323,-0.0022744983,"('unintelligent', 'intelligent')",-0.11363009,-0.015270555,-0.1103017,-0.0087725,0.1015292
49,-1.0234352,-0.93899083,"('unable', 'able')",-0.47747314,-0.320412,-0.7504542,-0.6297014,0.1207528
50,-0.86764836,-0.97474027,"('clumsy', 'skillful')",-0.79773986,-0.7215473,-0.8326941,-0.8481438,-0.0154497
51,-0.007868402,-0.037463628,"('uneducated', 'educated')",0.032815088,0.0700085,0.0124733,0.0162724,0.0037991
52,-0.10533403,-0.14203346,"('irrational', 'rational')",-0.6809658,-0.8265474,-0.3931499,-0.4842904,-0.0911405
53,-0.29109976,-0.36002696,"('uncreative', 'creative')",0.20411846,0.15519246,-0.0434906,-0.1024172,-0.0589266
54,-0.8614791,-0.84246665,"('incapable', 'capable')",0.79477316,0.76090646,-0.033353,-0.0407801,-0.0074271
55,0.46312824,0.4289981,"('incompetent', 'clever')",1.3374763,1.3905697,0.9003022,0.9097839,0.0094817
56,1.3386229,1.3690017,"('impractical', 'practical')",0.82994723,0.81704,1.084285,1.0930209,0.0087359
57,1.1509581,0.84704286,"('unimaginative', 'imaginative')",-2.0576377,-2.2821836,-0.4533398,-0.7175704,-0.2642306
58,0.6746717,0.5468858,"('undiscriminating', 'discriminating')",0.51300406,0.42522305,0.5938379,0.4860544,-0.1077835
59,0.32262576,0.353421,"('foolish', 'wise')",-0.1762301,-0.16349417,0.0731978,0.0949634,0.0217656
60,-0.12438825,0.13980782,"('inefficient', 'efficient')",1.0134859,1.2869406,0.4445488,0.7133742,0.2688254
61,0.44951752,0.3619719,"('illogical', 'logical')",0.70949256,0.58455247,0.579505,0.4732622,-0.1062428
62,0.21728072,0.3562923,"('incompetent', 'brilliant')",1.0036045,1.1069922,0.6104426,0.7316422,0.1211996
63,0.3691931,0.41104412,"('unperceptive', 'insightful')",0.99308276,1.0790914,0.6811379,0.7450678,0.0639299
64,-0.5769103,-0.38734668,"('shy', 'confident')",-5.777429,-5.78288,-3.1771698,-3.0851133,0.0920565
65,0.2014858,0.35304123,"('insecure', 'secure')",0.62916577,0.7505605,0.4153258,0.5518008,0.136475
66,-0.87652344,-0.8859266,"('inactive', 'active')",-0.85491574,-1.0130777,-0.8657196,-0.9495022,-0.0837826
67,0.2515321,0.3444388,"('doubtful', 'determined')",-0.2629387,-0.25236362,-0.0057033,0.0460376,0.0517409
68,-1.4384466,-1.2154793,"('dependent', 'independent')",-1.3452146,-1.1956059,-1.3918307,-1.2055426,0.1862881
69,-0.10520322,-0.07345174,"('lazy', 'industrious')",-2.107552,-2.0645568,-1.1063776,-1.0690043,0.0373733
70,0.8220434,0.6995171,"('lethargic', 'energetic')",1.2346405,1.158081,1.028342,0.928799,-0.099543
71,-0.3453064,-0.207498,"('diffident', 'self-confident')",0.39253148,0.4888258,0.0236125,0.1406639,0.1170514
72,0.05626227,0.022694476,"('unambitious', 'ambitious')",0.10088753,0.07185503,0.0785749,0.0472748,-0.0313001
73,0.850469,0.99683523,"('helpless', 'self-reliant')",-4.102277,-4.0055065,-1.6259038,-1.5043356,0.1215682
74,-0.1639516,-0.043890253,"('undedicated', 'dedicated')",0.13374634,0.066517614,-0.0151026,0.0113137,0.0264163
75,-1.129609,-1.3618803,"('meek', 'impulsive')",-1.0775397,-1.1522019,-1.1035743,-1.2570411,-0.1534668
76,-0.4703976,-0.19378623,"('anxious', 'daring')",-0.14686567,-0.0056274496,-0.3086316,-0.0997068,0.2089248
77,-0.895938,-0.7591389,"('unmotivated', 'motivated')",-0.8856438,-0.70098805,-0.8907909,-0.7300634,0.1607275
78,-1.1042436,-1.1622561,"('nonresilient', 'resilient')",-0.5626175,-0.5079511,-0.8334305,-0.8351036,-0.0016731
79,-0.2791779,-0.46313635,"('wavering', 'unwavering')",-0.82990605,-0.9310176,-0.5545419,-0.697077,-0.1425351
80,-0.13516328,-0.29460207,"('dominated', 'dominating')",0.9813705,0.79450244,0.4231036,0.2499502,-0.1731534
81,0.8551155,0.7933462,"('submissive', 'aggressive')",0.43955457,0.3684854,0.6473351,0.5809158,-0.0664193
82,-0.5306548,-0.5932997,"('poor', 'rich')",5.8083344,6.001062,2.6388397,2.703881,0.0650413
83,0.49228203,0.39966455,"('powerless', 'powerful')",-0.24513723,-0.2679632,0.1235724,0.0658507,-0.0577217
84,0.30999005,0.2907018,"('inferior', 'superior')",-0.41648802,-0.39152542,-0.053249,-0.0504118,0.0028372
85,-0.472569,-0.35401732,"('insignificant', 'prestigious')",-1.475571,-1.4947096,-0.97407,-0.9243635,0.0497065
86,0.41260043,0.23673558,"('uninfluential', 'influential')",1.0806975,0.8988316,0.746649,0.5677836,-0.1788654
87,-0.08352529,-0.1316069,"('unsuccessful', 'successful')",-0.03947992,-0.06608159,-0.0615026,-0.0988442,-0.0373416
88,-0.80404156,-0.82996196,"('low', 'eminent')",-0.06046684,-0.04148835,-0.4322542,-0.4357252,-0.003471
