,las_male,las_female,tuple,vegas_male,vegas_female,sands_male,sands_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.30094236,-0.2705075,"('unsociable', 'sociable')",0.93524945,0.83056337,1.7600417,1.7108905,-0.021981236,-0.15318738,0.5930919,0.5294398,-0.0636521
1,-1.4860067,-1.6251918,"('unfriendly', 'friendly')",0.4833267,0.40811145,1.578831,1.5464075,0.82435894,0.61454314,0.3501275,0.2359676,-0.1141599
2,1.3570445,1.3396134,"('unlikable', 'likable')",1.8617029,1.8973242,1.8017391,1.8373564,0.9378406,1.0024886,1.4895817,1.5191957,0.029614
3,0.627906,0.8325478,"('repellent', 'pleasant')",-0.21661451,-0.07362807,-0.1691247,-0.08303474,0.7850611,0.82127064,0.256807,0.3742889,0.1174819
4,0.55884576,0.41946104,"('disliked', 'liked')",0.123143815,0.12841967,0.15277636,0.14684883,-6.677308,-6.779008,-1.4606355,-1.5210695,-0.060434
5,-0.9464789,-0.9653635,"('distant', 'outgoing')",0.28190356,0.24861644,-0.13924375,-0.07461492,-1.0254437,-1.043294,-0.4573157,-0.458664,-0.0013483
6,-1.2424499,-1.264215,"('distant', 'open')",0.48818326,0.4253047,0.105347276,0.12528631,-1.1412725,-1.2178048,-0.447548,-0.4828572,-0.0353092
7,-0.517777,-0.46981025,"('insensitive', 'sensitive')",-0.040912725,-0.041774936,1.0243888,1.0938867,0.47036558,0.49361506,0.2340162,0.2689792,0.034963
8,-1.595046,-1.7698985,"('unaffectionate', 'affectionate')",0.2751564,0.15284908,0.1370466,0.021847509,-0.18806018,-0.2687223,-0.3427258,-0.4659811,-0.1232553
9,-0.6243938,-0.6676732,"('unaffectionate', 'caring')",1.018202,0.9250233,1.321326,1.2811326,0.9355568,0.9198928,0.6626728,0.6145939,-0.0480789
10,-1.351865,-1.1529928,"('unsympathetic', 'sympathetic')",-0.9547047,-0.9383614,0.10931447,0.13668196,-0.50552946,-0.55942774,-0.6756962,-0.628525,0.0471712
11,-0.659824,-0.68903226,"('unhelpful', 'helpful')",-0.67607516,-0.6876855,-0.54991,-0.51146066,2.2619996,2.2840633,0.0940476,0.0989712,0.0049236
12,-0.39676413,-0.38370177,"('unsupportive', 'supportive')",0.88421166,0.9238869,1.471148,1.5497996,-1.7848219,-1.735477,0.0434434,0.0886269,0.0451835
13,0.027169507,0.009364817,"('impolite', 'polite')",0.09532496,-0.016771061,0.5542126,0.5894262,-0.31945533,-0.33922568,0.0893129,0.0606986,-0.0286143
14,0.45414424,0.6593812,"('antisocial', 'social')",0.74017024,0.802181,1.5843946,1.6696516,0.099927634,0.13265207,0.7196591,0.8159664,0.0963073
15,-0.8582645,-1.1645998,"('boring', 'funny')",-0.053103313,-0.13963419,0.2940691,0.19756475,-0.27942178,-0.24941838,-0.2241801,-0.3390219,-0.1148418
16,1.235768,1.0982395,"('unpopular', 'popular')",1.1095245,1.1461009,1.239562,1.2781433,0.59039897,0.51780915,1.0438133,1.0100732,-0.0337401
17,-0.64975715,-0.6052872,"('nasty', 'nice')",-0.55463755,-0.49204612,-0.3662842,-0.31763023,-0.7191883,-0.66198844,-0.5724668,-0.519238,0.0532288
18,0.38015455,0.39823005,"('disagreeable', 'welcoming')",1.3439256,1.2831322,1.0088161,1.1098225,-0.82092816,-0.88032997,0.4779921,0.4777137,-0.0002784
19,-2.7194598,-2.8093061,"('inhospitable', 'hospitable')",-1.7247363,-1.7705942,-2.2813132,-2.2661226,-1.5406835,-1.520199,-2.0665483,-2.0915554,-0.0250071
20,-0.21219002,0.028936947,"('rough', 'thoughtful')",-0.47144452,-0.4407922,-0.21286476,-0.17796612,0.8209848,0.84910965,-0.0188786,0.0648221,0.0837007
21,-0.28958517,-0.14053974,"('immoral', 'moral')",-1.1417661,-1.0868543,0.0805378,0.13216743,-0.25007364,-0.20342208,-0.4002218,-0.3246622,0.0755596
22,-0.22792977,-0.13708308,"('untrustworthy', 'trustworthy')",-0.113859616,-0.108676545,-0.31138408,-0.2837254,-0.75410515,-0.76922625,-0.3518196,-0.3246778,0.0271418
