,abercrombie_male,abercrombie_female,tuple,&_male,&_female,fitch_male,fitch_female,co_male,co_female,average_male,average_female,female-male
0,-2.0372384,-2.1810873,"('unsociable', 'sociable')",-0.4832501,-0.60754824,-0.47180876,-0.5574685,-0.11310558,-0.12000922,-0.7763507,-0.8665283,-0.0901776
1,-0.85807467,-1.0539942,"('unfriendly', 'friendly')",0.025834046,-0.15932989,2.2399979,2.0382314,2.169036,1.9358693,0.8941983,0.6901941,-0.2040042
2,0.19179174,0.19108564,"('unlikable', 'likable')",0.85459775,0.9046577,0.5568252,0.54815805,0.6695533,0.7669937,0.568192,0.6027238,0.0345318
3,-1.4325656,-1.4541489,"('repellent', 'pleasant')",-0.64374423,-0.6371559,-0.44090563,-0.42700034,0.20322634,0.2763287,-0.5784972,-0.5604941,0.0180031
4,0.9668544,0.87826294,"('disliked', 'liked')",0.9340179,0.9618801,1.180268,1.1006387,-6.838511,-6.7486715,-0.9393427,-0.9519725,-0.0126298
5,1.8527124,1.8722425,"('distant', 'outgoing')",1.0264704,1.1832999,3.5357537,3.547836,0.26324424,0.21944284,1.6695452,1.7057053,0.0361601
6,1.99036,2.021476,"('distant', 'open')",1.3783971,1.5275962,3.0203357,2.9936733,0.58193445,0.5189392,1.7427568,1.7654212,0.0226644
7,-1.5172937,-1.5445937,"('insensitive', 'sensitive')",-1.3796887,-1.3777059,-0.43498647,-0.4106477,0.42901438,0.37826467,-0.7257386,-0.7386706,-0.012932
8,-0.4920359,-0.5908698,"('unaffectionate', 'affectionate')",-0.1914492,-0.22511667,1.7096163,1.6196252,1.2742898,1.0418452,0.5751052,0.461371,-0.1137342
9,-0.76799583,-0.89603156,"('unaffectionate', 'caring')",-0.51811826,-0.6109745,2.136947,2.0366826,1.5419471,1.3684756,0.598195,0.474538,-0.123657
10,-3.2837844,-3.3783622,"('unsympathetic', 'sympathetic')",-1.9135058,-2.0905964,-1.6993575,-1.7339493,-0.18952152,-0.14882466,-1.7715423,-1.8379332,-0.0663909
11,-1.8871645,-1.9313803,"('unhelpful', 'helpful')",-2.5891068,-2.5618994,-1.0280284,-0.9980061,1.6464112,1.7348189,-0.9644721,-0.9391166,0.0253555
12,-1.1443459,-1.2124412,"('unsupportive', 'supportive')",-0.47405535,-0.43202522,1.4303397,1.3689679,-1.8061013,-1.7509129,-0.4985407,-0.5066029,-0.0080622
13,-1.7425318,-1.7332249,"('impolite', 'polite')",-1.4999176,-1.5036929,-0.6865507,-0.63102937,-0.2948942,-0.2384314,-1.0559735,-1.0265946,0.0293789
14,-1.7348887,-1.8042186,"('antisocial', 'social')",-0.858906,-0.91937655,-2.671935,-2.712254,-0.36600518,-0.42616093,-1.4079337,-1.4655025,-0.0575688
15,0.34442934,0.32558277,"('boring', 'funny')",0.9284714,0.91174525,0.6759729,0.68117243,0.9835325,1.0146353,0.7331015,0.7332839,0.0001824
16,0.6500161,0.69330585,"('unpopular', 'popular')",0.43114668,0.4899013,-0.9779187,-0.9633197,-0.0615361,-0.07431413,0.010427,0.0363933,0.0259663
17,0.7033655,0.7389137,"('nasty', 'nice')",0.6889103,0.74357563,1.1685209,1.2194319,-0.09102284,-0.0018354431,0.6174435,0.6750215,0.057578
18,-0.29651177,-0.29075307,"('disagreeable', 'welcoming')",0.15712124,0.3615495,-0.77206504,-0.8802939,-0.94985217,-1.0346994,-0.4653269,-0.4610492,0.0042777
19,0.39260525,0.4189772,"('inhospitable', 'hospitable')",-0.061330665,0.013147151,2.118167,2.1550908,0.14120635,0.14538617,0.6476619,0.6831504,0.0354885
20,-0.66552395,-0.67933875,"('rough', 'thoughtful')",0.38362423,0.40433145,-0.38360253,-0.40267053,0.3152255,0.26672637,-0.0875692,-0.1027379,-0.0151687
