,verizon_male,verizon_female,tuple,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.5873582,-2.7059412,"('unsociable', 'sociable')",-0.12420874,-0.43097088,-0.80814314,-1.0156056,-1.1732367,-1.3841726,-0.2109359
1,0.24044216,0.05520451,"('unfriendly', 'friendly')",0.85825133,0.55389684,1.9886729,1.7534322,1.0291221,0.7875112,-0.2416109
2,0.13833064,0.10925703,"('unlikable', 'likable')",1.4565525,1.4470048,0.90085566,1.0251491,0.831913,0.8604703,0.0285573
3,-1.0836805,-0.93966043,"('repellent', 'pleasant')",0.7862812,0.8774561,-0.11092254,-0.009170726,-0.1361073,-0.0237917,0.1123156
4,0.66774225,0.7468593,"('disliked', 'liked')",-0.9682014,-0.99271196,-5.5443344,-5.562414,-1.9482644,-1.9360889,0.0121755
5,1.6190907,1.6302277,"('distant', 'outgoing')",-0.47041485,-0.44721502,-0.047726437,0.04151331,0.3669831,0.4081753,0.0411922
6,1.717057,1.7227075,"('distant', 'open')",-1.2201958,-1.267636,0.5012485,0.58605576,0.3327032,0.3470424,0.0143392
7,-1.7663325,-1.7703465,"('insensitive', 'sensitive')",0.09672405,0.16067776,0.24572717,0.15790999,-0.4746271,-0.4839196,-0.0092925
8,-0.16833216,-0.2758104,"('unaffectionate', 'affectionate')",-0.55835027,-0.5610711,0.6882558,0.5933063,-0.0128089,-0.0811917,-0.0683828
9,0.13580441,0.05005023,"('unaffectionate', 'caring')",0.24779019,0.17756677,1.3196613,1.2353175,0.567752,0.4876448,-0.0801072
10,-2.8385737,-2.880793,"('unsympathetic', 'sympathetic')",0.08292556,0.09754565,-0.65906805,-0.77362317,-1.1382387,-1.1856236,-0.0473849
11,-0.99915665,-1.0082629,"('unhelpful', 'helpful')",1.0883801,1.075951,1.8406911,1.7771664,0.6433048,0.6149515,-0.0283533
12,-0.17737362,-0.14344004,"('unsupportive', 'supportive')",0.45666972,0.5633659,-1.2778449,-1.3398225,-0.3328496,-0.3066322,0.0262174
13,-2.126101,-2.253431,"('impolite', 'polite')",0.109114945,-0.021181997,-0.4658213,-0.5454461,-0.8276025,-0.9400198,-0.1124173
14,-2.4629066,-2.407015,"('antisocial', 'social')",1.3102148,1.3269862,-1.4352895,-1.4173808,-0.8626604,-0.8324699,0.0301905
15,-0.19161302,-0.27074558,"('boring', 'funny')",-0.7265079,-0.7783956,0.15377586,0.17671742,-0.2547817,-0.2908079,-0.0360262
16,0.2853989,0.3351957,"('unpopular', 'popular')",-1.0052404,-0.89634275,0.30762127,0.30408925,-0.1374068,-0.0856859,0.0517209
17,-0.40636396,-0.32695398,"('nasty', 'nice')",-1.2521186,-1.1384417,-0.63896674,-0.5099516,-0.7658165,-0.6584491,0.1073674
18,-0.0864322,-0.08308678,"('disagreeable', 'welcoming')",-0.4500484,-0.502973,-0.09449499,-0.046158697,-0.2103252,-0.2107395,-0.0004143
19,1.1200212,1.122755,"('inhospitable', 'hospitable')",-0.4124872,-0.43305105,0.14225297,0.203598,0.2832623,0.2977673,0.014505
20,-0.7411702,-0.70786524,"('rough', 'thoughtful')",0.44347483,0.5716836,1.0836622,1.0083581,0.2619889,0.2907255,0.0287366
21,-1.7137998,-1.7666949,"('immoral', 'moral')",1.1031786,1.0192431,-0.99712163,-1.0312058,-0.5359143,-0.5928859,-0.0569716
22,-1.4685769,-1.4714159,"('untrustworthy', 'trustworthy')",0.3471475,0.19835374,-1.2335255,-1.326768,-0.784985,-0.8666101,-0.0816251
23,-1.5115739,-1.5650133,"('insincere', 'sincere')",0.8968972,0.79367554,4.902212,4.7450957,1.4291786,1.324586,-0.1045926
24,-0.94266826,-1.0087677,"('dishonest', 'honest')",0.6252106,0.60002697,0.8270474,0.74026877,0.1698632,0.1105093,-0.0593539
25,0.8955375,0.81283545,"('egoistic', 'altruistic')",0.23630744,0.092461154,1.7027249,1.6269438,0.9448566,0.8440801,-0.1007765
26,0.03736498,-0.06815017,"('hardhearted', 'benevolent')",-0.24428731,-0.31742203,1.6809117,1.4954872,0.4913298,0.3699717,-0.1213581
27,-0.36602426,-0.43587545,"('hardhearted', 'softhearted')",-0.07360432,-0.08971345,1.3477601,1.2696832,0.3027105,0.2480315,-0.054679
28,-1.2849185,-1.4070677,"('disloyal', 'loyal')",-0.678784,-0.9211734,1.1203784,0.8668959,-0.2811081,-0.4871151,-0.206007
29,-0.5791125,-0.59954756,"('unfair', 'fair')",-0.48096806,-0.50516164,-0.63386345,-0.75066096,-0.564648,-0.6184567,-0.0538087
30,-1.7171416,-1.6797101,"('intolerant', 'tolerant')",1.344381,1.3559213,0.86040354,0.8256673,0.1625476,0.1672928,0.0047452
31,1.71416,1.7499361,"('evil', 'good')",-0.9505827,-1.0720106,-0.86940944,-0.88737667,-0.0352774,-0.0698171,-0.0345397
32,-0.1835144,-0.28020525,"('unkind', 'kind')",0.38303286,0.2612317,1.1397153,0.8872124,0.4464113,0.2894129,-0.1569984
33,1.9828043,1.8392692,"('wrong', 'right')",0.7413785,0.6642006,-0.0555574,-0.12763053,0.8895418,0.7919464,-0.0975954
34,-0.16019122,-0.09540094,"('mean', 'honorable')",0.45738018,0.5385713,5.490137,5.6189313,1.9291086,2.0207006,0.091592
35,2.3408837,2.349299,"('corrupt', 'incorrupt')",-1.8070894,-1.8257027,0.089426376,0.02570707,0.2077402,0.1831011,-0.0246391
36,2.254974,2.1721745,"('hostile', 'amicable')",-1.2585064,-1.4978379,0.594079,0.47800544,0.5301822,0.384114,-0.1460682
37,-1.0656008,-1.0781198,"('fake', 'genuine')",-0.104978465,-0.02314563,0.100887775,0.06784657,-0.3565638,-0.344473,0.0120908
38,0.013381377,0.00027111731,"('untruthful', 'truthful')",-0.013721911,-0.007528252,0.3743571,0.3657992,0.1246722,0.119514,-0.0051582
39,0.032318152,0.04887405,"('exploitative', 'cooperative')",1.0577446,1.0420972,0.0062031187,0.012961401,0.365422,0.3679775,0.0025555
40,0.3554955,0.29076013,"('stingy', 'generous')",0.014539376,-0.076438755,-1.0138015,-1.150019,-0.2145889,-0.3118992,-0.0973103
41,-1.1438364,-1.2602619,"('unforgiving', 'forgiving')",-0.40683043,-0.5587594,0.559132,0.4743588,-0.3305116,-0.4482208,-0.1177092
42,-0.70515716,-0.5658884,"('unreliable', 'reliable')",0.5493273,0.7928582,-2.7161243,-2.6098857,-0.9573181,-0.7943053,0.1630128
43,-2.1977606,-2.2018828,"('irresponsible', 'responsible')",0.66391224,0.753068,0.094346315,0.052923225,-0.479834,-0.4652972,0.0145368
44,-0.023029132,0.051063776,"('prejudiced', 'unprejudiced')",-0.5454276,-0.33908665,-1.4194831,-1.2868533,-0.6626466,-0.5249587,0.1376879
45,-2.418591,-2.3376634,"('incompetent', 'competent')",0.17981331,0.11369569,-0.61024433,-0.7076626,-0.949674,-0.9772101,-0.0275361
46,-1.8817271,-1.81644,"('uncompetitive', 'competitive')",1.0680032,1.1030897,-0.92684597,-0.9943238,-0.5801899,-0.5692247,0.0109652
47,-1.0477333,-1.0007453,"('stupid', 'smart')",0.7298382,0.76268893,5.036397,5.016624,1.572834,1.5928559,0.0200219
48,-0.9478994,-1.0987244,"('unintelligent', 'intelligent')",0.63429445,0.5251163,0.6295605,0.51380837,0.1053185,-0.0199332,-0.1252517
