,international_male,international_female,tuple,game_male,game_female,technology_male,technology_female,average_male,average_female,female-male
0,0.83414435,0.7092891,"('unsociable', 'sociable')",-0.21146905,-0.32654157,1.0785325,1.29646,0.5670693,0.5597359,-0.0073334
1,-0.28175855,-0.26984754,"('unfriendly', 'friendly')",1.26504,1.2243946,0.4249695,0.17454295,0.469417,0.3763633,-0.0930537
2,1.2279786,1.3166598,"('unlikable', 'likable')",0.6041756,0.6231508,0.6837591,0.69337976,0.8386378,0.8777301,0.0390923
3,0.321354,0.21333717,"('repellent', 'pleasant')",-0.75271785,-0.7773171,0.917867,1.000703,0.1621677,0.1455744,-0.0165933
4,-1.0769887,-0.87950224,"('disliked', 'liked')",-0.7568112,-0.836532,-5.462422,-5.6771994,-2.4320739,-2.4644111,-0.0323372
5,-1.3875653,-1.0845282,"('distant', 'outgoing')",0.49313182,0.5996382,-1.8407638,-1.9060869,-0.9117324,-0.7969923,0.1147401
6,-1.073243,-0.7589493,"('distant', 'open')",0.30652118,0.40793312,-2.080473,-2.1524966,-0.9490649,-0.8345043,0.1145606
7,0.8120458,0.67712456,"('insensitive', 'sensitive')",-0.66821307,-0.681479,0.80208546,0.992642,0.3153061,0.3294292,0.0141231
8,-0.6111411,-0.5328307,"('unaffectionate', 'affectionate')",1.2144513,1.1702749,-0.29936558,-0.54220605,0.1013149,0.031746,-0.0695689
9,0.18914211,0.24545632,"('unaffectionate', 'caring')",1.019675,0.96263057,0.39612904,0.25921887,0.534982,0.4891019,-0.0458801
10,0.5387861,0.3719824,"('unsympathetic', 'sympathetic')",-1.6216552,-1.7654371,0.6318517,0.8868047,-0.1503391,-0.1688834,-0.0185443
11,1.8024094,1.6550423,"('unhelpful', 'helpful')",0.12595548,0.11001663,4.0080576,4.0133653,1.9788074,1.9261414,-0.052666
12,0.46947283,0.6462271,"('unsupportive', 'supportive')",-0.12667301,-0.13380718,-1.054254,-0.8711387,-0.2371514,-0.1195729,0.1175785
13,1.7428894,1.5047927,"('impolite', 'polite')",-1.1983733,-1.2212389,0.65476966,0.812783,0.3997619,0.3654456,-0.0343163
14,1.8141105,1.667717,"('antisocial', 'social')",0.019301936,-0.0017462131,1.5253367,1.6177257,1.1195831,1.0945656,-0.0250175
15,0.35119432,0.40040535,"('boring', 'funny')",1.5216916,1.5271758,-0.17702034,-0.36216563,0.5652885,0.5218051,-0.0434834
16,-0.11681861,-0.15451378,"('unpopular', 'popular')",-0.3686451,-0.4313673,0.12377562,-0.011516638,-0.1205627,-0.1991326,-0.0785699
17,-0.83907586,-0.7492462,"('nasty', 'nice')",-0.7017231,-0.5609216,0.14578536,0.15853699,-0.4650045,-0.3838769,0.0811276
18,0.99709064,1.1096072,"('disagreeable', 'welcoming')",-0.5438078,-0.5135976,-1.0425919,-1.0211232,-0.1964364,-0.1417045,0.0547319
19,-1.5139871,-1.321252,"('inhospitable', 'hospitable')",-0.87874424,-0.828311,-0.8288503,-0.8468694,-1.0738605,-0.9988108,0.0750497
20,0.7824773,0.76369214,"('rough', 'thoughtful')",-0.36318603,-0.3107046,1.1423105,1.0387546,0.5205339,0.4972474,-0.0232865
21,1.3903632,1.2253944,"('immoral', 'moral')",-0.054036897,-0.16545203,1.4538999,1.6474122,0.9300754,0.9024515,-0.0276239
22,0.36377648,0.23326705,"('untrustworthy', 'trustworthy')",-1.1111784,-1.2300293,0.39388666,0.5317981,-0.1178384,-0.1549881,-0.0371497
23,0.8924432,0.6773339,"('insincere', 'sincere')",-0.35299575,-0.4805356,5.242554,5.285738,1.9273338,1.8275121,-0.0998217
24,0.13347545,0.055278063,"('dishonest', 'honest')",-0.75442743,-0.7299582,-0.47603595,-0.45690703,-0.3656627,-0.3771957,-0.011533
25,-0.29987842,-0.2363742,"('egoistic', 'altruistic')",1.5727746,1.6011857,-0.2569218,-0.44217163,0.3386582,0.3075466,-0.0311116
26,1.4352255,1.4613055,"('hardhearted', 'benevolent')",1.5844762,1.4689742,0.8718794,0.6884739,1.2971937,1.2062512,-0.0909425
27,-1.0884924,-0.93670416,"('hardhearted', 'softhearted')",-0.43953404,-0.32873642,-0.49626005,-0.46950936,-0.6747622,-0.5783166,0.0964456
28,0.83656263,0.62628853,"('disloyal', 'loyal')",0.8275572,0.69595164,1.8107626,1.5898569,1.1582942,0.970699,-0.1875952
29,-1.0279262,-1.0881581,"('unfair', 'fair')",-0.30914617,-0.3007511,-0.7780346,-0.86483,-0.7050357,-0.7512465,-0.0462108
30,0.77151763,0.6500002,"('intolerant', 'tolerant')",-0.42962337,-0.43928173,1.3570158,1.3790257,0.5663034,0.5299147,-0.0363887
31,-2.2151098,-1.9232587,"('evil', 'good')",-0.5353325,-0.41521877,-3.2645442,-3.3886912,-2.0049955,-1.9090562,0.0959393
32,0.53904045,0.36150944,"('unkind', 'kind')",-0.24876793,-0.264954,1.119423,1.1501067,0.4698985,0.415554,-0.0543445
33,-0.4759526,-0.34557122,"('wrong', 'right')",0.43968594,0.5001987,-0.17896205,-0.27316377,-0.0717429,-0.0395121,0.0322308
34,0.06499788,0.09715305,"('mean', 'honorable')",-0.77139646,-0.66642886,3.2864382,3.3128629,0.8600132,0.914529,0.0545158
35,-1.4794414,-1.3701123,"('corrupt', 'incorrupt')",0.51789755,0.5947447,-1.812787,-1.8975395,-0.924777,-0.890969,0.033808
36,-0.5161005,-0.41504347,"('hostile', 'amicable')",0.01641436,-0.055330895,-1.3477657,-1.6328217,-0.6158173,-0.7010654,-0.0852481
37,-0.5502646,-0.572231,"('fake', 'genuine')",-0.9090086,-0.91029584,-0.48222473,-0.42097807,-0.647166,-0.6345016,0.0126644
38,-0.1031685,-0.06129092,"('untruthful', 'truthful')",-0.61767876,-0.60997945,0.8050226,0.6820604,0.0280584,0.0035967,-0.0244617
39,1.7273984,1.7297965,"('exploitative', 'cooperative')",0.41666967,0.5135923,-0.2187901,-0.16000226,0.6417593,0.6944622,0.0527029
40,-0.21336557,-0.057190463,"('stingy', 'generous')",-0.9299149,-0.9388802,-2.9288273,-2.8841572,-1.3573693,-1.2934093,0.06396
