,eqt_male,eqt_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.7091808,-0.96585965,"('unsociable', 'sociable')",0.022615436,-0.2515441,-0.3432827,-0.6087019,-0.2654192
1,-2.0915608,-2.0994067,"('unfriendly', 'friendly')",1.2865118,1.1537316,-0.4025245,-0.4728376,-0.0703131
2,0.5113882,0.4625781,"('unlikable', 'likable')",0.71752745,0.7487832,0.6144578,0.6056806,-0.0087772
3,-0.16306096,-0.07812723,"('repellent', 'pleasant')",0.94476116,0.92248464,0.3908501,0.4221787,0.0313286
4,0.0446058,0.038184956,"('disliked', 'liked')",-6.1285233,-6.24233,-3.0419588,-3.1020725,-0.0601137
5,-1.2753762,-1.1622235,"('distant', 'outgoing')",-0.62043643,-0.5364134,-0.9479063,-0.8493184,0.0985879
6,-1.4476942,-1.2982657,"('distant', 'open')",-0.71961045,-0.6362805,-1.0836523,-0.9672731,0.1163792
7,-0.3693,-0.37662262,"('insensitive', 'sensitive')",0.23636419,0.19661541,-0.0664679,-0.0900036,-0.0235357
8,-1.7353922,-1.7387925,"('unaffectionate', 'affectionate')",0.41609448,0.42153272,-0.6596489,-0.6586299,0.001019
9,-1.8131156,-1.8277351,"('unaffectionate', 'caring')",0.94048303,0.9678684,-0.4363163,-0.4299333,0.006383
10,-0.8630824,-0.94089705,"('unsympathetic', 'sympathetic')",-0.7539629,-0.80554175,-0.8085226,-0.8732194,-0.0646968
11,0.09703975,-0.030609636,"('unhelpful', 'helpful')",1.690464,1.7520441,0.8937519,0.8607172,-0.0330347
12,-0.37754357,-0.32638875,"('unsupportive', 'supportive')",-2.2320576,-2.2696362,-1.3048005,-1.2980125,0.006788
13,-0.2720853,-0.4403813,"('impolite', 'polite')",-0.8404218,-0.84530306,-0.5562536,-0.6428422,-0.0865886
14,0.5173532,0.40061665,"('antisocial', 'social')",0.21429639,0.02357841,0.3658248,0.2120975,-0.1537273
15,0.39504522,0.22821374,"('boring', 'funny')",0.23703276,0.13906871,0.316039,0.1836412,-0.1323978
16,-0.12185654,-0.13423389,"('unpopular', 'popular')",0.88291264,0.74637,0.380528,0.3060681,-0.0744599
17,-0.11288205,-0.06635504,"('nasty', 'nice')",-0.33946562,-0.34256867,-0.2261738,-0.2044619,0.0217119
18,-1.0762777,-1.1229669,"('disagreeable', 'welcoming')",-0.65101993,-0.7715722,-0.8636488,-0.9472696,-0.0836208
