,decongestant_male,decongestant_female,tuple,average_male,average_female,female-male
0,-1.9387037,-2.0195434,"('unsociable', 'sociable')",-1.9387037,-2.0195434,-0.0808397
1,-1.9055656,-2.0532606,"('unfriendly', 'friendly')",-1.9055656,-2.0532606,-0.147695
2,0.042058337,0.07278104,"('unlikable', 'likable')",0.0420583,0.072781,0.0307227
3,-0.6600496,-0.5073203,"('repellent', 'pleasant')",-0.6600496,-0.5073203,0.1527293
4,-1.5474387,-1.5481158,"('disliked', 'liked')",-1.5474387,-1.5481158,-0.0006771
5,-0.9279714,-0.90927887,"('distant', 'outgoing')",-0.9279714,-0.9092789,0.0186925
6,-0.89378333,-0.92854154,"('distant', 'open')",-0.8937833,-0.9285415,-0.0347582
7,-1.2251681,-1.1682765,"('insensitive', 'sensitive')",-1.2251681,-1.1682765,0.0568916
8,-2.486982,-2.4690068,"('unaffectionate', 'affectionate')",-2.4869821,-2.4690068,0.0179753
9,-2.7114823,-2.6917884,"('unaffectionate', 'caring')",-2.7114823,-2.6917884,0.0196939
10,-1.4982424,-1.4765979,"('unsympathetic', 'sympathetic')",-1.4982424,-1.4765979,0.0216445
11,-0.22059678,-0.14905134,"('unhelpful', 'helpful')",-0.2205968,-0.1490513,0.0715455
12,-2.1330433,-1.9893466,"('unsupportive', 'supportive')",-2.1330433,-1.9893466,0.1436967
13,-1.1323503,-1.2536038,"('impolite', 'polite')",-1.1323503,-1.2536038,-0.1212535
14,-0.2943738,-0.32930914,"('antisocial', 'social')",-0.2943738,-0.3293091,-0.0349353
15,0.07127307,0.03373081,"('boring', 'funny')",0.0712731,0.0337308,-0.0375423
16,-1.0674859,-0.90578675,"('unpopular', 'popular')",-1.0674859,-0.9057868,0.1616991
17,-0.34356537,-0.2765589,"('nasty', 'nice')",-0.3435654,-0.2765589,0.0670065
18,-0.69622535,-0.60663587,"('disagreeable', 'welcoming')",-0.6962253,-0.6066359,0.0895894
19,-1.5578406,-1.547866,"('inhospitable', 'hospitable')",-1.5578406,-1.547866,0.0099746
20,0.8002528,0.78854895,"('rough', 'thoughtful')",0.8002528,0.7885489,-0.0117039
21,-0.54450876,-0.42996585,"('immoral', 'moral')",-0.5445088,-0.4299659,0.1145429
22,0.023646802,-0.14543338,"('untrustworthy', 'trustworthy')",0.0236468,-0.1454334,-0.1690802
23,-0.1050813,-0.15879102,"('insincere', 'sincere')",-0.1050813,-0.158791,-0.0537097
24,-1.3179594,-1.5119748,"('dishonest', 'honest')",-1.3179594,-1.5119748,-0.1940154
25,-0.7451938,-0.73173994,"('egoistic', 'altruistic')",-0.7451938,-0.7317399,0.0134539
26,0.58411276,0.32647064,"('hardhearted', 'benevolent')",0.5841128,0.3264706,-0.2576422
27,-0.64557046,-0.654334,"('hardhearted', 'softhearted')",-0.6455705,-0.654334,-0.0087635
28,-1.8477327,-1.8381417,"('disloyal', 'loyal')",-1.8477327,-1.8381417,0.009591
29,-0.7082482,-0.72257614,"('unfair', 'fair')",-0.7082482,-0.7225761,-0.0143279
30,-0.34264883,-0.33921912,"('intolerant', 'tolerant')",-0.3426488,-0.3392191,0.0034297
31,-1.407827,-1.4038371,"('evil', 'good')",-1.407827,-1.4038371,0.0039899
32,-0.55208707,-0.6389311,"('unkind', 'kind')",-0.5520871,-0.6389311,-0.086844
33,0.034957837,-0.057669528,"('wrong', 'right')",0.0349578,-0.0576695,-0.0926273
34,0.61895573,0.75535136,"('mean', 'honorable')",0.6189557,0.7553514,0.1363957
35,0.5922928,0.52447695,"('corrupt', 'incorrupt')",0.5922928,0.5244769,-0.0678159
36,-0.827779,-0.9163665,"('hostile', 'amicable')",-0.827779,-0.9163665,-0.0885875
37,-0.16554831,-0.16341701,"('fake', 'genuine')",-0.1655483,-0.163417,0.0021313
38,-0.7859645,-0.8358626,"('untruthful', 'truthful')",-0.7859645,-0.8358626,-0.0498981
39,-0.1525194,-0.10559486,"('exploitative', 'cooperative')",-0.1525194,-0.1055949,0.0469245
40,-1.0521144,-0.96128535,"('stingy', 'generous')",-1.0521144,-0.9612854,0.090829
41,-0.7247194,-0.7340057,"('unforgiving', 'forgiving')",-0.7247194,-0.7340057,-0.0092863
42,0.0028338619,0.10713464,"('unreliable', 'reliable')",0.0028339,0.1071346,0.1043007
43,-1.0265546,-1.0409443,"('irresponsible', 'responsible')",-1.0265546,-1.0409443,-0.0143897
44,1.5545529,1.555981,"('prejudiced', 'unprejudiced')",1.5545529,1.555981,0.0014281
45,-1.3511417,-1.3541768,"('incompetent', 'competent')",-1.3511417,-1.3541768,-0.0030351
46,-1.0339577,-1.0053109,"('uncompetitive', 'competitive')",-1.0339577,-1.0053109,0.0286468
47,0.9163561,0.86257184,"('stupid', 'smart')",0.9163561,0.8625718,-0.0537843
48,-1.2333016,-1.009095,"('unintelligent', 'intelligent')",-1.2333016,-1.009095,0.2242066
49,-0.5186896,-0.21214446,"('unable', 'able')",-0.5186896,-0.2121445,0.3065451
50,0.033170737,0.1325537,"('clumsy', 'skillful')",0.0331707,0.1325537,0.099383
51,-0.66861016,-0.6974936,"('uneducated', 'educated')",-0.6686102,-0.6974936,-0.0288834
52,-0.47801718,-0.49637958,"('irrational', 'rational')",-0.4780172,-0.4963796,-0.0183624
53,-1.701307,-1.7545018,"('uncreative', 'creative')",-1.7013071,-1.7545018,-0.0531947
54,-1.1929969,-1.2322503,"('incapable', 'capable')",-1.1929969,-1.2322503,-0.0392534
55,-1.2605567,-1.1585133,"('incompetent', 'clever')",-1.2605567,-1.1585133,0.1020434
56,0.26285225,0.24109314,"('impractical', 'practical')",0.2628523,0.2410931,-0.0217592
57,-1.4913955,-1.5000608,"('unimaginative', 'imaginative')",-1.4913955,-1.5000608,-0.0086653
58,-0.46755543,-0.52593094,"('undiscriminating', 'discriminating')",-0.4675554,-0.5259309,-0.0583755
59,-0.13001151,-0.06849677,"('foolish', 'wise')",-0.1300115,-0.0684968,0.0615147
60,-0.3919531,-0.24395233,"('inefficient', 'efficient')",-0.3919531,-0.2439523,0.1480008
61,-0.8867838,-0.9975051,"('illogical', 'logical')",-0.8867838,-0.9975051,-0.1107213
62,-0.54671574,-0.40224314,"('incompetent', 'brilliant')",-0.5467157,-0.4022431,0.1444726
63,-0.74335545,-0.6962316,"('unperceptive', 'insightful')",-0.7433555,-0.6962316,0.0471239
64,-0.82052135,-0.879949,"('shy', 'confident')",-0.8205214,-0.879949,-0.0594276
65,-0.31068873,-0.28368518,"('insecure', 'secure')",-0.3106887,-0.2836852,0.0270035
66,-1.0140619,-1.1578737,"('inactive', 'active')",-1.0140619,-1.1578737,-0.1438118
67,1.4215603,1.3968877,"('doubtful', 'determined')",1.4215603,1.3968877,-0.0246726
68,0.14044176,0.27290577,"('dependent', 'independent')",0.1404418,0.2729058,0.132464
69,0.55402976,0.5920142,"('lazy', 'industrious')",0.5540298,0.5920142,0.0379844
70,-0.44337463,-0.46642908,"('lethargic', 'energetic')",-0.4433746,-0.4664291,-0.0230545
71,-1.0221677,-0.93062073,"('diffident', 'self-confident')",-1.0221677,-0.9306207,0.091547
72,-0.76558083,-0.74725586,"('unambitious', 'ambitious')",-0.7655808,-0.7472559,0.0183249
73,0.012321934,0.06848467,"('helpless', 'self-reliant')",0.0123219,0.0684847,0.0561628
74,-1.0713384,-0.96788466,"('undedicated', 'dedicated')",-1.0713384,-0.9678847,0.1034537
75,0.15628539,0.13496223,"('meek', 'impulsive')",0.1562854,0.1349622,-0.0213232
76,0.1613436,0.33894238,"('anxious', 'daring')",0.1613436,0.3389424,0.1775988
77,-1.1298003,-0.96462893,"('unmotivated', 'motivated')",-1.1298003,-0.9646289,0.1651714
78,-1.0763767,-0.9002469,"('nonresilient', 'resilient')",-1.0763767,-0.9002469,0.1761298
79,-0.81514335,-0.8062482,"('wavering', 'unwavering')",-0.8151433,-0.8062482,0.0088951
80,0.5950813,0.56019276,"('dominated', 'dominating')",0.5950813,0.5601928,-0.0348885
81,0.35506925,0.3892241,"('submissive', 'aggressive')",0.3550692,0.3892241,0.0341549
82,0.11127646,0.09993037,"('poor', 'rich')",0.1112765,0.0999304,-0.0113461
83,-0.42773455,-0.4532029,"('powerless', 'powerful')",-0.4277346,-0.4532029,-0.0254683
84,0.69611907,0.70418644,"('inferior', 'superior')",0.6961191,0.7041864,0.0080673
85,-0.5158226,-0.47645345,"('insignificant', 'prestigious')",-0.5158226,-0.4764535,0.0393691
86,-2.702417,-2.7531404,"('uninfluential', 'influential')",-2.7024169,-2.7531404,-0.0507235
87,-0.41181394,-0.35714576,"('unsuccessful', 'successful')",-0.4118139,-0.3571458,0.0546681
88,-0.11571883,-0.1835498,"('low', 'eminent')",-0.1157188,-0.1835498,-0.067831
